,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,garden club lemon bars,51387,50,10,"['purpose flour', 'butter', 'sugar', 'sugar', 'egg', 'lemon juice concentrate', 'lemon zest', 'baking powder', 'salt']",123.5,6.0,52.0,0.0,3.0,13.0,6.0,['american']
1,hershey s chocolate syrup cake,280713,75,10,"['hersheys chocolate syrup', 'purpose flour', 'sugar', 'baking powder', 'butter', 'egg', 'vanilla']",442.2,22.0,206.0,7.0,12.0,41.0,23.0,['american']
2,lemoniest lemon squares,411386,80,15,"['purpose flour', 'sugar icing', 'butter', 'egg', 'sugar', 'lemon juice concentrate']",219.2,10.0,114.0,0.0,5.0,20.0,12.0,['american']
3,momma s lemon berry bars,342908,60,11,"['butter', 'purpose flour', 'sugar', 'sugar', 'wheat flour', 'baking powder', 'egg', 'raspberry', 'mulberry', 'lemon juice concentrate', 'apple juice']",211.2,13.0,88.0,3.0,4.0,25.0,10.0,['american']
4,louise s luscious lemon bars,159448,65,12,"['purpose flour', 'sugar', 'butter', 'egg', 'sugar', 'lemon juice concentrate', 'baking powder']",158.3,10.0,61.0,2.0,3.0,20.0,7.0,-
5,italian sunday sauce,460768,260,15,"['tomato', 'tomato sauce', 'tomato paste', 'durkee onion', 'water', 'leave', 'wine', 'sugar', 'garlic', 'oregano', 'leaf parsley', 'leaf basil', 'pepper flake', 'pepper', 'oil', 'angel hair pasta']",354.7,7.0,34.0,29.0,25.0,3.0,22.0,['italian']
6,luke s wicked spaghetti sauce,358780,110,11,"['durkee onion', 'garlic', 'oil', 'ground beef', 'tomato', 'tomato sauce', 'tomato paste', 'pepper flake', 'oregano', 'leaf basil', 'leaf', 'sugar']",297.2,24.0,61.0,40.0,30.0,22.0,8.0,-
7,pasta arrabbiata,256286,20,10,"['oil', 'garlic', 'pepper flake', 'tomato', 'sugar', 'tomato sauce', 'wine', 'oregano', 'leaf basil', 'penne pasta']",562.1,13.0,45.0,24.0,34.0,6.0,32.0,-
8,pasta toss with a kick,176967,30,8,"['oil', 'garlic', 'tomato', 'wine', 'oregano', 'leaf basil', 'leaf parsley', 'durkee onion', 'jalapeno pepper', 'sugar', 'parmesan cheese']",107.5,11.0,25.0,0.0,4.0,5.0,3.0,-
9,spicy   sweet   marinara sauce,125116,65,6,"['tomato', 'tomato sauce', 'durkee onion', 'sugar', 'garlic', 'oil', 'leaf basil', 'oregano', 'spice', 'pepper flake']",172.8,6.0,104.0,37.0,9.0,2.0,11.0,-
