,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,unstuffed pepper bake,491229,40,10,"['ground beef', 'durkee onion', 'bell pepper', 'garlic', 'salt', 'pepper', 'tomato', 'grain rice', 'sauce', 'seasoning salt', 'cheddar cheese', 'tomato sauce']",678.6,56.0,42.0,54.0,82.0,93.0,15.0,['american']
1,baked american spaghetti,396688,65,8,"['spaghetti', 'durkee onion', 'garlic', 'ground beef', 'tomato', 'tomato sauce', 'water', 'seasoning salt', 'salt', 'cheddar cheese']",606.2,38.0,37.0,57.0,71.0,56.0,19.0,-
2,chili beef noodles,40498,45,6,"['oil', 'ground beef', 'bell pepper', 'durkee onion', 'garlic', 'chili powder', 'tomato', 'tomato sauce', 'salt', 'pepper', 'egg noodle']",1729.8,137.0,159.0,243.0,212.0,149.0,43.0,-
3,deluxe spaghetti pie,372248,60,15,"['bacon', 'durkee onion', 'ground beef', 'tomato sauce', 'tomato', 'salt', 'seasoning salt', 'garlic', 'champignon mushroom', 'olive', 'spaghetti', 'mozzarella cheese', 'cheddar cheese']",869.7,68.0,36.0,61.0,89.0,96.0,23.0,-
4,throw it together meatloaf,170032,75,7,"['ground beef', 'egg', 'ritz cracker', 'tomato sauce', 'durkee onion', 'tomato', 'garlic', 'oregano', 'mustard', 'sauce', 'salt', 'pepper', 'ketchup']",679.2,56.0,20.0,69.0,145.0,73.0,3.0,-
5,apple danish cheesecake,97282,95,19,"['wheat flour', 'ground almond', 'sugar', 'butter', 'almond extract', 'cheese', 'tartar', 'egg', 'sugar', 'cinnamon', 'apple', 'almond']",447.4,42.0,113.0,7.0,14.0,70.0,15.0,-
6,atkins friendly  cheesecake,92533,105,21,"['almond', 'vanilla protein powder', 'butter', 'cinnamon', 'nutmeg', 'splenda sugar substitute', 'cheese', 'cream', 'vanilla', 'egg']",397.7,57.0,5.0,11.0,21.0,90.0,2.0,-
7,bavarian apple torte,195352,80,17,"['butter', 'sugar', 'vanilla extract', 'wheat flour', 'cheese', 'almond extract', 'egg', 'apple', 'cinnamon', 'nutmeg', 'almond']",416.9,41.0,96.0,3.0,13.0,70.0,13.0,-
8,pumpkin cheesecake tart or mini bites,508157,40,21,"['cracker crumb', 'sugar', 'butter', 'cinnamon', 'cheese', 'pumpkin puree', 'egg', 'cream', 'sugar', 'nutmeg', 'clove', 'wheat flour', 'vanilla', 'cream']",163.7,15.0,49.0,5.0,4.0,27.0,5.0,-
9,white chocolate cheesecake with cocoa almond crust,63083,90,28,"['cracker crumb', 'butter', 'almond', 'sugar', 'cocoa', 'amaretto liqueur', 'chocolate', 'cream', 'cheese', 'egg', 'vanilla extract', 'egg white', 'cream']",544.5,60.0,144.0,12.0,15.0,108.0,14.0,-
10,apple ham salad,87486,80,3,"['apple', 'ham', 'durkee onion', 'oil', 'cider vinegar']",128.1,12.0,26.0,14.0,10.0,6.0,2.0,-
11,easy baked tempeh,54324,60,4,"['tempeh', 'tomato sauce', 'oil', 'durkee onion', 'cider vinegar', 'soy sauce', 'curry powder', 'ground ginger']",229.4,19.0,17.0,72.0,35.0,11.0,4.0,-
12,mum s red dressing,208709,5,2,"['oil', 'sugar', 'ketchup', 'vinegar', 'durkee onion']",51.2,6.0,16.0,0.0,0.0,2.0,1.0,-
13,quick and easy splenda bbq sauce,41348,25,6,"['splenda sugar substitute', 'cider vinegar', 'durkee onion', 'pepper', 'tomato sauce', 'pepper']",32.0,0.0,15.0,12.0,2.0,0.0,2.0,-
14,sweating onions,203819,10,6,"['durkee onion', 'oil']",11.6,0.0,4.0,0.0,0.0,0.0,0.0,-
15,african spiced broccoli and cauliflower salad,143286,15,11,"['broccoli floret', 'cauliflower floret', 'baby carrot', 'salt', 'ground ginger', 'cumin', 'coriander', 'nutmeg', 'pepper flake', 'soy sauce', 'cream', 'cider vinegar', 'honey', 'durkee onion']",67.3,1.0,27.0,11.0,6.0,1.0,4.0,-
16,african spiced vegetable salad,71550,8,6,"['broccoli floret', 'cauliflower floret', 'baby carrot', 'salt', 'pepper flake', 'ground ginger', 'cumin', 'coriander', 'nutmeg', 'cream', 'cider vinegar', 'honey', 'durkee onion']",61.3,1.0,22.0,14.0,6.0,1.0,4.0,-
17,broccoli with red pepper flakes and toasted garlic,215668,14,5,"['oil', 'broccoli floret', 'salt', 'pepper flake', 'garlic', 'water']",53.2,4.0,0.0,7.0,6.0,1.0,2.0,-
18,grill seasoning,184558,5,7,"['pepper', 'salt', 'onion powder', 'garlic', 'coriander', 'pepper flake']",18.0,0.0,0.0,41.0,1.0,0.0,1.0,-
19,perfect roast potatoes,148758,65,12,"['floury potato', 'sunflower oil', 'dripping', 'salt']",292.0,14.0,13.0,0.0,10.0,6.0,15.0,-
