,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,crisp ginger cookies,79901,40,15,"['butter', 'sugar', 'egg', 'molasses', 'wheat flour', 'baking soda', 'salt', 'ground ginger', 'ginger', 'pecan halve']",105.8,8.0,29.0,3.0,2.0,12.0,4.0,-
1,ginger cookie dough for cut out cookies,205246,21,12,"['sugar icing', 'butter', 'vinegar', 'wheat flour', 'ginger', 'baking soda', 'salt']",104.3,9.0,15.0,3.0,2.0,19.0,3.0,-
2,ginger crinkles,243951,28,11,"['butter', 'sugar', 'egg', 'molasses', 'wheat flour', 'baking soda', 'cinnamon', 'ginger', 'salt', 'sugar']",136.4,8.0,53.0,4.0,2.0,16.0,7.0,-
3,gingerbread  pre 1940 s,257227,40,5,"['milk', 'baking soda', 'molasses', 'wheat flour', 'butter', 'ginger', 'salt']",98.9,2.0,31.0,8.0,3.0,4.0,6.0,-
4,old fashioned ginger cakes,214087,29,9,"['molasses', 'butter', 'wheat flour', 'ginger', 'baking soda', 'water', 'salt', 'cinnamon']",90.9,3.0,18.0,5.0,2.0,7.0,5.0,-
5,coke au vin baked ham,107144,210,9,"['ham', 'cola', 'wine', 'mustard', 'sugar']",882.4,40.0,91.0,291.0,203.0,43.0,8.0,['american']
6,crock pot cola ham,49786,485,7,"['ham', 'sugar', 'mustard', 'cola']",311.1,16.0,83.0,87.0,59.0,14.0,7.0,['american']
7,sugar baked ham,162779,90,11,"['ham', 'sugar', 'sugar', 'mustard']",646.2,47.0,107.0,192.0,122.0,51.0,10.0,['american']
8,crock pot ham   cola,135325,485,7,"['sugar', 'mustard', 'horseradish', 'cola', 'ham']",272.9,13.0,49.0,95.0,67.0,14.0,4.0,-
9,slow cooked ham,323154,610,8,"['sugar', 'mustard', 'horseradish', 'cola', 'ham']",635.3,50.0,56.0,204.0,131.0,55.0,6.0,-
10,chicken  mango and chickpea burgers,214804,25,5,"['chickpea', 'ground chicken', 'mango chutney', 'durkee onion', 'curry powder']",181.2,3.0,2.0,10.0,45.0,2.0,5.0,-
11,curried asparagus,16268,12,11,"['asparagus', 'durkee onion', 'cream', 'curry powder', 'peanut butter']",177.5,20.0,15.0,5.0,13.0,23.0,3.0,-
12,curried beef with potatoes and peas,116705,61,12,"['ground round', 'durkee onion', 'pea', 'oil', 'potato', 'chicken broth', 'curry powder', 'mango chutney', 'salt', 'pepper']",434.5,39.0,24.0,28.0,50.0,45.0,8.0,-
13,curry chicken    peanut butter sauce,408068,55,14,"['chicken leg quarter', 'oil', 'durkee onion', 'garlic', 'wheat flour', 'chicken broth', 'curry powder', 'pepper flake', 'peanut butter']",501.5,59.0,27.0,55.0,41.0,36.0,8.0,-
14,simple cornish hen ala crock pot,343026,495,11,"['hen', 'durkee onion', 'potato', 'spike seasoning']",326.0,4.0,15.0,3.0,44.0,3.0,17.0,-
15,crustless cheesecake,101331,50,8,"['light cream cheese', 'sugar', 'egg', 'vanilla extract', 'lemon juice concentrate', 'cream']",170.3,15.0,38.0,5.0,12.0,30.0,4.0,-
