,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,fluffy pudding frosting,140534,10,3,"['dream whip', 'milk', 'chocolate pudding mix']",146.5,7.0,80.0,12.0,4.0,20.0,7.0,-
1,green tea pudding,177843,4,4,"['chocolate pudding mix', 'milk', 'tea powder']",171.5,7.0,92.0,17.0,8.0,14.0,9.0,-
2,jell o pudding pops,136115,310,6,"['milk', 'chocolate pudding mix', 'paper cup', 'popsicle stick']",52.0,4.0,0.0,1.0,5.0,9.0,1.0,-
3,protein enriched any flavor pudding,248464,47,6,"['milk', 'vanilla protein powder', 'chocolate pudding mix']",50.4,0.0,0.0,3.0,9.0,1.0,2.0,-
4,pudding in a cup,113656,30,4,"['chocolate pudding mix', 'milk']",25.2,0.0,0.0,1.0,4.0,0.0,1.0,-
5,chocolate oreo truffles,303593,30,5,"['oreo cookie', 'cheese', 'chocolate bark']",48.4,5.0,7.0,1.0,1.0,9.0,0.0,-
6,dirty snowballs,394292,100,8,"['oreo cookie', 'cheese', 'almond bark']",726.8,63.0,184.0,29.0,20.0,83.0,27.0,-
7,oreo balls,52035,120,10,"['oreo cookie', 'cheese', 'chocolate bark', 'chocolate bark']",262.9,23.0,95.0,6.0,6.0,40.0,9.0,-
8,oreo cookie drops,198340,45,5,"['oreo cookie', 'cheese', 'chocolate melt']",34.4,2.0,10.0,0.0,0.0,3.0,1.0,-
9,oreo truffles,309970,45,8,"['oreo cookie', 'cheese', 'chocolate melt']",21.9,2.0,4.0,0.0,0.0,3.0,0.0,-
10,leftover lamb curry,102312,30,12,"['butter', 'lamb', 'durkee onion', 'apple', 'celery seed', 'garlic', 'curry powder', 'thyme sprigs', 'chicken stock', 'tomato', 'pepper']",126.6,10.0,31.0,7.0,5.0,19.0,4.0,['indian']
11,arabic lentil soup,109205,120,15,"['lentil', 'chicken stock', 'durkee onion', 'garlic', 'tomato', 'butter', 'cumin powder']",402.4,13.0,35.0,20.0,50.0,17.0,18.0,-
12,cabbage and sauerkraut for the crock pot,168360,375,6,"['cabbage', 'sauerkraut', 'durkee onion', 'tomato', 'garlic', 'celery seed', 'butter', 'sugar', 'pepper']",117.3,7.0,48.0,28.0,5.0,14.0,6.0,-
13,fresh crock pot tomato sauce,251681,18,14,"['tomato', 'butter', 'durkee onion', 'garlic', 'salt', 'leaf basil', 'oregano', 'rosemary sprigs', 'sugar']",69.4,6.0,19.0,16.0,3.0,12.0,2.0,-
14,fresh tomato soup with basil,222068,55,6,"['tomato', 'durkee onion', 'potato', 'garlic', 'butter', 'chicken stock', 'leaf basil', 'pepper', 'sauce']",181.3,11.0,32.0,10.0,12.0,20.0,7.0,-
15,dry rub pork ribs,105102,130,6,"['pork baby back rib', 'garlic', 'pepper flake', 'paprika', 'pepper', 'mustard powder', 'salt', 'sugar']",21.9,0.0,13.0,48.0,0.0,0.0,1.0,-
16,mrs  s s tomato sauce,318484,35,6,"['puree', 'water', 'garlic', 'salt', 'pepper', 'pepper flake', 'sugar', 'leaf basil']",87.2,6.0,14.0,12.0,6.0,4.0,5.0,-
17,not your mamma s tuna salad,70677,190,4,"['water', 'egg', 'mayonnaise', 'cumin powder', 'pepper flake', 'garlic', 'pepper', 'pepper']",271.6,27.0,12.0,22.0,35.0,16.0,3.0,-
18,tacos with homemade seasoning,253071,20,4,"['wheat flour', 'chili powder', 'garlic', 'cumin powder', 'salt', 'pepper', 'cayenne pepper', 'oregano', 'paprika', 'durkee onion', 'sugar', 'water']",10.9,0.0,1.0,12.0,0.0,0.0,0.0,-
19,tvp breakfast sausage,313001,9,8,"['water', 'vegetable protein', 'savory', 'thyme', 'pepper', 'sage', 'salt', 'sugar', 'egg']",49.6,4.0,6.0,17.0,7.0,4.0,0.0,-
20,auntie barb s moist chocolate cake,100248,55,7,"['wheat flour', 'baking soda', 'sugar', 'margarine', 'buttermilk', 'vinegar', 'vanilla', 'egg', 'cocoa powder', 'water']",264.0,4.0,137.0,11.0,9.0,4.0,18.0,-
21,best gingerbread cookies,75757,20,7,"['wheat flour', 'ginger', 'baking soda', 'margarine', 'sugar', 'egg', 'molasses', 'vinegar']",81.6,4.0,22.0,3.0,2.0,2.0,4.0,-
22,imperial butter cookies,88795,45,6,"['oleo', 'sugar', 'vinegar', 'wheat flour', 'baking soda']",128.3,11.0,33.0,4.0,1.0,7.0,4.0,-
23,sensational citrus cinnamon cookies,451288,23,7,"['margarine', 'sugar', 'egg', 'baking soda', 'wheat flour', 'cinnamon', 'concentrate']",239.5,8.0,90.0,7.0,7.0,5.0,14.0,-
24,vegan chocolate cake with frosting,68423,60,5,"['wheat flour', 'sugar', 'cocoa powder', 'baking soda', 'salt', 'water', 'vegetable oil', 'vinegar', 'vanilla', 'soymilk', 'margarine', 'sugar']",529.0,29.0,225.0,21.0,10.0,13.0,29.0,-
25,bbq marinade for steaks,322106,2,3,"['olive oil', 'sauce', 'garlic', 'steak seasoning', 'wine vinegar', 'leaf basil', 'seasoning salt']",274.6,41.0,14.0,14.0,1.0,18.0,3.0,-
26,garlic  lemon  n herb chicken on the grill,97738,50,3,"['chicken part', 'oil', 'lemon juice concentrate', 'seasoning salt', 'paprika', 'leaf basil', 'thyme sprigs', 'garlic']",979.1,115.0,4.0,8.0,137.0,78.0,1.0,-
27,greek style pork kabobs,174938,485,6,"['wine vinegar', 'oil', 'lemon juice concentrate', 'sauce', 'oregano', 'thyme sprigs', 'garlic', 'pepper flake', 'pepper', 'ground pork', 'seasoning salt', 'pepper']",867.0,114.0,4.0,7.0,86.0,88.0,1.0,-
28,grilled lemon basil chicken,177892,60,5,"['oil', 'lemon juice concentrate', 'wine vinegar', 'lemon peel', 'garlic', 'pepper', 'leaf basil', 'chicken breast']",757.5,88.0,3.0,6.0,110.0,44.0,1.0,-
29,leg of lamb with mustard sauce,126214,160,8,"['mustard', 'leaf basil', 'ground ginger', 'garlic', 'oil', 'sauce', 'lamb']",820.1,86.0,3.0,21.0,142.0,113.0,0.0,-
30,chocolate dipped peanut butter horns,115986,20,3,"['peanut butter', 'flavor snack', 'candy coating']",10.5,1.0,0.0,0.0,0.0,0.0,0.0,['american']
31,maui gold pineapple salsa,456118,15,1,"['pineapple chunk', 'garlic', 'durkee onion', 'ground cilantro', 'bell pepper', 'pepper']",63.3,0.0,46.0,0.0,1.0,0.0,5.0,['american']
32,monday night cabbage  bacon and peppers,506754,35,9,"['bacon', 'durkee onion', 'bell pepper', 'bell pepper', 'cabbage', 'pepper']",89.1,5.0,25.0,3.0,6.0,6.0,3.0,['american']
33,sauting onions,203826,20,6,"['durkee onion', 'oil', 'pepper']",41.6,5.0,4.0,0.0,0.0,2.0,0.0,['american']
34,the ultimate pb j sandwich,61596,8,6,"['cinnamon raisin bread', 'strawberry jelly', 'peanut butter']",292.4,15.0,60.0,11.0,16.0,11.0,15.0,['american']
35,basic honey mustard,194174,2,2,"['honey', 'mustard', 'mayonnaise']",211.2,13.0,120.0,18.0,2.0,5.0,11.0,-
36,honey mustard dip,200025,2,1,"['mayonnaise', 'honey', 'mustard']",189.4,16.0,77.0,16.0,2.0,7.0,8.0,-
37,honey mustard dipping sauce,273954,70,3,"['mayonnaise', 'honey', 'mustard', 'horseradish', 'lemon juice concentrate']",112.7,11.0,31.0,8.0,0.0,5.0,4.0,-
38,honey mustard dressing dip for one,193674,1,1,"['mayonnaise', 'mustard', 'honey']",149.6,15.0,41.0,11.0,1.0,7.0,5.0,-
39,sweet hot mustard,423428,2,1,"['mustard', 'sugar', 'mayonnaise']",98.2,8.0,32.0,14.0,2.0,3.0,3.0,-
40,asian flank steak marinade,298620,5,3,"['soy sauce', 'sugar', 'pepper flake', 'ginger', 'garlic', 'sesame oil']",64.7,1.0,48.0,37.0,3.0,0.0,4.0,-
41,bbq basting sauce   oriental ginger,305766,5,2,"['sesame oil', 'soy sauce', 'sugar', 'ground ginger']",135.1,20.0,9.0,20.0,1.0,9.0,0.0,-
42,firecracker grilled salmon or ocean trout,139288,15,4,"['salmon', 'peanut butter', 'soy sauce', 'vinegar', 'durkee onion', 'sugar', 'garlic', 'ground ginger', 'pepper flake', 'sesame oil', 'salt']",289.6,29.0,12.0,30.0,48.0,16.0,1.0,-
43,ginger broccoli,82896,20,4,"['broccoli', 'sesame oil', 'soy sauce', 'ground ginger', 'sugar', 'water']",99.3,7.0,17.0,27.0,10.0,3.0,4.0,-
44,zesty sauce,32466,7,2,"['ketchup', 'soy sauce', 'sugar', 'ground ginger', 'pepper flake']",49.9,0.0,38.0,52.0,4.0,0.0,3.0,-
45,amaretto chicken,7372,45,10,"['chicken breast', 'wheat flour', 'salt', 'pepper', 'paprika', 'vegetable oil', 'butter', 'mustard', 'juice', 'amaretto liqueur']",247.2,18.0,64.0,18.0,33.0,21.0,6.0,-
46,best lemon chicken,268384,41,10,"['chicken breast', 'lemon juice concentrate', 'oil', 'pepper', 'mustard', 'garlic', 'salt', 'pepper']",259.7,23.0,2.0,17.0,55.0,11.0,0.0,-
47,delicious lemon dill chicken,382712,20,9,"['wheat flour', 'lemon juice concentrate', 'garlic', 'baby dill pickle', 'butter', 'chicken breast', 'salt', 'pepper', 'oil']",437.6,30.0,2.0,15.0,41.0,32.0,14.0,-
48,maple mustard pork chops,344482,35,13,"['pork loin chop', 'wheat flour', 'salt', 'pepper', 'butter', 'oil', 'water', 'maple syrup', 'mustard']",508.0,41.0,95.0,45.0,53.0,48.0,13.0,-
49,mustard baked pork chops,436014,90,7,"['pork loin chop', 'durkee onion', 'salt', 'pepper', 'worchestershire sauce', 'water', 'garlic', 'mustard', 'wheat flour', 'butter', 'oil']",570.9,71.0,4.0,31.0,68.0,82.0,1.0,-
50,creamy seafood dip,49548,35,11,"['crabmeat', 'lobster meat', 'artichoke heart', 'cheese', 'half', 'sauce', 'salt', 'butter', 'cream', 'tabasco jalapeno sauce', 'durkee onion', 'tomato', 'parmesan cheese']",472.6,55.0,7.0,53.0,53.0,111.0,4.0,['american']
