,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,mama mia  triple cheese mostaccioli bake,202195,50,14,"['mostaccioli pasta', 'butter', 'wheat flour', 'salt', 'pepper', 'milk', 'cheddar cheese', 'parmesan cheese', 'cheese']",360.6,32.0,2.0,23.0,34.0,65.0,8.0,-
1,mini bacon egg cheese quiches,33652,45,13,"['egg', 'milk', 'salt', 'pepper', 'cheddar cheese', 'bacon', 'durkee onion', 'cheese', 'butter', 'purpose flour']",75.5,8.0,0.0,3.0,3.0,15.0,1.0,-
2,my scalloped potatoes,365195,55,23,"['potato', 'durkee onion', 'butter', 'purpose flour', 'salt', 'pepper', 'milk', 'chicken broth', 'parmesan cheese']",259.4,14.0,8.0,22.0,17.0,27.0,12.0,-
3,pampered chef loaded baked potato chowder,388089,45,17,"['russet potato', 'milk', 'cheese', 'butter', 'durkee onion', 'cheddar cheese', 'salt', 'pepper', 'bacon', 'cream', 'broccoli floret']",327.3,33.0,5.0,36.0,23.0,66.0,7.0,-
4,scalloped potatoes with herbed cheese,18202,95,15,"['butter', 'purpose flour', 'milk', 'cheese', 'cheese', 'salt', 'pepper', 'nutmeg', 'russet potato', 'parmesan cheese']",513.6,44.0,7.0,26.0,37.0,90.0,15.0,-
5,chunky shepherds pie,399272,50,27,"['beef stew meat', 'durkee onion', 'vegetable', 'potato', 'butter', 'milk', 'beef broth', 'sauce', 'pepper']",591.7,58.0,12.0,11.0,51.0,94.0,12.0,-
6,easy shepherds pie,245688,45,19,"['ground beef', 'potato', 'vegetable', 'beef gravy', 'garlic', 'salt', 'pepper', 'paprika']",1149.7,40.0,32.0,33.0,105.0,50.0,60.0,-
7,italian beef and potato casserole,183868,80,13,"['ground chuck', 'durkee onion', 'garlic', 'tomato pasta sauce', 'water', 'leaf basil', 'oregano', 'pepper', 'potato', 'mozzarella cheese']",539.4,33.0,69.0,45.0,73.0,45.0,16.0,-
8,kittencal s cheesy shepherd s pie,72746,45,17,"['cheddar cheese soup', 'potato', 'ground beef', 'oregano', 'durkee onion', 'garlic', 'sauce', 'champignon mushroom', 'cheddar cheese', 'parmesan cheese', 'vegetable', 'seasoning salt', 'pepper']",546.8,44.0,15.0,46.0,72.0,80.0,12.0,-
9,ye ol  new beef pot pie,341037,80,21,"['ground beef', 'durkee onion', 'pepper', 'salt', 'pepper', 'potato', 'vegetable', 'pea', 'beef gravy', 'cream', 'breadcrumb', 'sauce', 'pepper', 'cheddar cheese', 'bisquick baking mix', 'garlic', 'leaf basil', 'egg', 'milk', 'ranch dress']",659.9,57.0,35.0,75.0,69.0,67.0,15.0,-
10,czech summer kohlrabi,286885,45,9,"['durkee onion', 'kohlrabi', 'butter', 'salt', 'pepper', 'wheat flour', 'milk', 'leaf parsley']",197.5,21.0,18.0,17.0,9.0,43.0,5.0,-
11,gryby w smetanye  mushrooms with sour cream,513742,25,5,"['butter', 'durkee onion', 'wheat flour', 'milk', 'cream', 'champignon mushroom', 'salt', 'pepper', 'paprika']",385.7,54.0,29.0,27.0,14.0,105.0,4.0,-
12,mushrooms in sour cream sauce,358081,25,8,"['butter', 'champignon mushroom', 'durkee onion', 'wine', 'leaf parsley', 'salt', 'pepper', 'garlic', 'wheat flour', 'cream']",296.8,37.0,12.0,17.0,12.0,75.0,3.0,-
13,schnitzel in mushroom sauce  not breaded,105299,30,7,"['butter', 'pork schnitzel', 'durkee onion', 'champignon mushroom', 'milk', 'wheat flour', 'salt', 'pepper']",217.5,21.0,5.0,6.0,17.0,41.0,5.0,-
14,smoked cod in parsley sauce,290523,30,5,"['smoked cod', 'milk', 'durkee onion', 'wheat flour', 'butter', 'leaf parsley', 'salt', 'pepper']",374.1,34.0,6.0,11.0,31.0,68.0,9.0,-
15,eggplant  aubergine  cakes,95763,30,11,"['eggplant', 'egg', 'wheat flour', 'sugar', 'pepper']",72.3,2.0,23.0,0.0,6.0,2.0,4.0,-
16,fresh pasta dough  food processor,464878,16,14,"['wheat flour', 'egg', 'oil', 'sea salt', 'pepper']",250.9,9.0,0.0,7.0,16.0,6.0,13.0,-
17,kookoo sabzi,22804,65,12,"['egg', 'wheat flour', 'currant jelly', 'walnut', 'salt', 'pepper', 'cooking oil', 'chive', 'leaf parsley', 'coriander sprig', 'dill weed', 'fenugreek seed']",472.8,62.0,8.0,41.0,42.0,36.0,2.0,-
18,my mum s easy and traditional english yorkshire pudding,203349,35,17,"['egg', 'wheat flour', 'milk', 'water', 'salt', 'pepper', 'cooking oil']",250.2,16.0,1.0,4.0,23.0,15.0,8.0,-
19,zucchini scallion fritters,134459,40,12,"['zucchini', 'salt', 'pepper', 'egg', 'scallion', 'wheat flour', 'canola oil', 'cream', 'salt']",337.1,44.0,9.0,25.0,9.0,11.0,5.0,-
20,abraham lincoln s favorite cake,151017,90,13,"['egg white', 'sugar', 'almond', 'butter', 'wheat flour', 'baking powder', 'salt', 'buttermilk', 'vanilla', 'almond extract']",5848.2,439.0,1692.0,236.0,218.0,628.0,245.0,-
21,copycat hostess twinkies,340904,55,16,"['wheat flour', 'sugar', 'baking powder', 'salt', 'vegetable oil', 'water', 'vanilla', 'jumbo egg', 'egg white', 'tartar', 'butter flavor shortening', 'milk']",7814.1,703.0,2415.0,117.0,161.0,771.0,283.0,-
22,lemon meringue cake,17638,105,33,"['flour', 'baking powder', 'salt', 'butter', 'sugar', 'egg', 'vanilla extract', 'milk', 'jumbo egg', 'lemon juice concentrate', 'egg white']",9163.2,537.0,4229.0,165.0,268.0,1009.0,468.0,-
23,maple nut chiffon cake with golden butter  frosting,477146,70,20,"['flour', 'sugar', 'baking powder', 'salt', 'sugar', 'oil', 'jumbo egg', 'water', 'maple flavoring', 'egg white', 'tartar', 'walnut', 'butter', 'sugar', 'cream']",7495.5,519.0,3142.0,199.0,170.0,551.0,353.0,-
24,rich white cake with strawberry frosting,166383,50,18,"['butter', 'shortening', 'sugar', 'water', 'milk', 'wheat flour', 'baking powder', 'salt', 'vanilla extract', 'almond extract', 'egg white', 'strawberry', 'strawberry']",5870.8,315.0,2508.0,213.0,152.0,441.0,315.0,-
25,chicken marmalade,342810,180,6,"['chicken meat', 'juice', 'soy sauce', 'marmalade', 'peach preserve', 'pepper', 'salt']",804.1,81.0,61.0,76.0,118.0,75.0,6.0,['filipino']
26,bittersweet grand marnier chicken,20995,75,16,"['purpose flour', 'salt', 'pepper', 'chicken meat', 'butter', 'lemon juice concentrate', 'marnier', 'honey', 'zest', 'soy sauce']",1313.6,141.0,71.0,54.0,174.0,171.0,10.0,-
27,no more dry chicken chicken,53708,90,8,"['butter', 'honey', 'chili powder', 'juice', 'water', 'chicken meat']",2603.2,285.0,216.0,43.0,345.0,344.0,19.0,-
28,smoked bucket chicken  native american style chicken,164393,215,17,"['chicken meat', 'butter', 'chip', 'pepper']",1453.8,163.0,0.0,19.0,229.0,151.0,0.0,-
29,teriyaki chicken and rice,161934,85,13,"['baby carrot', 'grain rice', 'baby corn', 'chicken broth', 'teriyaki sauce', 'chicken meat', 'marmalade', 'ginger', 'cashew halve']",1255.3,101.0,97.0,69.0,156.0,87.0,29.0,-
30,brown sugar n cinnamon butter,483776,68,5,"['butter', 'sugar', 'cinnamon']",65.1,8.0,13.0,2.0,0.0,18.0,1.0,-
