,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,best burger patties  easy,230832,20,3,"['ground beef', 'egg', 'onion soup mix']",366.1,34.0,16.0,71.0,55.0,40.0,4.0,-
1,cottage cheese french onion dip,347419,10,4,"['cottage cheese', 'mayonnaise', 'lemon juice concentrate', 'onion soup mix']",89.6,1.0,12.0,30.0,26.0,1.0,2.0,-
2,cottage cheese pancakes   bisquick,237624,8,3,"['egg', 'cottage cheese', 'bisquick baking mix']",155.7,10.0,13.0,16.0,20.0,11.0,4.0,-
3,fake french toast,291520,11,7,"['egg', 'cottage cheese', 'pumpkin pie spice']",210.1,15.0,8.0,6.0,50.0,16.0,0.0,-
4,pickled quail eggs,349612,1445,4,"['egg', 'banana pepper ring']",135.4,14.0,1.0,5.0,22.0,15.0,0.0,-
5,crock pot party mix 3,146786,375,9,"['grain cereal', 'oat cereal', 'corn flakes cereal', 'pistachio', 'pretzel stick', 'butter', 'sauce', 'seasoning salt', 'garlic salt', 'onion salt', 'habanero sauce']",247.3,27.0,8.0,10.0,6.0,33.0,7.0,-
6,crock pot snack mix,48736,370,7,"['oat cereal', 'corn chex', 'corn flakes cereal', 'peanut butter', 'pretzel stick', 'butter', 'sauce', 'tabasco jalapeno sauce', 'seasoning salt', 'garlic salt', 'onion salt']",215.7,25.0,7.0,10.0,9.0,34.0,4.0,-
7,delicious homemade  nuts and bolts,130591,95,7,"['butter', 'sauce', 'garlic', 'onion salt', 'celery', 'oat cereal', 'life cereal', 'oat cereal', 'pretzel', 'peanut butter', 'flavor snack']",1335.3,93.0,43.0,122.0,63.0,135.0,58.0,-
8,mom s party mix,201099,63,4,"['corn chex', 'corn chex', 'corn chex', 'oat cereal', 'pretzel stick', 'nut', 'butter', 'garlic salt', 'celery powder', 'sauce']",151.8,16.0,5.0,9.0,5.0,20.0,4.0,-
9,tv mix,103078,65,3,"['butter', 'sauce', 'garlic salt', 'celery', 'oat cereal', 'corn chex', 'pretzel stick', 'nut']",280.1,32.0,9.0,15.0,13.0,28.0,6.0,-
10,5 0 cosmo,262686,5,3,"['raspberry liquor', 'cranberry', 'lime', 'juice']",42.5,0.0,2.0,0.0,0.0,0.0,1.0,-
11,bella peach,269261,2,2,"['peach vodka', 'cassis de bordeaux', 'peach puree', 'mix', 'lime', 'juice', 'cranberry', 'ice', 'raspberry']",88.0,0.0,1.0,0.0,0.0,0.0,0.0,-
12,black margarita,293470,5,3,"['tequila', 'blue curacao', 'raspberry liqueur', 'lime juice concentrate', 'mix', 'cranberry']",0.1,0.0,0.0,0.0,0.0,0.0,0.0,-
13,purple margarita,353586,3,3,"['mix', 'raspberry liqueur', 'lime juice concentrate', 'tequila', 'cranberry']",23.3,0.0,16.0,0.0,0.0,0.0,2.0,-
14,the skinnygirl margarita   bethenny frankel,375019,2,1,"['tequila', 'lime', 'juice', 'marnier']",5.5,0.0,1.0,0.0,0.0,0.0,0.0,-
15,baked blueberries,70909,8,8,"['blueberry', 'cream', 'vanilla', 'sugar']",762.2,37.0,485.0,4.0,9.0,75.0,44.0,-
16,easy peasy mini cupcakes,404185,15,3,"['wheat flour', 'sugar', 'egg', 'cream', 'vanilla']",72.4,3.0,33.0,0.0,2.0,5.0,4.0,-
17,fresh whipped cream topping,103913,2,3,"['cream', 'sugar', 'vanilla']",115.0,16.0,10.0,0.0,1.0,34.0,1.0,-
