,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,cherry nut balls,158720,130,4,"['sugar', 'butter', 'vanilla extract', 'maraschino cherry', 'coconut', 'oatmeal', 'nut']",153.9,16.0,30.0,3.0,2.0,35.0,4.0,['american']
1,coconut balls,27491,10,6,"['butter', 'marshmallow', 'grain cereal', 'coconut']",58.7,4.0,14.0,1.0,1.0,10.0,2.0,['american']
2,pat in a pan nut crust,204226,20,3,"['wheat flour', 'butter', 'nut', 'sugar']",146.4,13.0,13.0,3.0,4.0,23.0,4.0,['american']
3,boiled cookies,107904,21,5,"['sugar', 'milk', 'butter', 'cracker crumb', 'marshmallow', 'nut']",266.1,23.0,93.0,8.0,6.0,31.0,10.0,-
4,marshmallow drops  no bake,400692,20,10,"['butter', 'sugar', 'egg', 'vanilla', 'cracker crumb', 'marshmallow', 'nut', 'coconut', 'peanut butter']",129.4,14.0,33.0,3.0,2.0,26.0,3.0,-
5,0 fat chunky watermelon salsa,176996,45,6,"['lime', 'watermelon', 'cucumber', 'durkee onion', 'ground cilantro', 'jalapeno pepper', 'sugar', 'pepper']",57.7,0.0,39.0,0.0,2.0,0.0,4.0,-
6,portuguese style red pepper paste,55645,35,4,"['bell pepper', 'jalapeno pepper', 'salt', 'garlic', 'olive oil']",229.8,26.0,45.0,19.0,5.0,11.0,5.0,-
7,potato salad with lemon and cilantro,132430,45,12,"['salad potato', 'salt', 'olive oil', 'lemon zest', 'lemon juice concentrate', 'pepper', 'ground cilantro', 'durkee onion']",419.2,41.0,8.0,0.0,9.0,18.0,13.0,-
8,summer vegetable salad,60585,15,12,"['corn', 'bean', 'wax bean', 'tomato', 'bell pepper', 'bell pepper', 'durkee onion', 'cucumber', 'ground cilantro', 'jalapeno pepper', 'olive oil', 'rice vinegar', 'salt', 'pepper']",74.7,4.0,11.0,19.0,4.0,2.0,3.0,-
9,zesty corn combo,444046,15,5,"['butter', 'bell pepper', 'pepper', 'jalapeno pepper', 'corn', 'oregano', 'salt', 'ground cilantro']",122.1,3.0,4.0,6.0,7.0,5.0,8.0,-
