,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,eggplant  aubergine  parmesan,95621,75,19,"['eggplant', 'salt', 'wheat flour', 'buttermilk', 'breadcrumb', 'oil', 'mozzarella cheese', 'parmesan cheese', 'oil', 'garlic', 'durkee onion', 'pepper', 'tomato', 'turbinado sugar', 'seasoning salt', 'water']",946.7,66.0,47.0,69.0,98.0,99.0,31.0,-
1,ground beef  pepperoni pizza casserole,143555,45,21,"['ground beef', 'garlic', 'durkee onion', 'bell pepper', 'parmesan cheese', 'seasoning salt', 'pepper', 'pizza sauce', 'pepperoni', 'herb seasoning', 'champignon mushroom', 'milk', 'oil', 'egg', 'wheat flour', 'salt', 'cayenne pepper', 'mozzarella cheese', 'bacon']",746.1,71.0,15.0,64.0,96.0,100.0,10.0,-
2,mom s chicken parmigiana,297039,75,28,"['oil', 'chicken breast halve', 'breadcrumb', 'parmesan cheese', 'salt', 'pepper', 'egg', 'water', 'wheat flour', 'butter', 'durkee onion', 'garlic', 'tomato sauce', 'tomato paste', 'seasoning salt', 'oregano', 'mozzarella cheese']",830.7,68.0,71.0,115.0,113.0,84.0,17.0,-
3,triple cheesy  saucy sausage lasagna,70851,85,25,"['lasagna noodle', 'durkee onion', 'sausage link', 'tomato paste', 'salt', 'garlic', 'seasoning salt', 'pepper', 'milk', 'pizza sauce', 'ricotta cheese', 'mozzarella cheese', 'parmesan cheese', 'egg']",772.4,65.0,48.0,74.0,82.0,101.0,18.0,-
4,turkey meatballs and ricotta bake with penne,147014,95,16,"['penne pasta', 'mozzarella cheese', 'parmesan cheese', 'cheese pasta sauce', 'ricotta cheese', 'oil', 'turkey breast', 'milk', 'garlic', 'breadcrumb', 'durkee onion', 'leaf parsley', 'egg', 'seasoning salt', 'pepper']",1125.8,71.0,114.0,91.0,119.0,111.0,39.0,-
5,cantonese shrimp,70580,33,27,"['shrimp', 'cornstarch', 'garlic', 'bean', 'oil', 'gingerroot', 'ground pork', 'durkee onion', 'egg', 'sherry', 'soy sauce', 'sugar', 'chicken broth']",303.2,28.0,4.0,44.0,46.0,20.0,2.0,-
6,chinese lobster sauce,323257,40,28,"['ground pork', 'soy sauce', 'pepper', 'cornstarch', 'bean', 'garlic', 'durkee onion', 'sherry', 'sugar', 'chicken broth', 'water', 'egg', 'salt', 'oil']",216.4,23.0,7.0,31.0,19.0,19.0,1.0,-
7,chinese roast pork buns,265523,83,35,"['sugar', 'ketchup', 'soy sauce', 'hoisin sauce', 'sherry', 'garlic', 'pork steak', 'cornstarch', 'peanut butter', 'durkee onion', 'water chestnut', 'chicken broth', 'buttermilk biscuit', 'sugar', 'water', 'egg white']",422.9,24.0,46.0,52.0,47.0,22.0,13.0,-
8,hot and sour shrimp with spinach and walnuts,62207,26,14,"['shrimp', 'sherry', 'ginger', 'chicken broth', 'soy sauce', 'ketchup', 'cornstarch', 'vinegar', 'sugar', 'sesame oil', 'cayenne pepper', 'peanut butter', 'walnut', 'spinach', 'bell pepper', 'garlic', 'durkee onion', 'jasmine rice']",698.1,20.0,37.0,37.0,69.0,10.0,31.0,-
9,spicy shrimp with hot chili peppers,96887,55,20,"['cornstarch', 'sherry', 'soy sauce', 'garlic', 'ginger', 'sesame oil', 'shrimp', 'chicken broth', 'sugar', 'rice vinegar', 'chili pepper', 'oil', 'durkee onion', 'bell pepper']",361.9,20.0,43.0,46.0,54.0,9.0,7.0,-
10,citrus margarita cooler,173130,10,7,"['calorie lemonade mix', 'water', 'juice', 'lime juice concentrate', 'ice']",11.9,0.0,8.0,0.0,0.0,0.0,0.0,-
11,rickey  non alcoholic,460538,5,4,"['ice', 'water', 'cherry syrup', 'lime juice concentrate', 'slice']",3.9,0.0,1.0,0.0,0.0,0.0,0.0,-
12,sparkling lime  or lemon  beverage,359562,1,2,"['lime juice concentrate', 'ice', 'seltzer water']",1.3,0.0,0.0,3.0,0.0,0.0,0.0,-
13,virgin coco mojito,460734,5,4,"['coconut syrup', 'lime juice concentrate', 'mint leave', 'ice', 'water']",11.7,0.0,3.0,0.0,0.0,0.0,1.0,-
14,wine spritzer,290326,2,2,"['wine', 'mountain dew soda', 'ice']",102.0,0.0,2.0,0.0,0.0,0.0,1.0,-
15,apricot almond biscotti,38216,95,19,"['purpose flour', 'sugar', 'baking soda', 'salt', 'apricot', 'almond', 'egg', 'egg white', 'margarine', 'almond extract']",85.2,3.0,26.0,2.0,3.0,1.0,4.0,['italian']
16,basic biscotti,31230,60,15,"['almond', 'wheat flour', 'sugar', 'salt', 'baking soda', 'egg']",94.8,3.0,39.0,1.0,4.0,1.0,5.0,['italian']
17,ellie s biscotti,135119,75,14,"['wheat flour', 'almond', 'baking soda', 'salt', 'egg', 'sugar', 'butter', 'anise seed']",230.9,14.0,61.0,7.0,9.0,17.0,11.0,['italian']
18,low fat amaretto biscotti,219806,55,11,"['wheat flour', 'sugar', 'almond', 'baking powder', 'baking soda', 'egg', 'egg white', 'almond extract']",56.9,1.0,17.0,1.0,3.0,0.0,3.0,['italian']
19,chocolate pretzels  cookies,50915,40,15,"['wheat flour', 'salt', 'cocoa', 'butter', 'sugar', 'egg', 'egg white', 'crystal sugar']",68.4,5.0,19.0,1.0,1.0,10.0,2.0,-
20,banana mango smoothieeeeeeeee,58941,5,3,"['banana', 'mango', 'fruit yogurt', 'juice', 'ice cube']",160.4,1.0,120.0,0.0,3.0,0.0,13.0,['american']
21,classic smoothie,18241,7,5,"['strawberry', 'juice', 'banana']",183.9,1.0,112.0,0.0,5.0,0.0,15.0,['american']
22,mango fruit cocktail,303968,5,6,"['mango', 'juice', 'juice', 'banana', 'lime']",279.7,1.0,254.0,0.0,4.0,0.0,23.0,"['american', 'caribbean']"
23,nigerian mango   banana sundae,310190,5,7,"['mango', 'banana', 'lemon juice concentrate', 'juice', 'ice cream']",167.1,6.0,95.0,1.0,4.0,12.0,10.0,-
24,tropical breakfast shake,175607,100,5,"['banana', 'lemon juice concentrate', 'mango', 'juice', 'nonfat strawberry yogurt']",125.7,0.0,101.0,1.0,6.0,0.0,10.0,-
25,basic salmon packet  baked,516126,30,7,"['lemon', 'salmon', 'butter', 'pepper']",437.7,26.0,2.0,11.0,131.0,22.0,0.0,-
26,citrus and herb roast turkey breast,194936,155,12,"['turkey breast', 'salt', 'pepper', 'butter', 'rosemary sprigs', 'sage', 'orange', 'lemon', 'vegetable oil cooking spray', 'durkee onion', 'wine']",627.9,38.0,12.0,18.0,150.0,36.0,3.0,-
27,oven roasted turkey with sage butter   tyler florence,339708,210,11,"['turkey', 'salt', 'pepper', 'olive oil', 'butter', 'sage', 'pepper']",802.7,77.0,0.0,16.0,163.0,103.0,0.0,-
28,the best roast turkey you could ever eat,84809,280,11,"['turkey', 'butter', 'pepper']",751.8,64.0,0.0,14.0,174.0,72.0,0.0,-
29,versatile lemon chicken,287088,20,11,"['chicken breast', 'lemon', 'butter', 'wheat flour', 'salt', 'pepper']",481.0,52.0,0.0,9.0,64.0,83.0,4.0,-
30,best peanut butter cup cookies,103513,22,8,"['sugar', 'wheat flour', 'sugar', 'baking powder', 'baking soda', 'butter', 'egg', 'vanilla', 'peanut butter cup']",1404.3,90.0,531.0,37.0,36.0,154.0,68.0,-
31,big batch oatmeal chocolate chip cookies,304910,135,7,"['butter', 'sugar', 'sugar', 'vanilla', 'egg', 'wheat flour', 'baking soda', 'baking powder', 'oatmeal', 'chocolate chip cookie']",1625.0,100.0,645.0,42.0,41.0,190.0,83.0,-
32,kringle  cookies,103841,20,9,"['butter', 'sugar', 'egg', 'vanilla', 'cream', 'baking soda', 'baking powder', 'wheat flour']",1419.1,101.0,270.0,63.0,44.0,200.0,61.0,-
33,roll out cookies,19653,25,12,"['butter', 'sugar', 'egg', 'baking powder', 'vanilla', 'wheat flour']",1870.6,147.0,402.0,50.0,43.0,296.0,77.0,-
34,sugar cookies  cut out,470158,27,6,"['butter', 'sugar', 'egg', 'vanilla', 'wheat flour', 'baking powder']",1070.7,77.0,202.0,29.0,33.0,151.0,46.0,-
35,cajun egg rolls,73244,40,15,"['andouille sausage', 'garlic', 'durkee onion', 'bean', 'avocado', 'cheddar cheese', 'ground cilantro', 'corn', 'bell pepper', 'cumin powder', 'chili powder', 'pepper', 'egg roll wraps', 'oil']",361.5,21.0,7.0,26.0,31.0,26.0,14.0,['american']
36,jen s southwestern baked spaghetti  vegetarian vegan,454070,20,15,"['spaghetti', 'bean', 'corn', 'bell pepper', 'durkee onion', 'garlic', 'cumin powder', 'oregano', 'chili powder', 'salt', 'pepper', 'tomato sauce', 'cheddar cheese', 'oil', 'ground cilantro']",288.5,5.0,28.0,25.0,23.0,2.0,17.0,['american']
37,spicy garbanzo soup,208405,33,8,"['oil', 'durkee onion', 'bell pepper', 'garlic', 'jalapeno pepper', 'cumin powder', 'cayenne pepper', 'ground cilantro', 'chicken broth', 'garbanzo bean', 'corn', 'tomato', 'cream']",330.8,7.0,15.0,33.0,28.0,3.0,20.0,['mexican']
