,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,garlic cream new potatoes,26383,40,8,"['baby potato', 'garlic', 'cream', 'butter', 'pepper']",692.1,31.0,32.0,3.0,28.0,61.0,38.0,['american']
1,garlic lovers mashed potatoes,23395,50,9,"['garlic', 'butter', 'potato', 'pepper', 'cream', 'chive']",323.9,24.0,7.0,3.0,11.0,48.0,14.0,['australian']
2,make ahead garlic mashed potatoes,50412,75,12,"['potato', 'garlic', 'milk', 'cream', 'butter', 'pepper']",302.1,27.0,5.0,5.0,9.0,56.0,10.0,['american']
3,mashed red potatoes with garlic,211850,35,10,"['potato', 'garlic', 'cream', 'milk', 'butter', 'salt', 'pepper']",312.4,33.0,4.0,1.0,10.0,67.0,8.0,['american']
4,roasted garlic smashed potatoes,208327,100,11,"['garlic', 'oil', 'potato', 'cheese', 'cream', 'butter', 'milk', 'salt', 'pepper', 'chive']",609.0,61.0,13.0,23.0,21.0,118.0,18.0,['american']
5,big papa ed s quick and tasty frijoles,364032,30,11,"['bacon', 'garlic', 'durkee onion', 'jalapeno pepper', 'salt', 'water', 'pinto bean']",357.8,19.0,5.0,48.0,33.0,19.0,15.0,['mexican']
6,frijoles negros  crock pot mexican black beans,296871,1200,10,"['bean', 'water', 'leave', 'durkee onion', 'garlic', 'salt']",121.5,0.0,2.0,48.0,15.0,0.0,7.0,['mexican']
7,pinto beans with bacon,321339,130,9,"['pinto bean', 'oil', 'durkee onion', 'bacon', 'garlic', 'serrano chily', 'cumin powder', 'water', 'salt', 'pepper']",406.4,31.0,11.0,10.0,32.0,26.0,13.0,['mexican']
8,texas pinto beans,27786,130,9,"['pinto bean', 'water', 'durkee onion', 'garlic', 'bacon', 'salt', 'tomato', 'jalapeno pepper']",286.8,3.0,11.0,17.0,34.0,3.0,16.0,['american']
9,true brazilian rice,517873,35,12,"['basmati rice', 'oil', 'durkee onion', 'garlic', 'salt', 'water']",225.1,9.0,4.0,24.0,7.0,4.0,12.0,['brazilian']
10,butter roasted carrots,478630,25,3,"['baby carrot', 'butter', 'oil', 'salt', 'pepper', 'vegetable oil cooking spray']",62.0,6.0,12.0,7.0,1.0,10.0,2.0,-
11,gingered baby carrots,252164,15,5,"['baby carrot', 'water', 'butter', 'ground ginger', 'salt', 'pepper']",96.8,9.0,24.0,12.0,1.0,18.0,3.0,-
12,sauteed carrots with sage cooking light,397719,24,7,"['butter', 'oil', 'baby carrot', 'water', 'salt', 'pepper', 'sage leave']",70.8,6.0,15.0,9.0,1.0,7.0,2.0,-
13,toasted millet,430873,40,6,"['millet', 'water', 'salt', 'pepper', 'butter']",252.0,4.0,0.0,0.0,14.0,2.0,16.0,-
14,whole foods orange cashew rice,117700,50,4,"['water', 'juice', 'zest', 'oil', 'salt', 'basmati rice', 'cashew piece', 'pepper', 'pepper', 'scallion', 'pepper', 'segment']",366.9,20.0,52.0,24.0,15.0,11.0,19.0,-
15,better than sex frosting,136960,15,8,"['sugar icing', 'cheese', 'butter', 'vanilla']",425.9,33.0,223.0,6.0,4.0,67.0,19.0,-
16,linda s cream cheese frosting,255233,5,2,"['cheese', 'milk', 'sugar icing', 'vanilla', 'salt', 'pistachio']",1485.7,46.0,1177.0,17.0,13.0,95.0,100.0,-
17,peanut butter frosting,95853,10,4,"['cheese', 'peanut butter', 'sugar icing', 'milk', 'vanilla', 'semisweet chocolate chip']",1824.1,126.0,982.0,32.0,51.0,174.0,86.0,-
18,sour cream cream cheese marshmallow fruit dip,90240,10,5,"['cream', 'cheese', 'marshmallow creme']",623.2,69.0,99.0,11.0,16.0,140.0,16.0,-
19,strawberries   strawberry fruit dip,46067,7,4,"['cheese', 'marshmallow creme', 'strawberry']",670.2,49.0,206.0,14.0,17.0,100.0,29.0,-
20,cumin rice with avocado,151646,45,6,"['water', 'butter', 'chicken bouillon granule', 'cumin', 'minute rice', 'chili salsa', 'avocado', 'durkee onion']",191.4,11.0,3.0,11.0,6.0,10.0,9.0,['american']
21,pierre franey s riz creole,170112,27,6,"['water', 'pepper', 'minute rice', 'butter', 'lemon juice concentrate']",194.6,4.0,0.0,1.0,6.0,9.0,12.0,['american']
22,simple microwave cooked rice,234759,25,8,"['water', 'butter', 'grain rice']",209.1,6.0,0.0,1.0,6.0,12.0,12.0,['american']
23,tingle mints,29095,7,5,"['sugar', 'butter', 'mint extract', 'water']",287.3,8.0,235.0,1.0,0.0,18.0,19.0,['american']
24,quick home made rice better than rice a roni,492902,25,7,"['minute rice', 'water', 'water', 'chicken bouillon granule']",345.6,1.0,2.0,30.0,14.0,1.0,24.0,-
25,green chili snackers,32574,33,7,"['chily', 'egg', 'garlic', 'pepper', 'cheddar cheese']",56.2,6.0,3.0,2.0,7.0,11.0,0.0,"['american', 'mexican']"
26,mini meatloaf muffins,297943,42,5,"['zucchini', 'egg', 'ground beef', 'hash brown', 'cheddar cheese', 'parmesan cheese', 'stuffing mix', 'garlic', 'ketchup', 'durkee onion']",377.3,12.0,29.0,51.0,38.0,17.0,18.0,['american']
27,rice a roni frittata,307172,45,8,"['zucchini', 'margarine', 'a- roni', 'cheddar cheese', 'parmesan cheese', 'egg', 'pepper', 'chily']",181.9,21.0,5.0,18.0,21.0,30.0,0.0,['american']
28,southwest beef pasta,84179,25,7,"['penne pasta', 'fry beef', 'durkee onion', 'chili powder', 'garlic', 'bell pepper', 'chily', 'beef bouillon granule']",343.0,21.0,13.0,2.0,39.0,27.0,11.0,['american']
