,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,meatballs  polpetti    sunday gravy,5378,180,21,"['olive oil', 'durkee onion', 'garlic', 'ground beef', 'veal', 'ground pork', 'breadcrumb', 'pecorino romano cheese', 'leaf parsley', 'egg', 'pepper', 'oil', 'pepper flake', 'tomato paste', 'oregano', 'salt', 'basil leave', 'water', 'tomato', 'beef stew meat', 'sausage']",1917.3,168.0,227.0,196.0,258.0,171.0,38.0,['american']
1,buca di beppo meatballs and meatball sauce,360980,105,12,"['ground beef', 'cheese', 'breadcrumb', 'egg', 'salt', 'garlic', 'garlic', 'durkee onion', 'celery seed', 'baby carrot', 'oil', 'leaf parsley', 'juice', 'pepper']",1332.6,119.0,80.0,127.0,162.0,131.0,26.0,-
2,fluffster s very best meatball soup,412637,70,16,"['oil', 'durkee onion', 'celery seed', 'garlic', 'baby carrot', 'tomato', 'tomato paste', 'beef broth', 'seasoning salt', 'salt', 'ground beef', 'ground pork', 'egg', 'parmesan cheese', 'breadcrumb', 'ditalini', 'spinach leave', 'basil leave']",960.0,89.0,51.0,52.0,116.0,91.0,17.0,-
3,hearty meatball stew,251771,380,9,"['ground beef', 'breadcrumb', 'egg', 'milk', 'cheese', 'salt', 'pepper', 'oil', 'water', 'beef broth', 'tomato', 'tomato paste', 'baby carrot', 'durkee onion', 'celery seed', 'seasoning salt']",615.3,36.0,56.0,99.0,127.0,45.0,11.0,-
4,italian meatballs in the crock pot,97018,315,8,"['egg', 'salt', 'seasoning salt', 'pepper flake', 'garlic', 'durkee onion', 'ground pork', 'ground beef', 'breadcrumb', 'parmesan cheese', 'tomato sauce', 'wine']",878.4,82.0,32.0,68.0,133.0,103.0,8.0,-
5,gingery lentil soup,195676,45,14,"['oil', 'baby carrot', 'durkee onion', 'ginger', 'garlic', 'curry powder', 'salt', 'pepper', 'chicken broth', 'water', 'lentil', 'tomato']",251.0,4.0,32.0,16.0,28.0,2.0,14.0,-
6,lentil soup for students,137320,32,15,"['lentil', 'vegetable stock cube', 'durkee onion', 'garlic', 'oil']",291.1,2.0,1.0,0.0,41.0,1.0,16.0,-
7,lentil veggie soup,279494,95,12,"['oil', 'durkee onion', 'celery seed', 'garlic', 'baby carrot', 'chicken broth', 'lentil', 'split pea', 'pepper', 'thyme sprigs', 'salt', 'tomato', 'v8 vegetable juice', 'sugar', 'cider vinegar']",239.7,4.0,26.0,33.0,34.0,2.0,12.0,-
8,sauteed cherry tomato sauce,181800,40,9,"['garlic', 'durkee onion', 'oil', 'tomato', 'pepper']",177.3,21.0,28.0,0.0,5.0,9.0,4.0,-
9,yummy sauteed kale,441738,35,12,"['oil', 'durkee onion', 'kale', 'garlic', 'chicken broth', 'pepper']",138.1,11.0,7.0,14.0,9.0,5.0,5.0,-
