,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,caramelised soy pork tenderloin,102361,20,5,"['sesame oil', 'ginger', 'chili pepper flake', 'soy sauce', 'honey', 'sherry', 'pork fillet']",465.0,26.0,143.0,58.0,54.0,28.0,12.0,-
1,chinese roast chicken wings,328438,300,6,"['chicken wing', 'soy sauce', 'garlic', 'ginger', 'sherry', 'honey']",402.8,36.0,36.0,46.0,57.0,32.0,3.0,-
2,garlic   honey pork chops,100554,495,3,"['pork loin chop', 'lemon juice concentrate', 'honey', 'soy sauce', 'sherry', 'garlic']",428.4,27.0,71.0,25.0,84.0,29.0,6.0,-
3,grilled soy honey glazed chicken breasts,66290,45,11,"['chicken breast', 'scallion', 'garlic', 'honey', 'sherry', 'ginger', 'soy sauce']",323.1,20.0,21.0,87.0,68.0,19.0,2.0,-
4,honey garlic marinated pork loin,85508,110,3,"['honey', 'lemon juice concentrate', 'sherry', 'garlic', 'soy sauce', 'pork roast']",458.5,28.0,86.0,29.0,96.0,17.0,7.0,-
5,cool ranch doritos hot dish,213833,40,9,"['dorito', 'ground beef', 'bell pepper', 'durkee onion', 'taco seasoning', 'water', 'chili salsa', 'kernel corn', 'cheddar cheese']",583.3,56.0,21.0,40.0,77.0,93.0,8.0,-
6,potato and beef tortilla skillet,120851,30,11,"['ground beef', 'gratin potato', 'water', 'kernel corn', 'taco seasoning', 'cheddar cheese', 'tortilla chip']",494.3,34.0,0.0,41.0,70.0,57.0,14.0,-
7,super easy crock pot taco soup,148997,248,6,"['ground beef', 'durkee onion', 'tomato paste', 'kidney bean', 'kernel corn', 'tomato sauce', 'taco seasoning', 'water']",475.3,28.0,34.0,75.0,63.0,34.0,16.0,-
8,tasty cornbread taco bake,311614,45,7,"['ground beef', 'durkee onion', 'tomato sauce', 'kernel corn', 'water', 'taco seasoning', 'cornbread mix', 'cheddar cheese']",501.9,37.0,45.0,40.0,55.0,46.0,14.0,-
9,tater taco casserole,143289,45,8,"['ground beef', 'durkee onion', 'taco seasoning', 'water', 'kernel corn', 'nacho cheese soup', 'tater tot', 'cheddar cheese']",685.7,66.0,5.0,38.0,64.0,89.0,14.0,-
10,cucumber gimlet  gin,424919,3,4,"['gin', 'water', 'syrup', 'lime juice concentrate', 'cucumber', 'cucumber']",16.3,0.0,12.0,0.0,0.0,0.0,1.0,-
11,emerald isle martini,217397,3,3,"['gin', 'syrup', 'mint leaf', 'mint']",150.3,0.0,0.0,0.0,0.0,0.0,0.0,-
12,hendricks  cucumber martini,327485,5,2,"['syrup', 'cucumber', 'gin', 'ice']",153.0,0.0,1.0,0.0,0.0,0.0,0.0,-
13,iced mint and cucumber gin,401913,10,4,"['cucumber', 'gin', 'lemonade mix', 'ice cube', 'mint leaf']",217.9,0.0,159.0,0.0,1.0,0.0,14.0,-
14,le petit marseillais,323341,5,2,"['pastis', 'lemonade mix', 'soda']",30.3,0.0,30.0,0.0,0.0,0.0,2.0,-
15,beefy shell   cheese,247535,30,9,"['ground beef', 'cheese', 'water', 'chili salsa', 'bean', 'chili powder', 'salt']",457.5,21.0,29.0,36.0,57.0,27.0,18.0,-
16,easy weeknight chili,292352,10,3,"['bean', 'chili salsa', 'corn', 'chili bean', 'ground beef']",776.7,44.0,39.0,80.0,108.0,54.0,26.0,-
17,pork chops in black beans,400455,30,6,"['pork loin chop', 'salt', 'chili powder', 'bean', 'chili salsa', 'cheddar cheese', 'durkee onion']",590.8,32.0,8.0,47.0,115.0,38.0,13.0,-
18,sombrero dip,41659,25,2,"['ground beef', 'durkee onion', 'chili salsa', 'chili powder', 'salt', 'bean', 'olive', 'cheddar cheese', 'cheese', 'olive']",147.1,12.0,3.0,21.0,19.0,17.0,3.0,-
19,taco surprise casserole,85532,65,10,"['ground beef', 'taco seasoning', 'taco chip', 'bean', 'chili salsa', 'cheese']",508.3,45.0,8.0,43.0,76.0,65.0,7.0,-
20,creamy baked fish fillets,105932,40,4,"['butter', 'halibut fillet', 'salt', 'tabasco jalapeno sauce', 'paprika', 'parmesan cheese', 'cream', 'breadcrumb']",441.0,29.0,10.0,41.0,113.0,53.0,2.0,-
21,eleanor s oven fried haddock,133864,30,7,"['milk', 'halibut fillet', 'breadcrumb', 'parmesan cheese', 'thyme sprigs', 'butter', 'paprika']",210.8,17.0,3.0,11.0,28.0,33.0,4.0,-
22,fried fresh smelts,424374,20,4,"['smelt', 'salt', 'breadcrumb', 'butter']",262.0,16.0,0.0,31.0,77.0,23.0,0.0,-
23,kossmans baked fish,294996,75,12,"['halibut fillet', 'durkee onion', 'butter', 'salt', 'breadcrumb', 'cheese', 'milk']",401.3,24.0,10.0,32.0,64.0,43.0,10.0,-
24,oven    fried   haddock fillets,348962,30,7,"['halibut fillet', 'parmesan cheese', 'milk', 'breadcrumb', 'butter', 'paprika', 'lemon wedge']",342.4,26.0,5.0,27.0,53.0,51.0,6.0,-
25,ann s heavenly whole wheat oatmeal bread,80982,135,14,"['water', 'yeast', 'water', 'sugar', 'salt', 'oil', 'wheat flour', 'wheat flour', 'oatmeal']",2828.2,103.0,293.0,196.0,152.0,45.0,165.0,-
26,basic whole wheat bread,25082,290,18,"['water', 'yeast', 'wheat flour', 'salt', 'oil']",1655.1,38.0,7.0,121.0,120.0,18.0,108.0,-
27,great bread or buns,56465,35,12,"['yeast', 'water', 'sugar', 'oil', 'salt', 'water', 'egg', 'wheat flour']",2628.6,99.0,231.0,149.0,125.0,47.0,147.0,-
28,perfect pizza crust,191750,90,11,"['yeast', 'sugar', 'water', 'salt', 'oil', 'wheat flour']",1875.1,48.0,22.0,97.0,97.0,22.0,113.0,-
29,za atar focaccia by penzeys,205565,145,27,"['sugar', 'water', 'yeast', 'wheat flour', 'salt', 'oil', 'water', 'zaatar spice mix', 'sea salt']",1799.3,43.0,21.0,122.0,111.0,19.0,109.0,-
30,spinach and orange salad,136711,15,4,"['spinach', 'orange', 'durkee onion', 'dress']",98.8,7.0,35.0,5.0,5.0,3.0,4.0,['american']
31,campfire muffins,66436,20,9,"['orange', 'blueberry muffin mix']",152.1,5.0,24.0,7.0,4.0,4.0,9.0,-
32,creamy spinach salad,91396,15,3,"['cream', 'dress', 'pepper', 'salt', 'spinach', 'orange', 'cucumber', 'cheddar cheese']",153.9,17.0,23.0,13.0,10.0,26.0,3.0,-
33,gripe water  for baby,156516,12,5,"['seed', 'water']",0.9,0.0,0.0,0.0,0.0,0.0,0.0,-
34,jelly oranges,272395,50,5,"['raspberry jelly crystal', 'water', 'orange']",31.7,0.0,26.0,0.0,1.0,0.0,2.0,-
