,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,ballymaloe fudge,21398,25,6,"['butter', 'sugar', 'milk', 'water', 'vanilla extract']",66.6,3.0,44.0,0.0,0.0,7.0,3.0,-
1,blueberry milk finland,501599,25,6,"['blueberry', 'sugar', 'water', 'milk']",590.2,28.0,258.0,10.0,34.0,55.0,31.0,-
2,cornmeal pancakes  eggless,14946,10,6,"['cornmeal', 'butter', 'salt', 'milk', 'water']",118.8,4.0,0.0,10.0,5.0,8.0,6.0,-
3,make your own sweetened condensed milk   homemade  substitute,12376,3,1,"['milk', 'sugar', 'water', 'butter']",242.8,17.0,121.0,5.0,11.0,36.0,10.0,-
4,the princess of wales  fudge,90236,55,10,"['butter', 'sugar', 'water', 'milk']",81.2,3.0,62.0,0.0,1.0,6.0,5.0,-
5,a  cookies  a k a  monster cookies or flourless cookies,253207,32,9,"['egg', 'sugar', 'sugar', 'vanilla extract', 'baking soda', 'butter', 'peanut butter', 'oat', 'chocolate chip cookie', 'chocolate candy bar']",2847.1,226.0,963.0,66.0,129.0,294.0,115.0,-
6,awesome peanut butter cookies   the best,455249,40,12,"['purpose flour', 'oat', 'baking powder', 'salt', 'peanut butter', 'butter', 'sugar', 'sugar', 'egg', 'vanilla extract', 'm&m', 'chocolate chip cookie']",5935.2,472.0,2133.0,111.0,215.0,672.0,240.0,-
7,basketball team cookies,308822,32,9,"['peanut butter', 'butter', 'sugar', 'sugar', 'egg', 'vanilla', 'oat', 'purpose flour', 'baking soda', 'chocolate chip cookie']",2016.7,168.0,625.0,45.0,70.0,261.0,82.0,-
8,cranky s monster cookies,471421,32,7,"['egg', 'butter', 'sugar', 'vanilla extract', 'peanut butter', 'baking soda', 'oat', 'chocolate chip cookie', 'm&m']",1746.8,150.0,505.0,54.0,78.0,207.0,64.0,-
9,variety oatmeal cookie,416824,19,10,"['egg', 'sugar', 'sugar', 'peanut butter', 'butter', 'salt', 'vanilla', 'baking soda', 'oat', 'm&m', 'chocolate chip cookie', 'coconut', 'caramel topping']",2475.1,190.0,824.0,92.0,115.0,227.0,102.0,-
10,chocolate chip walnut cookies,492493,30,8,"['butter', 'sugar', 'sugar', 'egg', 'vanilla extract', 'purpose flour', 'baking soda', 'water', 'salt', 'chocolate chip cookie', 'walnut']",1786.9,144.0,601.0,44.0,42.0,233.0,77.0,-
11,classic crunchy chocolate chip cookies,274572,68,8,"['butter', 'vegetable shortening', 'sugar', 'sugar', 'vanilla extract', 'salt', 'cider vinegar', 'egg', 'baking soda', 'purpose flour', 'chocolate chip cookie']",1590.3,135.0,588.0,33.0,27.0,224.0,68.0,-
12,crispy chewy triple chocolate chip cookies,290511,10,13,"['butter', 'egg', 'vanilla extract', 'purpose flour', 'baking soda', 'salt', 'sugar', 'sugar', 'chocolate chip cookie', 'chocolate chip', 'chocolate chip cookie', 'pistachio']",1938.7,188.0,624.0,42.0,38.0,320.0,69.0,-
13,nutty or nice chocolate chip cookies,148032,26,10,"['purpose flour', 'baking soda', 'salt', 'butter', 'sugar', 'sugar', 'egg', 'vanilla extract', 'chocolate chip cookie', 'walnut']",1484.7,111.0,570.0,43.0,31.0,216.0,69.0,-
14,pioneer picnic cookies,86991,70,10,"['butter', 'sugar', 'egg', 'baking soda', 'chocolate chip cookie', 'butter flavor shortening', 'sugar', 'vanilla extract', 'purpose flour', 'salt', 'walnut']",1389.7,125.0,403.0,20.0,32.0,155.0,53.0,-
15,best breakfast casserole  from taste of home,228204,55,7,"['bread', 'cheddar cheese', 'egg', 'milk', 'mustard', 'salt', 'pepper', 'garlic', 'bacon']",366.0,38.0,5.0,29.0,37.0,59.0,5.0,-
16,cheese and chili souffle,58176,75,8,"['bread', 'milk', 'egg', 'mustard', 'salt', 'pepper', 'cheddar cheese', 'chile']",355.8,31.0,7.0,31.0,39.0,57.0,7.0,-
17,christmas breakfast,323501,55,7,"['bread', 'cheddar cheese', 'egg', 'milk', 'salt', 'pepper', 'mustard', 'bacon']",251.0,24.0,4.0,19.0,27.0,41.0,4.0,-
18,peppy egg strata,71793,65,10,"['bread', 'jalapeno pepper cheese', 'cheddar cheese', 'bacon', 'egg', 'milk', 'salt', 'pepper']",504.0,55.0,6.0,38.0,52.0,91.0,5.0,-
19,white trash cheese souffle,319072,130,5,"['bread', 'cheddar cheese', 'egg', 'milk', 'salt', 'mustard', 'pepper']",594.6,59.0,8.0,46.0,69.0,113.0,9.0,-
20,baked macaroni and cheddar,419300,60,16,"['water', 'macaroni', 'butter', 'purpose flour', 'milk', 'salt', 'pepper', 'paprika', 'cheddar cheese']",397.2,37.0,4.0,40.0,39.0,76.0,8.0,['american']
21,easy no boil macaroni   cheese,240864,70,10,"['butter', 'macaroni', 'salt', 'pepper', 'cheddar cheese', 'milk']",546.2,47.0,5.0,36.0,50.0,97.0,13.0,['american']
22,fannie farmer s classic baked macaroni   cheese,135350,40,17,"['macaroni', 'butter', 'wheat flour', 'milk', 'cream', 'salt', 'pepper', 'cheddar cheese', 'breadcrumb']",836.2,80.0,11.0,37.0,55.0,162.0,21.0,['american']
23,gourmet macaroni   cheese,275923,65,14,"['macaroni', 'butter', 'wheat flour', 'milk', 'salt', 'sugar', 'cheese', 'cream', 'cottage cheese', 'cheddar cheese', 'breadcrumb', 'paprika']",772.2,72.0,20.0,69.0,69.0,145.0,17.0,['american']
24,velveeta cheese sauce for cauliflower and broccoli,97085,20,12,"['butter', 'wheat flour', 'cream', 'velveeta cheese', 'salt', 'pepper', 'sugar', 'paprika']",226.5,30.0,5.0,10.0,8.0,61.0,3.0,-
25,fireside frozen mocha  magic bullet,403511,15,6,"['espresso', 'chocolate syrup', 'milk', 'sugar', 'ice']",85.9,4.0,24.0,3.0,4.0,7.0,4.0,-
26,iced cardamom espresso,224129,10,6,"['cardamom pod', 'espresso', 'chocolate syrup', 'sugar', 'ice', 'milk']",99.9,7.0,8.0,3.0,8.0,15.0,3.0,-
27,mocha frappuccino,152705,3,4,"['espresso', 'sugar', 'milk', 'ice', 'chocolate syrup', 'cream']",210.4,7.0,114.0,5.0,6.0,12.0,13.0,-
28,perfect frappuccino,230976,12,3,"['espresso', 'milk', 'sugar', 'vanilla extract', 'coffee crystal', 'ice', 'chocolate syrup']",167.5,6.0,77.0,2.0,8.0,13.0,8.0,-
29,starbucks frappuccinos,128292,7,1,"['espresso', 'milk', 'sugar', 'ice', 'chocolate syrup']",223.1,5.0,139.0,6.0,11.0,9.0,14.0,-
30,bbq pork enchiladas,483828,40,26,"['ground pork', 'durkee onion', 'chily', 'panela cheese', 'enchilada sauce', 'jack cheese', 'oil', 'corn tortilla']",395.0,28.0,51.0,64.0,39.0,55.0,12.0,['mexican']
31,enchiladas mona luisa,276222,30,26,"['enchilada sauce', 'chile', 'corn tortilla', 'durkee onion', 'parmesan cheese', 'cabbage', 'oil']",120.3,5.0,15.0,23.0,12.0,9.0,5.0,['mexican']
