,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,crock pot hot n spicy sloppy joes,380599,615,15,"['ground beef', 'durkee onion', 'garlic', 'v8', 'ketchup', 'water', 'sugar', 'jalapeno pepper', 'mustard', 'chili powder', 'sauce']",98.1,5.0,35.0,24.0,10.0,5.0,4.0,['american']
1,sloppy joe cups,64528,35,9,"['ground beef', 'mix', 'buttermilk biscuit', 'cheddar cheese']",357.7,40.0,0.0,10.0,56.0,63.0,0.0,['american']
2,zesty biscuit bean bake,63276,40,15,"['ground beef', 'durkee onion', 'joe seasoning mix', 'bean', 'sugar', 'ketchup', 'biscuit', 'cheddar cheese']",770.1,47.0,142.0,82.0,77.0,55.0,30.0,['american']
3,country barbecue muffins,14079,55,15,"['buttermilk biscuit', 'ground beef', 'ketchup', 'sugar', 'cider vinegar', 'chili powder', 'cheddar cheese', 'tomato']",261.2,22.0,36.0,22.0,26.0,30.0,6.0,-
4,farmhouse barbecue muffins,49278,40,8,"['biscuit', 'ground beef', 'ketchup', 'cider vinegar', 'chili powder', 'cheddar cheese']",164.8,16.0,12.0,11.0,23.0,25.0,1.0,-
5,6 ingredient peach cobbler,358600,45,12,"['butter', 'sugar', 'wheat flour', 'milk', 'syrup', 'cinnamon', 'wheat flour']",313.2,19.0,145.0,10.0,5.0,40.0,16.0,-
6,bolo negro de loriga   darken cake from loriga,336263,60,11,"['egg', 'sugar', 'wheat flour', 'cinnamon', 'baking soda', 'milk']",223.6,3.0,100.0,5.0,10.0,4.0,15.0,-
7,cinnamon sugar scones,59078,25,10,"['wheat flour', 'salt', 'butter', 'milk', 'sugar', 'cinnamon']",162.4,13.0,8.0,14.0,5.0,27.0,6.0,-
8,disneyland snickerdoodles,150212,23,14,"['wheat flour', 'baking soda', 'tartar', 'butter', 'sugar', 'egg', 'milk', 'vanilla', 'sugar', 'cinnamon']",85.3,5.0,29.0,1.0,2.0,10.0,4.0,-
9,giant cinnamon roll with blood orange glaze,530300,185,21,"['wheat flour', 'sugar', 'salt', 'yeast', 'water', 'milk', 'butter', 'egg', 'cinnamon', 'zest', 'sugar', 'juice']",257.7,10.0,89.0,8.0,8.0,19.0,15.0,-
10,all american pancakes,116200,13,14,"['egg', 'milk', 'vegetable oil', 'purpose flour', 'sugar', 'baking powder', 'salt']",300.9,21.0,17.0,28.0,16.0,16.0,12.0,-
11,cinnamon coffee cake muffins,239474,50,13,"['sugar', 'pistachio', 'cinnamon', 'purpose flour', 'sugar', 'baking powder', 'baking soda', 'salt', 'egg', 'milk', 'vegetable oil', 'sugar icing', 'vanilla extract']",213.8,13.0,71.0,6.0,5.0,7.0,10.0,-
12,how to bake a cake  with small children around,189335,60,15,"['purpose flour', 'baking powder', 'egg', 'sugar', 'salt']",286.4,5.0,89.0,13.0,16.0,5.0,18.0,-
13,slightly sweet muffins   with variations,178481,35,16,"['purpose flour', 'sugar', 'baking powder', 'salt', 'egg', 'milk', 'vegetable oil']",157.6,10.0,26.0,8.0,5.0,5.0,7.0,-
14,yum yum funnel cakes,27914,30,8,"['egg', 'milk', 'sugar', 'purpose flour', 'baking powder', 'salt', 'vegetable oil', 'sugar icing']",250.0,6.0,36.0,10.0,16.0,9.0,14.0,-
15,acorn squash with spinach stuffing,358382,65,16,"['acorn squash', 'celery seed', 'durkee onion', 'spinach', 'breadcrumb', 'pistachio']",167.2,6.0,5.0,5.0,10.0,2.0,10.0,['american']
16,gypsy schnitzel,15614,50,13,"['scallopini', 'pepper', 'egg', 'breadcrumb', 'vegetable oil', 'margarine', 'durkee onion', 'bell pepper', 'bell pepper', 'beef broth', 'champignon mushroom', 'cream', 'wheat flour']",240.4,21.0,24.0,12.0,12.0,20.0,7.0,"['american', 'german']"
17,roasted juicy acorn squash,179443,80,13,"['acorn squash', 'durkee onion', 'celery seed', 'bell pepper', 'pepper', 'seasoning mix']",66.1,0.0,8.0,0.0,3.0,0.0,5.0,['american']
18,rock  radish onion cucumber kohlrabi  salad,164696,15,14,"['cucumber', 'radish', 'durkee onion', 'kohlrabi', 'mayonnaise', 'cream', 'sugar', 'salt', 'celery seed', 'lemon juice concentrate']",329.7,32.0,89.0,28.0,5.0,34.0,11.0,['american']
19,eggplant  aubergine   squash casserole,110770,65,14,"['eggplant', 'summer squash', 'margarine', 'durkee onion', 'bell pepper', 'celery seed', 'garlic', 'salt', 'pepper', 'wheat flour', 'cream', 'parmesan cheese', 'champignon mushroom', 'breadcrumb']",196.5,15.0,19.0,27.0,10.0,16.0,7.0,-
20,cherry tea bread,245535,87,13,"['purpose flour', 'baking powder', 'baking soda', 'salt', 'juice', 'butter', 'sugar', 'honey', 'egg']",353.2,20.0,110.0,10.0,10.0,38.0,18.0,-
21,cranberry orange loaf,58767,75,9,"['orange', 'purpose flour', 'sugar', 'baking powder', 'baking soda', 'salt', 'cranberry', 'egg', 'butter']",142.1,5.0,54.0,7.0,4.0,9.0,8.0,-
22,food processor orange date muffins,431687,35,8,"['date', 'purpose flour', 'orange', 'juice', 'egg', 'butter', 'wheat flour', 'sugar', 'baking powder', 'baking soda', 'salt']",245.6,13.0,81.0,22.0,8.0,25.0,13.0,-
23,homemade pancakes,60755,10,9,"['purpose flour', 'baking powder', 'baking soda', 'butter', 'sugar', 'egg', 'milk']",119.1,7.0,33.0,5.0,4.0,14.0,5.0,-
24,orange and date muffins,213697,35,7,"['orange', 'egg', 'butter', 'juice', 'baking soda', 'baking powder', 'salt', 'purpose flour', 'sugar', 'bran', 'date']",223.4,13.0,82.0,12.0,6.0,25.0,12.0,-
25,basil carrots,213279,25,5,"['baby carrot', 'butter', 'salt', 'leaf basil']",42.0,3.0,11.0,6.0,1.0,6.0,1.0,-
26,cumin and honey carrots,441646,10,8,"['baby carrot', 'butter', 'honey', 'salt', 'cumin', 'sesame seed', 'cumin']",64.1,4.0,23.0,7.0,2.0,6.0,3.0,-
27,cumin carrot fries,253627,35,4,"['baby carrot', 'oil', 'cumin', 'salt']",131.6,11.0,31.0,17.0,3.0,5.0,5.0,-
28,dressed up baby carrots,397935,20,5,"['baby carrot', 'sugar', 'butter', 'salt']",77.7,6.0,32.0,4.0,1.0,12.0,3.0,-
29,slow browned carrots with butter,446644,100,4,"['baby carrot', 'butter', 'salt', 'cheese']",107.6,13.0,14.0,2.0,1.0,27.0,2.0,-
30,hoisin glazed chicken thighs,436087,85,11,"['hoisin sauce', 'soy sauce', 'vinegar', 'honey', 'ginger', 'garlic', 'sesame oil', 'chicken thigh', 'scallion', 'sesame seed']",234.5,10.0,35.0,33.0,57.0,8.0,4.0,['chinese']
31,asian salmon w  asparagus   nuwave oven flavorwave,267475,15,8,"['salmon', 'hoisin sauce', 'soy sauce', 'ginger', 'garlic', 'sesame oil', 'sesame seed', 'asparagus spear']",300.8,13.0,30.0,83.0,76.0,7.0,5.0,-
32,hoisin baked chicken,284888,60,7,"['chicken thigh', 'hoisin sauce', 'ketchup', 'garlic', 'rice vinegar', 'soy sauce', 'spice powder']",510.9,44.0,42.0,53.0,86.0,39.0,5.0,-
33,nif s honey grilled chicken thighs,385811,15,4,"['chicken thigh', 'hoisin sauce', 'soy sauce', 'honey', 'rice vinegar', 'sesame oil', 'sesame seed', 'ginger', 'pepper']",289.5,12.0,97.0,28.0,56.0,8.0,8.0,-
34,spicy hoisin chicken,61133,40,4,"['hoisin sauce', 'ginger', 'garlic', 'sesame oil', 'sambal oelek', 'soy sauce', 'rice vinegar', 'chicken thigh']",480.8,46.0,35.0,37.0,68.0,42.0,5.0,-
35,barbecued teriyaki chicken,153420,30,2,"['chicken breast halve', 'teriyaki sauce', 'wine', 'garlic', 'pepper']",219.0,11.0,12.0,41.0,61.0,10.0,1.0,-
36,chicken breast with rosemary,112162,45,5,"['oil', 'vinegar', 'garlic', 'lemon rind', 'salt', 'pepper', 'chicken breast halve', 'wine', 'rosemary sprigs', 'tomato']",245.6,17.0,3.0,9.0,58.0,13.0,0.0,-
37,green fish,231454,25,3,"['halibut fillet', 'garlic', 'olive oil', 'durkee onion', 'leaf parsley', 'salt', 'pepper', 'vinegar']",276.4,30.0,2.0,19.0,42.0,13.0,1.0,-
38,slow cooker beef shanks with mushrooms and potatoes,292238,610,5,"['fingerling potato', 'champignon mushroom', 'durkee onion', 'beef shank', 'oil', 'wine', 'stone ground mustard', 'vinegar', 'salt', 'pepper', 'rosemary sprigs', 'leaf parsley', 'garlic']",266.5,11.0,19.0,37.0,13.0,5.0,11.0,-
39,turkey pan gravy,146514,10,3,"['pan drip', 'wine', 'wheat flour', 'leaf parsley', 'garlic', 'salt', 'thyme sprigs', 'pepper']",34.3,0.0,0.0,4.0,1.0,0.0,1.0,-
40,harira   chickpea and lentil soup,395399,70,10,"['ground cilantro', 'leaf parsley', 'chicken broth', 'lentil', 'chickpea', 'tomato', 'durkee onion', 'cinnamon', 'cumin', 'ground ginger', 'turmeric', 'pepper', 'lemon juice concentrate', 'oil', 'lemon', 'date']",286.2,9.0,26.0,40.0,32.0,5.0,14.0,-
41,harira  moroccan lentil soup,177940,170,10,"['lamb', 'turmeric', 'pepper', 'cinnamon', 'ginger', 'cayenne pepper', 'margarine', 'celery seed', 'durkee onion', 'durkee onion', 'ground cilantro', 'tomato', 'water', 'lentil', 'chickpea', 'rice vermicelli', 'lemon']",189.0,9.0,13.0,6.0,20.0,10.0,7.0,-
42,mediterranean veggie full soup,16633,130,12,"['oil', 'durkee onion', 'tomato', 'turmeric', 'ground ginger', 'cinnamon', 'ground cilantro', 'leaf parsley', 'saffron thread', 'wheat bread', 'chicken broth', 'lentil', 'garbanzo bean', 'salt', 'pepper', 'egg', 'lemon', 'juice', 'cilantro', 'lemon wedge', 'bread']",156.6,6.0,18.0,19.0,12.0,3.0,8.0,-
43,moroccan harira,349933,150,12,"['lamb', 'turmeric', 'pepper', 'cinnamon', 'ginger', 'butter', 'top', 'durkee onion', 'leaf parsley', 'ground cilantro', 'tomato', 'salt', 'lentil', 'chickpea', 'spaghetti noodle', 'egg', 'lemon', 'juice']",226.5,16.0,18.0,19.0,28.0,23.0,6.0,-
44,moroccan ramadan soup,503356,165,10,"['garbanzo bean', 'butter', 'cinnamon', 'ground ginger', 'turmeric', 'paprika', 'pepper', 'saffron thread', 'lamb', 'durkee onion', 'leaf parsley', 'ground cilantro', 'tomato', 'water', 'lentil', 'lemon juice concentrate', 'salt']",439.3,40.0,29.0,44.0,45.0,59.0,9.0,-
45,chicago style stuffed spinach pizza,88044,121,27,"['yeast', 'sugar', 'water', 'vegetable oil', 'wheat flour', 'oil', 'garlic', 'puree', 'oregano', 'leaf basil', 'salt', 'pepper', 'spinach', 'mozzarella cheese', 'champignon mushroom', 'parmesan cheese', 'cheese']",797.0,58.0,15.0,41.0,65.0,59.0,28.0,"['american', 'italian']"
46,focaccia bread with three topping choices,221678,130,20,"['water', 'oil', 'sugar', 'salt', 'wheat flour', 'yeast', 'leaf basil', 'oregano', 'leaf parsley', 'garlic', 'butter', 'durkee onion', 'mayonnaise', 'olive', 'olive']",919.5,91.0,21.0,37.0,22.0,48.0,28.0,['american']
47,two 12 inch good and easy pepperoni pizzas,272701,40,18,"['yeast', 'water', 'sugar', 'salt', 'oil', 'wheat flour', 'durkee onion', 'tomato sauce', 'parmesan cheese', 'oregano', 'garlic', 'pepper', 'pepperoni', 'mozzarella cheese']",179.2,13.0,5.0,20.0,15.0,17.0,5.0,['american']
48,vegetarian parmesan cutlets,34597,50,23,"['soy protein flake', 'water', 'oregano', 'leaf basil', 'garlic', 'durkee onion', 'salt', 'pepper', 'parmesan cheese', 'cheese', 'egg', 'wheat flour', 'parmesan cheese', 'garlic', 'oregano', 'milk']",233.6,9.0,2.0,19.0,22.0,13.0,11.0,['american']
49,dad s friday night pizza,288492,30,18,"['wheat flour', 'water', 'oil', 'sugar', 'yeast', 'tomato sauce', 'oregano', 'leaf parsley', 'leaf basil', 'garlic', 'mozzarella cheese']",249.9,17.0,10.0,17.0,25.0,29.0,8.0,-
50,corn and black bean salad with a kick,188679,5,5,"['bean', 'corn', 'durkee onion', 'pepper', 'vinegar', 'oil', 'salt', 'sugar', 'pepper', 'cumin', 'chili powder', 'ground cilantro']",133.6,6.0,10.0,6.0,10.0,3.0,6.0,['mexican']
51,corn and chile succotash,449341,25,13,"['corn', 'pasilla chile', 'durkee onion', 'oil', 'salt', 'garlic', 'pepper', 'ground cilantro']",126.3,2.0,4.0,4.0,8.0,1.0,9.0,['mexican']
52,southwest side dish,360103,25,9,"['durkee onion', 'bell pepper', 'bean', 'zucchini', 'corn', 'bean', 'oil', 'vinegar', 'chili powder', 'pepper', 'ground cilantro']",152.3,11.0,9.0,7.0,9.0,5.0,6.0,['american']
53,the boss beans,426809,25,4,"['oil', 'durkee onion', 'bell pepper', 'garlic', 'bean', 'chily', 'corn', 'chili powder', 'pepper']",184.8,6.0,45.0,29.0,14.0,3.0,11.0,"['american', 'mexican']"
54,colorful black bean salad,225855,70,3,"['bean', 'pepper', 'durkee onion', 'ground cilantro', 'lemon juice concentrate', 'oil', 'cumin', 'garlic', 'salt', 'pepper']",364.9,12.0,3.0,12.0,39.0,6.0,18.0,-
55,always perfect sweet and sour meatballs,123240,25,16,"['ground beef', 'garlic', 'onion powder', 'egg', 'matzo meal', 'chili sauce', 'sugar', 'lemon juice concentrate']",485.5,28.0,144.0,51.0,51.0,35.0,16.0,-
56,kittencal s spicy glazed mini garlic cocktail meatballs,201972,1465,10,"['ground beef', 'garlic', 'egg', 'onion soup mix', 'cayenne pepper', 'sauce', 'parmesan cheese', 'breadcrumb', 'seasoning salt', 'pepper', 'cranberry sauce', 'chili sauce', 'sugar', 'lemon juice concentrate', 'sauce']",59.4,2.0,17.0,7.0,9.0,3.0,2.0,-
57,mashed potato cakes,90752,23,8,"['potato', 'egg', 'leaf parsley', 'onion powder']",107.5,2.0,7.0,14.0,7.0,3.0,6.0,-
58,picante cranberry meatballs,84008,60,10,"['egg', 'ketchup', 'leaf parsley', 'soy sauce', 'onion flake', 'garlic', 'pepper', 'saltine cracker', 'ground beef', 'cranberry sauce', 'chili sauce', 'chili salsa', 'sugar', 'lemon juice concentrate']",409.6,20.0,127.0,44.0,54.0,26.0,14.0,-
59,piquant cocktail meatballs,261692,90,9,"['ground beef', 'corn flake', 'leaf parsley', 'egg', 'soy sauce', 'pepper', 'garlic', 'ketchup', 'durkee onion', 'cranberry sauce', 'chili sauce', 'sugar', 'lemon juice concentrate']",155.5,7.0,51.0,17.0,21.0,10.0,5.0,-
60,aunt claire s pul gol gi    bul gogi,410251,21,7,"['sirloin tip roast', 'soy sauce', 'sesame seed', 'sesame oil', 'durkee onion', 'sugar', 'sugar', 'garlic', 'budweiser beer', 'pepper']",164.5,6.0,80.0,84.0,9.0,3.0,8.0,['korean']
61,grilled korean bulgogi beef,420281,15,6,"['rib -eye steak', 'garlic', 'pear', 'durkee onion', 'soy sauce', 'sugar', 'sesame oil', 'rice wine', 'sesame seed', 'ginger', 'pepper']",415.3,45.0,35.0,44.0,45.0,54.0,4.0,['korean']
62,korean  grilled meat on skewers   bulgogi,49401,25,5,"['sirloin beef', 'sesame seed', 'garlic', 'ginger', 'durkee onion', 'soy sauce', 'sherry', 'sesame oil', 'sugar', 'pepper flake']",135.7,13.0,12.0,56.0,8.0,6.0,3.0,['korean']
63,korean fire pork  toeji kogi kui,191135,50,11,"['pork roast', 'soy sauce', 'pepper paste', 'wine', 'sugar', 'sesame oil', 'sesame seed', 'durkee onion', 'garlic', 'ginger', 'pepper']",259.7,16.0,38.0,24.0,53.0,13.0,3.0,['korean']
64,sauteed spinach with sesame   korean,368901,18,11,"['sesame oil', 'garlic', 'spinach', 'sugar', 'soy sauce', 'sesame seed']",154.4,19.0,14.0,14.0,8.0,8.0,3.0,['korean']
65,cajun chicken linguine,479461,30,5,"['penne pasta', 'chicken breast', 'seasoning salt', 'butter', 'durkee onion', 'cream', 'tomato', 'leaf basil', 'garlic', 'pepper', 'parmesan cheese']",1250.7,114.0,18.0,21.0,106.0,205.0,30.0,['american']
66,cajun chicken pasta recipe,145662,20,6,"['penne pasta', 'chicken breast', 'seasoning salt', 'butter', 'durkee onion', 'whipping cream', 'tomato', 'salt', 'leaf basil', 'pepper', 'garlic', 'parmesan cheese']",985.3,107.0,10.0,24.0,81.0,193.0,16.0,['american']
67,chili s copycat cajun chicken pasta,410185,25,9,"['chicken breast', 'seasoning salt', 'butter', 'cream', 'lemon pepper seasoning', 'salt', 'pepper', 'garlic', 'penne pasta', 'tomato', 'parmesan cheese']",1107.4,137.0,4.0,41.0,56.0,263.0,17.0,['american']
68,gumbo,32042,60,8,"['vegetable oil', 'purpose flour', 'durkee onion', 'leaf parsley', 'celery seed', 'bell pepper', 'bell pepper', 'scallion', 'garlic', 'chicken broth', 'salt', 'seasoning salt', 'sausage']",551.6,72.0,8.0,71.0,35.0,65.0,4.0,['american']
69,state fair pasta,74969,25,10,"['fettuccine', 'salt', 'butter', 'sausage', 'bell pepper', 'bell pepper', 'durkee onion', 'garlic', 'seasoning salt']",899.5,69.0,20.0,47.0,66.0,101.0,30.0,-
70,avocado salsa,170109,10,2,"['salsa verde', 'avocado', 'ground cilantro', 'durkee onion', 'lime juice concentrate', 'garlic', 'salt']",173.3,18.0,14.0,45.0,7.0,8.0,5.0,-
71,black bean spread   dip with lime and cilantro,190201,9,2,"['garlic', 'ground cilantro', 'lime juice concentrate', 'olive oil', 'salt', 'bean']",101.2,3.0,0.0,4.0,11.0,1.0,5.0,-
72,chipotle s guacamole recipe,306376,15,4,"['avocado', 'lime juice concentrate', 'ground cilantro', 'durkee onion', 'garlic', 'chili pepper', 'salt']",257.1,32.0,10.0,24.0,7.0,14.0,6.0,-
73,creamy mexican green salsa dip,473285,7,7,"['avocado', 'pepper', 'lemon juice concentrate', 'garlic', 'salt', 'water', 'ground cilantro']",84.4,11.0,2.0,24.0,2.0,5.0,1.0,-
74,tre s copycat texas casa ole green  verde  sauce,319601,75,4,"['avocado', 'pepper', 'ground cilantro', 'cream', 'garlic', 'lime juice concentrate', 'salt', 'pepper']",292.6,41.0,4.0,3.0,8.0,49.0,4.0,-
75,anytime crepes,327593,8,12,"['egg', 'milk', 'wheat flour']",149.6,14.0,0.0,5.0,20.0,21.0,2.0,-
76,diabetic dog treats,493351,20,11,"['wheat flour', 'egg', 'beef liver']",35.9,1.0,0.0,0.0,10.0,1.0,0.0,-
77,green bean pancake,237242,15,15,"['bean', 'egg', 'mrs. dash tomato basil garlic seasoning', 'oil']",206.3,28.0,7.0,3.0,14.0,17.0,1.0,-
78,tempura batter   gluten free,220205,20,15,"['water', 'egg', 'wheat flour']",71.5,7.0,0.0,3.0,12.0,7.0,0.0,-
79,whole wheat ricotta gnocchi,294406,30,13,"['ricotta cheese', 'egg', 'lowfat parmesan cheese', 'wheat flour']",270.7,13.0,2.0,5.0,33.0,22.0,11.0,-
80,creole crab stuffed avocados,372677,20,9,"['avocado', 'grain rice', 'stick', 'tomato', 'mayonnaise', 'mustard', 'tabasco jalapeno sauce', 'ketchup', 'lemon juice concentrate', 'herb', 'pepper']",217.8,26.0,8.0,4.0,5.0,12.0,5.0,"['american', 'french']"
81,lizzie s dipping sauce,371994,7,4,"['mayonnaise', 'garlic', 'sauce', 'mustard', 'tabasco jalapeno sauce', 'ketchup', 'lemon juice concentrate', 'pepper']",68.8,7.0,9.0,9.0,0.0,3.0,2.0,['american']
