,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,1880 chocolate spice cake  with icing,357228,40,14,"['sugar', 'butter', 'egg', 'wheat flour', 'salt', 'cocoa', 'cinnamon', 'clove', 'nutmeg', 'buttermilk', 'baking soda', 'vanilla']",208.5,13.0,71.0,11.0,6.0,25.0,10.0,-
1,brandied peach cake,304407,60,10,"['peach', 'peach brandy', 'baking soda', 'buttermilk', 'vanilla', 'wheat flour', 'cinnamon', 'nutmeg', 'allspice', 'baking powder', 'egg', 'salt', 'sugar', 'salad oil', 'pistachio', 'butter', 'corn syrup']",595.1,52.0,175.0,20.0,12.0,42.0,23.0,-
2,butter pecan tea bread,70791,65,14,"['wheat flour', 'baking powder', 'baking soda', 'salt', 'cinnamon', 'nutmeg', 'sugar', 'pistachio', 'egg', 'buttermilk', 'butter']",310.6,17.0,91.0,12.0,11.0,12.0,16.0,-
3,glazed chunky apple cake,128569,90,11,"['sugar', 'vegetable oil', 'egg', 'wheat flour', 'salt', 'baking soda', 'cinnamon', 'nutmeg', 'clove', 'apple', 'pistachio', 'butter', 'corn syrup', 'buttermilk']",520.1,45.0,165.0,14.0,9.0,26.0,20.0,-
4,nee s fig cake,249308,90,13,"['purpose flour', 'sugar', 'baking soda', 'baking powder', 'cinnamon', 'nutmeg', 'clove', 'salt', 'vegetable oil', 'egg', 'vanilla extract', 'buttermilk', 'fig preserve', 'pistachio', 'butter', 'corn syrup']",723.7,52.0,300.0,25.0,12.0,42.0,33.0,-
5,barefoot contessa s blueberry sauce,205904,20,6,"['blueberry', 'vanilla sugar', 'lemon juice concentrate']",20.8,0.0,14.0,0.0,0.0,0.0,1.0,-
6,blueberry sauce with fresh lavender,163003,10,6,"['blueberry', 'sugar', 'lavender honey', 'lemon juice concentrate']",374.2,0.0,358.0,0.0,2.0,0.0,32.0,-
7,champagne fooler  non alcoholic,246293,3,4,"['apple juice', 'lemon juice concentrate', 'club soda']",29.5,0.0,27.0,0.0,0.0,0.0,2.0,-
8,cleaning a cuttingboard,382715,3,9,"['lemon juice concentrate', 'hydrogen peroxide']",13.4,0.0,6.0,0.0,0.0,0.0,1.0,-
9,watermelonberry juice pick me up,377718,1,8,"['watermelon', 'blueberry', 'lemon juice concentrate']",133.9,1.0,105.0,0.0,4.0,0.0,11.0,-
10,100 year old pie crust  pastry dough,402119,10,5,"['purpose flour', 'vegetable shortening', 'sugar', 'salt', 'egg', 'water']",1302.8,141.0,39.0,49.0,28.0,132.0,34.0,-
11,aunt betty s famous pie crust,142218,10,6,"['wheat flour', 'vegetable shortening', 'salt', 'egg', 'vinegar', 'water']",3479.7,368.0,5.0,100.0,90.0,343.0,95.0,-
