,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,biscuit topped deep dish chicken,22703,70,11,"['butter', 'baby carrot', 'potato', 'durkee onion', 'celery seed', 'water', 'wheat flour', 'leaf parsley', 'poultry seasoning', 'salt', 'pepper', 'milk', 'chicken bouillon granule', 'chicken meat', 'baking powder']",398.0,21.0,17.0,52.0,21.0,41.0,19.0,['american']
1,chicken pie with sweet potato crust,277387,60,11,"['chicken meat', 'baby carrot', 'durkee onion', 'leaf parsley', 'milk', 'chicken broth', 'wheat flour', 'salt', 'pepper', 'baking powder', 'potato', 'butter', 'egg']",307.3,22.0,20.0,38.0,16.0,43.0,11.0,['american']
2,chicken soup with dumplings,38945,59,12,"['chicken meat', 'butter', 'chicken broth', 'water', 'baby carrot', 'durkee onion', 'celery seed', 'poultry seasoning', 'garlic', 'salt', 'pepper', 'leaf parsley', 'turmeric', 'egg white', 'cottage cheese', 'wheat flour']",556.3,40.0,31.0,79.0,76.0,48.0,13.0,['american']
3,dad s chicken and dumplings,222977,110,16,"['chicken meat', 'butter', 'garlic', 'leave', 'durkee onion', 'baby carrot', 'celery seed', 'potato', 'seasoning salt', 'pepper flake', 'pepper', 'wheat flour', 'baking powder', 'salt', 'egg', 'chicken broth']",859.2,42.0,19.0,125.0,58.0,65.0,40.0,['american']
4,uncle gary s manhattan clam chowder,100132,110,13,"['potato', 'durkee onion', 'celery seed', 'baby carrot', 'butter', 'vegetable oil', 'wheat flour', 'base', 'ragu tomato sauce', 'clam', 'salt', 'pepper', 'garlic', 'thyme sprigs']",270.1,10.0,13.0,7.0,19.0,10.0,14.0,['american']
5,diabetic  low fat jalapeno pepper spread,20301,5,1,"['light cream cheese', 'jalapeno jelly']",22.2,1.0,8.0,0.0,0.0,3.0,1.0,-
6,froot loop candy,106942,75,10,"['chocolate bark', 'fruit loops cereal']",160.1,11.0,70.0,2.0,3.0,23.0,7.0,-
7,mini brie tarts,243567,25,12,"['tart shell', 'cream brie cheese', 'jalapeno jelly']",55.8,7.0,0.0,4.0,6.0,14.0,0.0,-
8,nutter balls,342260,75,6,"['peanut butter cookie', 'light cream cheese', 'almond bark']",91.6,7.0,22.0,3.0,4.0,8.0,3.0,-
9,quick cheatin  cheesecake for one,154020,2,4,"['cracker square', 'light cream cheese', 'calorie strawberry jam']",155.3,9.0,34.0,9.0,6.0,12.0,7.0,-
10,bakery oatmeal chocolate chip cookies,487714,20,7,"['butter', 'sugar', 'egg', 'vanilla', 'baking soda', 'salt', 'wheat flour', 'oat', 'chocolate chip cookie']",152.7,10.0,50.0,7.0,4.0,19.0,7.0,['american']
11,buckwheat griddlecakes,58521,23,5,"['wheat flour', 'buckwheat groat', 'baking soda', 'salt', 'sugar', 'egg', 'milk', 'butter']",62.5,4.0,10.0,5.0,3.0,7.0,2.0,['american']
12,heart smart oatmeal date chocolate cookies,278073,42,9,"['butter', 'sugar', 'purpose flour', 'wheat flour', 'baking soda', 'oat', 'salt', 'egg', 'vanilla extract', 'date', 'chocolate']",107.8,5.0,38.0,3.0,4.0,8.0,6.0,['american']
13,oat n  toffee cookies,39444,20,9,"['butter', 'sugar', 'sugar', 'egg', 'vanilla', 'wheat flour', 'oat', 'baking soda', 'baking powder', 'salt', 'toffee bit']",126.2,8.0,44.0,4.0,3.0,15.0,6.0,['american']
14,crisp cranberry oatmeal cookies  small batch,51854,15,4,"['butter', 'sugar', 'sugar', 'egg', 'wheat flour', 'salt', 'baking soda', 'baking powder', 'oat', 'cranberry']",109.4,6.0,34.0,5.0,3.0,12.0,5.0,-
