,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,banana banana bread,25885,75,10,"['purpose flour', 'baking soda', 'salt', 'butter', 'sugar', 'egg', 'banana']",233.8,13.0,68.0,9.0,7.0,25.0,12.0,-
1,basic popovers,312638,42,7,"['butter', 'purpose flour', 'salt', 'egg', 'milk']",153.6,8.0,8.0,19.0,11.0,14.0,6.0,-
2,best ever banana bread,287668,70,8,"['sugar', 'butter', 'banana', 'egg', 'purpose flour', 'baking soda', 'salt']",260.0,16.0,96.0,11.0,6.0,31.0,13.0,-
3,norwegian pancakes,25231,20,11,"['sugar', 'egg', 'salt', 'milk', 'purpose flour', 'vegetable oil cooking spray', 'butter', 'strawberry jelly']",254.5,6.0,89.0,7.0,14.0,9.0,15.0,-
4,wonderfully delicate crepes,364355,22,7,"['milk', 'purpose flour', 'egg', 'butter', 'salt']",115.4,6.0,13.0,2.0,8.0,11.0,4.0,-
5,chicken parmesan meatloaf,439985,60,11,"['ground chicken', 'egg', 'breadcrumb', 'leaf basil', 'thyme sprigs', 'oregano', 'garlic', 'durkee onion', 'salt', 'pepper', 'parmesan cheese', 'cheese pasta sauce', 'blend cheese', 'leaf parsley']",298.0,23.0,16.0,31.0,55.0,27.0,4.0,['italian']
6,family favorite basic meatballs,124958,50,9,"['breadcrumb', 'parmesan cheese', 'milk', 'beef broth', 'leaf parsley', 'egg', 'oregano', 'garlic', 'salt', 'pepper', 'leaf basil', 'pepper flake', 'nutmeg', 'ground chuck']",106.5,10.0,2.0,15.0,15.0,13.0,1.0,['italian']
7,old world style italian turkey meatballs,140038,80,2,"['turkey breast', 'leaf basil', 'oregano', 'egg', 'breadcrumb', 'water', 'garlic', 'parmesan cheese', 'salt', 'pepper', 'leaf parsley', 'oil']",139.2,10.0,2.0,16.0,25.0,10.0,2.0,['italian']
8,perruso s spaghetti and meatballs,12829,330,17,"['tomato puree', 'oregano', 'leaf basil', 'salt', 'pepper', 'sausage', 'garlic', 'durkee onion', 'ground beef', 'egg', 'leaf parsley', 'cheese', 'breadcrumb']",429.8,35.0,62.0,52.0,57.0,41.0,10.0,['italian']
9,parmesan  meatballs,216520,50,6,"['breadcrumb', 'parmesan cheese', 'nonfat milk', 'chicken broth', 'leaf parsley', 'egg', 'oregano', 'garlic', 'salt', 'pepper', 'leaf basil', 'pepper flake', 'ground chuck']",102.0,8.0,5.0,28.0,16.0,13.0,1.0,-
