,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,bourek  meat filled pastry,185524,40,11,"['butter', 'lamb', 'durkee onion', 'leaf parsley', 'salt', 'pepper', 'cinnamon', 'phyllo pastry sheet', 'egg']",192.4,20.0,1.0,12.0,13.0,32.0,3.0,-
1,harira  moroccan lentil soup,177940,170,10,"['lamb', 'turmeric', 'pepper', 'cinnamon', 'ginger', 'cayenne pepper', 'margarine', 'celery seed', 'durkee onion', 'durkee onion', 'ground cilantro', 'tomato', 'water', 'lentil', 'chickpea', 'rice vermicelli', 'lemon']",189.0,9.0,13.0,6.0,20.0,10.0,7.0,-
2,mediterranean veggie full soup,16633,130,12,"['oil', 'durkee onion', 'tomato', 'turmeric', 'ground ginger', 'cinnamon', 'ground cilantro', 'leaf parsley', 'saffron thread', 'wheat bread', 'chicken broth', 'lentil', 'garbanzo bean', 'salt', 'pepper', 'egg', 'lemon', 'juice', 'cilantro', 'lemon wedge', 'bread']",156.6,6.0,18.0,19.0,12.0,3.0,8.0,-
3,moroccan ramadan soup,503356,165,10,"['garbanzo bean', 'butter', 'cinnamon', 'ground ginger', 'turmeric', 'paprika', 'pepper', 'saffron thread', 'lamb', 'durkee onion', 'leaf parsley', 'ground cilantro', 'tomato', 'water', 'lentil', 'lemon juice concentrate', 'salt']",439.3,40.0,29.0,44.0,45.0,59.0,9.0,-
4,moroccan soup to fill the tummy,385630,135,11,"['lamb', 'turmeric', 'pepper', 'cinnamon', 'ginger', 'butter', 'leave', 'durkee onion', 'leaf parsley', 'ground cilantro', 'tomato', 'salt', 'lentil', 'chickpea', 'spaghetti noodle', 'egg']",302.4,21.0,25.0,9.0,38.0,31.0,8.0,-
5,brown and serve rolls,47570,140,19,"['wheat flour', 'salt', 'water', 'sugar', 'milk', 'yeast', 'butter']",114.5,3.0,8.0,6.0,5.0,6.0,6.0,-
6,classic dinner rolls,398426,90,16,"['wheat flour', 'yeast', 'sugar', 'salt', 'milk', 'water', 'butter']",109.2,3.0,8.0,4.0,5.0,7.0,6.0,-
7,fluffy one hour yeast rolls,191733,45,18,"['wheat flour', 'sugar', 'yeast', 'salt', 'milk', 'water', 'butter']",147.9,5.0,9.0,7.0,7.0,11.0,8.0,-
8,quick buns,195736,150,12,"['sugar', 'water', 'yeast', 'milk', 'salt', 'butter', 'wheat flour']",110.6,5.0,1.0,3.0,5.0,9.0,5.0,-
9,valtrompia canape bread,28219,140,16,"['water', 'sugar', 'yeast', 'milk', 'butter', 'salt', 'wheat flour']",882.0,27.0,10.0,67.0,49.0,52.0,50.0,-
