,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,berthas meatballs,32384,130,2,"['breadcrumb', 'ground beef', 'egg', 'parmesan cheese', 'leaf parsley', 'garlic', 'oregano', 'pepper']",399.9,28.0,7.0,20.0,68.0,39.0,6.0,-
1,breaded  n baked zucchini chips,90331,30,5,"['zucchini', 'egg', 'milk', 'garlic', 'breadcrumb', 'parmesan cheese', 'leaf parsley', 'pepper']",109.5,5.0,13.0,13.0,12.0,6.0,4.0,-
2,carrabba s italian grill meatballs,63078,35,4,"['ground pork', 'veal', 'ground beef', 'egg', 'parmesan cheese', 'garlic', 'breadcrumb', 'leaf parsley', 'pepper', 'oil']",182.8,17.0,1.0,5.0,30.0,22.0,1.0,-
3,easy baked parmesan meatballs,330243,50,5,"['ground beef', 'parmesan cheese', 'leaf parsley', 'egg', 'garlic']",318.0,33.0,0.0,11.0,55.0,46.0,0.0,-
4,homemade fabulous meatballs,508537,45,5,"['ground beef', 'egg', 'parmesan cheese', 'breadcrumb', 'garlic', 'salt', 'pepper', 'milk', 'leaf parsley', 'oregano']",339.5,33.0,2.0,36.0,55.0,45.0,2.0,-
5,holiday classic wassail,262200,20,10,"['cinnamon candy', 'clove', 'allspice', 'juice concentrate', 'cranberry', 'sugar', 'bitter', 'rum']",195.2,0.0,162.0,0.0,0.0,0.0,14.0,-
6,lithuanian cranberry pudding for christmas eve,271223,30,12,"['cranberry', 'sugar', 'starch', 'cinnamon candy', 'clove']",358.1,0.0,213.0,0.0,5.0,0.0,29.0,-
7,mulling spices  for wine apple cider,106470,10,10,"['cardamom', 'clove', 'allspice', 'rind', 'cinnamon candy']",9.8,0.0,0.0,0.0,0.0,0.0,0.0,-
8,spiced cranberry orange sauce with zinfandel,144578,36,10,"['zinfandel wine', 'sugar', 'sugar', 'clove', 'allspice', 'cinnamon candy', 'rind', 'cranberry']",634.9,1.0,474.0,1.0,1.0,1.0,45.0,-
9,warmed and spiced apple cider,72278,30,9,"['apple cider', 'sugar', 'cinnamon candy', 'allspice', 'clove']",27.2,0.0,26.0,0.0,0.0,0.0,2.0,-
10,alexander s spaghetti carbonara,25400,30,6,"['prosciutto', 'durkee onion', 'spaghetti', 'egg', 'parmesan cheese', 'leaf parsley', 'oregano', 'pepper', 'oil']",478.3,63.0,12.0,24.0,39.0,55.0,2.0,['italian']
11,crushed red pepper and pancetta pasta,297373,40,12,"['oil', 'pancetta', 'durkee onion', 'tomato', 'pepper flake', 'spaghetti', 'salt', 'parmesan cheese']",640.7,27.0,42.0,23.0,39.0,18.0,33.0,['italian']
12,florentine spaghetti frittata,430049,40,16,"['oil', 'durkee onion', 'spinach', 'nutmeg', 'egg', 'egg white', 'milk', 'parmesan cheese', 'spaghetti', 'leaf basil', 'pepper', 'tomato']",254.2,9.0,15.0,7.0,27.0,10.0,12.0,['italian']
13,pizza di spaghetti,98947,30,13,"['egg', 'milk', 'parmesan cheese', 'pepper', 'spaghetti', 'oil']",328.2,31.0,5.0,9.0,25.0,25.0,7.0,['italian']
14,the italian scramble,375637,25,10,"['oil', 'potato', 'sausage', 'durkee onion', 'pepper', 'pepper', 'egg', 'milk', 'oregano', 'tomato', 'mozzarella cheese', 'parmesan cheese', 'leaf parsley']",483.9,49.0,16.0,40.0,59.0,56.0,6.0,['italian']
