,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,cappuccino on ice,456058,3,3,"['espresso', 'milk', 'cream', 'vanilla extract']",658.0,42.0,334.0,10.0,32.0,85.0,29.0,-
1,cappuccino with irish cream,371084,15,5,"['espresso', 'milk', 'cream', 'sugar']",299.4,22.0,65.0,5.0,11.0,44.0,7.0,-
2,iced coffee slush,119630,330,9,"['espresso', 'sugar', 'milk', 'cream', 'vanilla extract']",203.3,11.0,100.0,2.0,7.0,23.0,10.0,-
3,quick and easy chocolate coffee mousse  no eggs,316027,13,8,"['chocolate chip cookie', 'espresso', 'cream', 'sugar']",519.7,62.0,149.0,1.0,6.0,124.0,14.0,-
4,snow cocoa,264554,125,3,"['cream', 'milk', 'vanilla extract', 'chocolate chip cookie']",442.5,52.0,80.0,5.0,15.0,104.0,9.0,-
5,artichoke and sun dried tomato quiche,133402,115,9,"['egg', 'half', 'garlic', 'salt', 'pepper', 'jack cheese', 'pie crust', 'tomato', 'artichoke heart', 'leaf basil', 'parmesan cheese']",593.6,61.0,11.0,52.0,47.0,89.0,12.0,-
6,california artichoke dip,123533,35,6,"['artichoke heart', 'garlic', 'cheddar cheese', 'mayonnaise', 'cream', 'pepper', 'parmesan cheese']",252.7,24.0,8.0,22.0,26.0,36.0,5.0,-
7,green chile sausage quiche,466422,45,6,"['chily', 'pie crust', 'sausage', 'egg', 'cream', 'parmesan cheese', 'jack cheese', 'salt', 'pepper']",496.4,58.0,6.0,37.0,45.0,76.0,5.0,-
8,green heaven in a pot,81180,63,10,"['artichoke heart', 'durkee onion', 'egg', 'cream', 'pepper', 'parmesan cheese']",194.6,22.0,4.0,4.0,18.0,37.0,2.0,-
9,savory summer pie,457594,60,14,"['pie crust', 'pepper', 'durkee onion', 'garlic', 'oil', 'leaf basil', 'egg', 'half', 'salt', 'pepper', 'jack cheese', 'parmesan cheese', 'tomato']",383.6,41.0,11.0,28.0,31.0,61.0,6.0,-
10,classic tiramisu,3122,0,10,"['champagne biscuit', 'water', 'sugar', 'espresso powder', 'brandy', 'vanilla', 'mascarpone cheese', 'sugar', 'cream', 'cocoa', 'coffee bean']",116.6,11.0,25.0,0.0,1.0,22.0,2.0,['italian']
11,italian mocha tiramisu,131063,25,14,"['coffee granule', 'sugar', 'water', 'cheese', 'sugar', 'cream', 'ladyfinger', 'chocolate baking square']",301.8,32.0,66.0,5.0,8.0,60.0,8.0,['italian']
12,italian tartufo,287230,330,18,"['sugar', 'cocoa', 'espresso', 'water', 'jumbo egg', 'maraschino cherry', 'cream', 'rum', 'chocolate']",259.8,23.0,88.0,0.0,7.0,44.0,9.0,['italian']
13,rum and ricotta tiramisu,217566,20,7,"['ricotta cheese', 'light cream cheese', 'rum', 'sugar', 'espresso', 'ladyfinger', 'cocoa']",167.8,11.0,47.0,5.0,9.0,20.0,6.0,['italian']
14,tiramisu   cook s illustrated,455441,30,21,"['espresso', 'espresso powder', 'rum', 'jumbo egg', 'sugar', 'table salt', 'mascarpone cheese', 'cream', 'ladyfinger', 'cocoa', 'semisweet chocolate']",299.9,20.0,93.0,5.0,13.0,31.0,13.0,['italian']
15,bell pepper zucchini fajitas,90727,30,9,"['tortilla flour', 'canola oil', 'pepper', 'pepper', 'zucchini', 'durkee onion', 'salt', 'chili salsa', 'cream']",276.4,13.0,29.0,30.0,16.0,12.0,14.0,['mexican']
16,mexican morning potato pie,474881,65,8,"['egg', 'milk', 'taco seasoning', 'hash brown', 'bean', 'pepper', 'blend cheese']",208.5,18.0,8.0,26.0,25.0,35.0,4.0,['mexican']
17,mexican taco omelet,285705,10,11,"['egg', 'chicken breast', 'pepper', 'durkee onion', 'queso fresco', 'chili salsa', 'tortilla chip', 'salt', 'pepper']",171.0,15.0,13.0,22.0,27.0,15.0,2.0,['mexican']
18,salsa and chiles green beans,53830,20,7,"['canola oil', 'durkee onion', 'garlic', 'bean', 'chili salsa', 'chily', 'salt']",67.2,3.0,14.0,28.0,4.0,1.0,3.0,['mexican']
19,green bean saute,84045,35,8,"['bean', 'canola oil', 'durkee onion', 'salt', 'pepper', 'leaf parsley']",82.4,5.0,12.0,12.0,4.0,1.0,3.0,-
20,broiled tomatoes with goat cheese,49612,8,6,"['tomato', 'goat cheese', 'pepper', 'leaf basil']",100.1,10.0,15.0,4.0,11.0,22.0,1.0,-
21,corn and stewed tomatoes,150634,20,5,"['butter', 'durkee onion', 'bell pepper', 'corn', 'tomato', 'salt', 'pepper', 'leaf basil']",155.0,10.0,18.0,12.0,7.0,18.0,8.0,-
22,herbed shrimp skillet,471937,20,4,"['durkee onion', 'pepper', 'butter', 'corn', 'sugar', 'salt', 'leaf basil', 'thyme sprigs', 'pepper', 'shrimp']",314.8,16.0,13.0,9.0,16.0,28.0,18.0,-
23,stewed tomatoes jefferson,204002,20,3,"['butter', 'durkee onion', 'tomato', 'leaf basil', 'wine', 'pepper']",126.4,13.0,21.0,3.0,3.0,27.0,2.0,-
24,tomatoes broiled with goat cheese and basil,20816,8,5,"['tomato', 'goat cheese', 'pepper', 'leaf basil']",66.7,6.0,10.0,3.0,7.0,14.0,1.0,-
25,shrimp  camarones  quesadillas,173570,25,15,"['butter', 'durkee onion', 'kernel corn', 'garlic', 'tomato', 'jalapeno pepper', 'shrimp', 'lemon', 'ground cilantro', 'salt', 'tortilla flour', 'jack cheese']",438.0,26.0,15.0,32.0,50.0,43.0,15.0,['mexican']
26,shrimp stuffed jalapenos,350178,70,8,"['shrimp', 'bacon', 'seasoning salt', 'jalapeno pepper', 'cheese', 'toothpick']",151.0,18.0,10.0,12.0,13.0,31.0,1.0,['mexican']
27,the greatest pinto beans,283360,130,15,"['pinto bean', 'bacon', 'bell pepper', 'tomato', 'cumin powder', 'chili powder', 'garlic', 'jalapeno pepper']",185.5,21.0,2.0,10.0,12.0,22.0,2.0,['mexican']
28,unbreaded jalapeno poppers with double cheese,473386,30,12,"['jalapeno pepper', 'cheese', 'cheddar cheese', 'bacon']",68.2,9.0,1.0,4.0,3.0,13.0,0.0,['mexican']
29,shrimp robby,222915,40,20,"['shrimp', 'bacon', 'jalapeno pepper', 'barbecue sauce', 'toothpick', 'butter']",137.2,11.0,32.0,22.0,10.0,12.0,3.0,-
30,scallops wrapped in bacon in a maple cream sauce,165304,31,13,"['bacon', 'scallop', 'cream', 'maple syrup', 'mustard', 'chive', 'salt', 'pepper']",111.9,14.0,4.0,5.0,8.0,22.0,0.0,['american']
31,bacon topped turkey medallions,410500,30,16,"['bacon', 'turkey breast tenderloin', 'salt', 'pepper', 'shallot', 'apple juice', 'maple syrup', 'lemon juice concentrate', 'mustard', 'chive']",102.6,8.0,42.0,10.0,3.0,8.0,4.0,-
32,bacon wrapped shrimp,343643,25,14,"['jumbo shrimp', 'bacon', 'salt']",133.5,16.0,0.0,9.0,16.0,17.0,0.0,-
33,maple glazed bacon,148294,25,10,"['bacon', 'maple syrup', 'mustard', 'sugar']",123.0,15.0,17.0,8.0,5.0,17.0,1.0,-
34,sweet and savory brussels sprouts,306732,25,12,"['sprout', 'bacon', 'maple syrup', 'mustard', 'vinegar', 'salt', 'pepper', 'oil', 'cranberry']",130.3,11.0,23.0,6.0,8.0,7.0,4.0,-
