,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,chocolate chirpie chip cookies,115031,30,11,"['wheat flour', 'baking soda', 'salt', 'butter', 'sugar', 'sugar', 'vanilla', 'egg', 'chocolate chip cookie', 'nut', 'cricket']",3228.2,284.0,1005.0,126.0,81.0,474.0,129.0,-
1,dipped chocolate chip cookies,128964,30,11,"['chocolate chip cookie', 'sugar', 'sugar', 'butter', 'egg', 'vanilla', 'baking soda', 'salt', 'wheat flour', 'pistachio']",2909.1,245.0,1046.0,72.0,60.0,410.0,126.0,-
2,liisa s chocolate chip m m cookies,84605,27,10,"['butter', 'sugar', 'sugar', 'egg', 'vanilla', 'wheat flour', 'baking soda', 'salt', 'chocolate chip cookie', 'nut']",1686.4,150.0,524.0,37.0,32.0,298.0,68.0,-
3,super moist chocolate brownies,54367,25,9,"['wheat flour', 'sugar', 'salt', 'cocoa', 'butter', 'egg', 'vanilla', 'nut']",2544.3,217.0,819.0,76.0,78.0,340.0,100.0,-
4,wisconsin s best chocolate chip cookies,177885,18,7,"['butter', 'sugar', 'vanilla', 'egg', 'wheat flour', 'salt', 'baking soda', 'chocolate chip cookie', 'nut']",1596.0,130.0,456.0,50.0,36.0,255.0,68.0,-
5,crock pot southern living style tortilla soup,360844,370,5,"['chicken breast', 'kernel corn', 'durkee onion', 'garlic', 'chicken broth', 'tomato sauce', 'chily', 'bean', 'salt', 'cumin powder', 'chili powder', 'pepper', 'pepper', 'leaf', 'tortilla chip', 'cheddar cheese']",208.9,7.0,9.0,39.0,32.0,6.0,9.0,['american']
6,vegetarian chili,15498,85,4,"['vegetable oil', 'pepper', 'pepper', 'durkee onion', 'tomato', 'chili bean', 'bean', 'kernel corn', 'beef burger', 'cumin powder', 'chili powder', 'seasoning salt']",331.2,5.0,33.0,32.0,32.0,2.0,21.0,['american']
7,black and white vegetarian chili,143965,35,6,"['durkee onion', 'bell pepper', 'garlic', 'oil', 'chili powder', 'cumin powder', 'pepper', 'tomato', 'bean', 'bean', 'hominy', 'enchilada sauce', 'chily', 'chicken broth', 'ground cilantro', 'cheddar cheese']",415.3,14.0,38.0,41.0,38.0,14.0,22.0,-
8,chocolate truffle b b luncheon soup,149308,55,6,"['durkee onion', 'garlic', 'oil', 'chily', 'tomato', 'bean', 'kernel corn', 'chicken broth', 'lemon pepper seasoning', 'sauce', 'chili powder', 'cumin', 'pepper']",229.7,7.0,20.0,11.0,25.0,4.0,13.0,-
9,turkey and white bean chili,447817,40,6,"['oil', 'durkee onion', 'garlic', 'turkey cutlet', 'chili powder', 'cumin powder', 'bean', 'tomato', 'chicken broth', 'pepper']",358.0,10.0,18.0,12.0,80.0,6.0,11.0,-
10,classic picnic potato salad neely s,481047,30,7,"['potato', 'salt', 'pepper', 'mayonnaise', 'mustard', 'sugar', 'celery seed', 'durkee onion', 'cider vinegar', 'baby dill pickle', 'celery seed', 'egg']",283.1,14.0,28.0,13.0,14.0,8.0,14.0,['american']
11,american potato salad,283299,30,7,"['potato', 'egg', 'durkee onion', 'celery seed', 'mayonnaise', 'mustard', 'sugar', 'vinegar', 'salt', 'pepper']",403.5,28.0,34.0,18.0,17.0,16.0,17.0,-
12,charlotte s potato salad,187445,45,3,"['potato', 'baby carrot', 'durkee onion', 'pepper', 'celery seed', 'egg', 'mayonnaise', 'lemon juice concentrate', 'mustard', 'sugar', 'salt']",416.9,34.0,34.0,32.0,14.0,18.0,16.0,-
13,deviled potato salad,75474,15,4,"['mustard', 'mayonnaise', 'durkee onion', 'celery seed', 'cider vinegar', 'sugar', 'salt', 'potato', 'egg']",170.2,9.0,11.0,11.0,8.0,5.0,8.0,-
14,mama s potato salad,51842,30,3,"['potato', 'bacon', 'celery seed', 'durkee onion', 'egg', 'mayonnaise', 'cider vinegar', 'mustard', 'pickle relish', 'salt', 'pepper']",343.5,18.0,20.0,19.0,18.0,13.0,17.0,-
15,awesome slush punch,100143,15,3,"['juice', 'pineapple juice', 'lemonade mix', 'sugar', 'water', 'up']",157.1,0.0,143.0,0.0,1.0,0.0,13.0,-
16,banana smash punch,377205,20,2,"['banana', 'juice', 'lemonade mix', 'pineapple juice', 'sugar', 'water']",213.1,0.0,193.0,0.0,2.0,0.0,17.0,-
17,cherry 7 up party punch,108898,5,4,"['raspberry drink mix', 'cherry drink mix', 'juice', 'lemonade mix', 'water', 'sugar', 'up']",79.5,0.0,77.0,0.0,0.0,0.0,6.0,-
