,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,beans and beer,225936,125,11,"['pinto bean', 'durkee onion', 'garlic', 'beer', 'tomato', 'jalapeno pepper', 'sugar', 'salt', 'pepper', 'cilantro']",158.6,0.0,13.0,12.0,17.0,0.0,9.0,-
1,chevy s salsa   original recipe,432666,30,9,"['tomato', 'durkee onion', 'jalapeno pepper', 'ground cilantro', 'pepper', 'salt', 'garlic']",25.8,0.0,12.0,19.0,2.0,0.0,1.0,-
2,fiery red salsa,375565,10,4,"['garlic', 'durkee onion', 'jalapeno pepper', 'cilantro', 'sugar', 'tomato', 'lime juice concentrate', 'salt', 'tortilla chip']",62.2,0.0,31.0,0.0,4.0,0.0,4.0,-
3,marissa s fresh salsa,119326,10,8,"['tomato', 'durkee onion', 'jalapeno pepper', 'garlic', 'lemon juice concentrate', 'salt', 'ground cilantro']",56.9,0.0,29.0,0.0,4.0,0.0,4.0,-
4,salsa picante from cooking light magazine,430190,20,3,"['durkee onion', 'cilantro', 'jalapeno pepper', 'garlic', 'tomato', 'lime juice concentrate', 'salt']",58.8,0.0,29.0,6.0,4.0,0.0,4.0,-
5,garides saganaki  greek shrimp with feta,58536,20,11,"['shrimp', 'oregano', 'lemon juice concentrate', 'pepper', 'garlic', 'butter', 'feta cheese', 'cream', 'durkee onion', 'tomato']",1085.0,139.0,17.0,68.0,117.0,283.0,3.0,['greek']
6,greek chicken  or lamb,91123,70,16,"['chicken meat', 'pepper', 'butter', 'durkee onion', 'garlic', 'tomato', 'tomato sauce', 'sugar', 'cinnamon', 'sherry', 'chicken broth', 'water', 'grain rice']",1795.3,151.0,48.0,49.0,235.0,160.0,32.0,['greek']
7,greek lamb shanks  slow cooker,390044,260,9,"['lamb shank', 'wheat flour', 'oil', 'durkee onion', 'garlic', 'wine', 'chicken stock', 'lemon rind', 'artichoke heart', 'olive', 'oregano', 'pepper']",1487.7,121.0,24.0,33.0,301.0,146.0,10.0,['greek']
8,greek roasted chicken and potatoes,28358,140,8,"['chicken meat', 'pepper', 'oregano', 'russet potato', 'butter', 'lemon juice concentrate', 'chicken broth']",1180.4,125.0,6.0,22.0,158.0,136.0,9.0,['greek']
9,kottopoula me pilafi   chicken and rice,11103,80,8,"['chicken part', 'butter', 'oregano', 'lemon juice concentrate', 'durkee onion', 'tomato', 'grain rice', 'chicken stock']",801.5,53.0,23.0,19.0,103.0,68.0,22.0,['greek']
10,chicken rice bowl,153248,40,15,"['teriyaki marinade', 'sugar', 'chicken breast', 'cornstarch', 'vegetable oil', 'grain rice', 'vegetable']",315.7,17.0,45.0,65.0,76.0,9.0,4.0,-
