,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,authentic italian american marinara sauce  red gravy,313788,260,24,"['tomato', 'durkee onion', 'garlic', 'vinegar', 'salt', 'pepper', 'oil', 'oregano', 'leave']",91.9,6.0,2.0,15.0,5.0,2.0,4.0,-
1,grilled flank steak with shallot garlic rosemary marinade,427552,25,15,"['beef steak', 'shallot', 'garlic', 'oil', 'rosemary sprigs', 'salt', 'pepper']",401.1,38.0,3.0,38.0,33.0,23.0,10.0,-
2,roasted potatoes with garlic crust,103253,240,17,"['garlic', 'oil', 'salt', 'pepper', 'russet potato', 'rosemary sprigs']",423.6,19.0,12.0,17.0,17.0,9.0,23.0,-
3,stove top smoker whole garlic bulbs,293602,65,31,"['garlic', 'wood chip', 'oil', 'salt', 'pepper']",44.7,0.0,1.0,0.0,3.0,0.0,3.0,-
4,ukrainian hog s head  head cheese,154191,330,25,"['pig head', 'salt', 'durkee onion', 'garlic', 'leave', 'peppercorn']",9.2,0.0,3.0,48.0,0.0,0.0,0.0,-
5,giovana s fresh pasta,208977,15,15,"['purpose flour', 'egg', 'salt', 'oil']",295.1,9.0,1.0,50.0,21.0,7.0,15.0,['italian']
6,healthified easy no yeast thin pizza crust,431561,20,13,"['purpose flour', 'baking powder', 'salt', 'milk', 'oil']",898.0,44.0,1.0,54.0,44.0,20.0,45.0,['italian']
7,spinach pasta using a pasta machine,29482,18,20,"['spinach', 'water', 'purpose flour', 'spinach', 'salt', 'olive oil', 'egg', 'semolina']",380.3,9.0,4.0,27.0,28.0,6.0,22.0,['italian']
8,mushroom piadini,346209,35,14,"['purpose flour', 'celery seed', 'salt', 'water', 'milk', 'champignon mushroom', 'spinach', 'egg beaters egg substitute', 'cheese', 'oil']",422.6,29.0,2.0,55.0,22.0,24.0,17.0,-
9,savory cheese and chive bread,440275,60,18,"['purpose flour', 'baking powder', 'salt', 'pepper', 'egg', 'milk', 'oil', 'cheese', 'chive', 'walnut']",284.3,25.0,2.0,21.0,19.0,26.0,7.0,-
10,company s coming green beans,101994,55,13,"['bean', 'salt', 'bell pepper', 'bell pepper', 'halve', 'oil', 'garlic', 'durkee onion', 'pepper']",209.1,25.0,22.0,12.0,9.0,9.0,4.0,-
11,cowboy steak  n veggie stew,66889,90,12,"['sirloin steak', 'leaf basil', 'salt', 'pepper', 'garlic', 'oil', 'beef broth', 'chili salsa', 'vegetable', 'potato', 'bean', 'spinach']",462.6,18.0,11.0,62.0,93.0,16.0,14.0,-
12,dobladas guatemala,455709,30,8,"['farmer cheese', 'bell pepper', 'durkee onion', 'pepper', 'salt', 'garlic', 'tortilla flour', 'oil', 'chili salsa']",157.2,12.0,5.0,14.0,8.0,6.0,5.0,-
13,oven tri tip with rosemary garlic vegetables,99083,75,10,"['tri-tip roast', 'rosemary sprigs', 'garlic', 'salt', 'pepper', 'oil', 'potato', 'bell pepper', 'durkee onion']",607.4,25.0,30.0,12.0,80.0,23.0,24.0,-
14,potato  ham   black bean spanish omelet,413644,45,14,"['oil', 'potato', 'durkee onion', 'bell pepper', 'garlic', 'pepper', 'egg', 'paprika', 'thyme sprigs', 'leaf basil', 'salt', 'ham', 'bean', 'cream', 'chili salsa']",431.5,24.0,11.0,40.0,59.0,22.0,14.0,-
15,chocolate spanish peanut cookies,64176,40,10,"['butter', 'sugar', 'egg', 'vanilla extract', 'purpose flour', 'cocoa', 'baking soda', 'salt', 'chocolate chip cookie', 'peanut butter']",214.0,19.0,65.0,7.0,6.0,32.0,8.0,-
16,chubby hubby bars,402106,45,14,"['purpose flour', 'baking soda', 'salt', 'butter', 'sugar', 'sugar', 'egg', 'vanilla extract', 'chocolate chip cookie', 'pretzel twist', 'peanut butter cookie', 'chocolate chip cookie', 'pretzel']",415.0,29.0,149.0,12.0,10.0,55.0,19.0,-
17,not around  for long    peanut butter chocolate chip cookies,107018,17,11,"['butter', 'peanut butter', 'sugar', 'sugar', 'egg', 'milk', 'vanilla extract', 'purpose flour', 'baking soda', 'salt', 'chocolate chip cookie', 'sugar']",81.1,6.0,24.0,3.0,2.0,10.0,3.0,-
18,peanut chocolate chip blondies,431817,40,10,"['purpose flour', 'salt', 'baking soda', 'butter', 'sugar', 'egg', 'vanilla extract', 'peanut butter', 'chocolate chip cookie']",294.2,23.0,105.0,9.0,9.0,35.0,12.0,-
19,soft pb chocolate chip cookies,316552,15,13,"['purpose flour', 'baking soda', 'salt', 'butter', 'sugar', 'sugar', 'vanilla extract', 'egg', 'peanut butter', 'milk', 'chocolate chip cookie']",182.9,12.0,63.0,8.0,5.0,22.0,8.0,-
20,cantonese chicken,172089,100,4,"['chicken breast fillet', 'pineapple chunk', 'durkee onion', 'soy sauce', 'ground ginger', 'chicken stock', 'cornflour']",215.9,6.0,41.0,30.0,55.0,4.0,5.0,-
21,cashew chicken  microwave,191496,25,7,"['chicken breast', 'soy sauce', 'cornstarch', 'gingerroot', 'oil', 'garlic', 'sherry', 'snow pea', 'cash']",373.6,38.0,7.0,27.0,38.0,24.0,4.0,-
22,crock pot teriyaki chicken,323500,150,5,"['chicken thigh', 'durkee onion', 'soy sauce', 'sugar', 'ground ginger', 'garlic', 'sherry']",909.2,63.0,224.0,179.0,140.0,58.0,20.0,-
23,sherry tofu with snow peas,288312,20,10,"['firm tofu', 'sherry', 'soy sauce', 'cornstarch', 'snow pea', 'durkee onion', 'water chestnut', 'garlic', 'cash', 'lemon juice concentrate']",286.6,19.0,20.0,36.0,30.0,12.0,6.0,-
24,tipsy chicken thighs,413662,20,6,"['chicken thigh', 'sherry', 'soy sauce', 'oil', 'garlic', 'sugar', 'thyme']",322.5,17.0,15.0,63.0,86.0,12.0,1.0,-
25,flavored marshmallow swizzle sticks,375908,10,5,"['sugar', 'water', 'marshmallow', 'cane sugar', 'chocolate sprinkle', 'chocolate candy', 'candy sprinkle', 'sprinkle', 'sugar']",466.8,0.0,469.0,0.0,0.0,0.0,39.0,['american']
26,fruity pebbles treats,289757,15,11,"['margarine', 'marshmallow', 'cocoa puffs cereal']",101.1,4.0,54.0,2.0,0.0,3.0,6.0,['american']
27,hot chocolate with mint chips,148274,10,3,"['chocolate powder', 'mint chip', 'marshmallow', 'cane sugar']",766.2,11.0,556.0,38.0,24.0,21.0,54.0,['american']
28,real honest to goodness indoor s mores  really,35189,2,6,"['cracker', 'bar', 'marshmallow']",169.6,11.0,70.0,2.0,4.0,20.0,8.0,['american']
29,snowball soup,117135,2,9,"['chocolate powder', 'marshmallow', 'cane sugar']",102.4,1.0,74.0,4.0,2.0,2.0,7.0,-
30,betty crocker s french toast,301779,10,3,"['egg', 'milk', 'bread']",208.0,9.0,9.0,16.0,18.0,11.0,9.0,-
31,cheese   bacon rounds,243611,25,6,"['bacon', 'cheese', 'durkee onion', 'wheat flour', 'milk', 'egg', 'mustard']",162.5,18.0,1.0,13.0,14.0,28.0,2.0,-
32,dot s cheese bacon puffs,348723,30,5,"['milk', 'egg', 'cheese', 'durkee onion', 'bacon', 'wheat flour', 'mustard']",64.2,4.0,1.0,7.0,6.0,8.0,1.0,-
33,golden crab puff,7139,0,6,"['bread', 'crab meat', 'egg', 'milk', 'leaf parsley', 'mustard', 'salt', 'cheese']",274.1,19.0,5.0,29.0,41.0,31.0,6.0,-
34,ham roll ups,57346,25,5,"['bread', 'deli ham', 'cheese', 'durkee onion', 'egg']",191.6,13.0,6.0,30.0,22.0,20.0,5.0,-
35,baked beans  4 ingredients,231981,65,2,"['bean', 'sugar', 'mustard', 'ketchup']",225.4,4.0,54.0,47.0,18.0,4.0,15.0,['american']
36,marvelous meatloaf topping,126813,4,2,"['ketchup', 'sugar', 'mustard', 'nutmeg']",30.6,0.0,26.0,0.0,0.0,0.0,2.0,['american']
37,sloppy joe sauce,265327,5,2,"['ketchup', 'sugar', 'vinegar', 'chili powder', 'mustard', 'sauce']",112.5,1.0,99.0,38.0,3.0,0.0,9.0,['american']
38,speedy baked beans,36436,19,3,"['bean', 'sugar', 'durkee onion', 'ketchup', 'mustard']",323.3,5.0,86.0,46.0,23.0,6.0,22.0,['american']
39,tony s meatloaf sauce,225412,3,1,"['ketchup', 'sugar', 'mustard']",907.4,6.0,856.0,114.0,13.0,1.0,74.0,['american']
40,buttery cabbage and carrots,155000,30,6,"['butter', 'cabbage', 'durkee onion', 'baby carrot', 'salt', 'lemon juice concentrate', 'celery seed']",91.9,5.0,32.0,27.0,5.0,9.0,5.0,-
41,candy coated carrots,18665,20,5,"['baby carrot', 'butter', 'sugar', 'lemon juice concentrate', 'habanero sauce', 'salt']",193.6,17.0,74.0,10.0,1.0,36.0,7.0,-
42,fast and easy tangerine sauce,31604,15,8,"['juice', 'lemon juice concentrate', 'cornstarch', 'butter', 'salt']",59.5,8.0,0.0,13.0,0.0,18.0,0.0,-
43,minted peas,307586,25,4,"['durkee onion', 'butter', 'pea', 'mint', 'lemon juice concentrate', 'salt', 'rosemary sprigs']",143.0,13.0,18.0,8.0,9.0,27.0,4.0,-
44,orange  carrot   mint soup,345766,55,9,"['butter', 'baby carrot', 'durkee onion', 'garlic', 'vegetable stock', 'juice', 'mint']",137.9,3.0,57.0,7.0,5.0,5.0,9.0,-
45,low carb salmon patties,109211,30,11,"['salmon', 'egg', 'durkee onion', 'carb bread', 'lemon pepper seasoning']",173.5,9.0,2.0,4.0,52.0,7.0,0.0,['american']
46,my best ever pink salmon patties,205600,10,9,"['salmon', 'durkee onion', 'durkee onion', 'pepper', 'garlic', 'mcbutter', 'lemon pepper seasoning', 'pepper', 'season salt', 'garlic', 'smoke', 'butter', 'wheat flour', 'egg']",158.6,9.0,1.0,3.0,43.0,9.0,0.0,['american']
47,my salmon patties,133489,30,4,"['salmon', 'egg', 'durkee onion', 'mustard', 'wheat flour', 'cornmeal', 'canola oil', 'pepper']",229.0,10.0,6.0,6.0,51.0,7.0,5.0,['american']
48,salmon drops or salmon patties,270636,18,8,"['salmon', 'egg', 'wheat flour', 'pepper', 'baking powder', 'cooking oil']",203.2,7.0,0.0,7.0,50.0,5.0,4.0,['american']
49,southern fried salmon patties,137575,35,7,"['salmon', 'durkee onion', 'cornmeal', 'wheat flour', 'egg', 'mayonnaise']",263.1,15.0,5.0,21.0,54.0,9.0,5.0,['american']
50,chicken n  dumplings n  mushrooms,499972,60,15,"['chicken breast', 'butter', 'vegetable oil', 'champignon mushroom', 'celery seed', 'baby carrot', 'garlic', 'thyme sprigs', 'leave', 'wheat flour', 'chicken stock', 'half', 'baking powder', 'salt', 'milk']",646.9,48.0,37.0,44.0,76.0,48.0,17.0,-
51,easy chicken or turkey pot pie,260585,90,18,"['baby carrot', 'celery seed', 'durkee onion', 'thyme sprigs', 'champignon mushroom', 'garlic', 'pepper', 'butter', 'chicken meat', 'purpose flour', 'mushroom soup', 'bean', 'salt', 'pie pastry']",532.6,48.0,14.0,35.0,44.0,52.0,13.0,-
