,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,apple waldorf salad,272034,20,3,"['apple', 'celery seed', 'walnut', 'mayonnaise', 'sugar', 'lemon juice concentrate', 'salt']",296.2,30.0,79.0,12.0,5.0,11.0,10.0,-
1,classic waldorf salad,102082,10,5,"['mayonnaise', 'sugar', 'lemon juice concentrate', 'salt', 'apple', 'celery seed', 'walnut']",140.3,15.0,33.0,6.0,2.0,5.0,4.0,-
2,honey mustard dipping sauce,273954,70,3,"['mayonnaise', 'honey', 'mustard', 'horseradish', 'lemon juice concentrate']",112.7,11.0,31.0,8.0,0.0,5.0,4.0,-
3,honey mustard salad dressing,18751,180,6,"['mayonnaise', 'honey', 'mustard', 'lemon juice concentrate', 'horseradish', 'juice']",182.7,1.0,175.0,11.0,2.0,0.0,15.0,-
4,paula deen s honey mustard sauce,153817,5,4,"['mayonnaise', 'honey', 'mustard', 'lemon juice concentrate', 'horseradish', 'juice']",722.1,72.0,211.0,45.0,3.0,34.0,26.0,-
5,athenian rice with feta cheese,170811,45,10,"['oil', 'durkee onion', 'bell pepper', 'garlic', 'grain rice', 'tomato', 'olive', 'leaf parsley', 'oregano sprig', 'feta cheese', 'lemon juice concentrate', 'pepper', 'oregano']",229.4,11.0,17.0,17.0,10.0,12.0,11.0,['greek']
6,greek potato salad,77749,55,8,"['potato', 'tomato', 'cucumber', 'durkee onion', 'feta cheese', 'olive', 'olive oil', 'lemon juice concentrate', 'garlic', 'oregano', 'salt', 'pepper']",543.1,57.0,41.0,60.0,23.0,48.0,15.0,['greek']
7,marinated feta with kalamata olives,59785,5,4,"['feta cheese', 'olive', 'pepper', 'oil', 'durkee onion', 'garlic', 'vinegar', 'oregano', 'pepper', 'lemon juice concentrate']",296.6,42.0,12.0,31.0,16.0,53.0,1.0,['greek']
8,mediterranean steaks,61520,15,7,"['rib -eye steak', 'oregano', 'leaf basil', 'salt', 'pepper', 'olive oil', 'garlic', 'feta cheese', 'lemon juice concentrate', 'olive']",57.8,7.0,1.0,16.0,2.0,7.0,0.0,['greek']
9,our favourite greek salad,222797,15,3,"['olive oil', 'lemon juice concentrate', 'oregano', 'thyme sprigs', 'salt', 'pepper', 'tomato', 'cucumber', 'olive', 'durkee onion', 'pepper', 'feta cheese', 'garlic']",171.8,21.0,14.0,31.0,8.0,20.0,3.0,['greek']
10,dumplings   gluten free,154669,25,7,"['rice flour', 'baking powder', 'egg', 'water']",166.5,4.0,0.0,1.0,10.0,4.0,9.0,-
11,foolproof hard boiled eggs,64854,22,9,"['egg', 'water']",71.5,7.0,0.0,2.0,12.0,7.0,0.0,-
12,healthy apricot ginger cake,398444,55,14,"['date', 'water', 'rice flour', 'tapioca flour', 'baking powder', 'ground ginger', 'spice', 'apricot', 'ground almond', 'apricot juice']",379.5,7.0,235.0,0.0,11.0,3.0,30.0,-
13,molly cake,132838,65,12,"['date', 'water', 'wheat flour', 'wheat flour', 'baking powder', 'spice', 'fruit', 'ground almond', 'juice']",398.8,7.0,84.0,6.0,14.0,3.0,31.0,-
14,the easiest perfect hard boiled eggs  technique,302972,21,9,"['egg', 'water']",71.5,7.0,0.0,2.0,12.0,7.0,0.0,-
15,easy garlic rosemary bread for the bread machine,88870,185,2,"['bread machine flour', 'rosemary sprigs', 'garlic']",15.3,0.0,0.0,0.0,1.0,0.0,1.0,-
16,garlic powder oil,421782,5,3,"['vegetable', 'garlic']",27.9,0.0,8.0,0.0,2.0,0.0,2.0,-
17,mock tartare sauce    tartar sauce,109151,5,2,"['mayonnaise', 'gherkin', 'durkee onion', 'garlic']",118.1,15.0,8.0,10.0,0.0,7.0,2.0,-
18,salami appetizers,52347,15,5,"['cheese', 'salami', 'olive', 'toothpick']",71.0,10.0,0.0,3.0,2.0,21.0,0.0,-
19,vampire deterrent,310544,2,3,"['garlic', 'ground cilantro']",3.0,0.0,0.0,0.0,0.0,0.0,0.0,-
