,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,fire ants and fleas,252339,55,8,"['grain rice', 'butter', 'durkee onion', 'cranberry', 'chicken broth', 'salt', 'leaf parsley', 'pepper']",442.4,21.0,15.0,6.0,34.0,39.0,22.0,-
1,mushroom and cranberry rice,350188,17,9,"['oil', 'butter', 'durkee onion', 'champignon mushroom', 'salt', 'pepper', 'garlic', 'onion powder', 'cranberry', 'grain rice', 'chicken broth']",468.0,19.0,14.0,17.0,21.0,24.0,25.0,-
2,mushroom rice,170785,25,4,"['champignon mushroom', 'butter', 'garlic', 'durkee onion', 'chicken broth', 'grain rice', 'leaf parsley', 'salt', 'pepper']",253.9,10.0,3.0,17.0,13.0,19.0,13.0,-
3,peas amandine,28383,20,4,"['pea', 'almond', 'butter', 'champignon mushroom', 'durkee onion', 'salt', 'pepper']",103.3,9.0,12.0,7.0,7.0,14.0,2.0,-
4,rice with almonds   raisins,162565,25,6,"['butter', 'durkee onion', 'grain rice', 'raisin', 'chicken broth', 'pepper', 'almond']",264.6,10.0,16.0,12.0,12.0,11.0,14.0,-
5,halloween hands,104297,15,7,"['candy corn', 'microwave popcorn']",274.3,4.0,2.0,0.0,18.0,2.0,18.0,-
6,really cool creepy halloween hand,192289,10,8,"['microwave popcorn', 'candy corn', 'ribbon']",61.9,1.0,0.0,0.0,4.0,0.0,4.0,-
7,smartie bark,59294,11,7,"['chocolate chip', 'smarties candy']",303.4,25.0,116.0,1.0,8.0,40.0,11.0,-
8,super simple chocolate covered pretzels,197782,45,6,"['chocolate chip', 'pretzel twist']",144.4,2.0,10.0,18.0,7.0,3.0,9.0,-
9,white chocolate cashew popcorn,280604,20,6,"['microwave popcorn', 'cashew halve', 'almond bark']",98.3,12.0,3.0,4.0,5.0,7.0,1.0,-
10,beans  tomatoes  and spinach,294003,35,4,"['garlic', 'durkee onion', 'spinach', 'cannellini', 'tomato', 'pepper', 'water']",220.8,1.0,24.0,13.0,24.0,0.0,14.0,-
11,beans n  ham hocks,177930,375,6,"['bean', 'durkee onion', 'garlic', 'hock', 'water', 'pepper']",90.2,0.0,2.0,5.0,10.0,0.0,5.0,-
12,end of the summer harvest tomato sauce,325531,740,7,"['tomato', 'tomato', 'durkee onion', 'pepper', 'garlic', 'leaf basil', 'oregano', 'pepper', 'tomato paste', 'water', 'pepper']",11.3,0.0,5.0,1.0,1.0,0.0,0.0,-
13,lentil   spinach soup,427142,125,11,"['lentil', 'durkee onion', 'garlic', 'oil', 'tomato paste', 'water', 'spinach', 'pepper']",166.6,11.0,20.0,10.0,16.0,5.0,6.0,-
14,ultimate tuna salad,219399,5,2,"['water', 'cottage cheese', 'durkee onion', 'garlic', 'seasoning mix', 'pepper']",186.5,4.0,8.0,14.0,67.0,4.0,1.0,-
15,christmas dried fruitcake,44221,70,7,"['butter', 'sugar', 'egg', 'wheat flour', 'baking powder', 'salt', 'zest', 'fruit']",4004.8,317.0,804.0,135.0,114.0,616.0,166.0,-
16,leigh s easy apple cinnamon cake,154362,50,3,"['butter', 'egg', 'apple', 'sugar', 'wheat flour', 'baking powder', 'cinnamon']",3046.6,206.0,909.0,72.0,81.0,400.0,143.0,-
17,orange sunshine cake,61500,60,7,"['egg', 'sugar', 'wheat flour', 'salt', 'orange', 'juice and rind of', 'butter']",1899.8,158.0,455.0,106.0,53.0,308.0,74.0,-
18,shrewsbury biscuits,51669,35,6,"['butter', 'sugar', 'egg', 'lemon rind', 'wheat flour', 'baking powder', 'strawberry jam']",2154.3,152.0,457.0,52.0,61.0,300.0,96.0,-
19,sweet shortcrust pastry   gluten free,439212,50,6,"['butter', 'sugar', 'egg', 'wheat flour', 'raising flour']",2014.9,164.0,501.0,40.0,46.0,328.0,81.0,-
20,alicia s potato soup   2 ww points per serving,347656,30,13,"['water', 'potato', 'celery seed', 'milk', 'salt', 'pepper', 'durkee onion']",165.6,2.0,6.0,13.0,10.0,4.0,11.0,-
21,crock pot cheesy potato soup,145012,500,9,"['potato', 'water', 'durkee onion', 'chicken bouillon granule', 'pepper', 'cheese', 'milk']",248.7,7.0,8.0,19.0,17.0,13.0,14.0,-
22,instant gratification garlic potato soup,155291,7,6,"['milk', 'water', 'potato', 'cheddar cheese', 'pepper']",205.7,6.0,29.0,10.0,26.0,13.0,9.0,-
23,irish champ  mashed potatoes,21441,50,7,"['potato', 'durkee onion', 'milk', 'butter', 'pepper']",416.0,23.0,12.0,7.0,20.0,47.0,20.0,-
24,unbelievably easy potato soup,74275,30,6,"['potato', 'celery seed', 'durkee onion', 'milk', 'pepper']",343.2,4.0,20.0,3.0,20.0,7.0,23.0,-
25,5 minute greek garbanzo bean salad,486851,5,5,"['garbanzo bean', 'garlic', 'tomato', 'durkee onion', 'leaf parsley', 'lemon juice concentrate', 'olive oil', 'pepper', 'feta cheese', 'olive', 'rosemary sprigs']",461.6,35.0,12.0,26.0,23.0,15.0,18.0,-
26,minted orzo and zucchini salad,296818,25,17,"['orzo pasta', 'zucchini', 'olive oil', 'pepper', 'feta cheese', 'tomato', 'olive', 'lemon juice concentrate', 'garlic', 'mint']",686.4,79.0,29.0,28.0,29.0,63.0,14.0,-
27,orzo and tomato salad with feta cheese,129224,25,8,"['orzo pasta', 'olive', 'feta cheese', 'leaf parsley', 'baby dill pickle', 'tomato', 'olive oil', 'lemon juice concentrate', 'pepper']",263.3,24.0,8.0,15.0,15.0,25.0,7.0,-
28,orzo salad,128198,25,7,"['risoni', 'feta cheese', 'salad oil', 'leaf parsley', 'baby dill pickle', 'lemon juice concentrate', 'salt', 'pepper', 'tomato']",283.1,27.0,9.0,19.0,15.0,27.0,7.0,-
29,tomato and feta cheese salad,63912,60,14,"['tomato', 'cucumber', 'capsicum', 'capsicum', 'durkee onion', 'feta cheese', 'olive', 'leaf parsley', 'olive oil', 'lemon juice concentrate', 'garlic', 'salt', 'pepper']",382.1,51.0,29.0,15.0,12.0,38.0,6.0,-
30,green chili hummus dip,94308,5,3,"['chickpea', 'chily', 'oil', 'lime', 'juice', 'garlic', 'salt', 'pepper', 'cayenne pepper']",722.7,61.0,19.0,37.0,33.0,26.0,26.0,['greek']
31,oktapodi toursi  pickled octopus,64503,5820,12,"['octopus', 'oil', 'wine vinegar', 'garlic', 'salt', 'pepper', 'thyme sprigs', 'lemon wedge']",226.8,22.0,0.0,12.0,38.0,10.0,1.0,['greek']
32,tzatziki    gyro sauce,307493,75,5,"['cucumber', 'garlic', 'oil', 'yogurt', 'salt', 'pepper']",418.1,54.0,55.0,53.0,19.0,44.0,6.0,['greek']
33,garlic aioli,282322,10,3,"['egg', 'cayenne pepper', 'wine vinegar', 'garlic', 'salt', 'oil']",354.9,60.0,0.0,12.0,3.0,28.0,0.0,-
34,roasted red pepper and chive dressing,52243,25,8,"['pepper', 'pepper', 'wine vinegar', 'garlic', 'oil', 'chive', 'salt', 'pepper']",247.9,41.0,2.0,5.0,0.0,18.0,0.0,-
35,bare pantry chocolate chip cookie bars,99184,32,12,"['butter', 'sugar', 'vanilla', 'salt', 'wheat flour', 'chocolate chip cookie']",311.6,27.0,96.0,7.0,5.0,55.0,12.0,-
36,chocolate dot chewies,198409,45,11,"['butter', 'sugar', 'milk', 'wheat flour', 'salt', 'egg', 'vanilla', 'coconut', 'walnut', 'chocolate chip cookie']",167.4,13.0,65.0,2.0,4.0,19.0,7.0,-
37,easy banana bread   chocolate nut,73947,90,16,"['sugar', 'butter', 'egg', 'banana', 'milk', 'vanilla', 'wheat flour', 'baking soda', 'salt', 'walnut', 'chocolate chip cookie']",223.4,11.0,76.0,12.0,6.0,21.0,12.0,-
38,easy no fail chocolate fudge  no thermometer,80447,25,11,"['sugar', 'milk', 'butter', 'salt', 'marshmallow', 'chocolate chip cookie', 'walnut', 'vanilla']",75.7,5.0,40.0,0.0,1.0,7.0,3.0,-
39,oatmeal fudge bars,179371,45,15,"['butter', 'sugar', 'egg', 'vanilla', 'wheat flour', 'baking soda', 'salt', 'oatmeal', 'milk', 'chocolate chip cookie', 'walnut']",254.5,19.0,92.0,5.0,7.0,33.0,11.0,-
40,barefoot contessa s parmesan black pepper crackers  ina garten,215143,40,8,"['butter', 'parmesan cheese', 'purpose flour', 'salt', 'thyme leave', 'pepper']",72.0,8.0,0.0,4.0,3.0,17.0,1.0,-
41,cheesy potato bake,302488,20,5,"['russet potato', 'butter', 'salt', 'pepper', 'leaf parsley', 'cheddar cheese']",148.0,11.0,2.0,13.0,9.0,24.0,5.0,-
42,grilled potatoes and cheese,234222,45,7,"['russet potato', 'durkee onion', 'parmesan cheese', 'butter', 'salt', 'pepper']",224.6,8.0,12.0,17.0,11.0,17.0,12.0,-
43,potatoes noisette,264704,45,8,"['russet potato', 'butter', 'salt', 'pepper', 'leaf parsley']",297.2,9.0,10.0,2.0,13.0,18.0,18.0,-
44,scored parmesan potatoes,36802,65,9,"['russet potato', 'butter', 'paprika', 'leaf parsley', 'parmesan cheese', 'pepper']",235.5,14.0,5.0,9.0,15.0,29.0,10.0,-
45,iceberg wedge with warm bacon   blue cheese dressing,215818,20,8,"['mayonnaise', 'lemon juice concentrate', 'pepper', 'habanero sauce', 'cheese', 'buttermilk', 'bacon', 'iceberg lettuce', 'durkee onion']",507.9,66.0,26.0,45.0,22.0,63.0,6.0,-
46,potato salad with roasted red peppers and bacon,146116,420,12,"['potato', 'bacon', 'vinegar', 'lemon juice concentrate', 'durkee onion', 'mayonnaise', 'cream', 'leaf parsley', 'mustard', 'pepper', 'pepper']",382.3,30.0,17.0,26.0,14.0,27.0,14.0,-
47,quick baked potato salad,184734,36,10,"['potato', 'mayonnaise', 'durkee onion', 'cheese', 'salt', 'pepper', 'bacon', 'paprika']",433.5,42.0,9.0,35.0,23.0,47.0,11.0,-
48,roasted garlic twice baked cheesy potatoes,406672,110,17,"['potato', 'garlic', 'oil', 'cream', 'cheese', 'pepper', 'bacon', 'durkee onion']",272.3,17.0,12.0,11.0,15.0,24.0,12.0,-
49,super bowl super stuff d n  crispy potato skins,473612,45,13,"['potato', 'cream', 'bacon', 'cheese', 'pepper', 'oil', 'durkee onion']",292.7,21.0,11.0,9.0,15.0,39.0,11.0,-
50,almost apple pie,99570,50,4,"['margarine', 'sugar', 'wheat flour', 'apple', 'cinnamon']",435.7,24.0,171.0,7.0,7.0,16.0,24.0,-
51,easy peach pie,63717,55,7,"['sugar', 'wheat flour', 'cinnamon', 'pie crust mix', 'peach']",325.9,19.0,103.0,12.0,7.0,15.0,17.0,-
52,emily s peach crisp  lower fat,80468,75,5,"['sugar', 'wheat flour', 'cinnamon', 'nutmeg', 'peach', 'almond extract', 'sugar', 'oat', 'margarine']",392.6,10.0,235.0,3.0,9.0,6.0,26.0,-
