,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,barbecue spareribs,68532,70,6,"['sparerib', 'durkee onion', 'garlic', 'ketchup', 'vinegar', 'honey', 'salt', 'mustard', 'pepper', 'escoffier sauce', 'smoke', 'pepper']",2158.2,211.0,364.0,72.0,267.0,252.0,31.0,-
1,italian angry chicken,359139,75,9,"['oil', 'garlic', 'chicken meat', 'zinfandel wine', 'tomato', 'sage', 'rosemary sprigs', 'salt', 'pepper', 'pepper']",2184.2,241.0,7.0,43.0,343.0,210.0,1.0,-
2,kittencal s better than take out   deli style rotisserie chicken,211614,50,12,"['chicken meat', 'margarine', 'oil', 'honey', 'lime juice concentrate', 'garlic', 'paprika', 'salt', 'pepper', 'lemon']",3251.8,404.0,143.0,51.0,354.0,314.0,13.0,-
3,logan s smoked ribs,210867,620,8,"['oil', 'garlic', 'ketchup', 'honey', 'vinegar', 'rice vinegar', 'espresso', 'pork baby back rib']",1691.9,182.0,176.0,23.0,213.0,211.0,15.0,-
4,treau ribs,21957,120,7,"['peach baby food', 'ketchup', 'vinegar', 'sparerib', 'sugar', 'garlic', 'salt']",1309.5,141.0,103.0,34.0,176.0,168.0,9.0,-
5,bayou brownies,43350,50,9,"['pistachio', 'butter', 'egg', 'chocolate cake mix', 'cheese', 'sugar']",437.5,33.0,181.0,14.0,8.0,40.0,19.0,['american']
6,cheesecake cake bundt,380902,70,6,"['chocolate cake mix', 'cream', 'cheese', 'egg', 'lemonade mix', 'sugar', 'lemon juice concentrate']",412.3,29.0,173.0,17.0,11.0,41.0,18.0,['american']
7,cream cheese danish,186552,40,14,"['crescent dinner roll', 'egg', 'cheese', 'sugar', 'lemon juice concentrate', 'vanilla', 'pistachio', 'sugar']",494.1,36.0,125.0,20.0,20.0,67.0,19.0,['american']
8,southern sweet cream cheese bites,256742,70,6,"['chocolate cake mix', 'butter', 'cheese', 'sugar', 'egg', 'vanilla', 'pistachio']",241.3,15.0,112.0,8.0,4.0,24.0,11.0,['american']
9,easy raspberry cream tart,368549,55,8,"['sugar cookie dough', 'cheese', 'sugar', 'egg', 'lemon zest', 'lemon juice concentrate', 'vanilla', 'raspberry', 'sugar']",391.7,31.0,93.0,13.0,10.0,39.0,16.0,-
10,a 1 dumplings,26283,33,5,"['wheat flour', 'salt', 'baking powder', 'milk']",35.9,0.0,0.0,5.0,2.0,1.0,2.0,['american']
11,easy does it rolls,121562,25,6,"['wheat flour', 'mayonnaise', 'milk']",105.0,3.0,5.0,12.0,5.0,3.0,5.0,['american']
12,foolproof southern biscuits,324501,17,3,"['milk', 'wheat flour', 'mayonnaise']",163.1,11.0,5.0,17.0,5.0,7.0,7.0,['american']
13,ma s mayonniase muffins,302340,20,3,"['wheat flour', 'mayonnaise', 'milk']",115.4,5.0,2.0,13.0,5.0,4.0,6.0,['american']
14,mystery rolls,9343,0,2,"['wheat flour', 'mayonnaise', 'milk']",91.2,1.0,0.0,11.0,5.0,3.0,5.0,['american']
15,bacon and egg cups,116152,25,7,"['egg', 'bacon', 'cheese', 'salt', 'pepper']",216.3,25.0,1.0,11.0,28.0,27.0,0.0,-
16,breakfast quiches to go,278079,70,12,"['garlic butter crescent dinner roll', 'cheese', 'egg', 'durkee onion', 'spinach', 'salt', 'pepper', 'mozzarella cheese']",89.9,11.0,3.0,6.0,8.0,19.0,0.0,-
17,north african sweet potato pancakes,15175,20,9,"['potato', 'salt', 'pepper', 'egg', 'canola oil']",222.9,6.0,32.0,31.0,16.0,6.0,12.0,-
18,salmon gefilte layered loaf,63030,120,8,"['gefilte', 'gefilte fish', 'spinach', 'durkee onion', 'salt', 'pepper', 'sugar']",23.4,0.0,4.0,1.0,4.0,0.0,1.0,-
19,spinach deviled eggs,13641,15,8,"['egg', 'mayonnaise', 'vinegar', 'butter', 'sugar', 'pepper', 'salt', 'spinach', 'bacon']",104.0,12.0,6.0,6.0,12.0,15.0,0.0,-
20,green chile mashed potatoes,206810,30,4,"['russet potato', 'butter', 'cream', 'cream', 'chily', 'salt', 'pepper']",617.9,44.0,20.0,24.0,20.0,90.0,27.0,['american']
21,paula deen s garlic mashed potatoes,471630,30,6,"['russet potato', 'salt', 'butter', 'cream', 'garlic', 'milk', 'pepper']",443.4,44.0,12.0,58.0,9.0,90.0,14.0,['american']
22,twice baked potato casserole,326705,65,11,"['potato', 'egg', 'butter', 'durkee onion', 'cheddar cheese', 'bacon', 'milk', 'salt', 'pepper', 'cream']",732.2,71.0,11.0,58.0,52.0,129.0,18.0,['american']
23,baked omelet,181248,50,4,"['egg', 'milk', 'cream', 'salt', 'pepper', 'butter', 'dean sausage', 'cheddar cheese', 'durkee onion']",328.9,41.0,3.0,23.0,37.0,70.0,1.0,-
24,christmas morning breakfast for 12,76097,50,6,"['butter', 'egg', 'cream', 'milk', 'salt', 'pepper', 'durkee onion', 'cheddar cheese']",194.1,23.0,2.0,20.0,23.0,37.0,0.0,-
25,cajun style white bean soup,503131,255,8,"['bean', 'water', 'tomato', 'ham', 'durkee onion', 'pepper', 'celery seed', 'garlic', 'pepper', 'habanero sauce', 'salt']",98.3,2.0,13.0,24.0,17.0,2.0,4.0,-
26,crockpot ham and bean soup,405027,495,6,"['navy bean', 'durkee onion', 'celery seed', 'ham', 'leaf', 'pepper', 'water']",112.2,2.0,3.0,17.0,17.0,2.0,5.0,-
27,ranch chicken salad,449574,75,7,"['chicken breast', 'yogurt', 'ranch dip', 'celery seed', 'durkee onion', 'garlic', 'salt', 'pepper']",129.0,3.0,8.0,5.0,39.0,2.0,2.0,-
28,savory ham and bean soup,86654,55,6,"['navy bean', 'ham', 'durkee onion', 'celery seed', 'thyme sprigs', 'pepper', 'garlic', 'chicken broth', 'water']",450.9,11.0,9.0,40.0,61.0,11.0,22.0,-
29,senate navy bean soup,275640,300,14,"['navy bean', 'water', 'butter', 'celery seed', 'durkee onion', 'garlic', 'ham hock', 'salt', 'pepper']",178.0,4.0,8.0,15.0,20.0,7.0,9.0,-
30,cherry fluff salad,10088,130,2,"['strawberry pie fill', 'pineapple chunk', 'pistachio', 'whip', 'milk', 'cream']",569.2,44.0,199.0,5.0,16.0,70.0,24.0,['american']
31,jiffy creole manhattan   a pantry recipe,277242,6,2,"['chowder', 'chicken gumbo soup', 'milk']",119.4,9.0,4.0,20.0,11.0,16.0,3.0,['american']
32,sinful dum dum,10305,10,4,"['milk', 'pineapple chunk', 'strawberry pie fill', 'whip']",334.1,12.0,231.0,4.0,15.0,24.0,20.0,['american']
33,sweet lemon icebox pie,32784,3,5,"['vanilla wafer cookie', 'milk', 'lemon juice concentrate', 'whip']",5.4,0.0,2.0,0.0,0.0,0.0,0.0,['american']
34,quick   easy pink fruit salad,313618,5,3,"['milk', 'whip', 'strawberry pie fill', 'pineapple tidbit']",370.4,17.0,162.0,3.0,9.0,44.0,21.0,-
35,beef jerky  1,7627,130,13,"['flank steak', 'soy sauce', 'onion powder', 'garlic', 'sauce']",37.4,2.0,0.0,0.0,9.0,3.0,0.0,-
