,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,carolyn s apple pudding cake,219945,75,10,"['apple', 'sugar', 'cinnamon', 'water', 'wheat flour', 'sugar', 'baking soda', 'baking powder', 'salt', 'vanilla', 'egg', 'shortening', 'milk', 'cinnamon', 'cream']",366.0,6.0,185.0,14.0,12.0,7.0,25.0,-
1,grandma s chocolate cake,341708,55,9,"['shortening', 'sugar', 'cocoa', 'egg', 'baking soda', 'vanilla', 'salt', 'milk', 'water', 'wheat flour']",296.0,17.0,103.0,16.0,8.0,14.0,15.0,-
2,hojarascas,213940,140,6,"['sugar', 'cinnamon', 'salt', 'milk', 'water', 'shortening', 'wheat flour', 'vanilla']",58.2,5.0,4.0,0.0,1.0,4.0,1.0,-
3,maple cream sandwich cookies,63255,20,9,"['shortening', 'sugar', 'egg', 'water', 'vanilla', 'baking soda', 'salt', 'wheat flour']",168.2,13.0,44.0,5.0,3.0,11.0,6.0,-
4,mini m m s  or chocolate chip  cookies,134955,80,6,"['sugar', 'sugar', 'shortening', 'egg', 'vanilla', 'water', 'wheat flour', 'salt', 'baking soda', 'm&ms chocolate candy']",119.6,7.0,40.0,3.0,2.0,7.0,5.0,-
5,awesome meatloaf,159803,105,4,"['ground beef', 'egg', 'bread crumb', 'milk', 'water', 'bread', 'durkee onion', 'garlic', 'pepper', 'salt', 'mushroom soup']",385.6,35.0,8.0,31.0,53.0,42.0,5.0,-
6,hamburger hot pot  crock pot,118030,495,8,"['ground beef', 'garlic', 'salt', 'pepper', 'potato', 'durkee onion', 'mushroom soup', 'water']",425.1,20.0,21.0,54.0,58.0,26.0,15.0,-
7,microwaved scalloped potatoes,393973,45,5,"['mushroom soup', 'milk', 'salt', 'pepper', 'potato', 'durkee onion']",212.1,8.0,15.0,32.0,11.0,8.0,12.0,-
8,nancy s potato casserole,236947,45,7,"['potato', 'mushroom soup', 'pepper', 'milk', 'durkee onion', 'salt']",157.8,4.0,7.0,23.0,9.0,6.0,9.0,-
9,smothered hamburger steak,152664,30,7,"['ground beef', 'durkee onion', 'garlic', 'olive oil', 'salt', 'pepper', 'mushroom soup', 'milk']",314.9,30.0,12.0,23.0,50.0,32.0,2.0,-
10,butterscotch bread,69234,80,7,"['purpose flour', 'baking powder', 'baking soda', 'salt', 'sugar', 'egg', 'buttermilk', 'butter']",2190.4,57.0,899.0,116.0,93.0,97.0,139.0,['american']
11,dutch spice bread,120527,105,9,"['corn syrup', 'sugar', 'egg', 'wheat flour', 'baking soda', 'cinnamon', 'ground ginger', 'clove', 'nutmeg', 'salt', 'milk']",2741.5,27.0,780.0,134.0,93.0,39.0,205.0,['american']
12,frugal gourmet s date nut bread with cream cheese and walnuts,390786,60,8,"['date', 'water', 'sugar', 'egg', 'shortening', 'vanilla extract', 'purpose flour', 'salt', 'baking soda', 'baking powder', 'walnut', 'cheese']",2888.8,130.0,1112.0,151.0,95.0,76.0,169.0,['american']
13,orange raisin bread,445411,75,7,"['sugar', 'butter', 'egg', 'orange', 'juice', 'vanilla extract', 'purpose flour', 'baking soda', 'salt', 'raisin', 'water']",2522.1,48.0,1238.0,89.0,77.0,83.0,178.0,-
