,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,instant oatmeal mix  oamc,418910,6,4,"['oatmeal', 'cinnamon', 'sugar', 'walnut']",127.6,5.0,27.0,0.0,6.0,2.0,7.0,-
1,nighty night cookies,204539,370,6,"['egg white', 'sugar', 'chocolate chip cookie', 'walnut']",88.3,8.0,38.0,0.0,2.0,7.0,3.0,-
2,oats and fruit breakfast mix,76497,12,7,"['oatmeal', 'raisin', 'fruit', 'sugar', 'sugar', 'cinnamon', 'salt', 'water']",197.2,3.0,43.0,7.0,11.0,1.0,13.0,-
3,spiced microwave oatmeal mix  oamc,190313,7,5,"['oatmeal', 'fruit', 'sugar', 'sugar', 'cinnamon', 'salt', 'nutmeg', 'water']",225.7,3.0,47.0,5.0,10.0,2.0,15.0,-
4,summer morning oatmeal,167635,2,8,"['yogurt', 'oatmeal', 'fruit', 'sugar']",253.0,14.0,47.0,4.0,25.0,27.0,9.0,-
5,black beans with shrimp,296503,22,8,"['oil', 'durkee onion', 'garlic', 'jalapeno pepper', 'tomato', 'water', 'wine vinegar', 'cumin', 'cayenne pepper', 'oregano', 'salt', 'pepper', 'shrimp', 'bean', 'ground cilantro', 'cream']",326.0,14.0,17.0,19.0,63.0,7.0,9.0,['caribbean']
6,chicken in creamy avocado sauce,238885,17,13,"['chicken breast', 'oil', 'cumin', 'salt', 'cayenne pepper', 'garlic', 'tomato', 'cream', 'avocado', 'ground cilantro']",422.3,43.0,12.0,22.0,65.0,39.0,3.0,-
7,golden shrimp stew,111809,50,12,"['oil', 'durkee onion', 'bell pepper', 'jalapeno pepper', 'garlic', 'turmeric', 'mustard powder', 'saffron thread', 'water', 'wine', 'shrimp stock', 'potato', 'tomato', 'shrimp', 'salt', 'ground cilantro']",260.2,12.0,21.0,39.0,35.0,5.0,6.0,-
8,indian style shrimp and scallop skewers,57415,186,6,"['oil', 'ground cilantro', 'garlic', 'cumin', 'ground ginger', 'turmeric', 'salt', 'cayenne pepper', 'shrimp', 'scallop', 'skewer']",218.2,20.0,0.0,34.0,39.0,9.0,1.0,-
9,tunisian couscous salad with grilled sausages,231605,35,14,"['oil', 'garlic', 'couscous', 'cumin', 'cayenne pepper', 'salt', 'tomato juice', 'water', 'sausage', 'lemon juice concentrate', 'tomato', 'ground cilantro']",778.2,74.0,16.0,82.0,60.0,66.0,18.0,-
10,mediterranean pie,135251,90,14,"['butter', 'pepper', 'durkee onion', 'garlic', 'spinach', 'pastry', 'forest ham', 'mozzarella cheese', 'egg', 'pepper', 'egg']",748.2,77.0,14.0,43.0,60.0,88.0,14.0,-
11,spinach pie joanne,176342,95,5,"['sausage', 'egg', 'ricotta cheese', 'mozzarella cheese', 'spinach', 'pepper', 'durkee onion', 'garlic']",411.8,42.0,6.0,37.0,69.0,70.0,2.0,-
12,spinach stuffed portabella mushrooms,52945,25,4,"['spinach', 'portabella mushroom', 'egg', 'bread crumb', 'mozzarella cheese', 'parmesan cheese', 'pepper', 'garlic']",147.6,10.0,11.0,13.0,25.0,15.0,4.0,-
13,tuscan meatballs,342146,75,15,"['spinach', 'turkey breast', 'egg', 'bread crumb', 'parmesan cheese', 'mozzarella cheese', 'garlic salt', 'pepper', 'oil', 'garlic', 'spaghetti', 'wine', 'butter']",748.1,44.0,14.0,38.0,80.0,61.0,25.0,-
14,warm bean and spinach salad,333308,13,9,"['spinach', 'bean', 'dress', 'bell pepper', 'garlic', 'pepper', 'mozzarella cheese']",319.8,21.0,21.0,32.0,30.0,15.0,12.0,-
15,grilled jerk swordfish caribbean with pineapple rice,41415,52,13,"['swordfish', 'meat marinade', 'pineapple tidbit', 'chicken broth', 'grain rice', 'bell pepper', 'allspice', 'durkee onion', 'lime']",360.2,8.0,27.0,16.0,56.0,7.0,15.0,['caribbean']
16,sweet and sour ramen chicken,196881,30,9,"['bell pepper', 'ginger', 'durkee onion', 'juice', 'chicken breast', 'oil', 'ramen noodle', 'sauce']",334.3,17.0,67.0,29.0,39.0,20.0,12.0,['chinese']
17,chicken mushroom   rice bake,418076,90,7,"['chicken breast', 'oil', 'durkee onion', 'bell pepper', 'bell pepper', 'garlic', 'champignon mushroom', 'ketchup', 'chicken broth', 'sauce', 'pepper', 'grain rice']",601.5,10.0,137.0,76.0,81.0,6.0,32.0,-
18,crockpot sweet   sour chicken,503883,430,9,"['chicken breast', 'pineapple tidbit', 'durkee onion', 'bell pepper', 'bell pepper', 'soy sauce', 'chili sauce', 'chicken broth', 'cornstarch', 'water']",376.2,21.0,74.0,28.0,66.0,19.0,9.0,-
19,shenandoah chicken,295025,55,11,"['chicken breast', 'bell pepper', 'bell pepper', 'bell pepper', 'durkee onion', 'vegetable oil', 'seasoning salt', 'sauce', 'grain rice']",458.6,38.0,39.0,9.0,81.0,30.0,5.0,-
20,italian cucuzza stew,238335,65,4,"['ground beef', 'oil', 'durkee onion', 'celery rib', 'baby carrot', 'garlic', 'cucuzza', 'tomato', 'leaf', 'thyme sprigs', 'water', 'pepper']",135.3,9.0,15.0,2.0,21.0,10.0,3.0,['italian']
