,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,greek chips with egg  patates me avga,162918,20,2,"['potato', 'egg', 'oil', 'salt', 'pepper']",169.8,7.0,5.0,3.0,17.0,7.0,7.0,['greek']
1,greek lemon rice soup,29338,40,9,"['chicken broth', 'minute rice', 'garlic', 'lemon juice concentrate', 'egg', 'leaf parsley', 'salt', 'pepper']",67.3,2.0,2.0,0.0,5.0,2.0,3.0,['greek']
2,greek lemon sauce,301389,15,7,"['chicken broth', 'egg', 'lemon juice concentrate', 'salt', 'pepper']",45.7,4.0,2.0,6.0,7.0,4.0,0.0,['greek']
3,easy lentil stew,191459,60,3,"['lentil', 'chicken broth', 'tomato', 'potato', 'baby carrot', 'durkee onion', 'celery seed', 'leaf parsley', 'leaf basil', 'garlic', 'pepper']",269.1,3.0,24.0,28.0,38.0,2.0,14.0,-
4,festive vegetable kugel,336069,90,6,"['zucchini', 'baby carrot', 'potato', 'durkee onion', 'garlic', 'parsley sprig', 'leaf basil', 'egg', 'matzo meal', 'salt', 'pepper', 'oil']",101.5,5.0,13.0,10.0,9.0,4.0,4.0,-
5,avocado with scrambled eggs,142422,10,2,"['egg', 'cheese', 'avocado dip']",334.7,36.0,3.0,28.0,47.0,59.0,1.0,['american']
6,curly pasta goulash,205181,25,5,"['penne pasta', 'hamburger', 'garlic salt', 'tomato sauce', 'tomato', 'cheese']",884.0,44.0,46.0,61.0,104.0,70.0,34.0,['american']
7,leftover meatloaf parmesan,110291,35,4,"['meatloaf mix', 'tomato sauce', 'garlic', 'seasoning salt', 'mozzarella cheese']",326.1,29.0,19.0,33.0,59.0,42.0,2.0,['american']
8,sloppy dogs   ground beef sloppy joes with cheese in hot dog bun,424250,30,5,"['ground beef', 'tomato sauce', 'onion flake', 'oregano', 'leaf basil', 'hamburger', 'mozzarella cheese', 'parmesan cheese']",699.5,68.0,12.0,31.0,131.0,94.0,1.0,['american']
9,stupid easy 3 ingredient nacho dip,33914,8,4,"['cheese', 'hormel chili', 'cheese']",230.6,32.0,5.0,15.0,14.0,61.0,1.0,['american']
10,baked cheesecake,136845,85,18,"['cracker crumb', 'sugar', 'butter', 'cheese', 'egg', 'cream', 'lemon juice concentrate', 'vanilla', 'berry']",334.7,37.0,89.0,9.0,9.0,67.0,8.0,-
11,lemon cheesecake bites,243439,20,11,"['butternut snap biscuit', 'cheese', 'sugar', 'lemon juice concentrate', 'lemon butter', 'cream']",55.2,7.0,6.0,1.0,2.0,15.0,0.0,-
12,new york  new york   cheesecake,195705,705,29,"['butter', 'crumb cake mix', 'cheese', 'cream', 'lemon juice concentrate', 'vanilla', 'cream', 'sugar', 'egg']",486.9,57.0,123.0,11.0,14.0,106.0,10.0,-
13,pampered chef perfectly creamy cheesecake,443941,70,19,"['cracker crumb', 'butter', 'sugar', 'cheese', 'wheat flour', 'egg', 'cream', 'lemon juice concentrate', 'vanilla', 'strawberry pie fill']",380.9,41.0,90.0,11.0,12.0,75.0,9.0,-
14,white velvet cheesecake,194681,70,16,"['cheese', 'sugar', 'lemon juice concentrate', 'chocolate', 'cream', 'egg', 'vanilla', 'chocolate curl']",387.6,47.0,78.0,7.0,13.0,94.0,7.0,-
15,beef and rice casserole,90405,95,4,"['ground beef', 'grain rice', 'celery soup', 'water', 'salt', 'celery seed', 'pepper', 'durkee onion', 'bell pepper']",387.2,31.0,4.0,43.0,47.0,37.0,8.0,-
16,meatball porcupines,286471,60,8,"['ground beef', 'grain rice', 'milk', 'durkee onion', 'salt', 'celery', 'garlic salt', 'pepper', 'shortening', 'tomato sauce', 'water', 'sauce']",451.4,38.0,22.0,54.0,50.0,45.0,10.0,-
17,oven baked porcupine meatballs,150710,70,10,"['ground beef', 'grain rice', 'milk', 'durkee onion', 'salt', 'pepper', 'tomato basil soup mix', 'water']",352.4,28.0,17.0,39.0,47.0,37.0,7.0,-
18,porcupine meatballs  stove top,237889,65,7,"['ground beef', 'grain rice', 'egg', 'durkee onion', 'salt', 'pepper', 'tomato basil soup mix', 'water', 'sauce']",354.9,28.0,26.0,21.0,49.0,36.0,6.0,-
19,porcupines,382196,75,6,"['ground beef', 'grain rice', 'water', 'durkee onion', 'salt', 'garlic', 'pepper', 'tomato sauce', 'sauce']",140.9,11.0,6.0,17.0,20.0,14.0,2.0,-
20,american style vanilla biscotti,345763,60,33,"['butter', 'sugar', 'salt', 'vanilla extract', 'baking powder', 'egg', 'purpose flour']",61.1,3.0,15.0,2.0,2.0,6.0,3.0,-
21,butter pecan sandies,118481,34,40,"['pistachio', 'butter', 'corn oil', 'wheat flour', 'sugar', 'sugar', 'egg', 'jumbo egg', 'vanilla extract', 'salt']",161.1,15.0,32.0,0.0,3.0,17.0,5.0,-
22,chocolate teasers,22174,42,25,"['butter', 'sugar', 'egg', 'vanilla extract', 'chocolate', 'chocolate chip cookie', 'wheat flour', 'baking powder', 'salt']",138.7,11.0,34.0,3.0,3.0,22.0,5.0,-
23,cranberry cherry icebox ribbon cookies,118639,1449,35,"['cranberry', 'cherry jam', 'sugar', 'almond extract', 'wheat flour', 'baking powder', 'salt', 'butter', 'egg', 'vanilla extract']",67.7,4.0,22.0,0.0,1.0,8.0,3.0,-
24,hacked biscuits  quick   easy,363788,14,25,"['wheat flour', 'baking powder', 'sugar', 'salt', 'butter', 'milk', 'egg']",215.8,14.0,13.0,26.0,9.0,27.0,9.0,-
25,bachelor buttons  cookies,492237,17,9,"['butter', 'salt', 'sugar', 'egg', 'vanilla extract', 'purpose flour', 'fruit preserve']",206.9,18.0,39.0,9.0,4.0,37.0,7.0,['american']
26,dutch babies montana style,190233,25,11,"['butter', 'egg', 'milk', 'purpose flour', 'salt', 'sugar']",460.8,36.0,2.0,16.0,36.0,62.0,14.0,['american']
27,fudgy stove top brownies,168676,45,10,"['butter', 'milk', 'chocolate chip cookie', 'egg', 'vanilla extract', 'sugar', 'salt', 'purpose flour']",323.8,26.0,116.0,6.0,7.0,51.0,13.0,['american']
28,good old fashioned pancakes,230115,20,6,"['purpose flour', 'baking powder', 'salt', 'sugar', 'milk', 'egg', 'butter']",163.9,10.0,6.0,21.0,9.0,19.0,7.0,['american']
29,north woods pancakes,361639,15,8,"['purpose flour', 'baking powder', 'salt', 'sugar', 'milk', 'egg', 'butter', 'vanilla extract']",687.2,40.0,53.0,60.0,36.0,76.0,31.0,['american']
30,curry powder,277598,5,2,"['coriander', 'cumin', 'turmeric', 'cinnamon', 'oregano', 'ground ginger', 'pepper', 'cayenne pepper', 'nutmeg', 'clove']",21.9,1.0,1.0,0.0,1.0,1.0,1.0,-
