,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,arizona chicken chili,245428,22,6,"['chicken breast', 'tomato', 'chili powder', 'bean', 'corn', 'ground cilantro']",328.7,7.0,30.0,5.0,60.0,4.0,15.0,-
1,chicken   black bean chili,171859,30,9,"['oil', 'durkee onion', 'garlic', 'chicken breast', 'chicken broth', 'chili powder', 'cumin', 'bean', 'tomato', 'corn']",228.9,6.0,13.0,11.0,43.0,3.0,9.0,-
2,crock pot creamy southwest chicken,363286,243,5,"['chicken breast', 'bean', 'chili salsa', 'corn', 'light cream cheese']",552.4,38.0,18.0,27.0,87.0,52.0,13.0,-
3,low fat crock pot mexican cheesy chicken with black beans,289739,370,3,"['chicken breast', 'bean', 'corn', 'chili salsa', 'light cream cheese', 'cream']",425.6,9.0,46.0,41.0,86.0,7.0,18.0,-
4,super easy taco soup,264546,20,5,"['taco seasoning', 'corn', 'tomato', 'bean', 'bean']",342.5,4.0,72.0,51.0,32.0,2.0,24.0,-
5,baba ghanoush  eggplant dip,258269,60,10,"['eggplant', 'tahini sesame butter', 'garlic', 'lemon juice concentrate', 'water', 'salt', 'pepper', 'oil', 'tomato', 'durkee onion']",91.5,4.0,23.0,4.0,6.0,2.0,5.0,-
6,christmas eggplant  aubergine    delicious winter vegetables,108261,70,12,"['eggplant', 'durkee onion', 'bell pepper', 'garlic', 'zucchini', 'tomato', 'seasoning salt', 'oil', 'oil', 'wine vinegar', 'salt', 'pepper', 'mozzarella cheese']",216.5,28.0,24.0,8.0,5.0,13.0,4.0,-
7,harvest ratatouille,357746,35,15,"['oil', 'eggplant', 'salt', 'durkee onion', 'bell pepper', 'garlic', 'zucchini', 'tomato', 'pepper', 'leaf basil']",142.4,4.0,52.0,28.0,9.0,2.0,9.0,-
8,nancy duke s ratatouille,93260,60,9,"['durkee onion', 'oil', 'zucchini', 'garlic', 'pepper', 'tomato', 'eggplant', 'pepper']",172.4,19.0,29.0,0.0,6.0,8.0,5.0,-
9,winter ratatouille  with option to make into a great appetizer,471436,28,10,"['oil', 'durkee onion', 'bell pepper', 'bell pepper', 'zucchini', 'summer squash', 'eggplant', 'garlic', 'tomato', 'salt', 'pepper', 'phyllo cup']",87.1,7.0,18.0,8.0,4.0,3.0,3.0,-
10,bacon and mushroom chowder,115092,45,7,"['bacon', 'chicken broth', 'champignon mushroom', 'potato', 'durkee onion', 'mushroom soup', 'milk']",297.2,29.0,13.0,45.0,20.0,32.0,6.0,-
11,kielbasa and sauerkraut soup  borsch  borscht,209139,320,8,"['chicken broth', 'kielbasa', 'garlic', 'sauerkraut', 'potato', 'durkee onion', 'baby carrot', 'celery rib', 'cider vinegar', 'pepper', 'tomato sauce', 'leaf parsley', 'garlic', 'onion powder']",283.2,22.0,28.0,94.0,31.0,24.0,7.0,-
12,potato sauerkraut soup,396315,630,4,"['chicken broth', 'mushroom soup', 'sauerkraut', 'champignon mushroom', 'potato', 'baby carrot', 'durkee onion', 'celery seed', 'sausage', 'chicken meat', 'vinegar', 'weed', 'pepper', 'bacon', 'egg']",402.8,40.0,22.0,82.0,42.0,43.0,6.0,-
13,sauerkraut with bacon  potato and caraway,108678,70,6,"['sauerkraut', 'bacon', 'durkee onion', 'potato', 'pepper', 'caraway seed', 'chicken broth']",142.9,11.0,11.0,39.0,11.0,11.0,4.0,-
14,wild rice and chicken soup  crock pot,331394,370,3,"['mushroom soup', 'chicken meat', 'champignon mushroom', 'durkee onion', 'baby carrot', 'celery seed', 'rice blend', 'pepper', 'chicken broth', 'water']",187.9,12.0,12.0,18.0,39.0,10.0,3.0,-
15,crock pot cheesy spinach,94460,368,4,"['spinach', 'cottage cheese', 'butter', 'cheddar cheese', 'egg', 'wheat flour', 'salt', 'pepper', 'nutmeg']",305.8,35.0,4.0,33.0,35.0,70.0,2.0,-
16,crock pot cheesy spinach casserole,208028,310,6,"['spinach', 'durkee onion', 'light cream cheese', 'cottage cheese', 'cheddar cheese', 'egg', 'butter', 'wheat flour', 'garlic', 'pepper', 'salt']",346.9,37.0,17.0,26.0,42.0,70.0,4.0,-
17,crock pot spinach special,198470,250,4,"['spinach', 'cottage cheese', 'cheddar cheese', 'egg', 'wheat flour', 'salt', 'butter']",250.0,24.0,9.0,31.0,36.0,43.0,3.0,-
18,easy crustless spinach savoury tart,80390,35,5,"['spinach', 'durkee onion', 'cheddar cheese', 'milk', 'egg', 'wheat flour', 'mustard powder', 'salt', 'pepper']",313.0,29.0,6.0,34.0,37.0,43.0,5.0,-
19,spinach and cheese casserole,152030,75,8,"['spinach', 'durkee onion', 'garlic', 'butter', 'egg', 'cottage cheese', 'wheat flour', 'cheddar cheese', 'salt', 'pepper']",486.5,57.0,8.0,32.0,60.0,111.0,3.0,-
20,capellini pomodoro,29124,45,7,"['garlic', 'tomato', 'leaf basil', 'oil', 'parmesan cheese', 'angel hair pasta', 'pepper']",307.9,19.0,17.0,7.0,21.0,16.0,12.0,['italian']
21,garlic and basil ciabatta bread,304626,10,6,"['mayonnaise', 'butter', 'leaf basil', 'ciabatta', 'parmesan cheese', 'garlic']",78.2,11.0,1.0,4.0,2.0,21.0,0.0,['italian']
22,garlic spaghetti sauce,10808,17,5,"['garlic', 'butter', 'olive oil', 'leaf basil', 'parmesan cheese']",247.7,38.0,0.0,4.0,2.0,45.0,1.0,['italian']
23,garlicky tomato bruschetta,25814,17,9,"['tomato', 'leaf basil', 'parmesan cheese', 'oil', 'garlic', 'bread']",238.5,23.0,4.0,10.0,8.0,12.0,7.0,['italian']
24,mama tonianns garlic and oil,156493,20,4,"['garlic', 'oil', 'butter', 'leaf basil', 'parmesan cheese']",280.7,47.0,0.0,2.0,2.0,29.0,0.0,['italian']
25,barley beef vegetable soup,4018,0,7,"['soup bone', 'water', 'beef', 'durkee onion', 'thyme sprigs', 'pepper', 'salt', 'paprika', 'leaf', 'barley', 'tomato', 'baby carrot', 'celery seed', 'pea', 'bean', 'potato', 'leaf parsley']",69.1,1.0,7.0,2.0,9.0,1.0,3.0,-
26,cholent d or,286755,1170,12,"['durkee onion', 'potato', 'bean', 'barley', 'baby carrot', 'tomato', 'water', 'sugar', 'leaf', 'ground fennel', 'leaf parsley', 'salt', 'leaf basil', 'pepper', 'paprika', 'garlic']",271.4,1.0,81.0,31.0,13.0,1.0,20.0,-
27,kosher vegetarian cholent,95630,1470,10,"['baby lima bean', 'vegetable oil', 'garlic', 'durkee onion', 'celery seed', 'potato', 'baby carrot', 'leaf', 'chicken noodle soup mix', 'paprika', 'water', 'salt', 'pepper']",444.1,6.0,46.0,3.0,38.0,3.0,28.0,-
28,old fashioned bean soup,143271,240,14,"['bean', 'ham hock', 'durkee onion', 'garlic', 'leaf', 'potato', 'celery seed', 'baby carrot', 'salt', 'pepper', 'leaf parsley']",457.8,2.0,27.0,33.0,57.0,2.0,28.0,-
29,red rice   sausage,373327,55,10,"['vegetable oil', 'sausage', 'durkee onion', 'pepper', 'celery seed', 'water', 'tomato sauce', 'salt', 'pepper', 'grain rice']",136.4,2.0,20.0,64.0,6.0,1.0,9.0,-
30,americas best pancakes or waffles from that chicken ranch,298249,25,10,"['milk', 'lemon juice concentrate', 'egg', 'butter', 'wheat flour', 'sugar', 'baking powder', 'baking soda', 'salt']",426.2,22.0,26.0,32.0,24.0,43.0,20.0,-
31,grandma s orange cake,225702,45,12,"['sugar', 'butter', 'egg', 'milk', 'wheat flour', 'baking soda', 'raisin', 'orange', 'juice']",462.6,21.0,208.0,11.0,13.0,41.0,26.0,-
32,kossmans oatmeal cookies,337879,45,11,"['sugar', 'butter', 'egg', 'milk', 'oatmeal', 'wheat flour', 'baking powder', 'baking soda', 'salt', 'raisin']",228.2,16.0,57.0,12.0,6.0,31.0,10.0,-
33,light and fluffy pancakes,130729,20,8,"['milk', 'lemon juice concentrate', 'egg', 'butter', 'wheat flour', 'sugar', 'baking powder', 'baking soda', 'salt']",426.2,22.0,26.0,32.0,24.0,43.0,20.0,-
34,too simple  too good cake,105432,55,8,"['sugar', 'wheat flour', 'egg', 'baking soda', 'orange', 'sugar', 'butter', 'milk']",216.2,4.0,139.0,6.0,5.0,7.0,15.0,-
35,traditional artisan style baguette   rustic french bread,391163,32,17,"['yeast', 'honey', 'water', 'sea salt', 'purpose flour']",476.7,2.0,18.0,48.0,27.0,1.0,33.0,['french']
36,jeffs epic homemade pizza dough,464352,140,14,"['yeast', 'water', 'purpose flour', 'sea salt', 'oil', 'sugar']",536.6,12.0,13.0,24.0,28.0,5.0,33.0,-
37,khubz maghrebi  moroccan bread,348387,50,15,"['yeast', 'water', 'purpose flour', 'salt', 'oil']",561.4,5.0,1.0,32.0,32.0,2.0,37.0,-
38,manaeesh bread,490811,1450,22,"['purpose flour', 'yeast', 'sea salt', 'water', 'oil', 'seasoning salt']",766.0,43.0,1.0,48.0,31.0,19.0,36.0,-
39,mom s delicious homemade bread,353652,145,14,"['water', 'yeast', 'oil', 'honey', 'salt', 'egg', 'purpose flour']",316.4,10.0,28.0,19.0,16.0,4.0,18.0,-
40,cain s sauce,475037,2,2,"['mayonnaise', 'ketchup', 'garlic', 'sauce', 'paprika', 'pepper']",90.9,10.0,14.0,11.0,1.0,4.0,2.0,-
41,chef rocco dispiritos bbq ribs,475443,90,8,"['back rib rack', 'pepper', 'durkee onion', 'garlic', 'paprika', 'smoke', 'ketchup', 'wine vinegar']",30.0,0.0,18.0,8.0,1.0,0.0,2.0,-
42,chipotle mango barbecue sauce,90733,20,6,"['pureed chipotle chile', 'ketchup', 'water', 'molasses', 'mustard', 'garlic', 'durkee onion', 'sugar', 'habanero sauce', 'sauce', 'salt', 'cayenne pepper', 'ginger', 'pepper', 'mango']",207.6,1.0,186.0,67.0,5.0,0.0,17.0,-
43,crock pot turkey joes,20004,375,7,"['turkey breast', 'durkee onion', 'pepper', 'celery seed', 'garlic', 'ketchup', 'tomato paste', 'cider vinegar', 'molasses', 'sauce', 'chili powder', 'salt', 'paprika']",122.7,8.0,14.0,12.0,24.0,7.0,1.0,-
44,sweet orange bbq sauce,168992,15,3,"['ketchup', 'juice', 'molasses', 'grain mustard', 'garlic', 'durkee onion', 'sugar', 'sauce', 'sauce', 'salt', 'cayenne pepper', 'ginger', 'pepper']",298.2,1.0,266.0,108.0,8.0,0.0,25.0,-
45,brown sugar pie,10781,40,7,"['sugar', 'egg', 'vanilla', 'wheat flour', 'milk', 'butter', 'chocolate chip cookie', 'pie shell']",332.2,23.0,137.0,6.0,6.0,32.0,15.0,"['american', 'australian']"
46,caramel mud cake cupcakes,280545,45,9,"['butter', 'chocolate', 'sugar', 'syrup', 'milk', 'wheat flour', 'wheat flour', 'egg']",250.6,18.0,74.0,6.0,5.0,37.0,11.0,['australian']
47,easy chocolate pancakes,138430,40,8,"['wheat flour', 'sugar', 'salt', 'egg', 'jumbo egg', 'milk', 'butter', 'liqueur', 'chocolate chip cookie', 'sugar']",451.5,29.0,113.0,7.0,17.0,56.0,20.0,['australian']
48,passionfruit and white chocolate muffins,139276,35,8,"['wheat flour', 'caster sugar', 'chocolate', 'butter', 'milk', 'egg', 'passion fruit pulp', 'vanilla extract', 'sugar', 'water']",285.3,16.0,105.0,14.0,8.0,32.0,14.0,['australian']
49,white chocolate and macadamia cookies,398748,35,9,"['macadamia nut', 'butter', 'sugar', 'egg', 'vanilla bean paste', 'wheat flour', 'chocolate']",162.6,17.0,27.0,1.0,4.0,24.0,4.0,['australian']
50,chocolate crackles,346541,190,15,"['chocolate chip cookie', 'sugar', 'vegetable oil', 'vanilla extract', 'egg', 'purpose flour', 'cocoa powder', 'baking powder', 'salt', 'sugar']",102.1,7.0,40.0,1.0,2.0,7.0,4.0,-
51,chocolate oatmeal walnut muffins,333415,38,14,"['oat', 'buttermilk', 'vegetable oil', 'sugar', 'egg', 'vanilla extract', 'purpose flour', 'cocoa powder', 'baking powder', 'salt', 'baking soda', 'walnut', 'sugar']",203.3,18.0,45.0,11.0,8.0,7.0,7.0,-
52,devil s food chocolate chip muffins,60399,52,12,"['purpose flour', 'cocoa powder', 'sugar', 'baking soda', 'salt', 'milk', 'vegetable oil', 'egg', 'vanilla extract', 'semisweet chocolate chip']",271.9,20.0,65.0,13.0,11.0,23.0,12.0,-
53,king arthur fudgy brownies,366372,44,13,"['butter', 'sugar', 'cocoa powder', 'salt', 'baking powder', 'vanilla extract', 'egg', 'purpose flour', 'walnut', 'chocolate chip cookie']",306.6,21.0,134.0,9.0,8.0,41.0,15.0,-
54,mocha bars,156565,40,11,"['egg', 'vegetable oil', 'espresso', 'vanilla extract', 'purpose flour', 'sugar', 'salt', 'baking soda', 'chocolate chip cookie', 'walnut']",192.2,14.0,69.0,4.0,4.0,9.0,8.0,-
55,baked zucchini balls  gluten free,517798,45,12,"['zucchini', 'parmesan cheese', 'breadcrumb', 'leaf basil', 'egg', 'pepper', 'wheat flour', 'oil']",147.9,6.0,15.0,10.0,15.0,7.0,6.0,-
56,foil chicken casserole for 1,313935,35,9,"['parmesan cheese', 'garlic salt', 'chicken breast halve', 'oil', 'zucchini', 'potato', 'pepper']",524.9,13.0,25.0,9.0,78.0,11.0,24.0,-
57,pork with a parmesan crust,158914,35,13,"['pork medallion', 'egg', 'parmesan cheese', 'salt', 'pepper', 'wheat flour', 'rosemary sprigs', 'oil']",293.4,35.0,1.0,17.0,27.0,35.0,2.0,-
58,sadie mae s fried zucchini   yellow squash,32536,40,9,"['zucchini', 'summer squash', 'durkee onion', 'egg', 'wheat flour', 'oil', 'pepper']",305.9,25.0,16.0,1.0,15.0,13.0,10.0,-
59,zucchini casserole that even  foodies  will love,435971,105,6,"['zucchini', 'bisquick baking mix', 'egg', 'oil', 'mozzarella cheese', 'parmesan cheese', 'pepper']",322.2,38.0,12.0,20.0,23.0,34.0,4.0,-
60,dancing pepitas  toasted pumpkin seeds,79347,4,7,"['oil', 'garlic', 'pepitas', 'salt', 'cumin', 'paprika', 'cayenne pepper']",412.0,56.0,4.0,36.0,40.0,31.0,2.0,-
61,moroccan spiced chicken kebabs,416089,25,10,"['cumin', 'paprika', 'turmeric', 'cinnamon', 'garlic', 'cayenne pepper', 'salt', 'chicken breast', 'oil', 'pepper', 'ground cilantro']",233.4,13.0,7.0,3.0,66.0,7.0,1.0,-
62,shrimp,207040,8,4,"['shrimp', 'garlic', 'salt', 'oil']",123.1,3.0,0.0,34.0,47.0,2.0,0.0,-
63,spicy king prawns,140689,15,5,"['olive oil', 'garlic', 'paprika', 'cumin', 'ground ginger', 'cayenne pepper', 'shrimp', 'salt', 'ground cilantro']",252.9,24.0,0.0,40.0,47.0,10.0,1.0,-
64,ww shrimp with cilanto and lime   5 pts,295933,20,6,"['shrimp', 'lime juice concentrate', 'cumin', 'ground ginger', 'garlic', 'oil', 'ground cilantro', 'zest', 'salt', 'pepper']",177.1,8.0,0.0,59.0,54.0,3.0,1.0,-
65,ali vincent s mango quinoa salad,454725,10,4,"['quinoa', 'mango', 'ground cilantro', 'bean', 'bell pepper', 'durkee onion', 'wine vinegar', 'oil', 'lime juice concentrate']",383.4,16.0,35.0,0.0,27.0,7.0,19.0,-
66,black bean   quinoa salad with cilantro lime vinaigrette,373666,40,4,"['bean', 'quinoa', 'pepper', 'durkee onion', 'ground cilantro', 'lime juice concentrate', 'wine vinegar', 'nectar', 'oil', 'cumin powder', 'pepper']",504.1,27.0,7.0,0.0,34.0,11.0,23.0,-
67,cold green bean salad,98864,19,5,"['bean', 'garlic', 'salt', 'wine vinegar', 'oil', 'walnut', 'pepper']",145.5,18.0,7.0,12.0,6.0,5.0,3.0,-
68,corn   black bean salsa,381585,15,5,"['bean', 'kernel corn', 'tomato', 'durkee onion', 'ground cilantro', 'oil', 'wine vinegar', 'salt', 'pepper']",301.4,29.0,0.0,24.0,14.0,12.0,9.0,-
69,tricolor salad with white beans,68886,20,3,"['bean', 'pepper', 'tomato', 'leaf parsley', 'wine vinegar', 'oil', 'salt', 'pepper']",367.9,32.0,5.0,24.0,22.0,14.0,12.0,-
70,banana cake with brown sugar frosting,127479,50,12,"['butter', 'banana', 'baking soda', 'egg', 'sugar', 'wheat flour', 'buttermilk', 'walnut', 'milk', 'sugar', 'sugar', 'vanilla']",304.8,20.0,127.0,6.0,8.0,26.0,14.0,-
71,buttermilk banana bread,139558,70,6,"['sugar', 'butter', 'wheat flour', 'banana', 'buttermilk', 'baking soda', 'walnut']",204.5,8.0,101.0,6.0,4.0,16.0,12.0,-
72,easy homestyle banana bread,292265,55,8,"['butter', 'sugar', 'sugar', 'egg', 'wheat flour', 'banana', 'baking soda', 'vanilla', 'banana extract', 'walnut']",450.1,34.0,150.0,11.0,12.0,43.0,19.0,-
73,fabulous bundt pan banana bread,133901,80,7,"['sugar', 'butter', 'egg', 'wheat flour', 'buttermilk', 'baking soda', 'banana', 'walnut']",453.7,36.0,145.0,15.0,13.0,55.0,18.0,-
74,southern style banana cake,137850,80,10,"['butter', 'sugar', 'egg', 'vanilla', 'banana', 'wheat flour', 'salt', 'baking soda', 'baking powder', 'buttermilk', 'walnut']",608.6,41.0,198.0,22.0,18.0,56.0,28.0,-
75,caramel easter egg muffins,269133,30,12,"['wheat flour', 'caster sugar', 'butter', 'milk', 'egg', 'vanilla essence', 'chocolate easter egg']",223.2,15.0,45.0,15.0,7.0,29.0,9.0,['australian']
76,castle pudding,134145,12,9,"['butter', 'sugar', 'egg', 'wheat flour', 'milk', 'cocoa', 'water', 'vanilla essence']",219.8,16.0,48.0,3.0,5.0,31.0,7.0,['australian']
77,easy chocolate coconut bars,48759,35,8,"['butter', 'sugar', 'coconut', 'egg', 'wheat flour', 'baking powder', 'cocoa', 'sugar', 'milk']",236.3,21.0,76.0,4.0,4.0,49.0,9.0,['australian']
78,golden circle     pineapple upside down cake,226246,70,15,"['syrup', 'butter', 'sugar', 'glace cherry', 'caster sugar', 'egg', 'vanilla essence', 'wheat flour', 'milk']",339.6,20.0,141.0,15.0,7.0,41.0,17.0,['australian']
79,lamingtons   true blue aussie lamos,41615,95,15,"['egg', 'caster sugar', 'wheat flour', 'cornflour', 'water', 'butter', 'coconut', 'sugar', 'cocoa', 'milk']",418.4,17.0,238.0,4.0,11.0,39.0,25.0,['australian']
80,broccoli in cheese sauce,444204,20,7,"['broccoli', 'wheat flour', 'margarine', 'milk', 'cheese']",142.6,11.0,5.0,13.0,18.0,22.0,3.0,-
