,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,chickpea and coriander cakes,157929,122,19,"['pea', 'garlic', 'scallion', 'cumin', 'coriander', 'fresh green chile', 'ground cilantro', 'egg', 'purpose flour', 'salt', 'pepper', 'vegetable oil']",335.0,6.0,7.0,30.0,29.0,3.0,20.0,-
1,spiced carrots with raisins,61122,25,8,"['sultana', 'baby carrot', 'garlic', 'oil', 'sugar', 'coriander', 'cumin', 'ground ginger', 'yogurt']",196.8,11.0,84.0,5.0,4.0,5.0,11.0,-
2,spiced chicken thighs with yogurt sauce,236540,25,11,"['ground cilantro', 'garlic', 'yogurt', 'salt', 'cumin', 'coriander', 'turmeric', 'ground ginger', 'pepper', 'chicken thigh', 'vegetable oil cooking spray']",243.2,10.0,17.0,20.0,74.0,9.0,1.0,-
3,spicy eggplant fritters with yogurt dip,307463,35,8,"['eggplant', 'breadcrumb', 'coriander sprig', 'sultana', 'yogurt', 'tomato paste', 'garlic', 'cumin', 'paprika', 'cardamom', 'ground ginger', 'cayenne pepper', 'wheat flour', 'egg', 'vegetable oil', 'mint', 'ginger', 'garlic']",59.4,1.0,14.0,2.0,4.0,2.0,3.0,-
4,vegetarian moussaka kugel inspired by s kar s eggplant and green,53091,65,13,"['eggplant', 'salt', 'oil', 'durkee onion', 'garlic', 'pepper', 'pepper', 'pepper', 'paprika', 'paprika', 'egg', 'tomato paste']",123.2,12.0,20.0,12.0,6.0,6.0,3.0,-
5,beer bathed brats with sauerkraut and apples,139875,35,12,"['bratwurst', 'durkee onion', 'apple', 'sauerkraut', 'beer', 'mustard', 'caraway seed', 'dog bun']",458.4,41.0,26.0,52.0,33.0,45.0,10.0,['german']
6,beer brats,426254,150,17,"['beer', 'bratwurst', 'mustard', 'stone ground mustard', 'sauce', 'sugar', 'durkee onion', 'sauerkraut', 'bell pepper', 'dog bun']",535.4,41.0,32.0,46.0,35.0,45.0,13.0,['german']
7,carbonade flamande   flemish beef  and beer stew casserole,425528,195,28,"['beef', 'bacon', 'durkee onion', 'garlic', 'bouquet garni', 'ale', 'beef stock', 'wine vinegar', 'butter', 'oil', 'bread', 'sugar', 'mustard', 'salt', 'pepper']",714.3,55.0,52.0,48.0,37.0,67.0,26.0,['french']
8,emeril s sausage pot,80109,70,12,"['oil', 'durkee onion', 'bacon', 'salt', 'pepper', 'mustard', 'beer', 'dog', 'sausage', 'sauerkraut', 'garlic', 'crackling', 'durkee onion', 'seasoning salt']",912.5,118.0,14.0,129.0,64.0,129.0,5.0,-
9,oktoberfest kraut  sausage spareribs and potatoes,328569,260,16,"['oil', 'sausage', 'dog', 'sauerkraut', 'durkee onion', 'beer', 'sugar', 'apple', 'russet potato', 'pepper', 'caraway seed', 'garlic']",457.2,39.0,51.0,64.0,25.0,48.0,13.0,-
10,easy garlic fries,219159,20,5,"['fry', 'oil', 'garlic', 'leaf parsley', 'pepper', 'salt']",199.3,13.0,1.0,18.0,5.0,8.0,9.0,['american']
11,garlic skillet red potatoes,208422,30,8,"['oil', 'potato', 'garlic', 'salt', 'pepper', 'leaf parsley']",223.5,15.0,5.0,6.0,7.0,7.0,10.0,['american']
