,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,my favorite easy lasagna recipe,48519,65,13,"['lasagna noodle', 'ground beef', 'curd cheese', 'mozzarella cheese', 'tomato pasta sauce', 'parmesan cheese']",4019.5,330.0,374.0,399.0,555.0,513.0,77.0,['italian']
1,easy cheesy ziti,308527,40,6,"['tomato pasta sauce', 'ricotta cheese', 'ziti pasta', 'parmesan cheese', 'mozzarella cheese']",1075.2,71.0,58.0,62.0,114.0,129.0,35.0,-
2,garlic parmesan chicken wings,241783,40,4,"['chicken drummette', 'baking', 'salad dress', 'parmesan cheese']",1423.5,175.0,7.0,97.0,181.0,138.0,1.0,-
3,homemade chicken parmesan,157868,70,10,"['chicken breast', 'mozzarella cheese', 'cheddar cheese', 'gouda cheese', 'parmesan cheese', 'tomato pasta sauce']",1213.5,130.0,39.0,109.0,187.0,241.0,5.0,-
4,unique tuna lasagna casserole,33724,70,14,"['tomato pasta sauce', 'tomato sauce', 'oregano', 'durkee onion', 'garlic', 'tuna', 'lasagna noodle', 'ricotta cheese', 'mozzarella cheese', 'parmesan cheese']",2939.3,170.0,207.0,292.0,464.0,311.0,82.0,-
5,chicken salad puffs,227847,35,8,"['chicken breast', 'butter', 'cheese', 'pepper', 'durkee onion', 'celery seed', 'milk', 'crescent roll']",423.0,29.0,12.0,21.0,47.0,45.0,12.0,-
6,dave bob style mac n cheese,470126,20,8,"['penne pasta', 'milk', 'cheese', 'butter', 'wheat flour', 'pepper']",427.4,23.0,0.0,12.0,33.0,43.0,18.0,-
7,hot beef dip  men love this,501059,65,8,"['cheese', 'cream', 'pepper', 'milk', 'durkee onion', 'beef']",143.7,20.0,6.0,10.0,8.0,37.0,0.0,-
8,irish county mayo casserole,22583,60,8,"['cabbage', 'celery seed', 'durkee onion', 'baby carrot', 'beef', 'spaghetti noodle', 'cheese', 'mushroom soup', 'mayonnaise', 'mustard', 'pepper']",274.2,17.0,23.0,54.0,34.0,16.0,8.0,-
9,low carb stir fried cabbage,120051,15,7,"['butter', 'celery seed', 'cabbage', 'pepper', 'durkee onion', 'soy sauce', 'pepper']",114.7,12.0,21.0,31.0,6.0,24.0,3.0,-
10,banana tea bread,124025,90,4,"['sugar', 'shortening', 'egg', 'banana', 'wheat flour', 'baking soda', 'baking powder', 'salt']",2196.3,124.0,611.0,163.0,73.0,103.0,111.0,-
11,banana walnut loaf,59903,55,7,"['wheat flour', 'sugar', 'egg', 'shortening', 'banana', 'baking powder', 'baking soda', 'salt', 'cinnamon', 'vanilla', 'walnut']",3642.8,236.0,1122.0,111.0,106.0,164.0,176.0,-
12,cranberry banana bread,13754,85,8,"['shortening', 'sugar', 'egg', 'wheat flour', 'baking powder', 'salt', 'baking soda', 'nut', 'banana', 'cranberry sauce']",2954.6,179.0,969.0,119.0,98.0,127.0,147.0,-
13,crock pot banana bread,286631,255,12,"['wheat flour', 'baking powder', 'baking soda', 'salt', 'shortening', 'sugar', 'egg', 'banana', 'walnut']",2580.3,124.0,962.0,101.0,75.0,103.0,145.0,-
14,kanai inn banana bread,422716,80,7,"['sugar', 'shortening', 'banana', 'egg', 'wheat flour', 'salt', 'baking soda']",2553.3,176.0,874.0,107.0,61.0,146.0,121.0,-
15,balsamic and rosemary lamb chops,178212,15,3,"['oil', 'vinegar', 'rosemary sprigs', 'lamb cutlet']",616.2,65.0,9.0,6.0,102.0,79.0,0.0,-
16,black cherry glazed pork chops,97771,35,5,"['pork loin chop', 'cherry fruit spread', 'wine', 'vinegar', 'rosemary sprigs', 'oil']",356.1,24.0,10.0,3.0,79.0,25.0,1.0,-
17,rosemary balsamic reduction,323417,14,3,"['oil', 'shallot', 'vinegar', 'rosemary sprigs']",37.6,5.0,0.0,0.0,0.0,2.0,0.0,-
18,rosemary smoked halibut with balsamic vinaigrette,216661,22,7,"['rosemary sprigs', 'halibut fillet', 'oil', 'vinegar', 'pepper', 'salt', 'tomato', 'shallot']",241.8,19.0,1.0,5.0,60.0,8.0,0.0,-
19,steak house seared beef tenderloin filets,391283,17,7,"['beef tenderloin steak', 'oil']",400.1,46.0,0.0,2.0,59.0,51.0,0.0,-
20,ball blue book peach or pear jam,318332,60,13,"['peach', 'sugar', 'lemon juice concentrate', 'pectin']",761.9,0.0,778.0,0.0,1.0,0.0,65.0,-
21,berry  jam   not for timer,146458,150,13,"['strawberry', 'lemon juice concentrate', 'sugar', 'pectin']",713.7,0.0,720.0,0.0,1.0,0.0,61.0,-
22,camomile pear jelly,395171,10,9,"['chamomile', 'pear nectar', 'lemon juice concentrate', 'sugar', 'pectin']",796.6,0.0,800.0,0.0,0.0,0.0,68.0,-
23,mountain dew jelly,52213,20,8,"['mountain dew soda', 'lemon juice concentrate', 'sugar', 'pectin']",995.1,0.0,980.0,1.0,0.0,0.0,85.0,-
24,mulberry jam,2770,0,13,"['mulberry', 'lemon juice concentrate', 'sugar', 'pectin']",754.0,1.0,755.0,0.0,5.0,0.0,64.0,-
25,chinese shrimp omelette,226863,15,12,"['shrimp', 'egg', 'durkee onion', 'durkee onion', 'chicken broth', 'oyster sauce', 'peanut butter', 'cornstarch']",384.5,47.0,6.0,42.0,39.0,33.0,2.0,-
26,gluten free     springfield style cashew chicken,309288,75,3,"['chicken meat', 'cash', 'durkee onion', 'grain rice', 'chicken stock', 'water', 'sugar', 'oyster sauce', 'soy sauce', 'cornstarch']",352.0,33.0,12.0,33.0,55.0,30.0,3.0,-
27,hawaiian sweet and sour chicken,400890,60,13,"['chicken meat', 'egg', 'wheat flour', 'salt', 'pepper', 'oil', 'pepper', 'water', 'juice', 'cornstarch', 'soy sauce', 'sugar', 'vinegar', 'grain rice']",612.4,61.0,123.0,18.0,55.0,42.0,11.0,-
28,ma s egg foo yong,140361,40,14,"['egg', 'salt', 'pepper', 'sherry', 'oil', 'durkee onion', 'bamboo shoot', 'chicken meat', 'bean sprout', 'soy sauce', 'chicken broth', 'oyster sauce', 'sugar', 'cornstarch', 'water']",129.5,12.0,5.0,54.0,10.0,7.0,2.0,-
29,mrs  seiko s fried rice,260870,20,9,"['canola oil', 'durkee onion', 'chicken meat', 'grain rice', 'soy sauce', 'oyster sauce', 'egg', 'vegetable']",617.1,15.0,0.0,19.0,46.0,9.0,34.0,-
30,cider grilled salmon,37648,35,5,"['apple cider', 'soy sauce', 'butter', 'garlic', 'salmon']",113.1,9.0,1.0,43.0,25.0,14.0,0.0,-
31,herb and citrus salmon pockets,28318,27,7,"['salmon', 'orange', 'sage', 'butter', 'garlic']",261.8,17.0,24.0,6.0,62.0,22.0,2.0,-
32,lemon garlic salmon,494162,20,6,"['butter', 'oil', 'garlic', 'lemon pepper seasoning', 'salmon', 'lemon', 'juice']",262.8,26.0,2.0,5.0,46.0,27.0,0.0,-
