,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,lasagna the quick and easy way,23736,65,11,"['lasagna noodle', 'tomato pasta sauce', 'ricotta cheese', 'mozzarella cheese', 'parmesan cheese', 'egg', 'ground beef']",468.9,33.0,27.0,29.0,56.0,54.0,12.0,['italian']
1,made over lasagna,260778,58,12,"['sausage', 'ricotta cheese', 'parmesan cheese', 'mozzarella cheese', 'egg', 'garlic', 'oregano', 'wheat elbow macaroni', 'champignon mushroom', 'tomato pasta sauce']",1155.1,88.0,107.0,116.0,118.0,127.0,32.0,"['american', 'italian']"
2,millennium italian casserole,474121,45,13,"['jumbo pasta shell', 'ricotta cheese', 'butter', 'tomato sauce', 'champignon mushroom', 'pepper', 'pepperoni', 'mozzarella cheese', 'ground beef', 'oregano', 'pepper']",1264.0,121.0,37.0,96.0,124.0,194.0,25.0,['italian']
3,my own lasagna oamc,211414,105,8,"['ground beef', 'tomato pasta sauce', 'ricotta cheese', 'mozzarella cheese', 'egg', 'lasagna noodle']",294.8,29.0,30.0,25.0,38.0,46.0,3.0,['italian']
4,my sweet manicotti in meat sauce,462078,85,15,"['ground beef', 'maple sausage', 'egg', 'ricotta cheese', 'tomato pasta sauce', 'manicotti', 'sugar', 'mozzarella cheese', 'parmesan cheese', 'leaf parsley']",846.3,72.0,59.0,41.0,101.0,123.0,17.0,['italian']
5,baked homemade pretzels,282156,30,18,"['yeast', 'water', 'honey', 'wheat flour', 'salt']",58.8,0.0,5.0,8.0,3.0,0.0,4.0,-
6,chewy italian bread,176167,480,18,"['yeast', 'water', 'wheat flour', 'water', 'salt']",215.3,0.0,0.0,24.0,12.0,0.0,14.0,-
7,easy baguettes,492473,990,14,"['water', 'yeast', 'salt', 'wheat flour']",613.2,2.0,1.0,48.0,36.0,1.0,42.0,-
8,healthy whole wheat pita bread  no oil or sugar,156543,55,16,"['wheat flour', 'yeast', 'water', 'salt']",167.1,1.0,0.0,0.0,13.0,1.0,11.0,-
9,kids pretzels,315028,40,19,"['yeast', 'water', 'honey', 'wheat flour', 'salt']",55.2,0.0,2.0,8.0,3.0,0.0,3.0,-
10,apollo potato pancakes,49641,40,9,"['potato', 'durkee onion', 'egg', 'wheat flour', 'salt', 'baking powder', 'pepper', 'vegetable oil']",163.6,2.0,8.0,26.0,11.0,2.0,10.0,['american']
11,baked zucchini potato latkes,467469,45,9,"['zucchini', 'potato', 'cheddar cheese', 'wheat flour', 'durkee onion', 'egg', 'salt', 'pepper', 'baby dill pickle', 'garlic']",170.1,5.0,12.0,38.0,20.0,7.0,8.0,['american']
12,individual potato pudding  once a month cooking,30803,80,10,"['potato', 'durkee onion', 'egg', 'wheat flour', 'salt', 'baking powder', 'pepper', 'butter']",226.1,11.0,7.0,22.0,11.0,20.0,11.0,['american']
13,smoked salmon latkes,187748,45,11,"['potato', 'durkee onion', 'egg', 'matzo meal', 'wheat flour', 'salt', 'pepper', 'salmon', 'chive', 'oil', 'cream']",173.7,4.0,6.0,11.0,12.0,3.0,10.0,['american']
14,northern pike patties,69352,40,2,"['sea bass fillet', 'potato', 'durkee onion', 'durkee onion', 'pepper', 'garlic', 'egg', 'tabasco jalapeno sauce', 'salt', 'pepper', 'wheat flour', 'cooking oil']",253.3,12.0,9.0,37.0,12.0,6.0,12.0,-
15,butternut squash  white bean and kale ragout  vegan,408141,60,22,"['butternut squash', 'margarine', 'maple syrup', 'cider vinegar', 'salt', 'pepper', 'cayenne pepper', 'olive oil', 'leek', 'garlic', 'rosemary sprigs', 'bean', 'chicken broth', 'kale', 'cranberry', 'sea salt']",349.5,9.0,56.0,31.0,25.0,4.0,22.0,-
16,coconut winter squash soup,333424,90,23,"['butternut squash', 'durkee onion', 'oil', 'sugar', 'pepper', 'curry', 'potato', 'chicken broth', 'coconut milk powder']",448.4,27.0,71.0,58.0,17.0,59.0,23.0,-
17,dairy free potato leek soup,310275,90,14,"['potato', 'leek', 'chicken broth', 'soy ice cream', 'bacon', 'garlic', 'salt', 'pepper']",398.6,39.0,9.0,20.0,20.0,42.0,10.0,-
18,easy braised leeks,339988,50,14,"['leek', 'oil', 'chicken broth', 'salt', 'pepper']",74.2,3.0,13.0,0.0,2.0,1.0,4.0,-
19,phv s roasted breakfast potatoes,408361,40,21,"['potato', 'oil', 'butter', 'spice seasoning mix', 'cayenne pepper', 'salt', 'pepper']",130.8,12.0,2.0,6.0,3.0,9.0,4.0,-
