,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,blue  bleu  cheese dressing for dummies,41672,10,6,"['mayonnaise', 'cream', 'lemon juice concentrate', 'pepper', 'salt', 'cheese']",38.8,5.0,1.0,4.0,2.0,10.0,0.0,-
1,milestone  hot artichoke spinach  dip,194870,40,2,"['mozzarella cheese', 'parmesan cheese', 'mayonnaise', 'pepper', 'artichoke', 'garlic', 'cheese', 'spinach']",250.3,26.0,7.0,19.0,20.0,34.0,5.0,-
2,roasted red pepper mayo,329541,5,1,"['mayonnaise', 'pepper', 'lemon juice concentrate']",115.1,15.0,7.0,9.0,0.0,7.0,2.0,-
3,super celebrity fare  blue cheese cole slaw,287592,130,3,"['coleslaw mix', 'mayonnaise', 'cheese', 'lemon juice concentrate', 'pepper', 'sugar']",154.5,18.0,13.0,13.0,5.0,15.0,3.0,-
4,tuna dip,125108,5,9,"['tuna', 'cheese', 'mayonnaise', 'lemon juice concentrate', 'pepper']",232.5,27.0,0.0,13.0,33.0,55.0,0.0,-
5,aunt donna s tomato  cheese and macaroni casserole,128706,55,10,"['macaroni', 'egg', 'milk', 'durkee onion', 'rotel tomato', 'tomato basil soup mix', 'jack cheese', 'cheddar cheese']",307.1,16.0,14.0,18.0,29.0,28.0,12.0,-
6,baked mac   cheese,209786,60,7,"['macaroni', 'egg', 'milk', 'cheddar cheese', 'pepper']",446.4,38.0,4.0,17.0,48.0,73.0,10.0,-
7,corned beef hot dish,78494,65,4,"['macaroni', 'beef', 'chicken soup', 'cheddar cheese', 'milk', 'breadcrumb']",586.9,40.0,7.0,66.0,58.0,48.0,18.0,-
8,potato cheese croquettes,80842,35,7,"['potato', 'egg', 'cheddar cheese', 'salt', 'breadcrumb', 'milk']",292.2,20.0,10.0,32.0,26.0,37.0,10.0,-
9,suzie s macaroni pie,217001,60,8,"['macaroni', 'milk', 'breadcrumb', 'durkee onion', 'cheddar cheese', 'salt', 'cayenne pepper', 'paprika', 'egg']",526.1,48.0,6.0,37.0,59.0,91.0,10.0,-
10,christmas goose,48954,255,43,"['goose', 'salt', 'pepper', 'thyme sprigs', 'leaf parsley', 'apple', 'durkee onion', 'celery seed', 'water', 'wheat flour', 'beef broth']",784.0,79.0,29.0,19.0,120.0,80.0,5.0,-
11,golden gruyere  spinach and mushroom lasagna,151224,70,47,"['vegetable oil', 'champignon mushroom', 'durkee onion', 'spinach', 'milk', 'butter', 'wheat flour', 'salt', 'pepper', 'ham', 'gruyere cheese', 'lasagna sheet']",465.3,33.0,27.0,23.0,47.0,55.0,14.0,-
12,lets talk turkey,146101,270,49,"['durkee onion', 'celery seed', 'baby carrot', 'vegetable oil', 'sage', 'thyme sprigs', 'leaf', 'peppercorn', 'turkey', 'butter', 'salt', 'pepper', 'bacon', 'turkey bone', 'turkey giblet', 'turkey heart', 'durkee onion', 'leave', 'garlic', 'leaf parsley', 'peppercorn', 'purpose flour', 'water', 'turkey broth', 'wine']",771.6,62.0,6.0,30.0,178.0,61.0,2.0,-
