,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,5 minute spaghetti sauce,32403,15,3,"['tomato', 'leaf basil', 'garlic', 'sugar', 'salt', 'pepper', 'cheese', 'oil']",333.9,46.0,32.0,12.0,10.0,28.0,4.0,['italian']
1,crock pot spaghetti sauce,171705,495,3,"['ground beef', 'sausage', 'pepper', 'durkee onion', 'garlic', 'tomato', 'tomato sauce', 'tomato paste', 'sugar', 'seasoning salt', 'leaf basil', 'marjoram leaves', 'salt', 'pepper']",189.3,15.0,40.0,37.0,21.0,17.0,5.0,['italian']
2,favorite no cook pizza sauce,436612,5,2,"['tomato', 'tomato paste', 'sugar', 'leaf basil', 'pepper', 'oregano', 'salt', 'garlic', 'onion powder']",102.9,0.0,65.0,40.0,7.0,0.0,8.0,['italian']
3,my super simple spaghetti sauce,266734,30,4,"['tomato', 'tomato sauce', 'tomato paste', 'sugar', 'leaf basil', 'oregano', 'pepper', 'salt', 'pepper flake']",211.7,1.0,151.0,99.0,17.0,1.0,16.0,['italian']
4,my very best spaghetti sauce,133806,630,5,"['ground beef', 'sausage', 'durkee onion', 'garlic', 'tomato', 'tomato sauce', 'tomato paste', 'sugar', 'leaf basil', 'pepper', 'pepper flake', 'salt', 'garlic', 'seasoning salt']",474.0,40.0,84.0,70.0,53.0,47.0,11.0,['italian']
5,chocolate goat milk fudge,298998,30,9,"['sugar', 'goats milk', 'butter', 'vanilla', 'cocoa']",220.7,11.0,154.0,2.0,3.0,22.0,13.0,-
6,dark chocolate shortbread,232945,75,9,"['butter', 'sugar', 'vanilla', 'salt', 'purpose flour', 'cocoa']",87.8,9.0,12.0,0.0,1.0,18.0,2.0,-
7,scottish brown sugar shortbread,349278,45,10,"['butter', 'sugar', 'purpose flour', 'vanilla']",246.3,23.0,35.0,5.0,4.0,48.0,8.0,-
8,simple fudge brownies,141647,45,5,"['butter', 'sugar', 'vanilla', 'egg', 'cocoa', 'purpose flour']",136.6,10.0,53.0,2.0,3.0,21.0,5.0,-
9,x boyfriend low fat microwave fudge,213712,12,9,"['sugar', 'cocoa', 'milk', 'butter', 'vanilla']",99.7,3.0,75.0,0.0,1.0,6.0,6.0,-
10,bread machine pizza dough,230668,65,8,"['water', 'salt', 'oil', 'purpose flour', 'sugar', 'bread dough']",358.1,11.0,9.0,18.0,17.0,5.0,20.0,-
11,easy biscuits,135930,25,8,"['wheat flour', 'baking powder', 'sugar', 'salt', 'oil', 'milk']",146.7,10.0,8.0,12.0,5.0,5.0,6.0,-
12,my no roll pie crust,51537,25,6,"['wheat flour', 'salt', 'sugar', 'oil', 'milk']",283.0,28.0,5.0,16.0,6.0,12.0,8.0,-
13,norma s quick rolls,237823,70,6,"['milk', 'salt', 'sugar', 'oil', 'yeast cake', 'wheat flour']",100.8,3.0,2.0,2.0,5.0,2.0,5.0,-
14,pita bread for the breadmaker,187699,165,14,"['milk', 'oil', 'bread machine flour', 'sugar', 'salt', 'bread dough']",158.9,6.0,2.0,7.0,9.0,5.0,8.0,-
15,corn flake peanut butter candy,382692,15,5,"['corn flake', 'sugar', 'corn syrup', 'peanut butter']",268.8,16.0,84.0,7.0,12.0,11.0,13.0,-
16,cornflake candy squares,146428,10,7,"['corn syrup', 'sugar', 'peanut butter', 'corn flake']",169.4,8.0,56.0,5.0,6.0,5.0,9.0,-
17,peanut butter  macaroons,343544,15,7,"['sugar', 'corn syrup', 'peanut butter', 'corn flake']",254.2,20.0,68.0,6.0,13.0,13.0,10.0,-
18,peanut butter corn flakes,106805,20,7,"['sugar', 'corn syrup', 'peanut butter', 'corn flake']",60.2,4.0,15.0,1.0,3.0,2.0,2.0,-
19,teresa s peanut butter chews,435240,7,7,"['corn flake', 'corn syrup', 'sugar', 'peanut butter']",184.1,12.0,56.0,4.0,8.0,8.0,8.0,-
20,chili for 2   or 4,396014,40,4,"['ground beef', 'durkee onion', 'garlic', 'chili bean', 'tomato', 'chili powder', 'cumin powder', 'pepper flake']",521.5,15.0,34.0,42.0,65.0,18.0,26.0,['american']
21,curried monkfish,60060,50,9,"['canola oil', 'durkee onion', 'garlic', 'monkfish', 'curry powder', 'tomato', 'yogurt']",421.9,20.0,48.0,6.0,115.0,9.0,5.0,['american']
22,easy sweet pork tenderloin,266784,65,6,"['pork tenderloin', 'fruit']",308.4,18.0,0.0,4.0,93.0,21.0,0.0,['american']
23,tasty pork tenderloin,183694,545,4,"['pork tenderloin', 'chili sauce', 'cranberry sauce', 'sugar']",344.7,9.0,156.0,34.0,49.0,10.0,15.0,['american']
24,camares piri piri  angola,466888,40,5,"['shrimp', 'peri-peri', 'garlic']",167.7,3.0,0.0,53.0,62.0,1.0,1.0,-
25,chicken or tuna salad bake,83601,50,6,"['chicken soup', 'celery seed', 'durkee onion', 'cheese fantastico salad dress', 'pepper', 'egg', 'tuna', 'barbecue potato chip']",176.9,16.0,18.0,33.0,15.0,16.0,4.0,-
26,crunch in your lunch,200378,5,11,"['snack', 'tuna']",197.3,2.0,0.0,23.0,86.0,2.0,0.0,-
27,grandma s hot tuna casserole,326825,45,11,"['chicken soup', 'tuna', 'celery seed', 'durkee onion', 'kraft mayonnaise', 'pepper', 'egg', 'barbecue potato chip', 'salt']",425.9,40.0,14.0,46.0,62.0,27.0,4.0,-
28,speedy wonton soup,208705,9,11,"['chicken soup', 'pot sticker']",191.2,10.0,9.0,39.0,27.0,10.0,6.0,-
29,tuna meal,258519,15,6,"['tuna', 'mushroom soup', 'milk', 'barbecue potato chip']",280.4,19.0,8.0,58.0,53.0,20.0,4.0,-
30,1 easiest dr  pepper ham glaze ever,234069,13,2,"['diet dr. pepper soda', 'marmalade', 'sugar']",89.6,0.0,89.0,0.0,0.0,0.0,7.0,-
31,cinder toffee,22092,25,8,"['sugar', 'corn syrup', 'baking soda', 'chocolate']",138.3,0.0,115.0,26.0,0.0,0.0,12.0,-
32,coyote margarita,208461,5,3,"['sugar', 'lime juice concentrate', 'tequila', 'sec']",84.7,0.0,78.0,0.0,0.0,0.0,7.0,-
33,honeydew melon margaritas,30702,5,2,"['melon', 'tequila', 'lime juice concentrate', 'sugar']",105.4,0.0,96.0,1.0,2.0,0.0,9.0,-
34,hpno rita,327109,5,3,"['hpnotiq liqueur', 'tequila', 'lime juice concentrate']",0.1,0.0,0.0,0.0,0.0,0.0,0.0,-
35,choc oat chip cookies,433597,135,9,"['purpose flour', 'baking soda', 'salt', 'sugar', 'butter', 'sugar', 'egg', 'milk', 'vanilla', 'oat', 'chocolate chip cookie', 'nut']",1809.2,146.0,560.0,38.0,51.0,240.0,77.0,-
36,easy  plump   delicious chocolate chip cookies,509719,45,14,"['sugar', 'sugar', 'butter', 'vanilla', 'egg', 'purpose flour', 'baking soda', 'salt', 'chocolate chip cookie', 'nut']",1394.6,113.0,497.0,37.0,25.0,223.0,62.0,-
37,inside out chocolate chip cookies,96824,27,13,"['sugar', 'sugar', 'butter', 'shortening', 'vanilla', 'egg', 'purpose flour', 'baking cocoa', 'baking soda', 'salt', 'chocolate chip cookie', 'pistachio']",2348.2,215.0,688.0,32.0,53.0,293.0,87.0,-
38,liisa s chocolate chip m m cookies,84605,27,10,"['butter', 'sugar', 'sugar', 'egg', 'vanilla', 'wheat flour', 'baking soda', 'salt', 'chocolate chip cookie', 'nut']",1686.4,150.0,524.0,37.0,32.0,298.0,68.0,-
39,orange chip cookies,346456,25,9,"['purpose flour', 'baking soda', 'salt', 'butter', 'sugar', 'sugar', 'egg', 'chocolate chip cookie', 'zest']",1482.9,126.0,409.0,33.0,31.0,252.0,58.0,-
40,chicken triangles,228218,35,7,"['chicken breast', 'cheese', 'durkee onion', 'garlic', 'cumin', 'chili powder', 'jack cheese', 'salt', 'pepper', 'wheat pita bread']",270.0,25.0,2.0,13.0,26.0,48.0,5.0,-
41,mild black beans and rice,136116,45,4,"['bacon', 'durkee onion', 'garlic', 'bean', 'minute rice', 'chicken broth', 'water', 'salt', 'cumin', 'oil', 'pepper']",322.1,8.0,3.0,30.0,22.0,5.0,18.0,-
42,red lentil soup with lemon,289002,40,9,"['oil', 'durkee onion', 'garlic', 'tomato paste', 'cumin', 'salt', 'pepper', 'chili powder', 'chicken broth', 'water', 'lentil', 'baby carrot', 'lemon', 'juice', 'ground cilantro']",330.3,20.0,15.0,38.0,36.0,10.0,12.0,-
43,slow cooked chicken chili,188178,255,6,"['tomato paste', 'mexicorn', 'garlic', 'chili powder', 'cumin', 'salt', 'chicken thigh', 'tortilla chip', 'durkee onion', 'pepper', 'kidney bean', 'cheese', 'cream', 'ground cilantro']",251.9,9.0,17.0,34.0,54.0,6.0,7.0,-
44,smashed pinto beans,115728,35,5,"['durkee onion', 'oil', 'garlic', 'tomato sauce', 'pinto bean', 'beef broth', 'sauce', 'salt', 'cumin', 'pepper', 'wine vinegar']",193.9,2.0,7.0,12.0,23.0,1.0,11.0,-
45,almond cranberry biscotti,58205,85,15,"['wheat flour', 'sugar', 'egg', 'baking powder', 'salt', 'vanilla', 'almond', 'cranberry']",149.1,6.0,57.0,1.0,6.0,2.0,8.0,['italian']
46,coconut  biscotti,273006,50,15,"['sugar', 'butter', 'vanilla', 'egg', 'coconut', 'wheat flour', 'baking powder', 'almond', 'chocolate chip']",162.6,13.0,41.0,3.0,4.0,30.0,6.0,['italian']
47,shortbread brownies,113372,60,12,"['wheat flour', 'sugar', 'butter', 'semisweet chocolate chip', 'sugar', 'cocoa powder', 'baking powder', 'salt', 'egg', 'vanilla']",182.2,13.0,65.0,5.0,4.0,26.0,8.0,['scottish']
48,ricotta filled brownie squares,70722,60,13,"['butter', 'cocoa powder', 'egg', 'sugar', 'vanilla', 'wheat flour', 'baking powder', 'salt', 'ricotta cheese', 'egg']",178.8,15.0,63.0,5.0,6.0,29.0,6.0,-
49,swirled peanut butter fudge brownies,155761,45,13,"['butter', 'peanut butter', 'sugar', 'egg', 'vanilla', 'wheat flour', 'baking powder', 'salt', 'cocoa powder']",193.8,16.0,61.0,5.0,7.0,24.0,7.0,-
50,7 up pancakes,182029,25,6,"['egg', 'oil', 'grain pancake mix', 'up']",239.9,11.0,22.0,22.0,10.0,6.0,12.0,['american']
51,hipquest s tuna salad,248152,25,4,"['chunk light tuna', 'butter pickle', 'egg', 'mayonnaise', 'onion powder', 'weed', 'celery seed']",247.1,17.0,17.0,26.0,49.0,11.0,3.0,['american']
52,justin s tuna salad,6521,0,5,"['egg', 'mayonnaise', 'relish', 'sauce', 'poupon mustard', 'tuna']",64.9,4.0,0.0,3.0,15.0,4.0,0.0,['american']
53,mock ham salad,158821,20,1,"['bologna', 'egg', 'relish', 'mayonnaise']",202.9,22.0,18.0,30.0,13.0,27.0,3.0,['american']
54,savory tuna and potato cakes  5fix,497166,15,5,"['hash brown', 'mayonnaise', 'seafood seasoning', 'egg', 'tuna']",186.8,13.0,2.0,5.0,46.0,11.0,0.0,['american']
55,chocolate coconut squares,74525,32,13,"['cracker crumb', 'sugar', 'wheat flour', 'butter', 'milk', 'coconut', 'chocolate chip cookie', 'peanut butter', 'peanut butter']",5918.2,482.0,2493.0,112.0,148.0,991.0,259.0,-
56,magic cookie bars or seven layer cookies,398899,35,11,"['cracker crumb', 'butter', 'milk', 'chocolate chip cookie', 'chocolate chip cookie', 'butterscotch chip', 'peanut butter cookie', 'coconut', 'nut']",2857.6,264.0,976.0,73.0,94.0,460.0,101.0,-
57,peanut butter butterscotch bars  no bake,14954,20,8,"['egg', 'sugar', 'sugar', 'butter', 'cracker crumb', 'marshmallow', 'butterscotch chip', 'peanut butter', 'pistachio', 'coconut']",3075.9,276.0,1136.0,62.0,57.0,521.0,117.0,-
58,rich butterscotch bars,75753,45,15,"['butterscotch chip', 'butter', 'cracker crumb', 'cheese', 'milk', 'egg', 'vanilla', 'pistachio']",2971.6,297.0,942.0,66.0,79.0,508.0,93.0,-
59,twix bars,287223,45,8,"['sugar', 'sugar', 'milk', 'club cracker', 'cracker crumb', 'butter', 'peanut butter', 'chocolate chip cookie']",4046.8,370.0,1569.0,86.0,119.0,544.0,156.0,-
60,lebanese lamb and rice,55831,60,6,"['durkee onion', 'butter', 'grain rice', 'water', 'pine nut', 'cinnamon', 'allspice', 'salt', 'lamb']",587.6,54.0,5.0,5.0,46.0,77.0,14.0,['lebanese']
61,syrian rice,110990,30,14,"['grain rice', 'butter', 'spaghetti', 'water', 'salt']",450.6,19.0,3.0,36.0,17.0,37.0,24.0,['lebanese']
62,turmeric rice  borrie rys,303606,30,6,"['water', 'butter', 'minute rice', 'turmeric', 'salt', 'cinnamon', 'raisin']",222.7,5.0,21.0,13.0,7.0,9.0,14.0,['south-african']
63,helen s cheese rice,300619,22,8,"['minute rice', 'water', 'salt', 'butter', 'cheese']",264.6,12.0,0.0,33.0,15.0,25.0,12.0,-
64,perfect microwave rice,51516,27,6,"['minute rice', 'water', 'butter', 'salt']",233.5,2.0,0.0,0.0,8.0,3.0,16.0,-
65,chocolate peanut butter brownies,162728,1440,15,"['wheat flour', 'baking powder', 'salt', 'sugar', 'peanut butter', 'butter', 'egg', 'vanilla', 'semisweet chocolate', 'chocolate', 'chocolate chip cookie']",272.9,22.0,81.0,6.0,11.0,32.0,11.0,-
66,coffee blond brownies,262779,60,13,"['sugar', 'butter', 'espresso powder', 'water', 'egg', 'vanilla', 'wheat flour', 'baking powder', 'salt', 'pistachio', 'chocolate chip cookie']",289.7,21.0,115.0,4.0,5.0,31.0,13.0,-
67,drop brownies,94760,20,13,"['chocolate bit', 'butter', 'wheat flour', 'baking powder', 'salt', 'egg', 'sugar', 'vanilla', 'chocolate chip cookie', 'pistachio']",207.3,21.0,51.0,1.0,5.0,17.0,6.0,-
68,soho globs,155131,28,17,"['semisweet chocolate', 'chocolate', 'butter', 'wheat flour', 'baking powder', 'salt', 'egg', 'vanilla', 'espresso powder', 'sugar', 'chocolate chip cookie', 'pistachio', 'walnut']",192.0,22.0,45.0,3.0,6.0,37.0,5.0,-
69,triple chocolate fudge cookies,380742,100,14,"['chocolate', 'chocolate', 'butter', 'egg', 'sugar', 'espresso powder', 'vanilla', 'wheat flour', 'baking powder', 'salt', 'chocolate chip cookie', 'pistachio']",67.4,5.0,28.0,0.0,1.0,11.0,2.0,-
