,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,blasted chicken,102778,55,5,"['chicken meat', 'salt', 'pepper']",553.8,62.0,0.0,7.0,87.0,58.0,0.0,-
1,blasted chicken,142783,100,8,"['chicken meat', 'salt', 'pepper', 'seasoning salt']",421.9,47.0,0.0,5.0,66.0,44.0,0.0,-
2,classic roast chicken,265674,55,7,"['chicken meat', 'butter', 'salt', 'pepper']",525.6,62.0,0.0,7.0,75.0,68.0,0.0,-
3,my mom s fried chicken,189627,85,8,"['chicken meat', 'purpose flour', 'salt', 'pepper']",531.9,53.0,0.0,54.0,78.0,49.0,4.0,-
4,oven grilled steak  mark bittman,343883,35,8,"['strip steak', 'salt', 'pepper']",387.8,40.0,0.0,3.0,70.0,53.0,0.0,-
5,cheese scalloped potatoes   carrots,65327,45,15,"['water', 'potato', 'durkee onion', 'baby carrot', 'margarine', 'wheat flour', 'salt', 'pepper', 'cayenne pepper', 'milk', 'cheddar cheese']",408.6,27.0,21.0,29.0,28.0,43.0,16.0,-
6,cheesy scalloped potatoes and bacon,305787,75,22,"['potato', 'salt', 'durkee onion', 'durkee onion', 'butter', 'wheat flour', 'milk', 'cheddar cheese', 'pepper', 'bacon', 'garlic salt']",476.2,35.0,11.0,36.0,32.0,61.0,17.0,-
7,hearty potato  ham and cheese chowder,83421,80,21,"['potato', 'cheddar cheese', 'celery seed', 'durkee onion', 'margarine', 'wheat flour', 'milk', 'ham', 'chicken bouillon cube', 'pepper', 'bacon']",920.9,67.0,17.0,40.0,75.0,96.0,31.0,-
8,ukrainian pirohi   aka varenyky,38350,190,39,"['potato', 'cheddar cheese', 'durkee onion', 'margarine', 'garlic', 'salt', 'pepper', 'purpose flour', 'egg', 'water']",1053.2,88.0,19.0,31.0,46.0,72.0,37.0,-
9,ukrainian varenyky pyrohy pierogies,137919,75,25,"['durkee onion', 'butter', 'potato', 'cheddar cheese', 'pepper', 'wheat flour', 'salt', 'egg', 'water', 'potato']",207.6,10.0,3.0,12.0,13.0,20.0,10.0,-
10,grilled basil and garlic stuffed chicken,223692,40,11,"['lemon zest', 'lemon juice concentrate', 'butter', 'parmesan cheese', 'leaf basil', 'garlic', 'chicken breast halve']",216.7,16.0,1.0,11.0,55.0,27.0,0.0,-
11,grilled chicken marinated in cumin  lemon and garlic,34781,570,14,"['peppercorn', 'cumin', 'coriander seed', 'cinnamon', 'garlic', 'salt', 'durkee onion', 'lemon zest', 'lemon juice concentrate', 'canola oil', 'leaf parsley', 'chicken meat']",526.7,58.0,4.0,42.0,78.0,47.0,1.0,-
12,moroccan carrot and cinnamon salad,504321,25,12,"['baby carrot', 'salt', 'lemon juice concentrate', 'sugar', 'oil', 'garlic', 'paprika', 'cumin', 'leaf parsley', 'cinnamon']",65.1,2.0,31.0,6.0,1.0,1.0,4.0,-
13,slow cooker lemon garlic chicken,344598,130,16,"['oregano', 'seasoning salt', 'pepper', 'chicken breast halve', 'canola oil', 'water', 'lemon juice concentrate', 'garlic', 'chicken bouillon granule', 'leaf parsley']",176.2,9.0,1.0,5.0,54.0,3.0,0.0,-
14,ww 0 point soup,295526,35,7,"['chicken broth', 'leaf parsley', 'lemon zest', 'scallion', 'tarragon sprig', 'cinnamon candy', 'garlic', 'coriander seed', 'peppercorn', 'sugar snap pea', 'salt', 'chive']",51.2,2.0,3.0,6.0,10.0,2.0,2.0,-
15,creamy tahini sauce salad dressing,389958,7,1,"['tahini', 'water', 'lemon juice concentrate', 'garlic', 'oil', 'sea salt', 'sesame seed']",168.8,22.0,3.0,25.0,9.0,10.0,2.0,-
16,lambsquarters,289184,15,6,"['lambsquarter', 'durkee onion', 'oil', 'lemon juice concentrate', 'water', 'sesame seed', 'sea salt']",129.7,18.0,2.0,16.0,4.0,8.0,1.0,-
17,lemon kale chips,419682,17,7,"['kale', 'oil', 'lemon juice concentrate', 'sea salt']",86.5,10.0,0.0,6.0,3.0,4.0,1.0,-
18,moroccan oven roasted sesame potatoes,88218,60,11,"['potato', 'harissa', 'oil', 'sea salt', 'sesame seed', 'lemon']",248.4,12.0,7.0,36.0,10.0,5.0,13.0,-
19,olive oil baked potatoes,193799,50,6,"['russet potato', 'oil', 'sea salt']",178.0,10.0,4.0,16.0,5.0,4.0,9.0,-
20,chambord raspberry margarita,232034,250,7,"['water', 'sugar', 'lemon juice concentrate', 'lime juice concentrate', 'tequila', 'sec', 'raspberry liqueur', 'wedge']",144.3,0.0,138.0,0.0,0.0,0.0,12.0,-
21,margarita  marguirita,99141,1,4,"['tequila', 'lime juice concentrate', 'sec', 'salt']",2.6,0.0,0.0,0.0,0.0,0.0,0.0,-
22,strawberry margarita sorbet,78610,10,7,"['sugar', 'water', 'strawberry', 'lime juice concentrate', 'tequila', 'sec']",128.2,0.0,117.0,0.0,1.0,0.0,10.0,-
23,tequila lime strawberry compote,31797,65,4,"['sec', 'sugar', 'lime juice concentrate', 'tequila', 'zest', 'strawberry']",127.2,0.0,101.0,0.0,2.0,0.0,10.0,-
24,the perfect strawberry martini,327488,5,4,"['raspberry liquor', 'sec', 'guava juice', 'lime juice concentrate', 'sugar', 'strawberry']",127.6,0.0,23.0,0.0,0.0,0.0,2.0,-
