,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,eggs in a hole,385418,5,7,"['bread', 'butter', 'egg', 'pepper']",347.2,29.0,11.0,22.0,32.0,41.0,8.0,-
1,grannydragon s fried egg sandwich,282849,10,4,"['egg', 'butter', 'bread', 'ketchup', 'pepper']",377.8,34.0,10.0,20.0,33.0,53.0,8.0,-
2,hidden eggs,265314,25,6,"['bread', 'butter', 'egg', 'pepper', 'cheddar cheese']",563.5,59.0,10.0,31.0,51.0,105.0,8.0,-
3,irish boiled eggs   dippies for one,20773,7,7,"['egg', 'pepper', 'butter', 'bread']",280.7,28.0,7.0,15.0,29.0,40.0,4.0,-
4,my favorite comfort food egg sandwich,26936,4,7,"['egg', 'butter', 'mayonnaise', 'cheese', 'pepper', 'bread']",291.8,37.0,1.0,15.0,30.0,63.0,0.0,-
5,espresso frosting,97792,10,3,"['cocoa', 'butter', 'milk', 'sugar', 'espresso', 'vanilla']",3058.5,148.0,2131.0,35.0,15.0,299.0,185.0,-
6,granny wilson s candy chocolate frosting,391970,5,4,"['cocoa', 'butter', 'milk', 'sugar', 'vanilla']",2550.4,157.0,1603.0,30.0,26.0,322.0,143.0,-
7,hershey s one bowl buttercream frosting,286416,5,8,"['butter', 'cocoa', 'sugar icing', 'milk', 'vanilla']",2026.5,114.0,1254.0,27.0,17.0,228.0,113.0,-
8,quick caramel frosting,262788,45,6,"['butter', 'sugar', 'milk', 'sugar icing']",3367.4,194.0,2256.0,41.0,7.0,398.0,192.0,-
9,white fudge frosting,131768,10,6,"['butter', 'sugar', 'milk', 'sugar icing', 'vanilla extract']",2572.5,145.0,1741.0,28.0,5.0,298.0,147.0,-
10,vegetable chili ii,7489,31,8,"['oil', 'kidney bean', 'durkee onion', 'chili powder', 'garlic', 'cumin powder', 'baby carrot', 'oregano', 'celery seed', 'salt', 'zucchini', 'pepper', 'pepper', 'sugar', 'jalapeno pepper', 'mozzarella cheese', 'tomato']",226.8,5.0,116.0,5.0,19.0,2.0,15.0,['mexican']
11,ain t no beans about it vegan chili,160551,35,4,"['durkee onion', 'baby carrot', 'garlic', 'oil', 'jalapeno pepper', 'tomato', 'chicken broth', 'cumin powder', 'chili powder', 'oregano', 'rosemary sprigs', 'kidney bean', 'butter bean', 'spinach', 'bean', 'pepper']",196.0,4.0,32.0,30.0,19.0,2.0,11.0,-
12,easy vegetarian chili on rice,375317,40,9,"['vegetable oil', 'durkee onion', 'baby carrot', 'celery seed', 'jalapeno pepper', 'garlic', 'pepper', 'leaf parsley', 'chili powder', 'cumin powder', 'oregano', 'salt', 'kidney bean', 'zucchini', 'brand rice', 'cheese']",386.4,6.0,19.0,10.0,38.0,2.0,23.0,-
13,low fat potato soup ii,208114,60,7,"['durkee onion', 'celery seed', 'baby carrot', 'champignon mushroom', 'potato', 'purpose flour', 'oil', 'chicken broth', 'milk', 'water', 'salt', 'pepper']",165.4,7.0,10.0,8.0,11.0,9.0,8.0,-
14,nif s chili to take the chill off  vegetarian or vegan,440724,90,8,"['oil', 'garlic', 'durkee onion', 'baby carrot', 'celery seed', 'pinto bean', 'kidney bean', 'tomato', 'jalapeno pepper', 'champignon mushroom', 'oregano', 'leaf basil', 'paprika', 'chili powder', 'tomato sauce', 'chicken broth', 'corn tortilla', 'cheese', 'cheese', 'avocado', 'durkee onion', 'olive', 'cream', 'wedge']",239.2,4.0,37.0,26.0,27.0,2.0,14.0,-
15,moose stroganoff,77746,30,11,"['sirloin steak', 'wheat flour', 'salt', 'champignon mushroom', 'durkee onion', 'garlic', 'oil', 'sauce', 'beef broth', 'cream']",318.8,35.0,12.0,33.0,12.0,44.0,7.0,-
16,peas and mushroom alfredo,255415,30,11,"['fettuccine', 'oil', 'champignon mushroom', 'garlic', 'sauce', 'pea', 'cheese', 'salt', 'pepper']",526.1,28.0,20.0,21.0,53.0,40.0,21.0,-
17,quick four cheese pasta with bacon and peas,323583,30,9,"['bacon', 'durkee onion', 'garlic', 'chicken broth', 'cream', 'penne pasta', 'cheese', 'pea', 'blend cheese']",520.9,38.0,9.0,11.0,28.0,68.0,20.0,-
18,rainforest cafe authentic mogambo shrimp,127319,2,9,"['penne pasta', 'oil', 'oil', 'champignon mushroom', 'shrimp', 'garlic', 'sauce', 'parmesan cheese', 'pea', 'garlic bread']",420.9,18.0,8.0,11.0,54.0,10.0,17.0,-
19,turkey and mushroom stroganoff,350997,30,14,"['turkey cutlet', 'salt', 'pepper', 'oil', 'durkee onion', 'garlic', 'champignon mushroom', 'cream', 'tomato', 'sauce', 'sauce', 'wheat noodle']",294.1,15.0,36.0,7.0,67.0,10.0,6.0,-
20,asian vinaigrette salad dressing,114822,10,5,"['rice vinegar', 'sugar', 'soy sauce', 'ginger', 'garlic', 'sesame oil', 'peanut butter', 'sesame seed', 'scallion']",224.9,35.0,9.0,20.0,2.0,19.0,1.0,-
21,chilled asparagus with sesame vinaigrette,54623,19,7,"['asparagus', 'sesame oil', 'rice vinegar', 'soy sauce', 'sugar', 'sesame seed']",68.6,7.0,8.0,7.0,6.0,3.0,1.0,-
22,ginger dressing,436509,5,4,"['mirin', 'rice vinegar', 'ginger', 'sugar', 'sesame oil', 'sesame seed']",19.8,2.0,3.0,0.0,0.0,1.0,0.0,-
23,sesame soy vinaigrette,251938,5,1,"['sugar', 'soy sauce', 'rice vinegar', 'sesame oil', 'vegetable oil', 'sesame seed']",210.2,34.0,2.0,7.0,2.0,15.0,0.0,-
24,sweet   spicy asian dipping sauce,315352,10,1,"['soy sauce', 'rice vinegar', 'chili sauce', 'sesame oil', 'sugar', 'sesame seed']",18.7,1.0,6.0,10.0,0.0,0.0,0.0,-
25,city fried chicken,223625,35,9,"['chicken breast', 'salt', 'pepper', 'egg white', 'parmesan cheese', 'leaf parsley', 'wheat flour', 'oil', 'lemon']",324.4,14.0,1.0,5.0,65.0,9.0,9.0,-
26,shrimp and chips,211611,10,7,"['shrimp', 'beer', 'wheat flour', 'baking powder', 'salt', 'pepper']",306.5,1.0,0.0,9.0,25.0,0.0,17.0,-
27,shrimp and sugar snap pea saute,161101,10,6,"['butter', 'shrimp', 'sugar snap pea', 'salt', 'pepper', 'tomato', 'garlic', 'leaf parsley', 'lemon peel', 'lemon']",247.8,9.0,11.0,17.0,73.0,12.0,4.0,-
28,shrimp kelaguen,20469,40,7,"['shrimp', 'durkee onion', 'durkee onion', 'coconut', 'lemon', 'pepper', 'salt']",106.1,2.0,1.0,5.0,37.0,1.0,1.0,-
29,trout maconnaise,119202,15,7,"['trout fillet', 'durkee onion', 'champignon mushroom', 'corn oil', 'salt', 'pepper', 'leaf parsley', 'lemon', 'juice']",651.2,16.0,198.0,15.0,60.0,9.0,39.0,-
30,beggar s chowder,299738,230,15,"['butter', 'purpose flour', 'garlic', 'thyme sprigs', 'paprika', 'pepper', 'turkey leg', 'corn', 'chicken broth', 'durkee onion', 'bell pepper', 'bell pepper', 'champignon mushroom', 'tomato', 'cream', 'leaf parsley', 'salt']",355.5,36.0,36.0,25.0,14.0,70.0,11.0,['american']
31,brewers blackened chicken and creole cream,318961,60,19,"['salt', 'thyme sprigs', 'pepper', 'paprika', 'oil', 'garlic', 'durkee onion', 'chicken stock', 'cream', 'parmesan cheese', 'rotini pasta', 'chicken breast', 'bell pepper', 'ground cilantro']",778.6,89.0,6.0,39.0,62.0,130.0,11.0,['american']
32,cajun crawfish alfredo with penne pasta,497775,40,17,"['butter', 'cream', 'purpose flour', 'parmesan cheese', 'velveeta cheese', 'crawfish tail', 'champignon mushroom', 'penne pasta', 'garlic', 'durkee onion', 'thyme sprigs', 'pepper', 'seasoning salt', 'leaf parsley', 'cayenne pepper']",682.8,64.0,2.0,25.0,59.0,123.0,16.0,['american']
