,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,south african roly poly baked dessert,235004,70,21,"['wheat flour', 'baking powder', 'salt', 'butter', 'egg', 'milk', 'vanilla', 'strawberry jam', 'water', 'sugar']",719.9,49.0,202.0,45.0,19.0,95.0,32.0,['south-african']
1,south african telephone pudding,348551,60,12,"['sugar', 'butter', 'strawberry jam', 'egg', 'baking soda', 'milk', 'wheat flour', 'ginger', 'salt', 'water', 'vanilla']",847.1,41.0,415.0,46.0,17.0,82.0,48.0,['south-african']
2,baked apple custard,91516,85,18,"['butter', 'apple', 'egg', 'sugar', 'salt', 'milk', 'vanilla', 'nutmeg']",191.9,15.0,55.0,5.0,13.0,26.0,6.0,-
3,comfort food baked custard,27293,50,12,"['egg', 'sugar', 'salt', 'vanilla', 'milk', 'nutmeg']",136.2,9.0,34.0,5.0,12.0,15.0,4.0,-
4,toronto pie,173371,55,15,"['milk', 'butter', 'flour', 'baking powder', 'salt', 'egg', 'sugar', 'vanilla', 'strawberry jam', 'sugar']",241.1,9.0,89.0,9.0,9.0,17.0,13.0,-
5,baked pizza potato skins,73592,37,11,"['potato', 'oil', 'pizza sauce', 'pepper', 'champignon mushroom', 'mozzarella cheese']",351.1,20.0,12.0,16.0,30.0,31.0,14.0,-
6,creamy mushroom potato bake,48211,70,11,"['potato', 'durkee onion', 'champignon mushroom', 'butter', 'cream', 'salt', 'pepper', 'parmesan cheese']",174.6,10.0,7.0,23.0,8.0,20.0,8.0,-
7,easy cheesy pizzas on the grill,167232,17,13,"['pizza crust', 'pizza sauce', 'pepperoni', 'champignon mushroom', 'pepper', 'mozzarella cheese']",204.2,22.0,7.0,20.0,26.0,36.0,1.0,-
8,lumpy pan pizza,203725,40,10,"['biscuit', 'pizza sauce', 'mozzarella cheese', 'pepperoni', 'champignon mushroom', 'parmesan cheese']",404.1,33.0,27.0,47.0,31.0,42.0,12.0,-
9,smashed  roasted red potatoes,335201,35,14,"['potato', 'oil', 'pepper', 'salt', 'choice', 'parmesan cheese']",149.1,0.0,11.0,50.0,8.0,0.0,11.0,-
