,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,banana nut crunch bread,151443,190,2,"['water', 'banana', 'salt', 'butter', 'honey', 'milk powder', 'nuts cereal', 'wheat bread flour', 'wheat flour', 'yeast']",239.7,6.0,39.0,12.0,12.0,8.0,15.0,-
1,bread machine honey wheat bread,48755,190,3,"['water', 'honey', 'butter', 'wheat bread flour', 'wheat flour', 'milk', 'salt', 'yeast']",91.9,2.0,7.0,8.0,5.0,3.0,5.0,-
2,greek yogurt bread,504831,180,11,"['wheat flour', 'wheat bread flour', 'honey', 'salt', 'yeast', 'yogurt', 'water']",232.2,2.0,12.0,10.0,17.0,1.0,16.0,-
3,honey nut oatmeal bread  abm,99241,130,2,"['water', 'vegetable oil', 'honey', 'salt', 'oat', 'wheat flour', 'wheat bread flour', 'milk powder', 'yeast', 'walnut']",293.1,15.0,24.0,12.0,18.0,6.0,14.0,-
4,russian rye bread for the bread machine,264809,10,2,"['water', 'honey', 'butter', 'salt', 'wheat bread flour', 'wheat flour', 'caraway seed', 'yeast']",125.7,3.0,14.0,10.0,6.0,5.0,7.0,-
5,gingerbread pudding cake,198000,55,12,"['wheat flour', 'baking soda', 'ginger', 'cinnamon', 'salt', 'nutmeg', 'butter', 'sugar', 'egg', 'molasses', 'water', 'sugar', 'water']",433.2,24.0,160.0,18.0,8.0,49.0,23.0,-
6,mamere s crybabies,396687,10,8,"['wheat flour', 'baking soda', 'cinnamon', 'salt', 'nutmeg', 'sugar', 'butter', 'molasses', 'egg', 'water']",339.1,19.0,100.0,16.0,8.0,37.0,17.0,-
7,mendenhall sourdough gingerbread,7020,0,9,"['sourdough bread', 'water', 'molasses', 'salt', 'baking soda', 'sugar', 'egg', 'wheat flour', 'ginger', 'cinnamon', 'butter']",414.2,25.0,133.0,22.0,8.0,50.0,21.0,-
8,molasses cake  gingerbread,101732,75,10,"['sugar', 'butter', 'egg', 'molasses', 'baking soda', 'ginger', 'cinnamon', 'wheat flour', 'water']",132.9,6.0,51.0,6.0,3.0,12.0,7.0,-
9,newfoundland figgy duff,136410,105,8,"['breadcrumb', 'raisin', 'sugar', 'ground ginger', 'allspice', 'cinnamon', 'molasses', 'butter', 'baking soda', 'water', 'wheat flour']",817.1,25.0,305.0,42.0,27.0,41.0,52.0,-
10,banana almond bread in a bread machine  clean,506073,70,9,"['egg', 'yogurt', 'sugar', 'baking powder', 'salt', 'baking soda', 'vanilla extract', 'wheat bread flour', 'wheat flour', 'almond', 'banana']",120.2,4.0,32.0,7.0,8.0,2.0,6.0,-
11,banana bread   low fat  high fiber,450544,75,10,"['wheat flour', 'wheat flour', 'flax seed', 'sugar', 'baking powder', 'baking soda', 'salt', 'egg', 'yogurt', 'banana']",117.7,4.0,34.0,7.0,7.0,2.0,6.0,-
12,chocolate mayonnaise cake,224608,45,12,"['wheat flour', 'cocoa powder', 'baking soda', 'baking powder', 'egg', 'sugar', 'vanilla extract', 'mayonnaise', 'water']",580.2,26.0,234.0,24.0,19.0,17.0,34.0,-
13,famous chocolate wafer cookies chocolate snaps,104307,80,10,"['wheat flour', 'cocoa powder', 'baking powder', 'salt', 'butter', 'sugar', 'egg', 'water', 'vanilla extract']",31.4,2.0,9.0,0.0,0.0,4.0,1.0,-
14,moist banana chocolate chip muffins,298488,25,5,"['soy margarine', 'sugar', 'wheat flour', 'baking powder', 'baking soda', 'vanilla extract', 'banana', 'chocolate chip cookie', 'water']",238.0,15.0,58.0,11.0,8.0,13.0,11.0,-
15,goop,115698,10,3,"['butter', 'cheese', 'cheese']",108.8,17.0,0.0,5.0,2.0,36.0,0.0,-
16,hot buffalo style boneless wings   yummmy   easy and quick,363881,15,6,"['popcorn chicken', 'sauce', 'butter']",104.8,17.0,1.0,35.0,0.0,36.0,0.0,-
17,kraft cheese spread or dip,135318,5,2,"['cheese', 'cheese', 'cheese', 'butter']",158.8,25.0,0.0,8.0,6.0,51.0,0.0,-
18,nana s cognac roquefort spread,256755,5,3,"['manchego cheese', 'cheese', 'butter', 'cognac']",478.8,67.0,0.0,63.0,38.0,138.0,0.0,-
19,sizzle burger hamburgers,181926,20,4,"['hamburger patty', 'butter', 'sauce']",533.7,69.0,9.0,18.0,52.0,106.0,1.0,-
20,frank s bean dip,28872,11,4,"['chili pepper', 'cheese', 'tortilla chip']",395.8,60.0,0.0,13.0,17.0,124.0,1.0,"['american', 'mexican']"
21,mexican style dip,31833,8,6,"['cheese', 'chili salsa', 'blend cheese', 'tortilla chip']",316.4,33.0,6.0,21.0,12.0,45.0,8.0,['mexican']
22,quick con queso dip,22720,15,5,"['cheese', 'dean sausage', 'rotel tomato', 'tortilla chip']",329.6,46.0,0.0,29.0,20.0,67.0,1.0,['mexican']
23,tortilla dip supreme,9713,20,4,"['cheese', 'bean', 'cheddar cheese blend', 'tortilla chip']",764.6,72.0,8.0,31.0,40.0,82.0,23.0,['mexican']
24,unbelievable melt in mouth nachos,270529,5,6,"['tortilla chip', 'cheese', 'bean', 'cheese']",321.0,41.0,0.0,22.0,23.0,84.0,2.0,['mexican']
25,crock pot chicken with mushroom soup,98305,370,5,"['chicken breast', 'mushroom soup', 'durkee onion', 'garlic', 'celery seed', 'pepper', 'grain rice', 'water']",688.7,27.0,8.0,40.0,77.0,23.0,30.0,-
26,easy chicken barley soup,243346,135,6,"['chicken broth', 'water', 'tomato', 'celery seed', 'baby carrot', 'durkee onion', 'leaf', 'leaf parsley', 'cooking barley', 'corn', 'chicken breast', 'pepper']",287.8,15.0,21.0,19.0,50.0,13.0,8.0,-
27,garlic pizza sauce,133906,45,8,"['oil', 'durkee onion', 'pepper', 'garlic', 'water', 'tomato paste', 'leaf basil', 'oregano', 'leaf parsley', 'pepper']",382.2,42.0,72.0,38.0,12.0,19.0,11.0,-
28,italian chicken and mushroom skillet,132754,95,8,"['chicken breast', 'seasoning salt', 'pepper', 'garlic', 'celery seed', 'bell pepper', 'durkee onion', 'garlic', 'tomato paste', 'wine', 'champignon mushroom', 'tomato', 'leaf basil', 'oregano']",285.0,18.0,41.0,21.0,58.0,17.0,5.0,-
29,weirdly wonderful spaghetti sauce,107227,320,4,"['durkee onion', 'celery seed', 'pepper', 'oil', 'salt', 'water', 'vinegar', 'ketchup', 'tomato paste', 'leaf', 'oregano', 'thyme sprigs', 'leaf basil', 'rosemary sprigs', 'champignon mushroom', 'leaf parsley', 'hamburger']",203.2,10.0,98.0,55.0,14.0,7.0,10.0,-
30,easy fries,309553,5,10,"['potato', 'salt']",20.5,0.0,0.0,0.0,1.0,0.0,1.0,-
31,mashed sweet potatoes   apples recipe from woman s day,442738,40,10,"['potato', 'cinnamon applesauce', 'salt', 'apple chip']",80.1,0.0,10.0,4.0,2.0,0.0,6.0,-
32,oven roasted barbecue potatoes,378516,40,7,"['potato', 'vegetable oil', 'barbecue seasoning']",149.2,5.0,8.0,1.0,6.0,2.0,9.0,-
33,smoked taters,181923,50,8,"['potato', 'vegetable oil']",164.0,0.0,6.0,0.0,8.0,0.0,12.0,-
34,sweet potato chips  ww 1pt,137792,20,9,"['potato', 'vegetable oil', 'salt', 'vegetable oil cooking spray']",47.8,3.0,5.0,0.0,1.0,1.0,2.0,-
35,grilled fish  with garlic  white wine and butter sauce,410992,60,13,"['wine', 'shallot', 'garlic', 'butter', 'leaf parsley', 'halibut fillet', 'olive oil', 'salt', 'pepper']",597.3,60.0,2.0,55.0,85.0,85.0,2.0,-
36,lemon verbana or lemon balm pesto,431889,18,20,"['garlic', 'lemon balm leave', 'walnut', 'salt', 'olive oil', 'parmesan cheese', 'pepper']",428.4,65.0,2.0,25.0,21.0,41.0,1.0,-
37,mahi mahi,326824,25,16,"['mahi mahi fillet', 'olive oil', 'butter', 'durkee onion', 'shallot', 'garlic', 'cream', 'lemon', 'salt', 'pepper']",264.6,13.0,6.0,10.0,77.0,25.0,1.0,-
38,portobello smothered pork tenderloin stuffed w parmesan broccoli,32187,95,16,"['pork tenderloin', 'portabella mushroom', 'butter', 'wine', 'ground cilantro', 'garlic', 'pepper', 'broccoli floret', 'parmesan cheese']",461.4,30.0,24.0,25.0,105.0,50.0,4.0,-
39,tuna au poivre  tuna with ground black pepper,207157,25,19,"['pepper', 'olive oil', 'tuna steak', 'salt', 'butter', 'shallot', 'wine']",297.4,22.0,1.0,2.0,54.0,27.0,1.0,-
