,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,blueberry pie  10 inch,59979,65,11,"['pie crust', 'sugar', 'purpose flour', 'cinnamon', 'blueberry', 'lemon juice concentrate', 'butter']",3091.9,197.0,1138.0,85.0,45.0,257.0,160.0,['american']
1,rustic crunchy apple pie,38540,80,8,"['cracker crumb', 'sugar', 'wheat flour', 'walnut', 'salt', 'cinnamon', 'apple', 'pie shell', 'butter']",4034.1,309.0,1365.0,138.0,72.0,392.0,184.0,['american']
2,crumb topped apple pie,100076,70,5,"['pie shell', 'sugar', 'sugar', 'purpose flour', 'salt', 'cinnamon', 'nutmeg', 'apple', 'margarine']",2813.0,159.0,1241.0,89.0,36.0,121.0,154.0,-
3,crunchy caramel apple pie,83413,100,10,"['pie crust', 'sugar', 'purpose flour', 'cinnamon', 'salt', 'apple', 'sugar', 'oat', 'butter']",3538.7,212.0,1583.0,77.0,47.0,362.0,191.0,-
4,steve wariner s crumbly apple pie,94046,50,7,"['sugar', 'cinnamon', 'salt', 'apple', 'pie shell', 'sugar', 'wheat flour', 'butter']",2748.8,150.0,1296.0,55.0,36.0,238.0,155.0,-
5,baked pickerel,306774,30,6,"['sea bass fillet', 'butter', 'pepper', 'lemon', 'juice', 'water']",38.9,6.0,0.0,1.0,0.0,13.0,0.0,['american']
6,creole collard greens,502847,20,6,"['green', 'butter', 'salt', 'pepper', 'lemon juice concentrate']",100.2,9.0,3.0,3.0,8.0,18.0,3.0,['american']
7,garlic lemon butter for grilled salmon,22098,10,7,"['butter', 'garlic', 'lemon', 'juice', 'pepper']",208.3,35.0,1.0,8.0,0.0,72.0,0.0,['american']
8,pork tenderloin with vidalia shiitake ginger apple cider chutney,76769,40,5,"['butter', 'durkee onion', 'shiitake mushroom', 'ginger', 'cider vinegar', 'pepper', 'salt', 'garlic', 'water', 'juice']",49.0,4.0,7.0,0.0,1.0,9.0,1.0,['american']
9,lemon garlic green beans,241143,25,8,"['bean', 'lemon', 'juice', 'garlic', 'butter', 'salt', 'pepper']",89.9,9.0,7.0,2.0,4.0,18.0,3.0,-
