,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,celery walnut stuffing,46052,12,5,"['bread', 'cornbread', 'chicken stock', 'egg', 'butter', 'durkee onion', 'leaf parsley', 'salt', 'sage', 'pepper', 'celery seed', 'walnut', 'pimiento']",497.6,62.0,16.0,62.0,20.0,84.0,8.0,['american']
1,nana s pa dutch potato and bread filling,146420,65,15,"['potato', 'butter', 'milk', 'chicken stock', 'celery seed', 'durkee onion', 'leaf parsley', 'salt', 'pepper', 'bread', 'egg']",304.1,22.0,13.0,13.0,13.0,44.0,12.0,['american']
2,sage dressing   crock pot,214436,255,9,"['bread', 'celery seed', 'durkee onion', 'sage', 'thyme sprigs', 'parsley flake', 'salt', 'pepper', 'butter', 'chicken broth', 'milk', 'egg']",193.4,17.0,9.0,23.0,12.0,30.0,5.0,['american']
3,traditional herb stuffing or dressing,145584,75,15,"['butter', 'margarine', 'button mushroom', 'durkee onion', 'celery seed', 'garlic', 'egg', 'walnut', 'salt', 'pepper', 'thyme sprigs', 'rosemary sprigs', 'sage', 'savory', 'leaf parsley', 'poultry seasoning', 'bread', 'chicken stock']",445.6,53.0,21.0,36.0,18.0,63.0,8.0,['american']
4,the best oyster dressing,149235,60,13,"['butter', 'durkee onion', 'celery seed', 'bread', 'water', 'egg', 'leaf parsley', 'oyster', 'salt', 'pepper', 'leaf basil', 'sage', 'thyme sprigs', 'marjoram leaves', 'breadcrumb']",413.1,42.0,18.0,20.0,30.0,78.0,8.0,-
5,cheater s pasta,24767,22,5,"['cheese dinner mix', 'vegetable', 'cheddar cheese', 'milk', 'margarine', 'garlic', 'salt', 'pepper', 'meat']",76.3,9.0,0.0,4.0,9.0,19.0,0.0,['american']
6,crock pot garlic mashed potatoes,31654,250,3,"['russet potato', 'water', 'butter', 'salt', 'pepper', 'garlic', 'milk']",146.3,6.0,4.0,17.0,6.0,12.0,8.0,['american']
7,garlic rosemary mashed potatoes,18692,40,11,"['potato', 'garlic', 'parmesan cheese', 'margarine', 'rosemary sprigs', 'milk', 'salt', 'pepper']",337.5,11.0,10.0,11.0,24.0,15.0,19.0,['american']
8,so simple baked potatoes,406415,70,6,"['russet potato', 'salt', 'pepper', 'margarine']",285.6,0.0,11.0,25.0,15.0,0.0,21.0,['american']
9,traditional mashed potatoes,469166,35,7,"['russet potato', 'soymilk', 'margarine', 'salt', 'pepper']",175.0,0.0,9.0,13.0,9.0,0.0,12.0,['american']
10,creamy penne with prosciutto  pimiento and peas,212029,35,9,"['penne pasta', 'prosciutto', 'pea', 'pimiento', 'cream', 'parmesan cheese', 'pepper', 'salt']",1076.7,95.0,17.0,51.0,68.0,188.0,31.0,-
11,danish curry noodles,425259,25,12,"['penne pasta', 'baby carrot', 'butter', 'zucchini', 'durkee onion', 'pea', 'salt', 'pepper', 'curry powder', 'cream']",772.0,42.0,38.0,30.0,30.0,79.0,40.0,-
12,even easier chicken broccoli  or spinach alfredo,161013,35,8,"['sauce', 'half light cream', 'garlic', 'oil', 'chicken breast', 'parmesan cheese', 'penne pasta', 'broccoli floret', 'salt', 'pepper']",644.8,45.0,1.0,25.0,108.0,64.0,14.0,-
