,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,cheese stuffed chiles,344392,25,8,"['durkee onion', 'garlic', 'jalapeno pepper', 'tomato', 'butter', 'milk', 'salt', 'jack cheese', 'chily']",193.1,21.0,17.0,11.0,22.0,42.0,2.0,['mexican']
1,chorizo garbage plate,246192,27,10,"['vegetable oil', 'potato', 'durkee onion', 'pepper', 'jalapeno pepper', 'chorizo sausage', 'tomato', 'egg', 'cheddar cheese', 'corn tortilla']",377.1,36.0,16.0,10.0,35.0,38.0,7.0,['mexican']
2,morisqueta con chorizo,234910,20,10,"['lard', 'chorizo sausage', 'durkee onion', 'tomato', 'grain rice', 'sea salt']",443.9,35.0,6.0,21.0,28.0,43.0,14.0,['mexican']
3,ranchero salsa,371174,33,12,"['tomato', 'jalapeno pepper', 'durkee onion', 'garlic', 'vegetable oil', 'cumin']",38.9,3.0,9.0,0.0,1.0,1.0,1.0,['mexican']
4,texas roasted jalapeno hot sauce,150881,25,10,"['jalapeno pepper', 'tomato', 'durkee onion', 'garlic', 'salt']",31.0,0.0,14.0,16.0,2.0,0.0,2.0,"['american', 'mexican']"
5,best ever butterscotch cookies,88193,42,17,"['vinegar', 'milk', 'butter', 'sugar', 'egg', 'vanilla', 'wheat flour', 'baking soda', 'baking powder', 'salt', 'nut', 'halve', 'sugar icing', 'water']",113.0,8.0,37.0,3.0,3.0,12.0,4.0,-
6,gold cake with easy fudge frosting,386680,50,13,"['butter', 'sugar', 'vanilla', 'egg', 'salt', 'baking powder', 'wheat flour', 'milk', 'chocolate', 'sugar icing']",457.9,27.0,198.0,19.0,12.0,53.0,24.0,-
7,grammie bea s lazy daisy oatmeal cake,219086,85,21,"['oat', 'water', 'butter', 'sugar', 'sugar', 'egg', 'vanilla', 'wheat flour', 'baking soda', 'salt', 'cinnamon', 'nutmeg', 'milk', 'nut']",525.9,31.0,232.0,21.0,12.0,54.0,27.0,-
8,holiday chocolate snowball cookies,78719,23,14,"['butter', 'sugar', 'chocolate', 'egg', 'vanilla', 'milk', 'wheat flour', 'baking powder', 'salt', 'baking soda', 'nut', 'sugar']",55.1,4.0,10.0,2.0,1.0,9.0,2.0,-
9,val howard s oatmeal cake,17550,45,9,"['water', 'butter', 'oat', 'sugar', 'wheat flour', 'cinnamon', 'baking soda', 'baking powder', 'egg', 'nut', 'milk', 'sugar icing', 'vanilla']",406.8,33.0,110.0,14.0,12.0,57.0,16.0,-
10,blueberry buckle coffee cake,286403,65,14,"['purpose flour', 'sugar', 'baking powder', 'salt', 'shortening', 'milk', 'egg', 'blueberry', 'cinnamon', 'butter', 'sugar', 'vanilla', 'water']",387.7,19.0,150.0,14.0,10.0,26.0,21.0,-
11,hot rolls,74791,45,10,"['water', 'sugar', 'shortening', 'yeast', 'salt', 'egg', 'purpose flour']",245.7,6.0,27.0,9.0,11.0,5.0,15.0,-
12,old fashioned crumb cake,2417,55,10,"['shortening', 'sugar', 'purpose flour', 'baking powder', 'cinnamon', 'salt', 'egg', 'milk']",436.1,22.0,159.0,18.0,11.0,19.0,23.0,-
13,plain old yellow cake from scratch for 100,389264,45,19,"['purpose flour', 'sugar', 'salt', 'baking powder', 'milk powder', 'vanilla extract', 'shortening', 'water', 'egg']",222.8,12.0,67.0,10.0,8.0,10.0,11.0,-
14,sweettreats ultimate pie crust,341621,15,10,"['purpose flour', 'salt', 'baking powder', 'shortening', 'cinnamon', 'sugar', 'water']",277.1,26.0,12.0,7.0,6.0,21.0,9.0,-
15,coconut chocolate slice,338011,30,12,"['butter', 'sugar', 'coconut', 'egg', 'wheat flour', 'cocoa', 'milk', 'sugar']",266.2,23.0,91.0,8.0,4.0,52.0,10.0,-
16,coconut slice,129124,40,8,"['wheat flour', 'salt', 'sugar', 'coconut', 'butter', 'milk', 'egg', 'cocoa', 'vanilla']",164.7,15.0,39.0,2.0,4.0,35.0,5.0,-
17,delectable fudge pecan pie,112035,45,6,"['egg', 'milk', 'sugar', 'cocoa', 'wheat flour', 'vanilla', 'butter', 'pistachio', 'pie shell']",590.6,65.0,137.0,11.0,12.0,76.0,16.0,-
18,henry s jerome bars,399199,35,12,"['cracker', 'butter', 'sugar', 'egg', 'milk', 'pistachio', 'coconut', 'sugar icing', 'vanilla']",329.9,33.0,95.0,8.0,5.0,57.0,11.0,-
19,mrs  spugnardi s pecan tarts,400259,50,9,"['sugar', 'sugar', 'wheat flour', 'egg', 'milk', 'vanilla', 'butter', 'pistachio']",373.8,34.0,158.0,4.0,6.0,43.0,14.0,-
20,creamy roasted garlic dressing,446253,15,6,"['mayonnaise', 'garlic', 'cheese', 'lemon juice concentrate', 'cream', 'salt', 'pepper']",341.9,42.0,16.0,71.0,9.0,38.0,7.0,-
21,crusted salmon,100331,20,3,"['mayonnaise', 'salmon fillet', 'lemon juice concentrate', 'garlic', 'baby dill pickle', 'salt', 'pepper']",380.8,38.0,3.0,16.0,68.0,23.0,0.0,-
22,green goddess dressing,36477,15,3,"['mayonnaise', 'cream', 'leaf parsley', 'top', 'lemon juice concentrate', 'garlic', 'salt', 'pepper']",122.0,17.0,10.0,2.0,3.0,33.0,1.0,-
23,salmon steaks with wasabi mayonnaise,114690,15,5,"['salmon fillet', 'oil', 'pepper', 'soy sauce', 'lemon juice concentrate', 'wasabi powder', 'mayonnaise']",565.6,63.0,6.0,18.0,82.0,40.0,1.0,-
24,subway tuna,311484,5,2,"['water', 'mayonnaise', 'lemon juice concentrate', 'salt']",175.6,11.0,5.0,23.0,43.0,5.0,1.0,-
25,appetizing shrimp scampi,17293,25,6,"['butter', 'oil', 'leaf parsley', 'salt', 'pepper', 'garlic', 'lemon juice concentrate', 'shrimp']",68.0,9.0,0.0,8.0,5.0,18.0,0.0,-
26,lab tested anti cancer marinade for your fav grilled meat,364052,10,6,"['sugar', 'oil', 'cider vinegar', 'garlic', 'mustard', 'lemon juice concentrate', 'salt']",300.9,31.0,108.0,42.0,1.0,14.0,9.0,-
27,paula deen s lemon salad dressing,176821,3,3,"['lemon juice concentrate', 'oil', 'sugar', 'garlic', 'mustard', 'salt', 'pepper']",270.2,41.0,26.0,1.0,0.0,18.0,2.0,-
28,shrimp saute,180436,40,4,"['shrimp', 'durkee onion', 'pizza seasoning', 'garlic', 'salt', 'oil', 'butter', 'lemon juice concentrate']",188.3,12.0,3.0,32.0,46.0,13.0,1.0,-
29,shrimp scampi over rice,526802,20,6,"['butter', 'oil', 'garlic', 'shrimp', 'leaf parsley', 'lemon juice concentrate', 'salt']",144.4,15.0,0.0,14.0,14.0,24.0,2.0,-
30,claritha s fried chicken wings,52048,4340,19,"['chicken wing', 'salt', 'durkee onion', 'buttermilk', 'purpose flour', 'peppercorn', 'cayenne pepper', 'vegetable shortening', 'butter']",2191.0,280.0,45.0,1342.0,151.0,302.0,20.0,['american']
31,boiled peanuts,177010,180,15,"['peanut butter', 'water', 'salt', 'ham hock', 'pepper']",1449.5,184.0,36.0,789.0,159.0,91.0,12.0,-
32,garlic rosemary roast chicken with jus,222223,150,34,"['table salt', 'garlic', 'rosemary sprigs', 'chicken meat', 'pepper', 'olive oil', 'chicken broth', 'water', 'wine', 'pepper']",3241.2,354.0,7.0,2416.0,483.0,317.0,9.0,-
33,paula deens fried chicken,144580,90,14,"['egg', 'water', 'habanero sauce', 'wheat flour', 'pepper', 'chicken meat', 'peanut butter', 'salt', 'garlic']",713.1,49.0,11.0,1236.0,93.0,45.0,19.0,-
34,slow cooker herb roasted chicken,132315,365,13,"['water', 'salt', 'pepper', 'rosemary sprigs', 'thyme sprigs', 'oregano', 'chicken meat', 'oil', 'vegetable oil cooking spray']",1073.8,128.0,0.0,1192.0,151.0,109.0,0.0,-
35,roasted yam halves  martha stewart,267126,60,5,"['yam', 'olive oil', 'thyme sprigs', 'salt', 'pepper']",218.0,10.0,2.0,0.0,4.0,4.0,12.0,['american']
36,simply roasted cauliflower,389614,50,5,"['head cauliflower', 'olive oil', 'salt', 'pepper']",97.0,10.0,13.0,19.0,5.0,4.0,2.0,['american']
37,tomatoes with lemon thyme,305161,25,6,"['tomato', 'salt', 'pepper', 'olive oil', 'thyme leave']",36.2,0.0,20.0,0.0,3.0,0.0,2.0,['american']
38,zucchini noodles low carb,341916,20,8,"['zucchini', 'oil', 'salt', 'pepper']",126.4,12.0,39.0,4.0,9.0,6.0,4.0,['american']
39,zucchini with parmesan,152200,40,7,"['olive oil', 'zucchini', 'salt', 'pepper', 'parmesan cheese']",110.2,9.0,16.0,11.0,15.0,12.0,2.0,-
40,bite sized chile relleno squares,394086,41,5,"['jack cheese', 'cheddar cheese', 'chily', 'egg', 'milk', 'purpose flour']",96.9,10.0,3.0,5.0,12.0,21.0,0.0,['mexican']
41,chiles rellenos sandwiches,137671,15,6,"['chily', 'bread', 'jack cheese', 'egg', 'milk', 'butter']",420.3,36.0,17.0,23.0,36.0,67.0,11.0,['mexican']
42,low carb chile relleno casserole,516208,50,10,"['chily', 'jack cheese', 'egg', 'cream', 'salt', 'cheddar cheese']",286.8,36.0,11.0,17.0,28.0,70.0,1.0,['mexican']
43,green chile squares,29461,45,5,"['jack cheese', 'chily', 'egg']",185.6,17.0,23.0,8.0,24.0,30.0,3.0,-
44,martha s chile relleno casserole,117787,75,10,"['chily', 'egg', 'jack cheese']",361.3,40.0,17.0,19.0,48.0,77.0,2.0,-
45,cheddar pasta toss,409086,920,9,"['spiral pasta', 'pea', 'ham', 'cheddar cheese', 'celery seed', 'olive', 'durkee onion', 'mayonnaise', 'wine vinegar', 'oil', 'garlic', 'oregano', 'salt', 'pepper', 'pimentos']",425.4,39.0,18.0,20.0,42.0,53.0,9.0,-
46,easy tortellini salad,318581,29,7,"['cheese tortellini', 'oil', 'wine vinegar', 'pepper', 'salt', 'parmesan cheese', 'sugar', 'garlic', 'vegetable']",618.3,56.0,6.0,21.0,35.0,44.0,18.0,-
47,garlic ranch dressing,79411,15,2,"['garlic', 'durkee onion', 'sugar', 'wine vinegar', 'oil', 'mayonnaise', 'pepper', 'mustard', 'oregano', 'leaf basil']",875.1,117.0,96.0,39.0,4.0,54.0,16.0,-
48,greek style chicken pasta salad,78002,25,10,"['chicken breast', 'shell pasta', 'durkee onion', 'olive', 'celery seed', 'bell pepper', 'bell pepper', 'feta cheese', 'bacon', 'wine vinegar', 'oil', 'mustard', 'salt', 'pepper', 'garlic', 'parmesan cheese', 'oregano']",583.8,63.0,13.0,45.0,39.0,46.0,11.0,-
49,my best salad dressing,124248,10,3,"['oil', 'durkee onion', 'garlic', 'parmesan cheese', 'salt', 'sauce', 'mustard', 'oregano', 'leaf basil', 'sugar', 'pepper', 'wine vinegar', 'lemon juice concentrate']",1031.7,169.0,20.0,102.0,6.0,79.0,3.0,-
50,authentic caesar salad   e z version,273563,12,9,"['garlic', 'oil', 'salt', 'mustard', 'pepper', 'sauce', 'anchovy fillet', 'egg', 'lemon', 'romaine lettuce', 'parmesan cheese', 'crouton']",256.0,27.0,16.0,27.0,18.0,17.0,6.0,['american']
51,creamy guacamole dip,187555,15,5,"['cheese', 'avocado', 'durkee onion', 'lemon juice concentrate', 'salt', 'garlic', 'sauce', 'tomato']",248.4,35.0,6.0,13.0,9.0,48.0,2.0,['american']
52,guacamole refined,344691,30,9,"['hass avocado', 'durkee onion', 'ground cilantro', 'garlic', 'lime juice concentrate', 'mayonnaise', 'sauce', 'tomato', 'salt']",339.1,45.0,11.0,12.0,8.0,20.0,7.0,['mexican']
53,easy  guacamole dip,98104,75,5,"['avocado', 'tomato', 'durkee onion', 'garlic', 'salt', 'lime juice concentrate']",225.7,30.0,8.0,24.0,6.0,14.0,4.0,-
54,really good guacamole,262563,20,10,"['avocado', 'garlic', 'salt', 'lime juice concentrate', 'tomato', 'durkee onion', 'jalapeno pepper', 'ground cilantro', 'sauce']",116.3,15.0,4.0,2.0,3.0,7.0,2.0,-
55,deviled burgers,297886,18,6,"['bread', 'durkee onion', 'ketchup', 'sauce', 'mustard', 'horseradish', 'garlic', 'chili powder', 'ground beef', 'hamburger bun']",263.5,9.0,24.0,19.0,42.0,11.0,9.0,-
56,sloppy joes for a crowd or oamc,262648,85,7,"['ground beef', 'durkee onion', 'sauce', 'sugar', 'mustard', 'chili powder', 'ketchup', 'pepper', 'hamburger bun']",338.2,17.0,64.0,30.0,46.0,20.0,12.0,-
57,spicy sloppy joes,416063,70,4,"['turkey breast', 'durkee onion', 'garlic', 'v8', 'ketchup', 'water', 'sugar', 'mustard', 'chili powder', 'sauce', 'hamburger bun']",347.5,17.0,55.0,27.0,49.0,15.0,11.0,-
58,super slow sloppy joes,217895,380,7,"['ground beef', 'durkee onion', 'garlic', 'ketchup', 'bell pepper', 'sauce', 'sugar', 'vinegar', 'mustard', 'chili powder', 'hamburger bun']",390.5,26.0,72.0,29.0,70.0,34.0,7.0,-
59,terri s sloppy joes,346727,45,6,"['ground beef', 'durkee onion', 'garlic', 'ketchup', 'bell pepper', 'sauce', 'sugar', 'mustard', 'vinegar', 'chili powder', 'hamburger bun', 'butter pickle', 'durkee onion']",525.4,29.0,92.0,40.0,79.0,37.0,15.0,-
60,blueberry coconut coffee cake,191849,35,8,"['purpose flour', 'sugar', 'baking powder', 'salt', 'butter', 'egg', 'milk', 'blueberry', 'coconut']",199.7,13.0,63.0,5.0,5.0,29.0,9.0,-
61,oat blueberry scones,199229,25,7,"['purpose flour', 'oat', 'sugar', 'baking powder', 'salt', 'blueberry', 'egg', 'butter', 'milk']",161.8,10.0,22.0,8.0,6.0,19.0,7.0,-
62,perfect blueberry muffins,361751,40,8,"['butter', 'sugar', 'egg', 'milk', 'vanilla', 'purpose flour', 'baking powder', 'salt', 'blueberry']",339.5,18.0,121.0,13.0,10.0,35.0,17.0,-
63,shenandoah valley blueberry cake,389151,60,12,"['purpose flour', 'baking powder', 'salt', 'butter', 'sugar', 'egg', 'milk', 'blueberry']",365.0,18.0,127.0,11.0,10.0,35.0,20.0,-
64,world s lightest pancakes,260724,15,9,"['purpose flour', 'baking powder', 'salt', 'sugar', 'milk', 'egg', 'butter']",340.3,20.0,26.0,28.0,18.0,38.0,15.0,-
