,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,low fat bran muffins,356857,45,9,"['water', 'milk', 'baking soda', 'bran', 'wheat flake', 'applesauce', 'sugar', 'salt', 'egg', 'wheat flour']",187.4,2.0,55.0,24.0,11.0,1.0,13.0,-
1,low fat cinnamon scone,213853,25,7,"['wheat flour', 'tartar', 'baking soda', 'salt', 'sugar', 'applesauce', 'water', 'milk', 'cinnamon']",94.7,1.0,17.0,4.0,6.0,1.0,6.0,-
2,mrs  sharp s irish soda bread,371735,50,10,"['wheat flour', 'baking soda', 'salt', 'sugar', 'milk']",348.7,4.0,21.0,17.0,21.0,6.0,22.0,-
3,vegan pineapple upside down cake,264506,35,13,"['wheat flour', 'sugar', 'baking soda', 'salt', 'pineapple juice', 'water', 'applesauce', 'lemon juice concentrate', 'pineapple chunk', 'sugar']",263.4,0.0,177.0,12.0,5.0,0.0,21.0,-
4,whole wheat irish soda bread,9068,50,10,"['wheat flour', 'purpose flour', 'salt', 'baking soda', 'sugar', 'milk', 'lemon juice concentrate']",264.8,1.0,1.0,15.0,20.0,1.0,18.0,-
5,harry potter s dragon snot,68688,2,2,"['sprite', 'lemon sherbet']",147.8,1.0,120.0,1.0,1.0,2.0,11.0,-
6,orange pineapple punch,38610,10,4,"['milk', 'pineapple juice', 'soda', 'lemon sherbet']",496.2,9.0,231.0,5.0,12.0,18.0,35.0,-
7,orange sherbet float,246674,1,2,"['sprite', 'lemon sherbet']",90.7,0.0,81.0,0.0,0.0,0.0,7.0,-
8,raspberry sherbet punch,2941,2,1,"['lemon sherbet', 'ginger ale', 'pineapple juice']",103.2,1.0,79.0,1.0,1.0,2.0,7.0,-
9,shower punch,58752,5,4,"['mountain dew soda', 'pineapple juice', 'lemon sherbet']",120.1,1.0,83.0,1.0,1.0,3.0,8.0,-
10,cranberry swirl loaf,295087,70,31,"['wheat flour', 'sugar', 'yeast', 'salt', 'water', 'milk', 'butter', 'cranberry', 'sugar', 'walnut', 'lemon juice concentrate']",280.6,18.0,50.0,7.0,9.0,28.0,13.0,['american']
11,good ol  summertime rhubarb custard dessert with cookie crust,226992,70,19,"['butter', 'wheat flour', 'wheat flour', 'sugar', 'rhubarb', 'jumbo egg', 'sugar', 'salt', 'milk', 'wheat flour', 'egg white', 'vanilla']",468.8,28.0,192.0,11.0,14.0,53.0,23.0,['american']
12,king cake traditional new orleans recipe,20237,215,37,"['water', 'yeast', 'sugar', 'wheat flour', 'nutmeg', 'salt', 'lemon', 'zest', 'milk', 'jumbo egg', 'butter', 'egg', 'cinnamon', 'food coloring paste', 'food coloring paste', 'food coloring paste', 'sugar icing', 'lemon juice concentrate']",548.4,23.0,244.0,24.0,15.0,43.0,32.0,['american']
13,my mom s rhubarb custard pie,373956,80,23,"['butter', 'wheat flour', 'sugar', 'rhubarb', 'jumbo egg', 'salt', 'milk', 'egg white', 'vanilla']",596.3,39.0,215.0,14.0,19.0,76.0,27.0,['american']
14,philly butter cake  scratch,141242,40,24,"['potato', 'yeast', 'water', 'sugar', 'butter', 'salt', 'egg', 'wheat flour', 'milk']",482.1,27.0,169.0,24.0,14.0,51.0,25.0,['american']
15,better batter butter rolls,79551,70,15,"['yeast', 'water', 'wheat flour', 'sugar', 'salt', 'butter', 'egg', 'milk']",289.6,23.0,13.0,11.0,10.0,46.0,11.0,['american']
16,doreen s dinner rolls,302731,132,10,"['yeast', 'water', 'sugar', 'milk', 'egg', 'butter', 'salt', 'wheat flour']",428.9,16.0,34.0,20.0,22.0,30.0,23.0,['american']
17,fluffy butter dinner rolls,335784,120,12,"['yeast', 'water', 'sugar', 'egg', 'butter', 'wheat flour', 'milk', 'salt']",247.1,10.0,28.0,7.0,12.0,20.0,13.0,['american']
18,one loaf white bread,34620,110,18,"['water', 'butter', 'sugar', 'salt', 'yeast', 'wheat flour']",147.2,3.0,3.0,6.0,7.0,6.0,9.0,['american']
