,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,gary rhodes   homemade crumpets,135356,45,14,"['purpose flour', 'salt', 'yeast', 'water']",94.5,0.0,0.0,9.0,6.0,0.0,6.0,-
1,homemade christmas ornaments,341441,140,10,"['purpose flour', 'salt', 'water']",60.7,0.0,0.0,157.0,3.0,0.0,4.0,-
2,homemade pecan tortillas,258992,13,8,"['purpose flour', 'ground pecan', 'salt', 'water']",260.7,24.0,3.0,24.0,10.0,6.0,8.0,-
3,v s homemade pie crust,192322,15,10,"['purpose flour', 'salt', 'vegetable shortening', 'water']",132.3,13.0,0.0,6.0,3.0,12.0,3.0,-
4,wonton wrappers made at home,424328,60,11,"['egg', 'salt', 'purpose flour', 'water']",163.6,1.0,0.0,12.0,10.0,1.0,10.0,-
5,italian sausage bread,95694,105,29,"['wheat flour', 'salt', 'sugar', 'shortening', 'water', 'yeast', 'water', 'oil', 'ground beef', 'sausage', 'durkee onion', 'pepper', 'parmesan cheese', 'egg', 'sesame seed']",429.8,36.0,6.0,23.0,38.0,41.0,10.0,-
6,piroshky  piroshki,210431,150,20,"['yeast', 'water', 'sugar', 'salt', 'milk', 'egg', 'oil', 'wheat flour', 'durkee onion', 'ground beef', 'garlic', 'pepper']",354.7,23.0,9.0,9.0,35.0,25.0,11.0,-
7,runza sandwich   bieroc,266620,135,19,"['cabbage', 'ground beef', 'durkee onion', 'pepper flake', 'garlic', 'pepper', 'yeast', 'water', 'sugar', 'oil', 'salt', 'egg', 'purpose flour']",329.1,16.0,26.0,4.0,30.0,13.0,13.0,-
8,sunday dinner rolls,293294,70,16,"['yeast', 'water', 'sugar', 'egg', 'oil', 'salt', 'wheat flour']",278.2,15.0,34.0,8.0,11.0,7.0,13.0,-
9,wowlers   runzas,50178,60,20,"['water', 'milk', 'yeast', 'salad oil', 'egg', 'salt', 'sugar', 'wheat flour', 'ground beef', 'cabbage', 'durkee onion', 'margarine']",224.3,17.0,23.0,7.0,18.0,15.0,7.0,-
10,amaranth  basic recipe,96339,30,3,"['water', 'amaranth', 'salt']",121.5,3.0,0.0,0.0,9.0,2.0,7.0,-
11,basic bulgur,362876,20,6,"['bulgur wheat', 'water', 'salt']",25.2,0.0,0.0,8.0,1.0,0.0,1.0,-
12,gaucho steak,92241,25,6,"['rib -eye steak', 'water', 'cayenne pepper', 'salt']",4.2,0.0,0.0,12.0,0.0,0.0,0.0,-
13,non soy soy sauce replacement for cooking,207036,3,5,"['water', 'yeast extract', 'gravy browner', 'salt']",0.0,0.0,0.0,19.0,0.0,0.0,0.0,-
14,plain millet,415662,25,8,"['water', 'salt', 'millet']",189.0,3.0,0.0,1.0,11.0,1.0,12.0,-
15,no fat chocolate zucchini cake,86610,50,7,"['egg white', 'applesauce', 'sugar', 'baking', 'vanilla extract', 'zucchini', 'purpose flour', 'wheat flour', 'baking cocoa', 'salt', 'baking soda', 'cinnamon', 'baking powder']",170.7,1.0,63.0,10.0,8.0,1.0,12.0,['american']
16,chocolate zucchini muffins   1 point,178114,25,4,"['egg white', 'applesauce', 'sugar', 'vanilla extract', 'zucchini', 'wheat flour', 'baking cocoa', 'cinnamon', 'baking powder']",107.2,0.0,53.0,2.0,6.0,1.0,7.0,-
17,my healthy and yummy banana muffins,234345,50,11,"['purpose flour', 'baking powder', 'baking soda', 'salt', 'cinnamon', 'applesauce', 'sugar', 'splenda granular', 'egg white', 'vanilla extract', 'banana', 'buttermilk']",98.2,0.0,32.0,6.0,4.0,0.0,7.0,-
18,weight watchers apple cake,257828,70,11,"['purpose flour', 'baking soda', 'cinnamon', 'salt', 'sugar', 'egg white', 'apple', 'applesauce', 'vanilla extract']",162.3,0.0,69.0,3.0,6.0,0.0,12.0,-
19,zucchini muffins ii,242072,75,11,"['egg', 'vegetable oil', 'applesauce', 'sugar', 'zucchini', 'vanilla extract', 'walnut', 'salt', 'baking powder', 'purpose flour', 'cinnamon', 'baking soda']",144.0,4.0,51.0,6.0,5.0,2.0,8.0,-
