,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,black eyed pea relish,134769,15,3,"['pea', 'corn', 'chily', 'olive', 'durkee onion', 'tomato', 'bell pepper', 'celery seed', 'pepper', 'dress', 'sugar', 'salt', 'garlic', 'garlic', 'cumin', 'pepper']",83.3,3.0,10.0,27.0,6.0,1.0,4.0,-
1,cheesy corn with a crunch,263153,50,6,"['corn', 'cheddar cheese soup', 'durkee onion', 'bell pepper']",160.8,9.0,1.0,22.0,11.0,18.0,7.0,-
2,not your average salsa,313365,10,3,"['chily', 'corn', 'pea', 'bell pepper', 'bell pepper', 'durkee onion', 'cheese fantastico salad dress', 'taco seasoning']",76.1,5.0,8.0,15.0,4.0,2.0,3.0,-
3,ole spicy bean dip,176581,20,4,"['pea', 'bean', 'corn', 'durkee onion', 'bell pepper', 'jalapeno pepper', 'tomato', 'dress', 'garlic salt']",1032.9,59.0,114.0,127.0,68.0,31.0,51.0,-
4,south georgia   caviar,222211,15,3,"['pea', 'kernel corn', 'rotel tomato', 'bell pepper', 'jalapeno pepper', 'durkee onion', 'dress', 'pimiento']",124.1,7.0,12.0,28.0,7.0,4.0,5.0,-
5,pepperoncini,102196,70,8,"['pepper', 'salt', 'water', 'vinegar', 'cider vinegar', 'sugar', 'garlic']",177.8,0.0,132.0,73.0,6.0,0.0,13.0,-
6,pickled baby corn,9814,60,8,"['baby corn', 'pepper', 'pepper', 'pepper', 'garlic', 'vinegar', 'sugar', 'water', 'salt']",522.1,6.0,275.0,65.0,18.0,2.0,38.0,-
7,pickled cucumbers  from scott s nana,337199,20,5,"['garlic', 'dill weed', 'cucumber', 'water', 'vinegar', 'salt', 'sugar']",67.9,0.0,33.0,73.0,4.0,0.0,5.0,-
8,pickled garlic,248352,45,6,"['garlic', 'vinegar', 'water', 'salt', 'sugar', 'baby dill pickle', 'mustard seed', 'pepper flake']",157.9,0.0,13.0,16.0,11.0,0.0,10.0,-
9,zydeco green beans,185979,20,6,"['garlic', 'mustard seed', 'french haricots vert', 'chily', 'baby dill pickle', 'wine vinegar', 'water', 'salt']",103.1,2.0,39.0,97.0,11.0,0.0,7.0,-
10,grandma s grape jelly,37231,40,12,"['grape', 'sugar', 'certo']",6357.8,3.0,6438.0,1.0,19.0,3.0,548.0,['american']
11,apple core and peeling jelly,99636,40,8,"['tart cooking apple', 'water', 'pectin', 'sugar', 'food coloring paste']",8548.1,7.0,8320.0,7.0,14.0,3.0,740.0,-
12,dandelion wine,165697,87842,6,"['dandelion green', 'water', 'lemon', 'juice', 'orange', 'sugar', 'yeast cake']",7235.9,1.0,7402.0,3.0,10.0,0.0,622.0,-
13,quick pear butter,3238,40,4,"['pear', 'sugar', 'o', 'jell']",9440.5,5.0,8898.0,9.0,33.0,1.0,815.0,-
14,triple fruit jam,394445,90,4,"['sugar', 'water', 'apple', 'pineapple chunk', 'raspberry']",7836.0,7.0,7818.0,1.0,19.0,1.0,673.0,-
15,farfalle with smoked salmon and peas,165792,25,9,"['oil', 'durkee onion', 'garlic', 'pepper flake', 'rotini pasta', 'pea', 'salmon', 'baby dill pickle', 'lemon', 'zest', 'salt', 'pepper']",454.9,14.0,18.0,11.0,37.0,7.0,24.0,-
