,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,easy mac and cheese lasagna,258726,35,9,"['cheese dinner mix', 'tomato pasta sauce', 'ground beef', 'mozzarella cheese', 'parmesan cheese']",569.4,41.0,37.0,36.0,73.0,58.0,14.0,-
1,kittencal s easy skillet chicken parmesan marinara,355383,50,8,"['oil', 'chicken breast', 'pepper', 'pizza sauce', 'parmesan cheese', 'mozzarella cheese']",412.0,32.0,46.0,38.0,70.0,35.0,6.0,-
2,matzoh lasagna,23256,55,12,"['matzoh board', 'cottage cheese', 'mozzarella cheese', 'parmesan cheese', 'pepper', 'pizza sauce']",480.1,35.0,99.0,75.0,59.0,52.0,12.0,-
3,owens sausage and ground beef backyard burgers,310486,25,4,"['sausage', 'ground beef', 'sauce', 'parmesan cheese', 'pepper', 'hamburger bun']",564.4,57.0,13.0,46.0,60.0,68.0,8.0,-
4,upside down crescent roll pizza,381715,35,10,"['ground beef', 'pepper', 'onion powder', 'garlic', 'turkey pepperoni', 'pizza sauce', 'parmesan cheese', 'mozzarella cheese', 'crescent dinner roll']",580.7,40.0,36.0,51.0,85.0,53.0,13.0,-
5,fudge pudding cake for the slow cooker,153989,135,17,"['sugar', 'purpose flour', 'cocoa', 'baking powder', 'salt', 'milk', 'butter', 'vanilla', 'water']",285.6,6.0,185.0,11.0,6.0,12.0,20.0,-
6,hot fudge pudding cake ii,4332,50,13,"['sugar', 'purpose flour', 'cocoa', 'baking powder', 'salt', 'milk', 'butter', 'vanilla extract', 'sugar', 'water', 'topping']",327.9,13.0,178.0,10.0,6.0,26.0,20.0,-
7,pecan dumplings with caramel raisin sauce 1968  ontario cda,225403,25,10,"['water', 'sugar', 'butter', 'raisin', 'vanilla', 'wheat flour', 'baking powder', 'salt', 'milk', 'pistachio']",260.6,11.0,131.0,8.0,5.0,16.0,15.0,-
8,rhubarb filled cookies,124138,70,13,"['butter', 'sugar', 'egg', 'purpose flour', 'baking powder', 'salt', 'milk', 'vanilla', 'rhubarb', 'water']",137.4,6.0,67.0,5.0,3.0,12.0,7.0,-
9,strawberry coffee cake,67733,55,12,"['purpose flour', 'sugar', 'baking powder', 'salt', 'egg', 'milk', 'vanilla', 'butter', 'strawberry', 'pistachio']",309.8,19.0,106.0,13.0,8.0,31.0,15.0,-
10,crisp zucchini pickles,38712,40,11,"['zucchini', 'durkee onion', 'head cauliflower', 'pepper', 'bean', 'garlic', 'salt', 'sugar', 'vinegar', 'water', 'mustard seed', 'celery seed', 'turmeric']",752.6,2.0,648.0,297.0,16.0,1.0,59.0,-
