,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,indonesian rice salad,352375,60,5,"['grain rice', 'peanut butter', 'sesame oil', 'juice', 'garlic', 'cayenne pepper', 'soy sauce', 'salt', 'cider vinegar', 'pineapple chunk', 'durkee onion', 'celery seed', 'bean sprout', 'raisin', 'peanut butter', 'cashew piece', 'sesame seed', 'bell pepper', 'bell pepper', 'water chestnut']",838.9,75.0,93.0,46.0,32.0,40.0,30.0,['indonesian']
1,mango salad,24779,10,7,"['mango', 'durkee onion', 'bell pepper', 'lime', 'juice', 'zest', 'ground cilantro']",110.9,1.0,96.0,0.0,3.0,0.0,9.0,"['thai', 'indonesian']"
2,maui gold pineapple salsa,456118,15,1,"['pineapple chunk', 'garlic', 'durkee onion', 'ground cilantro', 'bell pepper', 'pepper']",63.3,0.0,46.0,0.0,1.0,0.0,5.0,['american']
3,superfoods spicy tofu salad,357778,90,9,"['rice vinegar', 'sesame oil', 'sodium soy sauce', 'garlic', 'ginger', 'pepper flake', 'firm tofu', 'champignon mushroom', 'bell pepper', 'lettuce leave', 'ground cilantro']",242.4,27.0,8.0,13.0,32.0,14.0,3.0,['chinese']
4,ginger cashew chicken casserole,418927,85,15,"['sesame oil', 'durkee onion', 'celery seed', 'bell pepper', 'champignon mushroom', 'pepper flake', 'pineapple chunk', 'cornstarch', 'soy sauce', 'ginger', 'grain rice', 'chicken meat', 'cash', 'ground cilantro']",324.8,16.0,64.0,11.0,32.0,11.0,13.0,-
5,butternut squash bisque with ginger and orange zest,355115,55,8,"['oil', 'butternut squash', 'baby carrot', 'durkee onion', 'ginger', 'vegetable stock', 'zest', 'leaf parsley', 'nutmeg', 'sea salt', 'pepper']",85.6,2.0,17.0,1.0,3.0,1.0,5.0,-
6,my rockin  couscous casserole  moroccan couscous casserole,396781,65,12,"['oil', 'durkee onion', 'garlic', 'butternut squash', 'vegetable stock', 'baby carrot', 'pepper', 'weed', 'leaf parsley', 'zucchini', 'garbanzo bean', 'tomato', 'salt', 'couscous', 'water', 'paprika']",194.1,7.0,28.0,12.0,11.0,3.0,12.0,-
7,portuguese vinegar marinade or sauce  molho escabeche  for fish,460642,15,6,"['oil', 'durkee onion', 'garlic', 'leaf', 'leaf parsley', 'paprika', 'cider vinegar', 'salt', 'pepper']",176.9,27.0,2.0,8.0,1.0,12.0,1.0,-
8,vegetable kishke,57594,55,9,"['oil', 'celery seed', 'baby carrot', 'durkee onion', 'wheat flour', 'salt', 'paprika', 'pepper']",296.1,28.0,9.0,25.0,7.0,12.0,9.0,-
9,vegetarian split pea soup recipe,217613,70,8,"['oil', 'baby carrot', 'celery seed', 'durkee onion', 'thyme sprigs', 'pepper', 'vegetable stock', 'split pea', 'salt']",251.3,4.0,24.0,0.0,32.0,2.0,13.0,-
10,old fashioned swiss steak,464251,75,11,"['beef steak', 'wheat flour', 'salt', 'pepper', 'garlic', 'vegetable oil', 'durkee onion', 'champignon mushroom', 'tomato', 'beef broth']",533.7,46.0,25.0,48.0,80.0,46.0,8.0,['american']
11,crock pot smothered steak,80021,495,4,"['beef steak', 'pepper', 'pepper', 'tomato', 'soy sauce', 'wheat flour', 'salt', 'durkee onion', 'champignon mushroom', 'bean']",454.6,31.0,33.0,60.0,84.0,39.0,8.0,-
12,easy crock pot baked steak and mushroom gravy,295109,370,8,"['beef steak', 'beef broth', 'salt', 'pepper', 'garlic', 'durkee onion', 'mushroom soup', 'gravy mix', 'champignon mushroom']",347.8,19.0,10.0,94.0,87.0,19.0,4.0,-
13,super tender swiss steak,216702,75,10,"['beef steak', 'wheat flour', 'salt', 'pepper', 'garlic', 'durkee onion', 'champignon mushroom', 'tomato', 'sauce', 'seasoning salt']",378.8,27.0,23.0,14.0,70.0,34.0,6.0,-
14,swiss steak without tomato,98139,105,10,"['beef steak', 'wheat flour', 'durkee onion', 'salt', 'pepper', 'vegetable oil', 'mushroom soup', 'beef broth', 'champignon mushroom']",404.8,28.0,9.0,57.0,79.0,21.0,5.0,-
15,chicken marsala,21713,45,14,"['chicken breast halve', 'oil', 'champignon mushroom', 'wine', 'leaf parsley', 'pepper']",281.4,9.0,5.0,3.0,54.0,5.0,1.0,-
16,chicken mozzarella bake,288142,45,11,"['chicken breast halve', 'salt', 'pepper', 'garlic', 'oil', 'butter', 'marsala', 'champignon mushroom', 'tomato', 'durkee onion', 'mozzarella cheese']",432.1,44.0,13.0,18.0,60.0,67.0,2.0,-
17,low fat chicken piccata with orzo,329385,55,14,"['orzo pasta', 'wheat flour', 'salt', 'pepper', 'chicken breast halve', 'lemon', 'lemon juice concentrate', 'wine', 'chicken broth', 'oil', 'garlic', 'champignon mushroom', 'caper', 'leaf parsley']",430.3,18.0,8.0,15.0,74.0,13.0,13.0,-
18,marie s tender sirloin tip roast,449747,75,7,"['sirloin tip roast', 'oil', 'salt', 'pepper', 'leaf parsley', 'garlic']",32.2,5.0,0.0,12.0,0.0,2.0,0.0,-
19,mixed mushrooms with garlic,417009,20,5,"['champignon mushroom', 'shiitake mushroom', 'leaf parsley', 'garlic', 'salt', 'pepper', 'oil']",109.1,11.0,12.0,0.0,8.0,4.0,3.0,-
20,baked beef brisket in wine,216301,185,8,"['beef brisket', 'durkee onion', 'wine', 'vinegar', 'sugar', 'soy sauce', 'paprika', 'garlic', 'leaf parsley']",1065.7,124.0,47.0,22.0,105.0,161.0,6.0,-
