,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,caramel custard  pudim flan,13426,60,9,"['sugar', 'sugar', 'egg', 'milk', 'coffee extract']",262.3,16.0,87.0,6.0,22.0,25.0,9.0,['american']
1,crusty coconut custard,4539,60,5,"['coconut', 'sugar', 'milk', 'egg', 'vanilla']",289.2,19.0,155.0,1.0,7.0,50.0,14.0,['american']
2,decadent tapioca pudding,278100,20,7,"['sugar', 'tapioca', 'milk', 'egg', 'salt', 'vanilla']",394.7,15.0,212.0,8.0,18.0,28.0,22.0,['american']
3,old fashioned homemade ice cream,244533,40,8,"['egg', 'sugar', 'wheat flour', 'milk', 'vanilla', 'milk']",154.0,4.0,100.0,1.0,6.0,8.0,9.0,['american']
4,soft custard,35828,20,7,"['milk', 'egg', 'sugar', 'salt', 'vanilla']",356.7,22.0,121.0,19.0,31.0,35.0,13.0,['american']
5,auld alliance  potted french blue cheese and scotch whisky pate,359855,120,6,"['cheese', 'scotch whisky', 'pepper']",289.6,32.0,0.0,35.0,34.0,67.0,2.0,"['french', 'scottish']"
6,baked fish with parmesan sour cream sauce,380836,30,5,"['fish fillet', 'cream', 'parmesan cheese', 'paprika', 'salt', 'pepper', 'breadcrumb', 'butter']",233.5,22.0,1.0,17.0,43.0,42.0,1.0,['american']
7,red snapper for two,13355,25,5,"['fish fillet', 'milk', 'breadcrumb', 'pepper', 'butter', 'almond']",421.2,29.0,4.0,12.0,97.0,43.0,3.0,['american']
8,easy baked orange roughy,54112,30,4,"['fish fillet', 'seasoning salt', 'pepper', 'paprika', 'butter']",184.4,14.0,0.0,7.0,46.0,27.0,0.0,-
9,easy flounder au gratin,121677,25,4,"['fish fillet', 'breadcrumb', 'parmesan cheese', 'mayonnaise', 'sauce', 'pepper']",429.1,25.0,11.0,29.0,99.0,22.0,5.0,-
10,low fat chicken and veggie saute,104865,20,7,"['garlic', 'chicken broth', 'chicken breast', 'tomato', 'champignon mushroom', 'durkee onion', 'spinach', 'leaf parsley', 'oregano', 'leaf basil', 'salt', 'pepper']",204.9,3.0,29.0,24.0,65.0,3.0,4.0,-
11,meaty american chop suey,226843,80,11,"['oil', 'durkee onion', 'pepper', 'ground beef', 'tomato', 'tomato paste', 'water', 'salt', 'pepper', 'garlic', 'leaf basil', 'oregano', 'sugar', 'penne pasta', 'parmesan cheese']",713.9,47.0,50.0,26.0,95.0,59.0,20.0,-
12,pizza hamburger pie,212419,30,6,"['ground beef', 'salt', 'pepper', 'tomato', 'cheddar cheese', 'leaf parsley', 'leaf basil', 'durkee onion', 'oregano']",270.4,24.0,7.0,58.0,53.0,38.0,1.0,-
13,sicilian spaghetti sauce  ragu  no sugar added,417814,90,6,"['oil', 'ground beef', 'parmesan cheese', 'leaf parsley', 'durkee onion', 'garlic', 'tomato paste', 'tomato', 'oregano', 'leaf basil', 'pepper']",372.5,32.0,53.0,35.0,49.0,36.0,7.0,-
14,turkey spinach soup,290137,35,4,"['vegetable oil cooking spray', 'turkey breast', 'durkee onion', 'garlic', 'tomato paste', 'tomato', 'chicken broth', 'water', 'oregano', 'leaf basil', 'leaf parsley', 'penne pasta', 'spinach']",133.1,1.0,25.0,19.0,41.0,1.0,3.0,-
15,easy mulled wine,79958,20,5,"['orange', 'sugar', 'water', 'clove', 'cinnamon', 'wine']",328.1,0.0,63.0,0.0,0.0,0.0,7.0,-
16,lavender or rose syrup,123616,15,4,"['water', 'sugar', 'lavender honey', 'food coloring paste']",116.1,0.0,119.0,0.0,0.0,0.0,9.0,-
17,meringue powder glaze,188685,5,5,"['meringue powder', 'water', 'sugar', 'food coloring paste']",68.1,0.0,68.0,0.0,0.0,0.0,5.0,-
18,pears in white wine,411288,130,4,"['water', 'wine', 'cinnamon candy', 'sugar', 'vanilla sugar', 'pear']",302.5,0.0,193.0,0.0,1.0,0.0,20.0,-
