,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,calf liver and onions in creamy mushroom sauce,232955,55,14,"['butter', 'milk', 'durkee onion', 'calf liver', 'salt', 'pepper', 'champignon mushroom', 'cream', 'sauce']",521.8,60.0,9.0,19.0,57.0,114.0,4.0,['american']
1,crab meat alma,6510,10,9,"['butter', 'durkee onion', 'leaf parsley', 'celery seed', 'champignon mushroom', 'wheat flour', 'cream', 'cheese', 'sherry', 'cayenne pepper', 'salt', 'crab meat']",409.6,48.0,5.0,33.0,42.0,97.0,2.0,['american']
2,creamed onions ii,7274,0,6,"['durkee onion', 'cream', 'wheat flour', 'cayenne pepper', 'butter', 'salt']",428.3,51.0,38.0,16.0,8.0,105.0,9.0,['american']
3,mushroom sauce for broiled or grilled steaks,168102,25,9,"['butter', 'champignon mushroom', 'durkee onion', 'mustard', 'lemon juice concentrate', 'sauce', 'leaf parsley', 'cream']",399.9,62.0,13.0,11.0,10.0,124.0,2.0,['american']
4,sweet onion and mushroom casserole,11877,55,7,"['durkee onion', 'champignon mushroom', 'butter', 'cream', 'egg', 'salt', 'cheddar cheese', 'paprika']",352.4,46.0,22.0,24.0,16.0,91.0,4.0,['american']
5,fried fresh smelts,424374,20,4,"['smelt', 'salt', 'breadcrumb', 'butter']",262.0,16.0,0.0,31.0,77.0,23.0,0.0,-
6,garlic eggs cooked on the plate,270287,25,11,"['butter', 'egg', 'salt', 'pepper', 'garlic']",424.7,57.0,2.0,65.0,38.0,96.0,0.0,-
7,north croatian liver dumplings for soup,412515,35,11,"['durkee onion', 'garlic', 'liver', 'breadcrumb', 'milk', 'butter', 'egg', 'marjoram leaves', 'leaf parsley', 'salt', 'pepper']",188.3,13.0,6.0,19.0,22.0,22.0,5.0,-
8,oven baked fish fillets with parmesan cheese,98884,40,4,"['breadcrumb', 'leaf parsley', 'garlic', 'salt', 'pepper', 'parmesan cheese', 'lemon rind', 'halibut fillet', 'butter']",169.1,7.0,2.0,15.0,47.0,12.0,2.0,-
9,peppered shrimp,181488,28,6,"['butter', 'shrimp', 'salt', 'garlic', 'pepper']",239.0,20.0,0.0,54.0,52.0,37.0,0.0,-
