,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,chili lime oven fries,297206,50,5,"['potato', 'lime juice concentrate', 'oil', 'oregano', 'cumin powder', 'chili powder', 'pepper', 'salt', 'garlic']",150.8,4.0,5.0,5.0,7.0,1.0,9.0,-
1,ila s garlic dijon potatoes,216720,25,5,"['potato', 'oil', 'garlic', 'mustard', 'salt', 'pepper']",310.7,16.0,8.0,4.0,12.0,7.0,16.0,-
2,light and easy garlic potatoes kafka,204056,15,6,"['potato', 'garlic', 'oil', 'salt', 'pepper']",119.6,5.0,4.0,12.0,4.0,2.0,6.0,-
3,roasted sweet potato fries,161886,35,7,"['potato', 'oil', 'lime juice concentrate', 'garlic', 'pepper flake', 'cayenne pepper', 'chili powder', 'mustard', 'pepper', 'salt']",153.4,10.0,17.0,28.0,3.0,4.0,7.0,-
4,spicy maple roasted potato wedges,323130,35,7,"['potato', 'oil', 'garlic', 'cumin', 'chili powder', 'ground ginger', 'cayenne pepper', 'pepper', 'salt', 'maple sugar']",412.9,21.0,49.0,9.0,14.0,10.0,22.0,-
5,cinnamon butter,94918,5,3,"['margarine', 'sugar', 'cinnamon']",84.6,11.0,16.0,3.0,0.0,6.0,1.0,-
6,cinnamon sugar  for biscuits,197297,18,4,"['sugar', 'cinnamon', 'nutmeg']",24.8,0.0,20.0,0.0,0.0,0.0,2.0,-
7,nanny s cinnamon toast,276612,3,5,"['sugar', 'cinnamon', 'margarine', 'water']",200.2,17.0,99.0,5.0,0.0,9.0,8.0,-
8,no corn syrup hard candy,521532,35,4,"['sugar', 'water', 'tartar']",77.6,0.0,79.0,0.0,0.0,0.0,6.0,-
9,spiced coffee,173052,10,4,"['ground coffee', 'cinnamon', 'nutmeg', 'water', 'cream', 'sugar']",73.5,9.0,13.0,0.0,0.0,19.0,1.0,-
10,easy southern bread pudding,346007,55,10,"['bread', 'egg', 'sugar', 'cinnamon', 'raisin', 'butter', 'milk', 'vanilla extract']",318.2,21.0,85.0,11.0,18.0,37.0,13.0,['american']
11,jazzy french toast,364872,10,8,"['bread', 'egg', 'milk', 'nutmeg', 'cinnamon', 'vanilla extract', 'butter', 'syrup']",410.5,36.0,12.0,20.0,32.0,60.0,10.0,['american']
12,new orleans style bread pudding,345398,75,14,"['bread', 'milk', 'milk', 'butter', 'egg', 'vanilla extract', 'sugar', 'salt']",665.6,39.0,216.0,25.0,35.0,69.0,30.0,['american']
13,raspberry jam bread pudding,18210,60,10,"['bread', 'egg', 'milk', 'sugar', 'salt', 'vanilla extract', 'butter', 'strawberry jam']",399.1,23.0,161.0,13.0,16.0,42.0,19.0,['american']
14,southern bread pudding with bourbon sauce,53734,75,17,"['bread', 'milk', 'egg', 'sugar', 'vanilla extract', 'cinnamon', 'nutmeg', 'butter', 'jumbo egg', 'bourbon whiskey']",773.5,47.0,268.0,25.0,22.0,89.0,34.0,['american']
15,devonshire sandwich pittsburgh original,42848,55,20,"['toast', 'bacon', 'turkey breast', 'butter', 'wheat flour', 'cheddar cheese', 'chicken broth', 'milk', 'salt', 'parmesan cheese', 'paprika']",11050.8,829.0,12.0,390.0,2638.0,961.0,47.0,['american']
16,easy 3 ingredient pork loin roast,428818,215,5,"['onion soup mix', 'pork roast', 'rosemary sprigs']",3882.2,269.0,5.0,138.0,1043.0,319.0,6.0,['american']
17,microwaved turkey   no  i m not kidding,50716,150,17,"['turkey', 'oil']",8208.0,632.0,0.0,138.0,2095.0,579.0,0.0,['american']
18,overnight high heat turkey,271957,490,10,"['turkey', 'oil', 'water']",8208.0,632.0,0.0,139.0,2095.0,579.0,0.0,['american']
19,2 hour turkey,104571,140,12,"['turkey', 'pepper', 'vegetable oil', 'paprika']",9198.6,756.0,0.0,147.0,2224.0,650.0,0.0,-
20,cafe rio chicken,222868,310,4,"['dress', 'chili powder', 'cumin powder', 'garlic', 'chicken breast']",770.5,70.0,13.0,26.0,158.0,59.0,1.0,-
21,chicken ritz,84526,45,6,"['chicken breast', 'butter', 'ritz cracker']",593.9,67.0,0.0,12.0,95.0,103.0,0.0,-
22,crispy walnut chicken,101271,75,6,"['grain cereal', 'butter', 'walnut', 'pepper', 'garlic', 'chicken breast']",1758.0,183.0,18.0,42.0,258.0,232.0,14.0,-
23,mom s parmesan chicken,139524,40,5,"['breadcrumb', 'parmesan cheese', 'garlic', 'leaf parsley', 'paprika', 'chicken breast', 'butter']",1451.3,156.0,7.0,70.0,227.0,248.0,5.0,-
24,simple garlic and butter chicken breast,238330,40,6,"['chicken breast', 'mcbutter', 'garlic']",374.6,6.0,0.0,9.0,157.0,5.0,0.0,-
25,german liverwurst dip,46294,5,6,"['liverwurst', 'cream', 'onion flake', 'pickle relish', 'mustard', 'pepper', 'garlic']",177.1,20.0,18.0,14.0,4.0,38.0,4.0,['german']
26,sloppy ottos  german version of sloppy joes,142705,15,5,"['ground beef', 'durkee onion', 'pepper', 'sauerkraut', 'cream']",121.3,17.0,12.0,6.0,3.0,33.0,1.0,['german']
