,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,fast and easy zucchini pie,389469,32,6,"['zucchini', 'durkee onion', 'butter', 'egg', 'oregano', 'leaf basil', 'pepper', 'garlic', 'salt', 'mozzarella cheese', 'crescent dinner roll', 'mustard']",217.9,18.0,15.0,24.0,16.0,31.0,6.0,-
1,zucchini   onions with mozzarella,244667,22,7,"['margarine', 'zucchini', 'durkee onion', 'leaf basil', 'oregano', 'salt', 'garlic', 'tomato', 'mozzarella cheese']",132.0,15.0,13.0,9.0,10.0,18.0,1.0,-
2,zucchini crescent pie,358615,45,11,"['crescent dinner roll', 'zucchini', 'durkee onion', 'butter', 'leaf parsley', 'salt', 'garlic', 'pepper', 'leaf basil', 'oregano', 'egg', 'mozzarella cheese', 'ham', 'tomato']",385.9,35.0,16.0,30.0,39.0,60.0,8.0,-
3,zucchini pie,289132,50,12,"['zucchini', 'durkee onion', 'butter', 'leaf parsley', 'salt', 'pepper', 'garlic', 'leaf basil', 'oregano', 'egg', 'mozzarella cheese', 'crescent roll', 'mustard']",417.8,43.0,19.0,33.0,31.0,79.0,8.0,-
4,zucchini pizza crust,463369,40,7,"['zucchini', 'salt', 'egg', 'mozzarella cheese', 'garlic', 'pepper', 'tomato', 'durkee onion', 'goat cheese', 'leaf basil']",94.9,7.0,17.0,3.0,13.0,12.0,2.0,-
5,creamy garlic salsa dip,329540,123,2,"['garlic soup mix', 'cream', 'chili salsa']",39.9,6.0,3.0,2.0,1.0,11.0,0.0,-
6,deer heart,141346,10,3,"['venison heart', 'dress']",330.0,49.0,37.0,78.0,0.0,25.0,3.0,-
7,easy cream cheese dip,17649,5,3,"['light cream cheese', 'chili salsa']",44.0,0.0,12.0,20.0,10.0,1.0,1.0,-
8,easy steak marinade,438183,5,3,"['dress', 'garlic']",121.1,17.0,13.0,16.0,0.0,8.0,1.0,-
9,saucy salsa salad dressing,93058,5,1,"['chili salsa', 'dress', 'cream']",204.0,19.0,41.0,40.0,7.0,24.0,7.0,-
10,grandma s tomato soup special,354135,15,7,"['wheat elbow macaroni', 'tomato basil soup mix', 'milk', 'cheese slice', 'butter', 'pepper']",387.4,9.0,49.0,21.0,28.0,16.0,23.0,-
11,macaroni and cheese a  la king,2747,30,6,"['cheese dinner mix', 'king']",416.2,6.0,45.0,37.0,36.0,10.0,25.0,-
12,mimi s american chop suey,391289,20,6,"['wheat elbow macaroni', 'hamburger', 'durkee onion', 'tomato sauce', 'tomato basil soup mix', 'pepper']",373.3,16.0,40.0,27.0,49.0,19.0,14.0,-
13,pop pop s goulash,307185,30,3,"['ground beef', 'pepper', 'durkee onion', 'wheat elbow macaroni', 'tomato basil soup mix', 'cheese']",337.0,12.0,35.0,22.0,32.0,15.0,16.0,-
14,tomato soup for lovers of spice,128432,15,5,"['tomato basil soup mix', 'style pepper jack soup', 'v8', 'leaf basil']",80.7,0.0,48.0,38.0,4.0,1.0,6.0,-
15,baked eggplant melt sandwich,454115,27,8,"['breadcrumb', 'leaf basil', 'parmesan cheese', 'salt', 'egg', 'eggplant', 'oil', 'dog bun', 'cheese pasta sauce', 'skim mozzarella cheese']",187.0,12.0,13.0,18.0,12.0,8.0,7.0,['italian']
16,eggplant  aubergine  patties or eggplant fritters,158600,20,13,"['eggplant', 'breadcrumb', 'parmesan cheese', 'egg', 'garlic salt', 'oregano', 'salt', 'pepper', 'oil']",201.1,21.0,13.0,12.0,11.0,14.0,4.0,['italian']
17,faux fried eggplant  aubergine,59115,45,12,"['eggplant', 'salt', 'oil', 'breadcrumb', 'parmesan cheese', 'egg', 'pizza sauce', 'gouda cheese']",278.6,17.0,19.0,25.0,35.0,27.0,9.0,['italian']
18,fried sage leaves ii,176232,20,6,"['egg', 'sage leave', 'breadcrumb', 'oil', 'salt']",36.8,2.0,1.0,2.0,4.0,2.0,1.0,['italian']
19,grilled  then baked  eggplant parmesan,248620,65,11,"['eggplant', 'oil', 'salt', 'herb spaghetti sauce', 'contadina tomato sauce', 'mozzarella cheese', 'parmesan cheese', 'breadcrumb']",180.9,12.0,29.0,29.0,22.0,22.0,6.0,['italian']
20,custard squares,22660,40,7,"['butter', 'sugar', 'egg', 'baking powder', 'wheat flour', 'water', 'vanilla custard']",101.7,8.0,33.0,2.0,1.0,16.0,4.0,-
21,hubby s chewy brownies,335894,40,6,"['sugar', 'cocoa', 'wheat flour', 'baking powder', 'salt', 'butter', 'egg', 'water', 'vanilla']",150.7,2.0,84.0,2.0,4.0,4.0,10.0,-
22,pistachio muffins,326305,25,2,"['egg', 'water', 'butter', 'yogurt', 'wheat flour', 'salt', 'baking powder', 'sugar', 'pistachio']",198.5,13.0,25.0,6.0,11.0,15.0,8.0,-
23,scott s belgian waffles,345824,10,4,"['wheat flour', 'baking powder', 'salt', 'sugar', 'egg', 'butter', 'buttermilk', 'water']",377.2,17.0,80.0,26.0,19.0,33.0,19.0,-
24,victorian lavender cookies with rose water icing,375524,30,7,"['butter', 'sugar', 'egg', 'lavender honey', 'wheat flour', 'baking powder', 'salt', 'sugar', 'water', 'water']",837.9,39.0,435.0,23.0,16.0,77.0,48.0,-
25,easiest cream puffs,20303,80,13,"['margarine', 'water', 'wheat flour', 'salt', 'egg', 'sugar icing']",62.4,2.0,0.0,5.0,6.0,2.0,2.0,['american']
26,christine s dinner sweet rolls,126632,1725,14,"['margarine', 'sugar', 'salt', 'water', 'yeast', 'water', 'egg', 'wheat flour']",401.7,16.0,67.0,13.0,16.0,10.0,22.0,-
