,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,hardtack,109814,70,6,"['wheat flour', 'wheat flour', 'salt', 'water']",143.6,0.0,0.0,4.0,9.0,0.0,10.0,['american']
1,melanie s southern biscuits,109276,20,13,"['wheat flour', 'baking powder', 'salt', 'baking soda', 'crisco', 'buttermilk']",112.8,7.0,3.0,10.0,4.0,7.0,4.0,['american']
2,pipin  hot bakery whole wheat tortillas,7417,10,11,"['wheat flour', 'wheat flour', 'salt', 'baking powder', 'canola oil', 'water']",170.1,11.0,0.0,14.0,7.0,3.0,7.0,"['american', 'mexican']"
3,quickest biscuits,42184,12,13,"['wheat flour', 'baking soda', 'baking powder', 'salt', 'crisco', 'buttermilk']",225.7,15.0,6.0,10.0,9.0,15.0,9.0,['american']
4,traditional fried pie pastry,214575,75,16,"['wheat flour', 'salt', 'nutmeg', 'crisco', 'vinegar', 'water']",151.4,13.0,0.0,4.0,4.0,13.0,5.0,['american']
5,easy black eyed pea salad,241234,130,1,"['pea', 'durkee onion', 'bell pepper', 'sugar', 'vegetable oil', 'vinegar']",240.2,17.0,42.0,15.0,12.0,8.0,9.0,['american']
6,shrimp in adobo sauce,76602,40,5,"['ancho chile', 'pasilla pepper', 'durkee onion', 'garlic', 'ground cilantro', 'cumin', 'vegetable oil', 'vinegar', 'sugar', 'shrimp']",247.0,18.0,8.0,7.0,49.0,8.0,3.0,['mexican']
7,simple cucumbers and onions,354402,135,6,"['cucumber', 'durkee onion', 'vegetable oil', 'vinegar', 'sugar']",196.2,18.0,76.0,0.0,1.0,8.0,7.0,-
8,tomatensalat  tomato salad,53533,65,3,"['tomato', 'pepper', 'sugar', 'vegetable oil', 'salt', 'vinegar', 'leaf basil', 'sauce', 'thyme sprigs', 'durkee onion']",304.4,42.0,36.0,26.0,3.0,18.0,4.0,-
9,vidalia onion marinade,400351,10,3,"['vinegar', 'oil', 'sugar', 'rosemary sprigs', 'durkee onion', 'pepper']",556.8,66.0,116.0,1.0,2.0,30.0,11.0,-
10,blueberries   cream porridge,132453,9,4,"['oatmeal', 'water', 'blueberry', 'cinnamon', 'coffee creamer']",108.9,2.0,22.0,0.0,7.0,1.0,7.0,-
11,blueberry compote,318658,36,5,"['blueberry', 'sugar', 'water']",482.3,0.0,479.0,0.0,3.0,0.0,42.0,-
12,blueberry porridge,409972,5,3,"['oatmeal', 'water', 'salt', 'blueberry', 'sugar', 'cinnamon', 'milk']",169.5,3.0,47.0,7.0,10.0,3.0,11.0,-
13,cooked blueberries,11263,12,5,"['blueberry', 'sugar', 'water']",86.7,0.0,61.0,0.0,2.0,0.0,7.0,-
14,orange oatmeal,161499,10,4,"['water', 'juice', 'salt', 'oatmeal', 'zest', 'sugar']",223.6,4.0,60.0,6.0,14.0,2.0,14.0,-
15,boston cream cupcakes with chocolate ganache frosting,72575,382,36,"['milk', 'cornstarch', 'jumbo egg', 'sugar', 'butter', 'vanilla extract', 'salt', 'wheat flour', 'baking powder', 'vanilla bean', 'cream', 'semisweet chocolate']",501.0,46.0,114.0,12.0,17.0,89.0,18.0,-
16,hacked biscuits  quick   easy,363788,14,25,"['wheat flour', 'baking powder', 'sugar', 'salt', 'butter', 'milk', 'egg']",215.8,14.0,13.0,26.0,9.0,27.0,9.0,-
