,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,it s fish  okay,142894,20,7,"['fish fillet', 'baby dill pickle', 'pepper', 'lemon juice concentrate', 'butter']",130.0,1.0,0.0,5.0,56.0,0.0,0.0,-
1,mushroom and parmesan orzo,139764,35,8,"['orzo pasta', 'butter', 'durkee onion', 'garlic', 'chicken broth', 'champignon mushroom', 'lemon juice concentrate', 'pepper', 'parmesan cheese']",420.2,26.0,12.0,40.0,37.0,49.0,15.0,-
2,orzo with lemon and parsley,473320,15,5,"['salt', 'orzo pasta', 'butter', 'parmesan cheese', 'lemon zest', 'lemon juice concentrate', 'leaf parsley']",295.9,13.0,6.0,31.0,20.0,25.0,14.0,-
3,orzo with parmesan and basil,79431,30,5,"['butter', 'orzo pasta', 'chicken broth', 'parmesan cheese', 'leaf basil', 'pepper']",278.9,16.0,6.0,24.0,25.0,30.0,10.0,-
4,red lobster broiled dill salmon,273574,23,7,"['butter', 'lemon juice concentrate', 'salt', 'baby dill pickle', 'pepper', 'salmon fillet']",675.7,82.0,0.0,38.0,93.0,107.0,0.0,-
5,garlic parmesan rolls,53760,30,11,"['bread dough', 'parmesan cheese', 'garlic', 'butter']",60.1,9.0,0.0,2.0,1.0,19.0,0.0,-
6,herbed monkey bread,385001,50,13,"['butter', 'parmesan cheese', 'seasoning salt', 'biscuit']",284.6,29.0,4.0,20.0,14.0,47.0,6.0,-
7,parmesan crescent rolls,249726,20,7,"['crescent dinner roll', 'butter', 'parmesan cheese', 'garlic']",185.6,15.0,6.0,12.0,11.0,26.0,6.0,-
8,parmesan pita triangles,448932,12,7,"['pita bread', 'butter', 'garlic', 'parmesan cheese']",72.4,5.0,0.0,4.0,2.0,11.0,2.0,-
9,the realtor s small sized garlic pull apart bread,354553,30,12,"['biscuit', 'butter', 'garlic', 'onion powder', 'leaf parsley', 'parmesan cheese']",594.3,47.0,45.0,69.0,24.0,57.0,22.0,-
10,chick   egg krispies nest easter treats,116299,20,11,"['margarine', 'marshmallow', 'cocoa puffs cereal', 'chocolate candy', 'marshmallow']",125.8,3.0,61.0,3.0,2.0,3.0,8.0,-
11,easy christmas cookies,4127,0,7,"['marshmallow', 'margarine', 'grain cereal', 'chocolate candy bar']",80.4,5.0,33.0,2.0,1.0,6.0,4.0,-
12,gummy worm marshmallow treats,140403,15,7,"['marshmallow', 'margarine', 'vanilla', 'worm', 'grain cereal']",102.1,4.0,34.0,4.0,1.0,2.0,6.0,-
13,rice   krispies treats,209504,20,8,"['margarine', 'marshmallow', 'grain cereal']",55.1,2.0,19.0,1.0,0.0,1.0,3.0,-
