,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,crawfish spaghetti,171137,120,5,"['durkee onion', 'pepper', 'oil', 'water', 'tomato', 'tomato sauce', 'leaf parsley', 'garlic', 'salt', 'pepper', 'crawfish tail']",217.3,13.0,21.0,28.0,48.0,6.0,3.0,-
1,louvia  black   eyed peas stew,229524,70,8,"['pea', 'water', 'durkee onion', 'garlic', 'baby dill pickle', 'leaf parsley', 'tomato', 'tomato paste', 'oil', 'salt']",474.3,19.0,44.0,3.0,50.0,9.0,23.0,-
2,tasty chicken pasta with tomato and peppers,241398,30,7,"['chicken breast', 'oil', 'garlic', 'durkee onion', 'pepper', 'pepper', 'pepper', 'chicken bouillon cube', 'tomato', 'water', 'tomato puree', 'salt', 'pepper', 'pea', 'leaf parsley', 'shell pasta']",271.2,13.0,27.0,17.0,62.0,7.0,5.0,-
3,turkish braised lamb  tas kebap,360256,120,10,"['lamb', 'oil', 'durkee onion', 'garlic', 'pepper', 'tomato', 'water', 'baharat', 'salt', 'pepper', 'leaf parsley']",328.0,27.0,10.0,7.0,69.0,22.0,1.0,-
4,ww watch your weight chicken cacciatore,83901,45,10,"['chicken breast', 'salt', 'pepper', 'oil', 'durkee onion', 'pepper', 'pepper', 'garlic', 'wine', 'tomato', 'leaf parsley', 'spaghetti']",418.0,6.0,51.0,36.0,71.0,4.0,18.0,-
5,layered dip,54753,20,7,"['cheese', 'cream', 'mayonnaise', 'shrimp', 'seafood cocktail sauce', 'mozzarella cheese', 'pepper', 'durkee onion', 'tomato']",232.2,28.0,5.0,12.0,24.0,51.0,1.0,-
6,seafood supreme,234374,20,8,"['cheese', 'mayonnaise', 'cream', 'seafood cocktail sauce', 'shrimp', 'mozzarella cheese', 'durkee onion', 'pepper', 'tomato']",176.8,23.0,8.0,11.0,14.0,39.0,1.0,-
7,seafood surprise dip,48733,45,3,"['cheese', 'cream', 'mayonnaise', 'shrimp', 'seafood cocktail sauce', 'mozzarella cheese', 'pepper', 'durkee onion', 'tomato']",327.7,43.0,16.0,18.0,23.0,74.0,2.0,-
8,shrimp cocktail spread,439234,10,6,"['cheese', 'cream', 'mayonnaise', 'seafood cocktail sauce', 'mozzarella cheese', 'shrimp', 'durkee onion', 'tomato', 'pepper']",264.4,34.0,12.0,17.0,21.0,58.0,1.0,-
9,succulent shrimp prawn spread  no bake,341451,20,7,"['cheese', 'cream', 'mayonnaise', 'shrimp', 'seafood cocktail sauce', 'mozzarella cheese', 'bell pepper', 'durkee onion', 'tomato', 'prawn']",196.0,26.0,9.0,11.0,13.0,44.0,1.0,-
10,dumplings   gluten free,154669,25,7,"['rice flour', 'baking powder', 'egg', 'water']",166.5,4.0,0.0,1.0,10.0,4.0,9.0,-
11,maandazi,455309,35,13,"['wheat flour', 'baking powder', 'sugar', 'cardamom', 'salt', 'egg', 'water']",54.1,0.0,5.0,2.0,3.0,0.0,3.0,-
12,nan e nokhochi persian cookies,417303,95,13,"['chickpea', 'vegetable oil', 'sugar icing', 'cardamom', 'water', 'pistachio']",55.8,5.0,10.0,0.0,2.0,2.0,1.0,-
13,rice flour easy pie crust,468751,30,9,"['rice flour', 'baking powder', 'sea salt', 'egg', 'butter', 'water']",263.1,21.0,1.0,12.0,9.0,39.0,10.0,-
14,ww 2 points   chocolate mini doughnuts,125909,28,11,"['purpose flour', 'process cocoa', 'baking powder', 'salt', 'sugar', 'espresso', 'egg', 'canola oil', 'vanilla extract', 'sugar icing', 'water']",79.5,2.0,32.0,2.0,3.0,1.0,4.0,-
