,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,fat free delicious omelette,49270,10,7,"['vegetable oil cooking spray', 'egg substitute', 'cheddar cheese', 'tomato', 'durkee onion', 'pepper']",252.1,13.0,26.0,24.0,62.0,8.0,3.0,-
1,macaroni and cheese  in our family  with tomatoes,451594,45,12,"['macaroni', 'cheddar cheese', 'durkee onion', 'oil', 'ground beef', 'tomato', 'salt', 'pepper']",487.4,45.0,12.0,16.0,58.0,78.0,8.0,-
2,muffin sized breakfast quiche,163211,35,14,"['egg', 'spinach', 'durkee onion', 'oil', 'cheddar cheese', 'salt', 'pepper']",265.7,29.0,6.0,13.0,37.0,39.0,1.0,-
3,roasted red pepper lasagna with old cheddar,102290,70,14,"['durkee onion', 'oil', 'tomato', 'pepper', 'paprika', 'bechamel sauce', 'cheddar cheese', 'lasagna sheet']",596.9,44.0,21.0,82.0,51.0,72.0,19.0,-
4,stuffed onions florentine,39914,40,11,"['durkee onion', 'spinach', 'cheddar cheese', 'salt', 'pepper', 'oil']",110.5,8.0,15.0,11.0,14.0,16.0,3.0,-
5,basic lemonade,175376,20,16,"['water', 'sugar', 'lemon']",107.5,0.0,99.0,0.0,1.0,0.0,10.0,-
6,lavender jelly,412026,60,20,"['water', 'lavender flower', 'lemon', 'juice', 'pectin', 'sugar']",653.8,0.0,639.0,1.0,0.0,0.0,56.0,-
7,lemon jelly,255335,45,12,"['lemon', 'water', 'sugar', 'pectin']",846.3,0.0,849.0,0.0,2.0,0.0,74.0,-
8,lemon jewel marmalade,133654,65,19,"['lemon', 'water', 'sugar', 'pectin']",260.7,0.0,255.0,0.0,1.0,0.0,22.0,-
9,orange pineapple jam,154154,55,15,"['orange', 'pineapple chunk', 'water', 'pectin', 'sugar', 'butter']",478.5,1.0,475.0,0.0,2.0,1.0,40.0,-
10,old school tomato sauce with meatballs,360108,180,40,"['turkey breast', 'sausage', 'pecorino romano cheese', 'breadcrumb', 'ketchup', 'milk', 'egg', 'leaf parsley', 'garlic', 'pepper', 'oil', 'durkee onion', 'pepper', 'garlic', 'leave', 'pepper flake', 'tomato sauce', 'tomato', 'tomato']",283.4,21.0,49.0,65.0,34.0,22.0,8.0,['italian']
11,shrimp and cotija enchiladas with salsa verde and crema mexicana,369836,75,40,"['oil', 'tomatillo', 'poblano chile', 'garlic', 'ground cilantro', 'durkee onion', 'durkee onion', 'shrimp', 'cumin', 'corn tortilla', 'fontina cheese']",544.0,46.0,55.0,31.0,55.0,63.0,14.0,['mexican']
12,veal chuck chops with onions  cabbage   apples,509506,75,56,"['chop', 'seasoning salt', 'oil', 'cabbage', 'durkee onion', 'apple', 'garlic', 'sugar', 'cider vinegar', 'chicken stock', 'oyster sauce', 'sherry', 'sage', 'fennel seed', 'leaf parsley']",706.1,55.0,113.0,21.0,95.0,53.0,13.0,['american']
13,chorizo   colombian style,487102,2900,62,"['hog case', 'cider vinegar', 'ground pork', 'pork belly', 'garlic', 'durkee onion', 'ground cilantro', 'oregano', 'vinegar', 'water', 'salt']",393.9,46.0,1.0,70.0,54.0,54.0,0.0,-
14,north african bulgar stuffed baby eggplant,491177,50,43,"['eggplant', 'wheat bread', 'water', 'oil', 'durkee onion', 'garlic', 'tomato', 'honey', 'cumin powder', 'cinnamon', 'allspice', 'pepper flake', 'pine nut', 'mint', 'leaf parsley', 'lemon', 'pepper']",436.1,36.0,94.0,1.0,23.0,12.0,19.0,-
15,easy peppermint candy canes,33358,30,12,"['sugar', 'corn syrup', 'water', 'tartar', 'peppermint extract', 'food coloring paste']",204.2,0.0,178.0,0.0,0.0,0.0,17.0,-
16,frozen iced tea,255652,420,17,"['tea bag', 'water', 'sugar', 'water', 'corn syrup', 'lemon juice concentrate']",115.1,0.0,106.0,0.0,0.0,0.0,10.0,-
17,halloween candy apples,101064,94,17,"['apple', 'stick', 'sugar', 'corn syrup', 'water', 'cinnamon', 'food coloring paste']",445.4,0.0,397.0,0.0,0.0,0.0,38.0,-
18,petits fours icing,189879,80,11,"['sugar', 'water', 'tartar', 'vanilla flavoring', 'sugar', 'food coloring paste']",116.7,0.0,118.0,0.0,0.0,0.0,9.0,-
19,red candied apples,2839,0,18,"['apple', 'sugar', 'water', 'corn syrup', 'food coloring paste', 'oil']",348.4,0.0,298.0,0.0,0.0,0.0,30.0,-
20,great grandma s hot honey lemon drink,415248,4,2,"['water', 'lemon juice concentrate', 'honey']",134.2,0.0,140.0,0.0,0.0,0.0,12.0,-
21,green jasmine mint iced tea with lemon,401860,10,6,"['jasmine tea', 'mint leave', 'water', 'lemon juice concentrate', 'honey', 'water']",47.8,0.0,47.0,0.0,0.0,0.0,4.0,-
22,hot ginger lemonade,206321,5,4,"['water', 'honey', 'lemon juice concentrate', 'ginger']",45.3,0.0,40.0,0.0,0.0,0.0,4.0,-
23,iced mint tea,380190,35,4,"['water', 'mint leave', 'tea leave', 'lemon juice concentrate', 'honey']",5.1,0.0,0.0,0.0,0.0,0.0,0.0,-
24,strawberry lemonade,114223,20,5,"['lemon juice concentrate', 'strawberry', 'honey', 'water']",206.4,0.0,201.0,0.0,1.0,0.0,18.0,-
