,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,chai pops,126074,245,5,"['chai tea', 'milk', 'sugar']",43.9,1.0,25.0,0.0,2.0,3.0,2.0,-
1,chai salah,493497,7,2,"['milk', 'cardamom', 'sugar', 'ginger', 'berry tea bag']",228.3,13.0,66.0,5.0,16.0,27.0,9.0,-
2,custard drink,98738,4,4,"['vanilla custard', 'sugar', 'milk']",48.8,0.0,50.0,0.0,0.0,0.0,4.0,-
3,easy to prepare honeydew sago pudding,62479,185,7,"['milk', 'sugar', 'sago', 'honeydew melon']",191.9,10.0,72.0,4.0,13.0,21.0,9.0,-
4,slow cooker rice pudding,284676,181,4,"['pudding rice', 'sugar', 'milk']",131.7,0.0,66.0,4.0,12.0,1.0,8.0,-
5,citrus torte,245539,15,11,"['lemon curd', 'topping', 'pound cake', 'orange']",203.4,17.0,25.0,6.0,5.0,34.0,7.0,-
6,irish dessert,26779,15,6,"['pineapple chunk', 'pistachio pudding mix', 'walnut', 'marshmallow', 'topping']",240.8,24.0,90.0,0.0,4.0,44.0,8.0,-
7,orange and pineapple salad,234514,10,3,"['cherry yogurt', 'orange', 'pineapple chunk', 'gelatin', 'topping']",125.7,3.0,83.0,1.0,5.0,6.0,8.0,-
8,orange whip salad,269025,65,6,"['orange', 'pineapple chunk', 'gelatin', 'cream', 'topping']",449.9,40.0,177.0,7.0,11.0,93.0,16.0,-
9,summer ambrosia fruit dessert,271199,5,2,"['topping', 'milk', 'coconut', 'fruit', 'orange', 'pineapple chunk', 'walnut']",447.5,43.0,156.0,8.0,13.0,92.0,14.0,-
10,best ever breakfast casserole,299437,45,17,"['bacon', 'durkee onion', 'butter', 'egg', 'champignon mushroom', 'salt', 'pepper', 'wheat flour', 'milk', 'cheddar cheese']",526.8,70.0,2.0,40.0,42.0,97.0,2.0,-
11,best ever mushroom soup,48974,63,11,"['champignon mushroom', 'durkee onion', 'butter', 'sunflower oil', 'chicken stock', 'wheat flour', 'milk', 'pepper']",395.9,46.0,36.0,19.0,19.0,54.0,7.0,-
12,cream of mushroom soup  for grown ups,336193,30,19,"['champignon mushroom', 'water', 'butter', 'durkee onion', 'wheat flour', 'milk', 'buttermilk', 'chicken stock', 'salt', 'pepper', 'pepper', 'cayenne pepper', 'truffle oil']",590.9,62.0,35.0,67.0,28.0,122.0,14.0,-
13,cream of spinach soup with crushed bacon chips,317569,25,12,"['butter', 'durkee onion', 'spinach', 'wheat flour', 'chicken stock', 'milk', 'pepper']",434.3,45.0,19.0,25.0,29.0,86.0,10.0,-
14,creamed spinach with bacon and bechamel sauce,369488,30,17,"['spinach', 'bacon', 'garlic', 'durkee onion', 'nutmeg', 'pepper', 'butter', 'wheat flour', 'milk']",218.5,24.0,19.0,12.0,15.0,37.0,4.0,-
15,chinese buffet  green beans,481195,15,6,"['peanut butter', 'garlic', 'bean', 'sugar', 'oyster sauce', 'soy sauce']",85.8,5.0,27.0,17.0,5.0,3.0,4.0,-
16,easy chicken marinade,88308,185,4,"['sugar', 'soy sauce', 'canola oil']",313.2,27.0,142.0,56.0,5.0,6.0,12.0,-
17,eel sauce,480285,10,3,"['soy sauce', 'sugar', 'mirin']",88.6,0.0,69.0,60.0,5.0,0.0,6.0,-
18,japanese style corn on the cob,255827,40,6,"['corn', 'soy sauce', 'sugar']",149.0,2.0,17.0,84.0,15.0,1.0,10.0,-
19,nat s teriyaki sauce,86039,6,4,"['soy sauce', 'mirin', 'sugar']",30.2,0.0,14.0,45.0,3.0,0.0,1.0,-
20,grilled ham   cheese quesadillas,272343,20,9,"['corn tortilla', 'mustard', 'ham', 'pepper', 'cheddar cheese', 'durkee onion', 'jalapeno pepper', 'chili salsa']",297.0,22.0,12.0,49.0,37.0,36.0,7.0,['mexican']
21,mexican pizzas   low fat,66641,20,4,"['corn tortilla', 'bean', 'chili salsa', 'tomato', 'chily', 'pepper', 'durkee onion', 'olive', 'cheddar cheese']",109.4,6.0,21.0,29.0,18.0,7.0,3.0,['mexican']
22,mexican plateau,169331,30,5,"['cheese', 'cream', 'chili salsa', 'tomato', 'pepper', 'durkee onion', 'cheddar cheese', 'mozzarella cheese', 'tortilla chip']",227.6,28.0,10.0,23.0,19.0,58.0,2.0,['mexican']
23,vegan mexican lasagna,225488,75,17,"['ground burger', 'vegetable oil', 'taco seasoning', 'chili salsa', 'tomato sauce', 'lasagna noodle', 'cheddar cheese', 'mozzarella cheese', 'durkee onion', 'olive', 'pepper', 'tortilla chip', 'cream']",152.0,5.0,18.0,31.0,9.0,2.0,8.0,['mexican']
24,warm salsa cheese dip,60214,30,5,"['pepper', 'durkee onion', 'olive', 'cheese', 'mozzarella cheese', 'cheddar cheese', 'chili salsa']",298.0,36.0,16.0,34.0,26.0,74.0,3.0,['mexican']
25,berry pie,305126,70,17,"['wheat flour', 'butter', 'sugar', 'egg', 'water', 'berry', 'sugar']",3648.1,199.0,886.0,39.0,88.0,393.0,198.0,-
26,butter cookies  the best you ever had,79121,75,21,"['butter', 'salt', 'sugar', 'egg', 'baking powder', 'vanilla extract', 'purpose flour', 'water']",3857.6,296.0,808.0,31.0,93.0,593.0,162.0,-
27,caramel cake with caramel cream cheese frosting,328895,100,55,"['flour', 'baking powder', 'salt', 'sugar', 'sugar', 'butter', 'egg', 'vanilla extract', 'milk', 'milk', 'whipping cream', 'cheese', 'sugar', 'sugar', 'water', 'pistachio']",11236.0,839.0,4344.0,228.0,242.0,1557.0,502.0,-
28,kentucky butter cake,8843,110,21,"['butter', 'sugar', 'egg', 'buttermilk', 'purpose flour', 'salt', 'baking powder', 'baking soda', 'vanilla', 'sugar', 'water']",5778.7,392.0,2067.0,222.0,148.0,769.0,268.0,-
29,kringle,58258,270,24,"['butter', 'yeast cake', 'water', 'milk', 'sugar', 'salt', 'lemon extract', 'egg', 'purpose flour', 'sugar', 'cinnamon', 'egg white']",3826.6,321.0,1057.0,136.0,76.0,648.0,153.0,-
30,agua de tamarindo,171410,10,10,"['tamarind pod', 'sugar']",106.3,0.0,109.0,0.0,0.0,0.0,9.0,['mexican']
31,churrisimos,248683,30,10,"['sugar', 'cinnamon', 'pastry', 'dulce de leche']",260.4,24.0,34.0,4.0,6.0,19.0,9.0,['mexican']
32,not fried  fried ice cream,31287,187,6,"['ice cream', 'corn flakes cereal', 'butter', 'sugar', 'cinnamon']",125.6,7.0,44.0,4.0,3.0,15.0,6.0,['mexican']
33,baked bananas,456859,25,7,"['banana', 'butter', 'sugar', 'cinnamon', 'milk', 'ice cream']",326.5,16.0,190.0,3.0,2.0,33.0,20.0,-
34,banana empanadas,330732,30,12,"['vegetable oil cooking spray', 'banana', 'sugar', 'cinnamon', 'pie crust', 'ice cream']",451.4,32.0,92.0,17.0,8.0,34.0,21.0,-
