,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,paula deen s easy taco soup,442608,60,7,"['ground chuck', 'durkee onion', 'water', 'kidney bean', 'pinto bean', 'corn niblet', 'bean', 'tomato sauce', 'tomato basil soup mix', 'chily', 'enchilada sauce', 'taco seasoning', 'salt', 'cheese', 'cream', 'tortilla chip']",349.2,14.0,33.0,45.0,42.0,16.0,16.0,['mexican']
1,quick taco soup,88649,25,7,"['ground beef', 'durkee onion', 'pinto bean', 'kidney bean', 'bean', 'corn', 'tomato', 'tomato sauce', 'taco seasoning', 'chily', 'water', 'cheese']",263.1,12.0,29.0,17.0,33.0,14.0,11.0,['mexican']
2,taco  taco  soup,407561,50,5,"['ground beef', 'durkee onion', 'potato', 'baby carrot', 'tomato sauce', 'kidney bean', 'bean', 'corn', 'rotel tomato', 'taco seasoning', 'water', 'spaghetti noodle', 'pepper', 'cheese', 'cream', 'fritos corn chip']",497.9,20.0,35.0,58.0,61.0,23.0,22.0,['mexican']
3,spicy hot taco soup chili,226009,60,4,"['turkey breast', 'beef sirloin', 'chili bean', 'bean', 'kidney bean', 'corn', 'jalapeno pepper', 'ranch dressing mix', 'taco seasoning', 'durkee onion', 'water', 'jalapeno pepper', 'cream', 'cheese', 'tortilla chip', 'sauce']",428.2,16.0,13.0,21.0,58.0,17.0,19.0,-
4,stand by bean  burritos,274627,12,5,"['taco seasoning', 'water', 'durkee onion', 'bean', 'pinto bean', 'corn', 'corn tortilla', 'green', 'cheese', 'chili salsa']",152.0,1.0,7.0,0.0,16.0,0.0,10.0,-
5,capellini with tomatoes  garlic  and basil,92151,25,10,"['vegetable oil cooking spray', 'garlic', 'tomato', 'leaf basil', 'salt', 'pepper', 'capellini', 'oil', 'parmesan cheese']",195.0,5.0,12.0,1.0,14.0,4.0,11.0,['italian']
6,easy bruschetta  2,154292,10,2,"['tomato', 'leaf basil', 'parmesan cheese', 'oil', 'garlic', 'seasoning salt', 'pepper']",93.8,12.0,6.0,3.0,5.0,9.0,0.0,['italian']
7,garlic tomato bruschetta,489504,20,8,"['oil', 'leaf basil', 'garlic', 'salt', 'pepper', 'tomato', 'parmesan cheese', 'bread']",298.8,9.0,13.0,22.0,21.0,6.0,16.0,['italian']
8,pasta margherita,143755,20,9,"['angel hair pasta', 'leaf basil', 'durkee onion', 'garlic', 'tomato', 'parmesan cheese', 'oil', 'salt', 'pepper', 'mozzarella cheese']",353.0,15.0,17.0,24.0,33.0,22.0,16.0,['italian']
9,angel hair pasta with tomato lemon and garlic,248052,10,6,"['oil', 'garlic', 'chicken broth', 'tomato', 'angel hair pasta', 'leaf basil', 'parmesan cheese', 'pepper']",248.1,4.0,9.0,5.0,19.0,4.0,15.0,-
10,cherry loaf bread,218914,80,8,"['purpose flour', 'sugar', 'oil', 'egg', 'strawberry pie fill', 'pistachio', 'baking soda', 'salt', 'cinnamon', 'vanilla']",3687.4,314.0,817.0,81.0,74.0,140.0,146.0,-
11,it smells like christmas  pumpkin bread,269909,60,7,"['purpose flour', 'baking soda', 'salt', 'baking powder', 'cinnamon', 'nutmeg', 'allspice', 'clove', 'sugar', 'water', 'oil', 'egg', 'sugar pumpkin', 'pistachio']",3557.7,252.0,1228.0,140.0,91.0,122.0,164.0,-
12,sugar drop cookies,273272,25,7,"['purpose flour', 'baking powder', 'salt', 'cinnamon', 'sugar', 'vegetable oil', 'egg', 'vanilla']",3517.1,270.0,805.0,101.0,89.0,123.0,147.0,-
13,terrys banana bread,309357,85,7,"['sugar', 'oil', 'egg', 'banana', 'purpose flour', 'baking powder', 'baking soda', 'salt']",2692.2,187.0,714.0,111.0,75.0,89.0,123.0,-
14,zucchini carrot bread,67447,80,6,"['purpose flour', 'baking powder', 'baking soda', 'salt', 'cinnamon', 'nutmeg', 'sugar', 'egg', 'vegetable oil', 'zucchini', 'baby carrot', 'walnut']",2767.0,241.0,627.0,89.0,78.0,103.0,104.0,-
