,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,african chicken peanut soup,193974,30,9,"['vegetable oil cooking spray', 'potato', 'durkee onion', 'bell pepper', 'garlic', 'jalapeno pepper', 'chicken breast', 'chili salsa', 'cumin', 'chicken broth', 'rice soup', 'bean', 'peanut butter']",299.0,15.0,17.0,27.0,47.0,11.0,10.0,-
1,african style chicken peanut soup with potatoes,177987,55,6,"['potato', 'potato', 'durkee onion', 'garlic', 'bell pepper', 'jalapeno pepper', 'cumin powder', 'vegetable oil', 'butter', 'chicken meat', 'chili salsa', 'chicken broth', 'bean', 'peanut butter', 'pepper']",418.3,28.0,25.0,42.0,53.0,22.0,12.0,-
2,slow cooker cilantro lime chicken tacos,472476,495,5,"['chicken breast', 'chili salsa', 'sodium taco seasoning', 'lime', 'ground cilantro', 'flour tortilla', 'leaf lettuce', 'durkee onion', 'bell pepper', 'olive', 'cream', 'taco sauce']",282.7,9.0,10.0,29.0,98.0,6.0,1.0,-
3,southwest chicken   rice casserole,191893,70,8,"['grain rice', 'chicken breast', 'jack cheese', 'milk', 'durkee onion', 'egg', 'ground cilantro', 'cumin powder', 'salt', 'jalapeno pepper']",418.2,27.0,2.0,25.0,58.0,47.0,11.0,-
4,spicy mexican chicken soup  south beach style,257072,25,10,"['olive oil', 'durkee onion', 'jalapeno pepper', 'garlic', 'cumin', 'chicken broth', 'chicken breast', 'chili salsa', 'pepper', 'ground cilantro']",313.6,11.0,20.0,40.0,95.0,8.0,4.0,-
5,crock pot persian lamb stew,21016,315,12,"['lamb', 'salt', 'pepper', 'oil', 'durkee onion', 'garlic', 'oregano', 'tomato', 'potato', 'bean', 'eggplant', 'zucchini', 'leave', 'leaf parsley']",512.7,31.0,46.0,18.0,83.0,27.0,14.0,-
6,easy italian sausage and peppers,311915,6,16,"['sausage link', 'potato', 'pepper', 'pepper', 'durkee onion', 'thyme sprigs', 'garlic', 'garlic', 'oil']",734.6,61.0,26.0,73.0,68.0,69.0,19.0,-
7,pan fried sweet potatoes,127953,20,11,"['potato', 'durkee onion', 'oil', 'garlic', 'salt', 'pepper', 'sugar']",305.5,20.0,82.0,51.0,5.0,9.0,14.0,-
8,papa s papas casserole,440738,65,19,"['potato', 'durkee onion', 'oil', 'garlic', 'jalapeno pepper', 'ground beef', 'oregano', 'ground cilantro', 'salt', 'pepper', 'bean', 'champignon mushroom', 'tomato sauce', 'cheddar cheese']",556.4,53.0,15.0,26.0,62.0,81.0,10.0,-
9,potato cheese soup,270937,75,13,"['potato', 'water', 'salt', 'durkee onion', 'durkee onion', 'leaf parsley', 'oil', 'milk', 'cheddar cheese', 'pepper', 'garlic']",204.2,13.0,6.0,30.0,17.0,25.0,7.0,-
10,almost authentic cincinnati chili,12441,210,5,"['water', 'ground beef', 'cinnamon', 'cumin', 'sauce', 'garlic', 'chili powder', 'pepper', 'pepper', 'salt', 'allspice', 'tomato paste', 'cider vinegar', 'leave']",219.2,21.0,9.0,38.0,35.0,26.0,1.0,['american']
11,authentic midwestern hot dog chili   hot dog sauce,312450,185,5,"['ground beef', 'water', 'durkee onion', 'chili powder', 'pepper flake', 'salt', 'allspice', 'sauce', 'garlic', 'cinnamon', 'cumin powder', 'leave', 'vinegar', 'tomato paste', 'chocolate']",89.5,5.0,8.0,10.0,21.0,7.0,1.0,['american']
12,cincinnati style chili  skyline   gluten free,335993,195,5,"['ground beef', 'durkee onion', 'allspice', 'leave', 'pepper flake', 'sauce', 'cinnamon', 'salt', 'chili powder', 'tomato paste', 'vinegar', 'garlic', 'pepper', 'cumin powder', 'water']",240.4,18.0,16.0,35.0,48.0,23.0,2.0,['american']
13,beef spanish rice,202885,40,5,"['ground beef', 'grain rice', 'water', 'tomato', 'tomato paste', 'pepper', 'chili powder', 'garlic', 'pepper', 'salt', 'leave', 'durkee onion', 'olive']",355.6,18.0,22.0,16.0,54.0,23.0,11.0,-
14,lisa s 2 3 chili,265489,140,2,"['ground beef', 'durkee onion', 'garlic', 'sauce', 'tomato', 'kidney bean', 'tomato paste', 'chili powder', 'cumin powder', 'oregano', 'salt', 'pepper']",535.0,29.0,43.0,41.0,76.0,34.0,18.0,-
15,honey almond biscotti,68711,70,14,"['wheat flour', 'sugar', 'almond', 'baking powder', 'baking soda', 'cinnamon', 'salt', 'honey', 'water', 'almond extract']",64.1,3.0,21.0,0.0,3.0,0.0,3.0,['italian']
16,tahinopita,303044,65,13,"['wheat flour', 'baking soda', 'salt', 'cinnamon', 'tahini sesame butter', 'juice', 'sugar', 'raisin', 'walnut', 'water']",219.6,11.0,53.0,18.0,12.0,5.0,11.0,['greek']
17,grandma s boiled raisin cookies,196432,30,11,"['raisin', 'water', 'margarine', 'sugar', 'egg', 'vanilla', 'wheat flour', 'baking powder', 'baking soda', 'salt', 'cinnamon', 'allspice']",169.5,8.0,63.0,8.0,4.0,5.0,9.0,-
18,honey cake for rosh hashana,72579,110,24,"['egg', 'sugar', 'honey', 'oil', 'wheat flour', 'salt', 'baking powder', 'baking soda', 'clove', 'allspice', 'espresso', 'water']",246.0,9.0,107.0,9.0,8.0,5.0,15.0,-
19,majestic   moist new year s honey cake,139475,60,18,"['purpose flour', 'baking powder', 'baking soda', 'salt', 'cinnamon', 'clove', 'allspice', 'vegetable oil', 'honey', 'sugar', 'sugar', 'egg', 'vanilla extract', 'espresso', 'juice', 'bourbon whiskey', 'almond']",824.4,45.0,348.0,19.0,16.0,21.0,43.0,-
20,honey berry vinaigrette,77116,60,7,"['vinegar', 'honey', 'mustard', 'durkee onion', 'salad oil', 'pepper']",144.1,22.0,14.0,0.0,0.0,9.0,1.0,-
21,orange vinaigrette dressing,166432,5,2,"['juice', 'vinegar', 'mustard', 'honey', 'pepper']",13.4,0.0,11.0,1.0,0.0,0.0,1.0,-
22,spinach   red pepper salad with brie cheese,15929,15,3,"['olive oil', 'vinegar', 'mustard', 'honey', 'salt', 'pepper', 'spinach leave', 'pepper', 'pecan piece', 'cream brie cheese']",136.1,19.0,5.0,5.0,8.0,16.0,1.0,-
23,spinach and roasted red pepper salad with honey balsamic dressin,156760,10,6,"['spinach leave', 'pepper', 'mustard', 'honey', 'vinegar', 'olive oil', 'salt', 'pepper']",202.8,28.0,12.0,52.0,5.0,12.0,2.0,-
24,sweet cucumber and mandarin orange salad,231650,75,7,"['cucumber', 'orange', 'durkee onion', 'sugar', 'vinegar', 'tarragon sprig', 'pepper']",77.8,0.0,51.0,0.0,2.0,0.0,6.0,-
25,fruit punch gelatin squares  uses 100  juice,241483,250,5,"['gelatin', 'gelatin', 'water', 'fruit punch']",53.8,0.0,46.0,2.0,3.0,0.0,4.0,-
26,jello jigglers  for cookie cutters,111982,125,3,"['gelatin', 'gelatin', 'water']",88.8,0.0,73.0,4.0,7.0,0.0,6.0,-
27,knox blox,258677,185,5,"['gelatin', 'gelatin', 'water']",35.5,0.0,29.0,1.0,2.0,0.0,2.0,-
28,simple jello jigglers,307496,5,5,"['gelatin', 'water']",81.0,0.0,73.0,4.0,3.0,0.0,6.0,-
29,sugar free popsicles,166109,250,4,"['gelatin', 'aid drink mix', 'water', 'water']",18.5,0.0,0.0,6.0,5.0,0.0,0.0,-
30,chocolate chocolate pudding for 2,386792,10,9,"['sugar', 'cocoa powder', 'cornstarch', 'salt', 'milk', 'chocolate chip cookie', 'vanilla extract']",296.0,12.0,157.0,5.0,11.0,25.0,17.0,-
31,crock pot hot cocoa for a group,338894,30,11,"['sugar', 'cocoa powder', 'salt', 'water', 'milk', 'vanilla extract', 'cinnamon']",195.9,12.0,60.0,10.0,14.0,24.0,9.0,-
32,double chocolate pudding,41671,40,9,"['sugar', 'cocoa powder', 'cornstarch', 'salt', 'milk', 'chocolate', 'vanilla extract']",240.8,7.0,160.0,5.0,10.0,13.0,15.0,-
33,hot cocoa for a group,67968,20,11,"['sugar', 'cocoa powder', 'salt', 'water', 'milk', 'vanilla extract', 'cinnamon']",195.8,12.0,60.0,6.0,14.0,24.0,9.0,-
34,lavender hot chocolate,290835,30,9,"['milk', 'lavender honey', 'chocolate', 'cocoa powder', 'sugar', 'salt', 'vanilla extract']",196.8,13.0,89.0,6.0,17.0,24.0,7.0,-
35,caramelized apple tart by fiaschetteria toscana,304912,135,25,"['purpose flour', 'sugar', 'salt', 'butter', 'jumbo egg', 'apple']",535.0,37.0,221.0,6.0,7.0,75.0,26.0,['italian']
36,ricotta tart,11453,95,21,"['egg', 'jumbo egg', 'sugar', 'wheat flour', 'milk', 'ricotta cheese', 'lemon', 'zest', 'cornstarch', 'butter', 'egg', 'vanilla extract']",731.5,45.0,236.0,9.0,34.0,88.0,32.0,['italian']
37,chocolate caramel tart,16931,90,26,"['wheat flour', 'sugar', 'salt', 'lemon', 'zest', 'butter', 'jumbo egg', 'vanilla extract', 'cream', 'chocolate', 'water', 'pistachio']",314.5,35.0,56.0,2.0,4.0,72.0,8.0,-
38,lemon meringue tart,99723,65,30,"['lemon juice concentrate', 'sugar', 'cream', 'jumbo egg', 'wheat flour', 'salt', 'butter', 'ice', 'lemon', 'egg white']",414.7,31.0,140.0,10.0,11.0,61.0,18.0,-
39,tangy lime cookies,44554,40,22,"['sugar', 'lime juice concentrate', 'zest', 'jumbo egg', 'food coloring paste', 'butter', 'jumbo egg', 'vanilla', 'wheat flour', 'salt', 'sugar']",83.4,6.0,19.0,2.0,2.0,13.0,3.0,-
40,best marinated pork tenderloin,28141,35,10,"['soy sauce', 'oil', 'garlic', 'ginger', 'sugar', 'pork tenderloin']",235.8,20.0,6.0,58.0,52.0,12.0,0.0,-
41,emily s mongolian beef in the crock pot,363128,240,8,"['beef steak', 'cornstarch', 'oil', 'ginger', 'garlic', 'soy sauce', 'water', 'sugar', 'durkee onion']",421.9,18.0,162.0,87.0,56.0,21.0,17.0,-
42,ila s teriyaki shish ka bobs,248150,15,6,"['beef steak', 'oil', 'soy sauce', 'mirin', 'sugar', 'garlic', 'gingerroot']",258.0,21.0,104.0,129.0,11.0,10.0,9.0,-
43,sesame chicken bites,42686,15,9,"['sugar', 'soy sauce', 'ginger', 'oil', 'garlic', 'chicken breast', 'sesame seed', 'leaf parsley']",209.0,12.0,31.0,2.0,46.0,6.0,3.0,-
44,teriyaki grilled salmon,224544,50,7,"['sugar', 'oil', 'soy sauce', 'garlic', 'ginger', 'salmon']",286.7,21.0,54.0,34.0,48.0,9.0,5.0,-
45,butterscotch cream cheese bars,93164,45,13,"['butterscotch chip', 'butter', 'cracker crumb', 'cheese', 'milk', 'vanilla extract', 'egg', 'pistachio']",247.6,24.0,78.0,5.0,6.0,42.0,7.0,-
46,orange dreamsicle cheesecake,312512,780,19,"['soda', 'cheese', 'sugar', 'milk', 'whip', 'cracker crumb', 'butter']",320.1,32.0,86.0,6.0,5.0,75.0,10.0,-
