,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,basic matzoh brei,215465,6,8,"['egg', 'butter', 'matzo farfel', 'pepper']",470.0,34.0,3.0,9.0,36.0,52.0,15.0,-
1,breaded parmesan pork cutlets,375595,40,7,"['egg', 'style breadcrumb', 'parmesan cheese', 'pork cutlet', 'pepper', 'oil']",421.6,47.0,8.0,22.0,31.0,37.0,6.0,-
2,sunny side up eggs,178684,5,6,"['butter', 'egg', 'pepper']",248.8,33.0,3.0,9.0,25.0,51.0,0.0,-
3,the humble fried egg,80546,5,6,"['egg', 'butter', 'oil']",146.9,20.0,1.0,4.0,12.0,22.0,0.0,-
4,ujja ma laban,476424,6,9,"['egg', 'pepper', 'yogurt', 'butter', 'oil', 'spearmint', 'zaatar spice mix']",140.3,18.0,0.0,5.0,15.0,27.0,0.0,-
5,chocolate crinkles,256395,32,11,"['cocoa powder', 'sugar', 'vegetable oil', 'egg', 'vanilla extract', 'wheat flour', 'baking powder', 'salt', 'sugar', 'parchment paper']",58.0,3.0,25.0,1.0,1.0,1.0,3.0,-
6,chocolate snaps,46210,25,9,"['sugar', 'vegetable oil', 'molasses', 'wheat flour', 'cocoa powder', 'baking soda', 'salt', 'water']",50.7,2.0,26.0,3.0,1.0,1.0,3.0,-
7,easy malteser whopper fudge slice  ww 3 points,253055,42,9,"['wheat flour', 'cocoa powder', 'milk ball', 'egg', 'sugar', 'vegetable oil', 'fromage frais', 'sugar']",104.0,4.0,43.0,0.0,4.0,3.0,6.0,-
8,moist chocolate cupcakes  super easy  budget,287618,25,3,"['wheat flour', 'sugar', 'baking soda', 'salt', 'cocoa powder', 'water', 'vegetable oil', 'vinegar']",126.0,8.0,40.0,7.0,2.0,4.0,6.0,-
9,one pan no bowl rocky road bars,138164,25,11,"['wheat flour', 'sugar', 'cocoa powder', 'salt', 'pistachio', 'vegetable oil', 'egg', 'marshmallow']",185.3,17.0,53.0,2.0,4.0,7.0,6.0,-
10,cachumbar  tomato  onion and ginger salad,481897,70,3,"['tomato', 'durkee onion', 'ground cilantro', 'lemon juice concentrate', 'ginger', 'salt', 'chili pepper']",37.2,0.0,18.0,32.0,3.0,0.0,2.0,['indian']
11,chana punjabi  indian chickpea stew,513331,70,12,"['canola oil', 'durkee onion', 'garlic', 'ginger', 'chili pepper', 'tomato', 'paprika', 'salt', 'coriander', 'garam masala', 'turmeric', 'lemon juice concentrate', 'chickpea', 'ground cilantro', 'grain rice']",318.5,9.0,14.0,51.0,23.0,2.0,18.0,['indian']
12,onion fritters bhaji,300572,17,13,"['egg', 'lemon juice concentrate', 'chickpea', 'salt', 'chili powder', 'garam masala', 'cumin', 'cumin', 'turmeric', 'chili pepper', 'coriander sprig', 'vegetable oil', 'durkee onion']",143.6,5.0,20.0,20.0,16.0,3.0,6.0,['indian']
13,samosa chickpea,20683,90,6,"['chickpea', 'durkee onion', 'tomato', 'salt', 'red thai chile', 'cumin powder', 'garlic', 'ginger', 'garam masala', 'vegetable oil']",19.1,0.0,0.0,3.0,1.0,0.0,1.0,['indian']
14,yellow lentil dal,81727,65,10,"['lentil', 'chicken stock', 'ginger', 'turmeric', 'salt', 'vegetable oil', 'mustard seed', 'durkee onion', 'garlic', 'chili pepper', 'cumin', 'leave', 'tomato', 'lemon juice concentrate', 'basmati rice']",271.4,6.0,22.0,11.0,35.0,4.0,13.0,['indian']
15,butternut squash with ginger,163047,70,3,"['butternut squash', 'butter', 'ginger', 'sugar', 'pepper']",226.0,13.0,45.0,3.0,5.0,27.0,12.0,-
16,creamed lima beans,110645,12,8,"['bean', 'water', 'butter', 'wheat flour', 'milk', 'sugar', 'pepper']",160.3,12.0,5.0,4.0,11.0,25.0,5.0,-
17,ginger butternut squash casserole,15818,55,6,"['butternut squash', 'butter', 'ginger', 'pepper', 'sugar']",130.8,9.0,15.0,2.0,3.0,18.0,6.0,-
18,grandma s pecan balls  from aunt katie,444683,40,6,"['wheat flour', 'ground pecan', 'butter', 'sugar', 'sugar']",69.0,8.0,2.0,1.0,1.0,10.0,1.0,-
19,incredible  cookie dough,343397,10,6,"['wheat flour', 'butter', 'sugar', 'sugar', 'vanilla extract', 'water']",77.3,5.0,24.0,1.0,1.0,11.0,3.0,-
20,candied tea spoons,113176,25,11,"['chocolate candy', 'corn syrup']",46.4,0.0,28.0,0.0,0.0,0.0,3.0,-
21,chocolate paste  for cake decorations,108481,35,10,"['chocolate', 'corn syrup']",20.1,0.0,7.0,0.0,0.0,0.0,1.0,-
22,froggie s delectable chocolate balls,132686,50,12,"['chocolate cake mix', 'vanilla frosting', 'almond bark']",88.4,5.0,39.0,5.0,1.0,4.0,4.0,-
23,mini upside down pineapple cakes,307262,40,11,"['pineapple chunk', 'margarine', 'sugar', 'chocolate cake mix', 'raspberry']",196.3,9.0,95.0,8.0,3.0,4.0,11.0,-
24,reduced fat cake  from boxed mix,371538,25,9,"['chocolate cake mix', 'diet cola']",0.3,0.0,0.0,0.0,0.0,0.0,0.0,-
25,giant chocolate eclair dessert  no bake,89941,20,16,"['pudding', 'topping', 'milk', 'semisweet chocolate', 'butter', 'corn syrup', 'milk', 'vanilla', 'sugar icing', 'cracker']",596.0,31.0,264.0,26.0,15.0,56.0,32.0,-
26,graham cracker chocolate eclairs,112529,15,11,"['pudding', 'milk', 'cracker', 'topping', 'cocoa powder', 'sugar icing', 'butter', 'corn syrup', 'vanilla extract', 'milk']",790.3,35.0,325.0,36.0,22.0,49.0,45.0,-
27,mint  n chocolate fudge,100828,20,22,"['butter', 'cocoa', 'sugar icing', 'vanilla extract', 'milk', 'water', 'mint extract', 'food coloring paste']",83.7,4.0,54.0,0.0,0.0,9.0,4.0,-
28,peanut butter and chocolate fudge,273664,75,21,"['butter', 'peanut butter', 'vanilla extract', 'sugar icing', 'cocoa', 'salt', 'milk']",214.5,17.0,101.0,4.0,4.0,28.0,9.0,-
29,wilton s chocolate buttercream icing  decorator icing frosting,386333,10,13,"['vegetable shortening', 'butter', 'cocoa', 'vanilla extract', 'sugar icing', 'milk']",322.4,25.0,156.0,2.0,2.0,37.0,14.0,-
30,baked mexican rice   vegetarian,484310,50,6,"['oil', 'durkee onion', 'garlic', 'cumin', 'chili powder', 'grain rice', 'chicken meat', 'tomato paste']",175.8,4.0,5.0,2.0,6.0,2.0,11.0,['mexican']
31,chickpea curry with pumpkin  squash    baby spinach,329145,45,8,"['olive oil', 'durkee onion', 'garlic', 'chili powder', 'coriander', 'cumin', 'tomato paste', 'tomato', 'pea', 'butternut squash', 'salt', 'coriander sprig', 'spinach leave']",224.1,8.0,27.0,20.0,15.0,3.0,13.0,['indian']
32,mexican bean spread dip,242943,10,2,"['pinto bean', 'chili powder', 'durkee onion', 'salt', 'tomato', 'garlic', 'cumin', 'celery seed']",108.2,1.0,6.0,12.0,12.0,0.0,6.0,['mexican']
33,ranchero salsa,371174,33,12,"['tomato', 'jalapeno pepper', 'durkee onion', 'garlic', 'vegetable oil', 'cumin']",38.9,3.0,9.0,0.0,1.0,1.0,1.0,['mexican']
