,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,cottage  shepherd s pie,446934,60,30,"['ground beef', 'durkee onion', 'oil', 'garlic', 'salt', 'pepper', 'beef bouillon cube', 'wheat flour', 'water', 'corn niblet', 'potato', 'butter', 'milk', 'egg']",574.9,31.0,19.0,35.0,64.0,47.0,22.0,-
1,homemade potato and cheese pierogies    old fashioned perogies,66652,30,33,"['durkee onion', 'butter', 'potato', 'cottage cheese', 'pepper', 'wheat flour', 'salt', 'egg', 'oil', 'water']",512.6,19.0,13.0,36.0,35.0,28.0,26.0,-
2,onion tartlets a la monica,91057,55,18,"['wheat flour', 'salt', 'butter', 'water', 'oil', 'durkee onion', 'sugar', 'pepper', 'egg', 'milk']",359.6,35.0,21.0,9.0,13.0,58.0,10.0,-
3,pasta croquettes,251639,70,25,"['spaghetti noodle', 'butter', 'durkee onion', 'wheat flour', 'salt', 'pepper', 'milk', 'parmesan cheese', 'egg', 'egg', 'water', 'panko breadcrumb', 'vegetable oil']",200.5,16.0,1.0,8.0,15.0,29.0,6.0,-
4,royal swedish meatballs with parsley dressed carrots,427202,50,24,"['ground beef', 'bread', 'milk', 'egg', 'leek', 'oil', 'baby carrot', 'water', 'pepper', 'butter', 'durkee onion', 'parsley sauce', 'wheat flour', 'leaf parsley']",301.8,22.0,34.0,14.0,17.0,42.0,11.0,-
5,caesar chicken wings,79618,60,4,"['chicken wing', 'salad dress', 'parmesan cheese', 'pepper']",1907.8,255.0,18.0,98.0,180.0,178.0,2.0,-
6,char crusted raspberry ribs,185394,100,4,"['raspberry chipotle sauce', 'steak seasoning', 'pork baby back rib']",2399.0,269.0,0.0,38.0,408.0,309.0,0.0,-
7,dijonnaise chicken,280235,45,3,"['mayonnaise', 'chicken breast', 'mustard']",2498.1,251.0,63.0,107.0,385.0,178.0,19.0,-
8,susie smith s sesame lemon chicken,482003,35,2,"['soy sauce', 'lemon juice concentrate', 'sesame oil', 'sugar', 'chicken meat']",3094.8,340.0,38.0,373.0,489.0,309.0,6.0,-
9,turn your crock pot into a smokehouse chicken  smoked chicken,96988,610,7,"['chicken meat', 'smoke']",2885.8,325.0,0.0,37.0,457.0,302.0,0.0,-
