,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,harvest cake,61949,45,11,"['spice cake mix', 'pumpkin pie spice', 'apple cider', 'egg', 'pistachio', 'sugar', 'cinnamon', 'cream']",267.6,16.0,99.0,13.0,8.0,10.0,13.0,['american']
1,luscious lemon coffee cake,32018,50,9,"['pineapple cake mix', 'lemon pudding mix', 'cream', 'egg', 'vegetable oil', 'lemon flavoring', 'pistachio', 'sugar', 'sugar', 'cinnamon']",273.3,32.0,36.0,5.0,7.0,23.0,6.0,['american']
2,praline topping for cheesecake or apple pie,217288,18,9,"['sugar', 'cream', 'pistachio', 'vanilla extract']",302.7,32.0,108.0,0.0,3.0,38.0,9.0,['american']
3,pralines aux pacanes   pecan pralines,238299,40,6,"['sugar', 'sugar', 'cream', 'butter', 'pistachio']",243.0,17.0,139.0,1.0,2.0,18.0,12.0,['american']
4,pistachio coffee cake,168518,75,6,"['butter recipe cake mix', 'pistachio pudding mix', 'egg', 'cream', 'vegetable oil', 'pistachio', 'sugar', 'cinnamon']",417.0,40.0,103.0,13.0,10.0,26.0,14.0,-
5,almond joy fudge,57757,15,8,"['chocolate chip cookie', 'milk', 'vanilla extract', 'almond joy candy bar']",162.0,11.0,89.0,1.0,5.0,22.0,7.0,-
6,chocolate peanut butter  cornflake crunch bars,35416,15,7,"['peanut butter', 'corn syrup', 'sugar', 'chocolate chip cookie', 'vanilla extract', 'corn flake', 'peanut butter']",139.7,11.0,31.0,2.0,7.0,7.0,5.0,-
7,chocolate peanut butter bites,247698,20,6,"['milk', 'peanut butter', 'vanilla extract', 'baking mix', 'chocolate chip cookie']",139.1,10.0,46.0,6.0,7.0,12.0,5.0,-
8,chocolate peanut clusters,377017,10,6,"['chocolate chip cookie', 'milk', 'grain cereal', 'peanut butter']",70.7,5.0,28.0,0.0,3.0,7.0,2.0,-
9,tastes like a reese s  cup,112805,15,4,"['peanut butter', 'chocolate chip cookie', 'milk']",70.1,6.0,24.0,1.0,3.0,8.0,2.0,-
10,bayou style chicken sauce piquante,310658,100,16,"['canola oil', 'chicken thigh', 'seasoning salt', 'durkee onion', 'bell pepper', 'celery seed', 'chicken broth', 'bacon grease', 'wheat flour', 'tomato paste', 'pepper', 'pepper', 'sugar', 'durkee onion', 'leaf parsley', 'grain rice']",793.9,85.0,33.0,48.0,71.0,84.0,12.0,['american']
11,chicken and chorizo sausage gumbo,190020,180,12,"['vegetable oil', 'wheat flour', 'chorizo sausage', 'durkee onion', 'bell pepper', 'bell pepper', 'celery seed', 'garlic', 'tomato', 'pepper', 'pepper flake', 'pepper', 'garlic', 'seasoning salt', 'chili powder', 'thyme sprigs', 'marjoram leaves', 'chicken broth', 'chicken thigh', 'salt', 'grain rice']",1007.8,114.0,34.0,49.0,98.0,95.0,13.0,['american']
12,gumbo ya ya,51112,165,16,"['chicken meat', 'seasoning salt', 'wheat flour', 'vegetable oil', 'durkee onion', 'celery seed', 'pepper', 'chicken broth', 'garlic', 'andouille sausage', 'grain rice']",802.4,76.0,13.0,45.0,68.0,57.0,17.0,['american']
13,wild duck gumbo,65571,105,20,"['duck', 'cooking oil', 'purpose flour', 'sausage', 'durkee onion', 'pepper', 'celery seed', 'leaf parsley', 'garlic', 'tomato', 'leave', 'sauce', 'pepper', 'salt', 'thyme sprigs', 'cayenne pepper', 'water', 'grain rice']",1420.8,161.0,45.0,117.0,154.0,150.0,13.0,['american']
