,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,chocolate yogurt,215152,35,1,"['yogurt', 'cocoa mix']",192.5,12.0,71.0,7.0,23.0,26.0,6.0,-
1,diet soda floats,303966,1,2,"['yogurt', 'diet cola']",117.4,6.0,69.0,2.0,5.0,12.0,5.0,-
2,healthy creamy pesto sauce,105383,2,5,"['yogurt', 'basil pesto', 'pepper']",91.7,6.0,23.0,2.0,10.0,12.0,3.0,-
3,light and creamy peas,334269,5,2,"['pea', 'yogurt', 'mint', 'pepper']",60.2,0.0,16.0,3.0,8.0,1.0,3.0,-
4,peppered spam appetizers,277488,15,5,"['spam', 'pepper']",110.6,10.0,0.0,14.0,9.0,13.0,3.0,-
5,basic and easy creamy roasted red pepper soup,446310,40,19,"['pepper', 'durkee onion', 'garlic', 'butter', 'pepper', 'juice', 'water', 'vegetable bouillon cube', 'cream', 'salt']",188.7,25.0,17.0,9.0,4.0,51.0,3.0,-
6,fruity pecan chutney,288951,15,5,"['butter', 'durkee onion', 'juice', 'water', 'raspberry preserve', 'fruit', 'vinegar', 'pepper flake', 'pistachio', 'honey']",69.0,4.0,21.0,0.0,1.0,2.0,3.0,-
7,grilled lime chicken w black bean sauce,217970,60,19,"['chicken breast', 'lime juice concentrate', 'vegetable oil', 'pepper flake', 'garlic', 'water', 'bell pepper', 'durkee onion', 'bean', 'juice', 'vinegar', 'salt', 'pepper', 'garlic']",256.7,10.0,19.0,12.0,59.0,5.0,6.0,-
8,savory turkey gravy with mushrooms and onions,77784,25,22,"['butter', 'durkee onion', 'champignon mushroom', 'turkey broth', 'port wine', 'purpose flour', 'water', 'rosemary sprigs', 'salt', 'pepper']",134.7,9.0,17.0,11.0,3.0,18.0,3.0,-
9,southern great northern beans   crock pot version,195011,370,20,"['bean', 'water', 'salt', 'pepper', 'pork loin chop', 'pepper flake', 'butter']",91.8,4.0,0.0,30.0,15.0,6.0,3.0,-
10,original ranch tuna salad sandwich,431899,30,2,"['ranch dress', 'water', 'celery seed', 'durkee onion']",265.9,28.0,6.0,26.0,43.0,15.0,0.0,-
11,super simple chicken salad,319606,5,4,"['water', 'mayonnaise', 'celery seed', 'durkee onion']",445.6,46.0,14.0,28.0,66.0,29.0,2.0,-
12,tuna salad or sandwich spread,60164,10,2,"['oil', 'durkee onion', 'celery seed', 'pistachio', 'mayonnaise', 'pepper']",291.4,24.0,3.0,16.0,68.0,11.0,0.0,-
13,tuna salad with fried onions,176123,125,6,"['water', 'mayonnaise', 'durkee onion']",343.4,34.0,15.0,31.0,43.0,17.0,4.0,-
14,ultimate tuna sandwich,73695,10,5,"['water', 'gherkin', 'celery seed', 'durkee onion', 'mayonnaise']",99.9,2.0,11.0,16.0,28.0,2.0,2.0,-
15,south of the border stuffed bell peppers,185669,50,18,"['ground beef', 'pepper', 'durkee onion', 'garlic', 'tomato', 'chili powder', 'cumin powder', 'oregano', 'cayenne pepper', 'water', 'bell pepper', 'cream', 'cheddar cheese', 'durkee onion', 'grape tomato']",289.7,20.0,31.0,6.0,53.0,27.0,5.0,['american']
16,lu s chili mac,38962,25,8,"['ground beef', 'durkee onion', 'garlic', 'pepper', 'tomato', 'chili powder', 'sauce', 'bean', 'pepper', 'macaroni']",392.4,27.0,30.0,8.0,53.0,34.0,10.0,-
17,m s  splashes and dashes  chili recipe,350162,70,17,"['ground beef', 'durkee onion', 'pepper', 'kidney bean', 'bean', 'garbanzo bean', 'tomato', 'chili powder', 'sauce', 'celery seed']",230.9,10.0,19.0,21.0,29.0,11.0,9.0,-
18,meaty slow cooker chili,276256,195,7,"['ground beef', 'sausage meat', 'tomato basil soup mix', 'water', 'tomato', 'bean', 'bean', 'chily', 'durkee onion', 'garlic', 'chili powder', 'cumin powder', 'leaf basil', 'oregano', 'cayenne pepper', 'salt', 'pepper']",353.6,27.0,18.0,46.0,45.0,32.0,9.0,-
19,yummy chili con carne,431436,70,19,"['garlic', 'ground beef', 'durkee onion', 'tomato', 'kidney bean', 'salt', 'leaf', 'chili powder', 'cumin powder', 'cayenne pepper', 'coriander sprig', 'oregano', 'pepper', 'chili pepper', 'sauce']",496.4,30.0,44.0,67.0,70.0,35.0,15.0,-
20,annika s pizza   pasta sauce,439320,485,4,"['tomato', 'tomato', 'juice', 'durkee onion', 'garlic', 'leaf basil', 'thyme sprigs', 'oregano', 'sugar', 'tomato paste']",65.1,0.0,26.0,0.0,4.0,0.0,4.0,-
21,easy spaghetti meat sauce,491594,75,8,"['ground beef', 'durkee onion', 'garlic', 'champignon mushroom', 'tomato', 'garlic', 'tomato paste', 'oregano', 'leaf basil', 'salt', 'pepper']",131.5,7.0,12.0,20.0,24.0,9.0,3.0,-
22,end of the summer harvest tomato sauce,325531,740,7,"['tomato', 'tomato', 'durkee onion', 'pepper', 'garlic', 'leaf basil', 'oregano', 'pepper', 'tomato paste', 'water', 'pepper']",11.3,0.0,5.0,1.0,1.0,0.0,0.0,-
23,sicilian spaghetti sauce  ragu  no sugar added,417814,90,6,"['oil', 'ground beef', 'parmesan cheese', 'leaf parsley', 'durkee onion', 'garlic', 'tomato paste', 'tomato', 'oregano', 'leaf basil', 'pepper']",372.5,32.0,53.0,35.0,49.0,36.0,7.0,-
24,student spag bol,151410,140,8,"['cooking oil', 'durkee onion', 'beef mince', 'tomato', 'tomato paste', 'oregano', 'thyme sprigs', 'leaf basil', 'pepper']",392.4,45.0,17.0,10.0,45.0,51.0,2.0,-
25,bacon spinach asiago quiche,283061,75,16,"['purpose flour', 'shortening', 'salt', 'water', 'egg', 'milk', 'asiago cheese', 'cheddar cheese', 'bacon', 'shallot', 'cayenne pepper', 'spinach', 'tomato']",723.1,75.0,8.0,45.0,49.0,85.0,15.0,-
26,eggs on a bed of creamy spinach and artichoke hea,283047,35,22,"['butter', 'purpose flour', 'milk', 'salt', 'pepper', 'gouda cheese', 'asiago cheese', 'bacon', 'shallot', 'garlic', 'tomato', 'cayenne pepper', 'spinach', 'artichoke heart', 'pepper', 'egg']",527.5,46.0,53.0,65.0,56.0,68.0,14.0,-
27,low carb italian bake,208050,50,9,"['sausage', 'mozzarella cheese', 'egg', 'spinach', 'ricotta cheese', 'garlic', 'salt', 'pepper', 'tomato', 'champignon mushroom', 'seasoning salt', 'parmesan cheese']",407.7,43.0,7.0,47.0,59.0,68.0,3.0,-
28,mozzarella stuffed chicken,443701,45,18,"['mozzarella cheese', 'spinach', 'ricotta cheese', 'tomato', 'egg', 'garlic', 'pesto sauce', 'salt', 'chicken breast halve', 'oil', 'pepper']",317.4,25.0,7.0,35.0,72.0,34.0,1.0,-
29,spinach and artichoke tortellini bake,363098,31,11,"['cheese tortellini', 'salt', 'butter', 'garlic', 'purpose flour', 'milk', 'nutmeg', 'spinach', 'artichoke heart', 'pepper', 'asiago cheese', 'cheese', 'mozzarella cheese']",649.6,34.0,7.0,34.0,62.0,61.0,27.0,-
30,italian hunter s chicken,77139,85,9,"['wheat flour', 'salt', 'pepper', 'chicken meat', 'oil', 'durkee onion', 'garlic', 'bell pepper', 'tomato', 'oregano', 'wine', 'champignon mushroom', 'pepper']",508.5,41.0,14.0,14.0,65.0,35.0,10.0,['italian']
31,agnello al forno,217840,645,11,"['durkee onion', 'garlic', 'potato', 'oil', 'lamb stew meat', 'parsley sprig', 'leaf basil', 'oregano', 'pepper', 'salt', 'tomato', 'butter']",581.5,34.0,30.0,5.0,112.0,39.0,12.0,-
32,burgundy chicken mozzone,126971,75,8,"['chicken meat', 'wheat flour', 'oil', 'tomato sauce', 'wine', 'pepper', 'oregano', 'garlic', 'champignon mushroom', 'bell pepper']",1200.7,128.0,25.0,26.0,181.0,109.0,4.0,-
33,chicken marsala  olive garden   official recipe,239111,60,11,"['chicken breast', 'wheat flour', 'salt', 'pepper', 'oregano', 'oil', 'butter', 'champignon mushroom', 'wine']",666.8,43.0,12.0,10.0,56.0,48.0,7.0,-
34,romano s macaroni grill chicken marsala,226541,30,13,"['chicken breast', 'pepper', 'wheat flour', 'butter', 'oil', 'champignon mushroom', 'garlic', 'shallot', 'parmesan cheese', 'wine', 'chicken stock']",852.2,75.0,11.0,28.0,104.0,125.0,3.0,-
35,beef tips   gravy with rice,76535,490,5,"['sirloin tip roast', 'onion soup mix', 'chicken soup', 'beef broth', 'minute rice']",525.5,1.0,1.0,22.0,20.0,1.0,38.0,-
36,easy sticky rice,216016,32,7,"['minute rice', 'water']",175.5,0.0,0.0,0.0,6.0,0.0,12.0,-
37,steamed white rice,180569,17,4,"['minute rice', 'water']",337.6,0.0,0.0,0.0,13.0,0.0,24.0,-
38,supreme oven rice,50673,65,4,"['minute rice', 'water', 'cooking oil', 'soy sauce', 'onion soup mix']",213.8,11.0,2.0,40.0,8.0,5.0,10.0,-
39,vegetable rice medley,44614,30,7,"['minute rice', 'water', 'onion soup mix', 'salt', 'corn']",246.9,1.0,0.0,12.0,11.0,0.0,18.0,-
40,baby carrots with lemon and parsley,37120,15,5,"['baby carrot', 'sugar', 'butter', 'lemon juice concentrate', 'leaf parsley', 'salt', 'pepper']",123.7,13.0,28.0,6.0,1.0,27.0,3.0,-
41,carrots in milk,160680,75,6,"['baby carrot', 'milk', 'sugar', 'salt', 'pepper', 'butter', 'leaf parsley']",102.9,8.0,20.0,20.0,4.0,17.0,3.0,-
42,glazed orange carrots,473585,30,5,"['baby carrot', 'butter', 'juice concentrate', 'sugar', 'leaf parsley']",92.7,4.0,48.0,4.0,2.0,9.0,5.0,-
43,irish carrot   parsnip mash,20910,40,6,"['baby carrot', 'sugar', 'parsnip', 'butter', 'salt', 'pepper', 'leaf parsley']",139.3,9.0,27.0,4.0,3.0,18.0,6.0,-
44,sugar glazed roasted carrots,494574,28,8,"['baby carrot', 'butter', 'sugar', 'salt', 'pepper']",134.5,9.0,45.0,17.0,3.0,18.0,6.0,-
45,no bake chocolate eclair taste a like,211156,15,10,"['pudding', 'milk', 'whip', 'cracker', 'chocolate fudge frosting']",223.4,13.0,101.0,9.0,4.0,22.0,11.0,-
46,oreo and fudge ice cream  cake,228343,250,15,"['chocolate fudge topping', 'whip', 'pudding', 'oreo cookie', 'ice cream sandwich']",162.2,11.0,59.0,7.0,2.0,24.0,7.0,-
47,oreo cookies n cream dessert,265722,15,7,"['oreo cookie', 'whip', 'milk']",332.9,28.0,104.0,9.0,6.0,51.0,13.0,-
48,oreo pudding poke cake,475554,50,10,"['chocolate cake mix', 'pudding', 'milk', 'oreo cookie']",259.0,15.0,78.0,17.0,10.0,17.0,13.0,-
49,oreo trifle,327006,10,5,"['pudding', 'milk', 'whip', 'oreo cookie']",382.1,27.0,138.0,18.0,6.0,49.0,17.0,-
50,harold s florentine salad dressing,256795,70,8,"['lemon juice concentrate', 'garlic', 'durkee onion', 'cayenne pepper', 'sugar', 'salt', 'canola oil']",19396.8,3072.0,1552.0,1348.0,19.0,737.0,156.0,['italian']
