,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,catherine s pimento cheese,167917,15,3,"['mayonnaise', 'cheese', 'pepper', 'cheddar cheese', 'cayenne pepper', 'pepper']",226.9,30.0,3.0,16.0,18.0,53.0,1.0,-
1,creamy cucumber dill dip,29455,5,4,"['cheese', 'mayonnaise', 'cucumber', 'scallion', 'lemon juice concentrate', 'weed', 'cayenne pepper', 'salt', 'pepper']",292.2,40.0,24.0,10.0,11.0,73.0,3.0,-
2,iceberg wedge with blue cheese dressing,84226,1444,8,"['iceberg lettuce', 'cream', 'mayonnaise', 'scallion', 'lemon juice concentrate', 'cheese', 'pepper']",252.6,31.0,23.0,20.0,11.0,39.0,4.0,-
3,n e  crab rolls,67113,15,3,"['mayonnaise', 'lemon juice concentrate', 'lemon', 'zest', 'cayenne pepper', 'crabmeat', 'scallion', 'pepper', 'butter', 'dog bun', 'lettuce leave']",334.6,23.0,18.0,46.0,40.0,26.0,9.0,-
4,super celebrity fare  blue cheese cole slaw,287592,130,3,"['coleslaw mix', 'mayonnaise', 'cheese', 'lemon juice concentrate', 'pepper', 'sugar']",154.5,18.0,13.0,13.0,5.0,15.0,3.0,-
5,almost alfredo sauce,203024,20,7,"['ricotta cheese', 'chicken broth', 'parmesan cheese', 'lemon juice concentrate', 'butter', 'garlic', 'pepper', 'salt', 'leaf parsley', 'leaf basil']",61.9,6.0,1.0,8.0,8.0,13.0,0.0,-
6,asparagus parmesan garlic spears,162549,23,8,"['asparagus', 'butter', 'parmesan cheese', 'leaf basil', 'garlic', 'lemon juice concentrate', 'pepper']",309.2,39.0,18.0,18.0,25.0,80.0,3.0,-
7,basil butter,307241,20,4,"['garlic', 'leaf basil', 'pepper', 'butter']",55.0,9.0,0.0,1.0,0.0,19.0,0.0,-
8,potatoes with basil  argentina,468822,35,4,"['baby potato', 'butter', 'garlic', 'leaf basil', 'pepper']",228.3,18.0,8.0,5.0,7.0,36.0,9.0,-
9,red pepper soup,367524,55,8,"['bell pepper', 'butter', 'durkee onion', 'garlic', 'chicken broth', 'half', 'pepper']",108.7,10.0,18.0,17.0,8.0,20.0,2.0,-
10,chicken enchiladas supreme,59220,45,10,"['chicken meat', 'chily', 'chili salsa', 'salt', 'cream', 'corn tortilla', 'jack cheese']",584.2,65.0,13.0,44.0,48.0,123.0,9.0,"['american', 'mexican']"
11,easy layered chicken tortilla,51866,50,14,"['chicken meat', 'mex cheese', 'durkee onion', 'cream', 'chily', 'mex seasoning', 'chili salsa', 'corn tortilla']",490.8,38.0,19.0,49.0,52.0,61.0,13.0,['american']
12,layered chicken enchiladas,24359,45,11,"['cooking oil', 'corn tortilla', 'jack cheese', 'chicken meat', 'chily', 'durkee onion', 'enchilada sauce']",607.3,72.0,12.0,21.0,36.0,73.0,10.0,['mexican']
13,red and white chicken enchiladas,274872,50,11,"['vegetable oil', 'durkee onion', 'bell pepper', 'chily', 'adobo', 'garlic', 'tomato paste', 'cornmeal', 'chicken soup', 'cream', 'chicken meat', 'jack cheese', 'corn tortilla']",794.2,72.0,9.0,48.0,105.0,121.0,13.0,['american']
14,southwest crock pot breakfast,169402,500,6,"['butter', 'sausage', 'durkee onion', 'bell pepper', 'chily', 'jack cheese', 'egg', 'cream', 'chili salsa']",341.3,40.0,6.0,21.0,45.0,54.0,0.0,['american']
15,angie s bella marinara,77097,45,5,"['tomato sauce', 'tomato paste', 'leaf parsley', 'oregano', 'leaf basil', 'garlic', 'salt', 'pepper', 'oil', 'durkee onion', 'wine']",255.1,21.0,58.0,82.0,9.0,9.0,8.0,['italian']
16,italian mushrooms and spinach,344777,20,7,"['oil', 'durkee onion', 'garlic', 'champignon mushroom', 'spinach', 'vinegar', 'wine', 'salt', 'pepper', 'leaf parsley', 'parmesan cheese']",149.5,14.0,12.0,6.0,16.0,10.0,3.0,['italian']
17,rao s marinara sauce,393184,90,10,"['leaf basil', 'oil', 'durkee onion', 'garlic', 'pepper', 'leaf basil', 'oregano']",166.1,27.0,1.0,0.0,0.0,12.0,0.0,['italian']
18,spicy marinara sauce,398670,90,5,"['oil', 'durkee onion', 'garlic', 'oregano', 'leaf basil', 'marjoram leaves', 'pepper', 'tomato', 'wine']",117.7,8.0,32.0,17.0,3.0,3.0,4.0,['italian']
19,lamb steaks,174264,50,5,"['lamb steak', 'wine', 'vinegar', 'oil', 'garlic', 'oregano', 'leaf basil', 'durkee onion']",643.4,21.0,22.0,1.0,2.0,9.0,7.0,-
20,cinnamon sugar  for biscuits,197297,18,4,"['sugar', 'cinnamon', 'nutmeg']",24.8,0.0,20.0,0.0,0.0,0.0,2.0,-
21,easy pineapple dessert,92116,15,8,"['pineapple chunk', 'sugar', 'pina colada yogurt']",92.8,0.0,84.0,0.0,0.0,0.0,8.0,-
22,pineapple appetizer,455944,5,3,"['pineapple chunk', 'sugar', 'nutmeg']",141.8,0.0,139.0,0.0,0.0,1.0,12.0,-
23,pineapple marinated pork chops,70400,485,3,"['pork loin chop', 'pineapple chunk', 'sugar', 'soy sauce']",318.9,21.0,90.0,16.0,47.0,24.0,8.0,-
24,pineapple with kirsch syrup,455275,20,6,"['sugar', 'kirsch', 'pineapple chunk']",104.9,0.0,94.0,0.0,1.0,0.0,9.0,-
25,bruschetta with oregano,55108,15,6,"['tomato', 'oregano', 'garlic', 'bread', 'oil', 'parmesan cheese']",120.1,9.0,5.0,8.0,9.0,8.0,4.0,['italian']
26,grilled caprese sandwich,304934,25,5,"['bread', 'mozzarella cheese', 'tomato', 'leaf basil', 'vinegar', 'pepper', 'oil', 'parmesan cheese', 'garlic']",427.5,44.0,7.0,27.0,36.0,53.0,7.0,['italian']
27,roasted red bell pepper and ricotta sauce,247392,15,3,"['ricotta cheese', 'pepper', 'oil', 'parmesan cheese', 'garlic', 'leaf parsley', 'oregano']",328.2,43.0,1.0,33.0,26.0,56.0,1.0,['italian']
28,zesty bread and herb dip,493200,3,2,"['bread', 'oil', 'vinegar', 'durkee onion', 'oregano', 'garlic', 'salt']",535.9,11.0,19.0,37.0,40.0,7.0,32.0,['italian']
29,parmesan and garlic dipping oil,196850,15,2,"['parmesan cheese', 'pepper', 'salt', 'vinegar', 'garlic', 'oregano', 'oil']",355.2,47.0,11.0,20.0,13.0,29.0,4.0,-
30,beirox,393145,80,12,"['ground beef', 'durkee onion', 'cabbage', 'salt', 'pepper', 'dinner roll']",74.7,7.0,5.0,7.0,12.0,8.0,0.0,['german']
