,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,boating delight,99422,5,2,"['licorice', 'm&m', 'peanut butter', 'peanut butter']",614.5,60.0,174.0,9.0,32.0,76.0,18.0,-
1,candy corn snack mix,319764,5,2,"['candy corn', 'm&m', 'peanut butter']",783.4,80.0,189.0,27.0,41.0,71.0,21.0,-
2,easy peanut sauce for spring rolls,315095,2,4,"['peanut butter', 'hoisin sauce', 'water']",778.2,71.0,167.0,103.0,49.0,37.0,24.0,-
3,peanut butter and syrup,391406,2,3,"['peanut butter', 'syrup']",942.2,100.0,151.0,27.0,64.0,66.0,24.0,-
4,plain jane  peanut sauce,11573,15,6,"['peanut butter', 'water', 'salt']",827.8,110.0,23.0,1.0,75.0,49.0,7.0,-
5,dry garlic ribs canadian chinese style,392507,130,9,"['pork sparerib', 'water', 'sugar', 'soy sauce', 'garlic', 'mustard']",1600.8,164.0,322.0,63.0,146.0,171.0,27.0,-
6,korean style short ribs  crock pot,266161,365,11,"['sodium soy sauce', 'sugar', 'sesame oil', 'rice vinegar', 'ginger', 'garlic', 'pepper flake', 'rib', 'cornstarch', 'baby carrot', 'scallion', 'sesame seed', 'grain rice']",1753.0,219.0,79.0,38.0,117.0,302.0,18.0,-
7,spicy sesame spareribs,273833,150,9,"['pork sparerib', 'soy sauce', 'wine', 'sesame seed', 'vegetable oil', 'sugar', 'pepper flake', 'garlic', 'cornstarch', 'water']",1403.5,175.0,10.0,56.0,161.0,207.0,2.0,-
8,sweet   sour spareribs,63482,150,14,"['pork sparerib', 'sugar', 'sugar', 'cornstarch', 'ketchup', 'vinegar', 'water']",1236.8,136.0,174.0,31.0,118.0,142.0,15.0,-
9,sweet and sour wings,77232,40,10,"['chicken wing', 'water', 'ketchup', 'sugar', 'vinegar', 'soy sauce', 'sesame oil', 'cornstarch', 'vegetable oil', 'ginger', 'garlic']",1509.8,161.0,100.0,41.0,210.0,136.0,10.0,-
10,banana bread muffins,486453,35,8,"['wheat flour', 'baking soda', 'salt', 'butter', 'sugar', 'egg', 'banana']",187.3,10.0,54.0,7.0,5.0,20.0,9.0,-
11,best ever banana muffins,47343,30,5,"['wheat flour', 'baking powder', 'baking soda', 'salt', 'egg', 'sugar', 'butter', 'banana']",173.3,8.0,59.0,11.0,4.0,17.0,9.0,-
12,mom cooper s banana bread,330245,75,5,"['sugar', 'egg', 'wheat flour', 'salt', 'butter', 'banana', 'baking soda', 'vanilla extract']",207.7,6.0,91.0,11.0,6.0,11.0,13.0,-
13,nana banana s perfect banana bread,246322,70,9,"['banana', 'lemon juice concentrate', 'sugar', 'egg', 'wheat flour', 'butter', 'baking soda', 'salt', 'walnut']",230.3,8.0,100.0,16.0,6.0,15.0,14.0,-
14,the best and easiest banana nut bread,288617,75,6,"['crisco', 'sugar', 'egg', 'banana', 'wheat flour', 'baking soda', 'salt', 'walnut']",305.2,17.0,97.0,8.0,8.0,17.0,15.0,-
