,name,id,minutes,n_steps,ingredients,calories,fat_amount,sodium_amount,protein_amount,sugar_amount,saturated_fat,carbohydrates,cuisine
0,coconut fruitcake,40625,150,12,"['coconut', 'nut', 'wheat flour', 'baking powder', 'egg', 'milk', 'cherry', 'raisin', 'butter', 'sugar', 'vanilla']",6941.2,733.0,1642.0,108.0,193.0,1676.0,216.0,['american']
1,modeling chocolate,232740,10,18,"['chocolate', 'corn syrup', 'semisweet chocolate', 'chocolate', 'milk chocolate']",12594.2,1362.0,3191.0,61.0,436.0,2741.0,425.0,-
2,my sin  dessert,3232,0,10,"['wheat flour', 'walnut', 'butter', 'cheese', 'topping', 'sugar', 'sugar', 'vanilla pudding']",14945.6,1853.0,2539.0,410.0,370.0,3571.0,307.0,-
3,strawberry thin mint pie,250791,55,14,"['mint chocolate chip', 'butter', 'sugar', 'cheese', 'sugar', 'milk', 'vanilla', 'whip', 'boysenberry', 'strawberry cream cheese', 'whip']",7529.9,730.0,2535.0,152.0,167.0,1561.0,252.0,-
4,ultimate homemade vanilla ice cream,94299,75,6,"['egg', 'sugar', 'vanilla', 'milk', 'cream', 'cream']",12887.4,1192.0,5248.0,90.0,323.0,2334.0,454.0,-
5,baked honey and garlic ribs,484587,75,13,"['pork baby back rib', 'honey', 'garlic', 'ginger', 'tabasco jalapeno sauce', 'rind']",4236.5,487.0,139.0,27.0,585.0,575.0,12.0,['american']
6,cola ribs,19717,310,6,"['pork baby back rib', 'durkee onion', 'cola', 'barbecue sauce', 'soy sauce', 'sugar', 'garlic', 'sauce', 'pepper']",3126.3,270.0,509.0,257.0,424.0,310.0,57.0,-
7,kittencal s best and easiest baby back ribs,212739,1590,8,"['pork baby back rib', 'barbecue sauce', 'honey', 'aluminum foil']",2618.5,269.0,164.0,82.0,408.0,309.0,17.0,-
8,sticky chicken wings,127227,17,9,"['tomato sauce', 'barbecue sauce', 'sauce', 'sugar', 'seasoning salt', 'chicken wing']",6749.4,737.0,78.0,103.0,1100.0,672.0,7.0,-
9,yummy ribs   baked   bbq d   easy,381131,130,7,"['pork baby back rib', 'beer', 'steak spice', 'salt', 'pepper', 'garlic', 'barbecue sauce']",2612.1,269.0,130.0,83.0,409.0,309.0,15.0,-
10,cheese garlic popcorn,195344,10,3,"['salt', 'garlic', 'onion powder', 'oregano', 'cheese', 'parmesan cheese', 'microwave popcorn']",159.8,6.0,1.0,55.0,15.0,10.0,7.0,-
11,greatest grilled cheese ever,225518,5,5,"['oatmeal bread', 'cheese', 'butter', 'oregano', 'garlic']",107.9,12.0,1.0,2.0,15.0,25.0,0.0,-
12,mom s creamy cheesy berry salad dressing,212995,5,3,"['cheese fantastico salad dress', 'raspberry walnut salad dress', 'cheese']",28.7,0.0,9.0,7.0,1.0,1.0,1.0,-
13,pepperoni parmesan cheese ball,204302,1450,3,"['pepperoni', 'cheese', 'mayonnaise', 'parmesan cheese', 'oregano', 'garlic']",231.3,33.0,2.0,15.0,12.0,60.0,1.0,-
14,pizza hut breadstick seasoning,109314,17,4,"['parmesan cheese', 'garlic', 'onion salt', 'oregano']",172.9,9.0,25.0,13.0,24.0,17.0,6.0,-
15,lemon chicken and spaghetti squash,530466,30,31,"['spaghetti squash', 'oil', 'sea salt', 'pepper', 'chicken breast', 'durkee onion', 'garlic', 'tomato', 'lemon', 'chicken broth', 'spinach']",239.6,17.0,18.0,48.0,40.0,13.0,5.0,-
16,rice stuffed sunburst   patty pan summer squash,382907,90,31,"['pattypan squash', 'oil', 'durkee onion', 'garlic', 'grain rice', 'chicken broth', 'salt', 'pepper', 'parmesan cheese', 'spinach', 'leaf basil']",281.9,15.0,4.0,9.0,19.0,16.0,12.0,-
17,rosy beet risotto,293093,135,31,"['beet', 'oil', 'durkee onion', 'arborio rice', 'leaf basil', 'chicken broth', 'pepper', 'leaf basil']",190.2,8.0,6.0,0.0,5.0,3.0,10.0,-
18,stove top smoker whole garlic bulbs,293602,65,31,"['garlic', 'wood chip', 'oil', 'salt', 'pepper']",44.7,0.0,1.0,0.0,3.0,0.0,3.0,-
19,tomato salad lots of ways,358745,20,33,"['tomato', 'olive oil', 'sea salt', 'pepper']",43.7,0.0,25.0,0.0,4.0,0.0,3.0,-
20,frosted cashew cookies,265002,25,15,"['butter', 'sugar', 'egg', 'cream', 'vanilla', 'wheat flour', 'baking powder', 'cashew halve', 'cream', 'sugar icing']",1994.5,166.0,613.0,46.0,49.0,256.0,81.0,-
